t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.113,-0.0017,0.0507,0.0000,0.0507,0.0017,0.050,1.200,12.110,0.000,89.440
0.114,-0.0017,0.0507,0.0000,0.0507,0.0017,0.050,1.200,12.090,0.000,88.330
0.130,-0.0017,0.0507,0.0000,0.0507,0.0017,0.050,1.200,12.090,0.000,88.330
0.171,-0.0017,0.0507,0.0000,0.0507,0.0017,0.050,1.200,12.110,0.000,89.440
0.232,-0.0017,0.0507,0.0000,0.0507,0.0017,0.050,1.200,12.020,0.000,84.440
0.276,-0.0016,0.0496,0.0000,0.0496,0.0016,0.050,1.200,12.040,0.000,85.550
0.336,-0.0013,0.0470,0.0000,0.0470,0.0013,0.050,1.200,12.060,0.000,86.660
0.383,-0.0009,0.0448,0.0000,0.0448,0.0009,0.050,1.200,12.060,0.000,86.660
0.427,-0.0002,0.0417,0.0000,0.0417,0.0002,0.050,1.200,12.060,0.000,86.660
0.469,0.0004,0.0396,0.0000,0.0396,0.0004,0.050,1.200,12.060,0.000,86.660
0.538,0.0012,0.0375,0.0000,0.0375,0.0012,0.050,1.200,12.040,0.000,85.550
0.575,0.0026,0.0343,0.0000,0.0343,0.0026,0.065,1.200,12.060,0.000,86.660
0.633,0.0035,0.0324,0.0000,0.0324,0.0035,0.075,1.200,12.060,0.000,86.660
0.682,0.0046,0.0305,0.0000,0.0305,0.0046,0.105,1.200,12.080,0.000,87.770
0.729,0.0068,0.0271,0.0000,0.0271,0.0068,0.118,1.200,12.060,0.000,86.660
0.772,0.0087,0.0246,0.0000,0.0246,0.0087,0.118,1.200,12.060,0.000,86.660
0.833,0.0110,0.0218,0.0000,0.0218,0.0110,0.132,1.200,12.080,0.000,87.770
0.873,0.0152,0.0173,0.0000,0.0173,0.0152,0.154,1.200,12.080,0.000,87.770
0.933,0.0182,0.0144,0.0182,0.0000,0.0144,0.167,1.200,12.080,0.000,87.770
0.977,0.0216,0.0114,0.0216,0.0000,0.0114,0.180,1.200,12.090,0.000,88.330
1.025,0.0276,0.0066,0.0276,0.0000,0.0066,0.180,1.200,12.080,0.000,87.770
1.068,0.0318,0.0036,0.0318,0.0000,0.0036,0.180,1.186,12.090,0.000,88.330
1.130,0.0363,0.0005,0.0363,0.0000,0.0005,0.180,1.089,12.090,0.000,88.330
1.171,0.0435,-0.0038,0.0435,0.0000,0.0038,0.180,1.089,12.080,0.000,87.770
1.235,0.0484,-0.0066,0.0484,0.0000,0.0066,0.180,1.028,12.080,0.000,87.770
1.278,0.0536,-0.0092,0.0536,0.0000,0.0092,0.180,0.965,12.090,0.000,88.330
1.322,0.0618,-0.0129,0.0618,0.0000,0.0129,0.180,0.816,12.080,0.000,87.770
1.371,0.0676,-0.0153,0.0676,0.0000,0.0153,0.180,0.760,12.060,0.000,86.660
1.434,0.0737,-0.0176,0.0737,0.0000,0.0176,0.180,0.760,12.080,0.000,87.770
1.470,0.0834,-0.0208,0.0834,0.0000,0.0208,0.180,0.633,12.080,0.000,87.770
1.532,0.0902,-0.0229,0.0902,0.0000,0.0229,0.180,0.633,12.060,0.000,86.660
1.576,0.0969,-0.0247,0.0969,0.0000,0.0247,0.180,0.582,12.080,0.000,87.770
1.621,0.1075,-0.0272,0.1075,0.0000,0.0272,0.180,0.509,12.060,0.000,86.660
1.671,0.1149,-0.0287,0.1149,0.0000,0.0287,0.180,0.424,12.060,0.000,86.660
1.730,0.1223,-0.0301,0.1223,0.0000,0.0301,0.180,0.364,12.060,0.000,86.660
