t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.04,0.000,85.5
0.024,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.04,0.000,85.5
0.072,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,11.71,0.000,67.2
0.114,0.0007,0.0000,0.0007,0.0000,0.0000,0.180,-0.042,11.76,0.000,70.0
0.193,0.0061,0.0000,0.0061,0.0000,0.0000,0.180,-0.044,11.87,0.000,76.1
0.216,0.0172,0.0000,0.0172,0.0000,0.0000,0.180,-0.045,11.84,0.000,74.4
0.269,0.0250,0.0000,0.0250,0.0000,0.0000,0.180,-0.036,11.85,0.000,75.0
0.326,0.0327,-0.0000,0.0327,0.0000,0.0000,0.180,-0.036,11.85,0.000,75.0
0.367,0.0442,-0.0001,0.0442,0.0000,0.0001,0.180,-0.031,11.85,0.000,75.0
0.414,0.0514,-0.0001,0.0514,0.0000,0.0001,0.180,-0.027,11.85,0.000,75.0
0.497,0.0593,-0.0002,0.0593,0.0000,0.0002,0.180,-0.024,11.85,0.000,75.0
0.534,0.0708,-0.0003,0.0708,0.0000,0.0003,0.180,-0.021,11.82,0.000,73.3
0.563,0.0784,-0.0003,0.0784,0.0000,0.0003,0.180,-0.021,11.85,0.000,75.0
0.623,0.0863,-0.0004,0.0863,0.0000,0.0004,0.180,-0.020,11.85,0.000,75.0
0.666,0.0974,-0.0005,0.0974,0.0000,0.0005,0.180,-0.020,11.84,0.000,74.4
0.725,0.1050,-0.0006,0.1050,0.0000,0.0006,0.180,-0.020,11.84,0.000,74.4
0.772,0.1162,-0.0007,0.1162,0.0000,0.0007,0.180,-0.013,11.84,0.000,74.4
0.811,0.1241,-0.0008,0.1241,0.0000,0.0008,0.180,-0.012,11.84,0.000,74.4
0.876,0.1317,-0.0009,0.1317,0.0000,0.0009,0.180,-0.012,11.82,0.000,73.3
0.916,0.1433,-0.0011,0.1433,0.0000,0.0011,0.180,-0.008,11.85,0.000,75.0
1.007,0.1512,-0.0012,0.1512,0.0000,0.0012,0.180,-0.003,11.84,0.000,74.4
1.024,0.1584,-0.0013,0.1584,0.0000,0.0013,0.180,-0.001,11.82,0.000,73.3
1.070,0.1699,-0.0015,0.1699,0.0000,0.0015,0.180,0.004,11.87,0.000,76.1
1.116,0.1777,-0.0017,0.1777,0.0000,0.0017,0.180,0.004,11.84,0.000,74.4
1.179,0.1855,-0.0019,0.1855,0.0000,0.0019,0.180,0.005,11.82,0.000,73.3
1.216,0.1970,-0.0021,0.1970,0.0000,0.0021,0.180,0.006,11.84,0.000,74.4
1.276,0.2048,-0.0022,0.2048,0.0000,0.0022,0.180,0.006,11.84,0.000,74.4
1.322,0.2120,-0.0024,0.2120,0.0000,0.0024,0.180,0.008,11.84,0.000,74.4
1.368,0.2236,-0.0026,0.2236,0.0000,0.0026,0.180,0.008,11.82,0.000,73.3
1.426,0.2312,-0.0028,0.2312,0.0000,0.0028,0.180,0.009,11.85,0.000,75.0
1.498,0.2424,-0.0030,0.2424,0.0000,0.0030,0.180,0.011,11.82,0.000,73.3
1.525,0.2496,-0.0032,0.2496,0.0000,0.0032,0.180,0.011,11.82,0.000,73.3
1.576,0.2573,-0.0034,0.2573,0.0000,0.0034,0.180,0.011,11.84,0.000,74.4
