t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.008,0.0000,-0.0000,0.0000,0.0000,0.0000,0.176,-0.001,12.02,0.000,84.4
0.063,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.85,0.000,75.0
0.093,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.67,0.000,65.0
0.135,0.0029,0.0000,0.0029,0.0000,0.0000,0.180,-0.002,11.73,0.000,68.3
0.195,0.0090,0.0000,0.0090,0.0000,0.0000,0.180,-0.013,11.80,0.000,72.2
0.244,0.0199,0.0001,0.0199,0.0000,0.0001,0.180,-0.010,11.78,0.000,71.1
0.303,0.0272,0.0001,0.0272,0.0000,0.0001,0.180,-0.009,11.80,0.000,72.2
0.347,0.0346,0.0001,0.0346,0.0000,0.0001,0.180,-0.009,11.82,0.000,73.3
0.392,0.0462,0.0001,0.0462,0.0000,0.0001,0.180,-0.008,11.80,0.000,72.2
0.433,0.0540,0.0002,0.0540,0.0000,0.0002,0.180,-0.009,11.80,0.000,72.2
0.499,0.0618,0.0002,0.0618,0.0000,0.0002,0.180,-0.019,11.82,0.000,73.3
0.543,0.0735,0.0002,0.0735,0.0000,0.0002,0.180,-0.011,11.78,0.000,71.1
0.603,0.0813,0.0003,0.0813,0.0000,0.0003,0.180,-0.012,11.82,0.000,73.3
0.648,0.0890,0.0003,0.0890,0.0000,0.0003,0.180,-0.007,11.82,0.000,73.3
0.693,0.1006,0.0003,0.1006,0.0000,0.0003,0.180,-0.010,11.80,0.000,72.2
0.749,0.1083,0.0003,0.1083,0.0000,0.0003,0.180,0.004,11.82,0.000,73.3
0.799,0.1160,0.0004,0.1160,0.0000,0.0004,0.180,-0.002,11.80,0.000,72.2
0.843,0.1274,0.0004,0.1274,0.0000,0.0004,0.180,-0.007,11.80,0.000,72.2
0.903,0.1349,0.0004,0.1349,0.0000,0.0004,0.180,-0.008,11.82,0.000,73.3
0.948,0.1427,0.0004,0.1427,0.0000,0.0004,0.180,-0.012,11.84,0.000,74.4
1.001,0.1542,0.0004,0.1542,0.0000,0.0004,0.180,-0.008,11.80,0.000,72.2
1.034,0.1620,0.0004,0.1620,0.0000,0.0004,0.180,-0.008,11.80,0.000,72.2
1.095,0.1698,0.0004,0.1698,0.0000,0.0004,0.180,-0.007,11.78,0.000,71.1
1.143,0.1810,0.0004,0.1810,0.0000,0.0004,0.180,-0.005,11.80,0.000,72.2
1.184,0.1887,0.0004,0.1887,0.0000,0.0004,0.180,-0.003,11.80,0.000,72.2
1.247,0.1964,0.0004,0.1964,0.0000,0.0004,0.180,0.002,11.80,0.000,72.2
1.293,0.2080,0.0004,0.2080,0.0000,0.0004,0.180,-0.001,11.80,0.000,72.2
1.335,0.2157,0.0004,0.2157,0.0000,0.0004,0.180,0.000,11.80,0.000,72.2
1.397,0.2234,0.0004,0.2234,0.0000,0.0004,0.180,0.008,11.82,0.000,73.3
1.443,0.2350,0.0003,0.2350,0.0000,0.0003,0.180,0.003,11.80,0.000,72.2
1.502,0.2428,0.0003,0.2428,0.0000,0.0003,0.180,0.003,11.80,0.000,72.2
1.547,0.2504,0.0003,0.2504,0.0000,0.0003,0.180,-0.002,11.80,0.000,72.2
1.594,0.2622,0.0003,0.2622,0.0000,0.0003,0.180,0.002,11.82,0.000,73.3
1.637,0.2700,0.0003,0.2700,0.0000,0.0003,0.180,-0.006,11.80,0.000,72.2
1.704,0.2778,0.0002,0.2778,0.0000,0.0002,0.180,0.002,11.80,0.000,72.2
1.740,0.2895,0.0002,0.2895,0.0000,0.0002,0.180,0.009,11.78,0.000,71.1
1.799,0.2968,0.0002,0.2968,0.0000,0.0002,0.180,-0.004,11.80,0.000,72.2
1.846,0.3045,0.0002,0.3045,0.0000,0.0002,0.180,0.002,11.80,0.000,72.2
1.893,0.3160,0.0002,0.3160,0.0000,0.0002,0.180,0.003,11.80,0.000,72.2
1.947,0.3233,0.0001,0.3233,0.0000,0.0001,0.180,0.010,11.78,0.000,71.1
1.995,0.3343,0.0001,0.3343,0.0000,0.0001,0.180,0.006,11.76,0.000,70.0
2.035,0.3418,0.0001,0.3418,0.0000,0.0001,0.180,0.005,11.78,0.000,71.1
2.099,0.3496,0.0001,0.3496,0.0000,0.0001,0.180,0.007,11.78,0.000,71.1
2.143,0.3611,0.0000,0.3611,0.0000,0.0000,0.180,0.007,11.80,0.000,72.2
2.203,0.3688,0.0000,0.3688,0.0000,0.0000,0.180,0.006,11.78,0.000,71.1
2.234,0.3766,-0.0000,0.3766,0.0000,0.0000,0.180,0.008,11.80,0.000,72.2
2.296,0.3844,-0.0001,0.3844,0.0000,0.0001,0.180,0.009,11.78,0.000,71.1
2.336,0.3960,-0.0001,0.3960,0.0000,0.0001,0.180,0.012,11.78,0.000,71.1
2.396,0.4037,-0.0002,0.4037,0.0000,0.0002,0.180,0.014,11.78,0.000,71.1
2.445,0.4115,-0.0002,0.4115,0.0000,0.0002,0.180,0.015,11.82,0.000,73.3
2.496,0.4230,-0.0003,0.4230,0.0000,0.0003,0.180,0.014,11.78,0.000,71.1
2.546,0.4302,-0.0003,0.4302,0.0000,0.0003,0.180,0.015,11.80,0.000,72.2
2.593,0.4418,-0.0003,0.4418,0.0000,0.0003,0.180,0.015,11.78,0.000,71.1
2.636,0.4492,-0.0004,0.4492,0.0000,0.0004,0.180,0.015,11.80,0.000,72.2
2.715,0.4568,-0.0004,0.4568,0.0000,0.0004,0.180,0.014,11.78,0.000,71.1
2.754,0.4685,-0.0004,0.4685,0.0000,0.0004,0.180,0.011,11.80,0.000,72.2
2.799,0.4759,-0.0005,0.4759,0.0000,0.0005,0.180,-0.006,11.78,0.000,71.1
2.843,0.4872,-0.0005,0.4872,0.0000,0.0005,0.180,0.008,11.82,0.000,73.3
2.885,0.4951,-0.0005,0.4951,0.0000,0.0005,0.180,0.008,11.80,0.000,72.2
2.946,0.5028,-0.0005,0.5028,0.0000,0.0005,0.180,0.008,11.78,0.000,71.1
2.995,0.5144,-0.0005,0.5144,0.0000,0.0005,0.180,0.007,11.78,0.000,71.1
3.036,0.5220,-0.0005,0.5220,0.0000,0.0005,0.180,0.014,11.80,0.000,72.2
3.113,0.5293,-0.0005,0.5293,0.0000,0.0005,0.180,0.008,11.76,0.000,70.0
3.143,0.5407,-0.0005,0.5407,0.0000,0.0005,0.180,0.006,11.80,0.000,72.2
3.197,0.5484,-0.0006,0.5484,0.0000,0.0006,0.180,0.017,11.80,0.000,72.2
3.243,0.5557,-0.0006,0.5557,0.0000,0.0006,0.180,0.008,11.80,0.000,72.2
3.293,0.5672,-0.0006,0.5672,0.0000,0.0006,0.180,0.007,11.78,0.000,71.1
3.333,0.5749,-0.0006,0.5749,0.0000,0.0006,0.180,0.007,11.78,0.000,71.1
3.393,0.5828,-0.0006,0.5828,0.0000,0.0006,0.180,0.010,11.80,0.000,72.2
3.439,0.5944,-0.0006,0.5944,0.0000,0.0006,0.180,0.010,11.78,0.000,71.1
3.499,0.6016,-0.0006,0.6016,0.0000,0.0006,0.180,0.011,11.78,0.000,71.1
3.553,0.6096,-0.0007,0.6096,0.0000,0.0007,0.180,0.012,11.80,0.000,72.2
3.603,0.6210,-0.0007,0.6210,0.0000,0.0007,0.180,0.013,11.76,0.000,70.0
3.635,0.6285,-0.0007,0.6285,0.0000,0.0007,0.180,0.012,11.78,0.000,71.1
3.703,0.6363,-0.0007,0.6363,0.0000,0.0007,0.180,0.015,11.80,0.000,72.2
3.736,0.6479,-0.0008,0.6479,0.0000,0.0008,0.180,0.003,11.82,0.000,73.3
3.796,0.6556,-0.0008,0.6556,0.0000,0.0008,0.180,0.004,11.78,0.000,71.1
3.845,0.6633,-0.0008,0.6633,0.0000,0.0008,0.180,0.012,11.82,0.000,73.3
3.885,0.6750,-0.0008,0.6750,0.0000,0.0008,0.180,0.013,11.78,0.000,71.1
3.946,0.6823,-0.0008,0.6823,0.0000,0.0008,0.180,0.009,11.76,0.000,70.0
3.996,0.6939,-0.0008,0.6939,0.0000,0.0008,0.180,0.006,11.78,0.000,71.1
4.035,0.7018,-0.0008,0.7018,0.0000,0.0008,0.180,0.002,11.82,0.000,73.3
