t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.012,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.006,12.020,0.000,84.440
0.118,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.006,12.000,0.000,83.330
0.119,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.006,12.020,0.000,84.440
0.158,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.006,11.850,0.000,75.000
0.219,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.006,11.710,0.000,67.220
0.265,0.0033,-0.0000,0.0033,0.0000,0.0000,0.180,-0.004,11.780,0.000,71.110
0.309,0.0133,-0.0001,0.0133,0.0000,0.0001,0.180,0.033,11.820,0.000,73.330
0.358,0.0209,-0.0003,0.0209,0.0000,0.0003,0.180,0.033,11.800,0.000,72.220
0.419,0.0285,-0.0004,0.0285,0.0000,0.0004,0.180,0.035,11.800,0.000,72.220
0.465,0.0402,-0.0006,0.0402,0.0000,0.0006,0.180,0.034,11.820,0.000,73.330
0.518,0.0477,-0.0007,0.0477,0.0000,0.0007,0.180,0.032,11.800,0.000,72.220
0.561,0.0554,-0.0008,0.0554,0.0000,0.0008,0.180,0.032,11.800,0.000,72.220
0.620,0.0669,-0.0010,0.0669,0.0000,0.0010,0.180,0.030,11.820,0.000,73.330
0.658,0.0746,-0.0011,0.0746,0.0000,0.0011,0.180,0.029,11.780,0.000,71.110
0.715,0.0823,-0.0012,0.0823,0.0000,0.0012,0.180,0.024,11.780,0.000,71.110
0.758,0.0940,-0.0013,0.0940,0.0000,0.0013,0.180,0.024,11.820,0.000,73.330
0.817,0.1019,-0.0014,0.1019,0.0000,0.0014,0.180,0.020,11.800,0.000,72.220
0.867,0.1095,-0.0015,0.1095,0.0000,0.0015,0.180,0.020,11.780,0.000,71.110
0.921,0.1211,-0.0016,0.1211,0.0000,0.0016,0.180,0.018,11.800,0.000,72.220
0.958,0.1289,-0.0016,0.1289,0.0000,0.0016,0.180,0.016,11.820,0.000,73.330
1.016,0.1365,-0.0017,0.1365,0.0000,0.0017,0.180,0.014,11.780,0.000,71.110
1.054,0.1479,-0.0017,0.1479,0.0000,0.0017,0.180,0.014,11.820,0.000,73.330
1.117,0.1556,-0.0018,0.1556,0.0000,0.0018,0.180,0.013,11.840,0.000,74.440
1.159,0.1633,-0.0018,0.1633,0.0000,0.0018,0.180,0.013,11.820,0.000,73.330
1.212,0.1745,-0.0019,0.1745,0.0000,0.0019,0.180,0.012,11.800,0.000,72.220
1.256,0.1824,-0.0019,0.1824,0.0000,0.0019,0.180,0.012,11.840,0.000,74.440
1.315,0.1902,-0.0019,0.1902,0.0000,0.0019,0.180,0.012,11.840,0.000,74.440
1.357,0.2017,-0.0020,0.2017,0.0000,0.0020,0.180,0.012,11.800,0.000,72.220
1.421,0.2094,-0.0020,0.2094,0.0000,0.0020,0.180,0.012,11.820,0.000,73.330
1.458,0.2210,-0.0021,0.2210,0.0000,0.0021,0.180,0.013,11.820,0.000,73.330
1.520,0.2287,-0.0021,0.2287,0.0000,0.0021,0.180,0.014,11.780,0.000,71.110
