t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.033,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.089,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.407,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.408,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.409,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.410,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.410,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.411,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.432,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.489,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.000,11.740,0.000,68.880
0.543,0.0010,-0.0000,0.0010,0.0000,0.0000,0.173,-0.000,11.760,0.000,70.000
0.585,0.0081,-0.0001,0.0081,0.0000,0.0001,0.179,0.008,11.780,0.000,71.110
0.642,0.0145,-0.0002,0.0145,0.0000,0.0002,0.179,0.008,11.820,0.000,73.330
0.686,0.0254,-0.0003,0.0254,0.0000,0.0003,0.180,0.010,11.820,0.000,73.330
0.734,0.0326,-0.0004,0.0326,0.0000,0.0004,0.180,0.010,11.820,0.000,73.330
0.791,0.0399,-0.0005,0.0399,0.0000,0.0005,0.180,0.010,11.840,0.000,74.440
0.834,0.0505,-0.0006,0.0505,0.0000,0.0006,0.180,0.010,11.820,0.000,73.330
0.893,0.0577,-0.0007,0.0577,0.0000,0.0007,0.180,0.009,11.840,0.000,74.440
0.938,0.0649,-0.0008,0.0649,0.0000,0.0008,0.180,0.009,11.840,0.000,74.440
0.985,0.0757,-0.0009,0.0757,0.0000,0.0009,0.180,0.009,11.820,0.000,73.330
1.033,0.0830,-0.0010,0.0830,0.0000,0.0010,0.180,0.009,11.820,0.000,73.330
1.108,0.0902,-0.0011,0.0902,0.0000,0.0011,0.180,0.009,11.840,0.000,74.440
1.134,0.1010,-0.0012,0.1010,0.0000,0.0012,0.180,0.009,11.820,0.000,73.330
1.190,0.1081,-0.0013,0.1081,0.0000,0.0013,0.180,0.011,11.840,0.000,74.440
1.242,0.1154,-0.0014,0.1154,0.0000,0.0014,0.180,0.011,11.820,0.000,73.330
1.285,0.1263,-0.0015,0.1263,0.0000,0.0015,0.180,0.012,11.820,0.000,73.330
1.332,0.1336,-0.0016,0.1336,0.0000,0.0016,0.180,0.012,11.820,0.000,73.330
1.388,0.1409,-0.0018,0.1409,0.0000,0.0018,0.180,0.013,11.840,0.000,74.440
1.443,0.1519,-0.0019,0.1519,0.0000,0.0019,0.180,0.013,11.820,0.000,73.330
1.493,0.1591,-0.0020,0.1591,0.0000,0.0020,0.180,0.013,11.820,0.000,73.330
1.535,0.1699,-0.0022,0.1699,0.0000,0.0022,0.180,0.013,11.820,0.000,73.330
1.590,0.1771,-0.0023,0.1771,0.0000,0.0023,0.180,0.014,11.820,0.000,73.330
1.644,0.1843,-0.0024,0.1843,0.0000,0.0024,0.180,0.014,11.820,0.000,73.330
1.686,0.1951,-0.0026,0.1951,0.0000,0.0026,0.180,0.014,11.840,0.000,74.440
1.732,0.2023,-0.0027,0.2023,0.0000,0.0027,0.180,0.014,11.820,0.000,73.330
1.792,0.2095,-0.0028,0.2095,0.0000,0.0028,0.180,0.013,11.840,0.000,74.440
1.833,0.2204,-0.0030,0.2204,0.0000,0.0030,0.180,0.013,11.840,0.000,74.440
1.887,0.2277,-0.0031,0.2277,0.0000,0.0031,0.180,0.013,11.840,0.000,74.440
1.941,0.2350,-0.0032,0.2350,0.0000,0.0032,0.180,0.013,11.840,0.000,74.440
1.986,0.2459,-0.0033,0.2459,0.0000,0.0033,0.180,0.012,11.840,0.000,74.440
2.033,0.2532,-0.0034,0.2532,0.0000,0.0034,0.180,0.012,11.840,0.000,74.440
2.104,0.2605,-0.0035,0.2605,0.0000,0.0035,0.180,0.012,11.850,0.000,75.000
2.132,0.2714,-0.0036,0.2714,0.0000,0.0036,0.180,0.012,11.840,0.000,74.440
2.196,0.2786,-0.0037,0.2786,0.0000,0.0037,0.180,0.011,11.820,0.000,73.330
2.237,0.2858,-0.0038,0.2858,0.0000,0.0038,0.180,0.011,11.840,0.000,74.440
2.305,0.2967,-0.0039,0.2967,0.0000,0.0039,0.180,0.011,11.840,0.000,74.440
2.330,0.3039,-0.0040,0.3039,0.0000,0.0040,0.180,0.011,11.820,0.000,73.330
2.405,0.3110,-0.0041,0.3110,0.0000,0.0041,0.180,0.011,11.850,0.000,75.000
2.464,0.3220,-0.0042,0.3220,0.0000,0.0042,0.180,0.013,11.820,0.000,73.330
2.491,0.3292,-0.0043,0.3292,0.0000,0.0043,0.180,0.013,11.820,0.000,73.330
2.565,0.3365,-0.0044,0.3365,0.0000,0.0044,0.180,0.014,11.870,0.000,76.110
2.583,0.3475,-0.0046,0.3475,0.0000,0.0046,0.180,0.014,11.840,0.000,74.440
2.632,0.3547,-0.0047,0.3547,0.0000,0.0047,0.180,0.014,11.820,0.000,73.330
2.689,0.3620,-0.0048,0.3620,0.0000,0.0048,0.180,0.015,11.850,0.000,75.000
2.730,0.3728,-0.0050,0.3728,0.0000,0.0050,0.180,0.015,11.820,0.000,73.330
2.794,0.3799,-0.0051,0.3799,0.0000,0.0051,0.180,0.015,11.820,0.000,73.330
2.833,0.3907,-0.0052,0.3907,0.0000,0.0052,0.180,0.015,11.850,0.000,75.000
2.894,0.3977,-0.0053,0.3977,0.0000,0.0053,0.180,0.015,11.800,0.000,72.220
2.939,0.4047,-0.0054,0.4047,0.0000,0.0054,0.180,0.015,11.820,0.000,73.330
2.985,0.4155,-0.0056,0.4155,0.0000,0.0056,0.180,0.016,11.850,0.000,75.000
3.033,0.4229,-0.0057,0.4229,0.0000,0.0057,0.180,0.016,11.820,0.000,73.330
3.090,0.4300,-0.0058,0.4300,0.0000,0.0058,0.180,0.016,11.820,0.000,73.330
3.129,0.4410,-0.0060,0.4410,0.0000,0.0060,0.180,0.016,11.850,0.000,75.000
3.192,0.4484,-0.0061,0.4484,0.0000,0.0061,0.180,0.015,11.840,0.000,74.440
3.237,0.4556,-0.0062,0.4556,0.0000,0.0062,0.180,0.015,11.840,0.000,74.440
3.290,0.4666,-0.0064,0.4666,0.0000,0.0064,0.180,0.014,11.850,0.000,75.000
3.333,0.4740,-0.0064,0.4740,0.0000,0.0064,0.180,0.014,11.840,0.000,74.440
3.389,0.4810,-0.0065,0.4810,0.0000,0.0065,0.180,0.013,11.840,0.000,74.440
3.438,0.4920,-0.0066,0.4920,0.0000,0.0066,0.180,0.013,11.840,0.000,74.440
3.492,0.4992,-0.0067,0.4992,0.0000,0.0067,0.180,0.014,11.840,0.000,74.440
3.533,0.5094,-0.0069,0.5094,0.0000,0.0069,0.180,0.014,11.840,0.000,74.440
3.601,0.5164,-0.0069,0.5164,0.0000,0.0069,0.180,0.014,11.840,0.000,74.440
3.635,0.5236,-0.0070,0.5236,0.0000,0.0070,0.180,0.014,11.780,0.000,71.110
3.684,0.5341,-0.0071,0.5341,0.0000,0.0071,0.180,0.015,11.820,0.000,73.330
3.747,0.5415,-0.0072,0.5415,0.0000,0.0072,0.180,0.015,11.840,0.000,74.440
3.809,0.5525,-0.0074,0.5525,0.0000,0.0074,0.180,0.015,11.820,0.000,73.330
3.834,0.5592,-0.0075,0.5592,0.0000,0.0075,0.180,0.015,11.820,0.000,73.330
3.892,0.5666,-0.0076,0.5666,0.0000,0.0076,0.180,0.016,11.820,0.000,73.330
3.935,0.5775,-0.0077,0.5775,0.0000,0.0077,0.180,0.016,11.820,0.000,73.330
3.994,0.5846,-0.0078,0.5846,0.0000,0.0078,0.180,0.016,11.820,0.000,73.330
4.039,0.5918,-0.0079,0.5918,0.0000,0.0079,0.180,0.016,11.820,0.000,73.330
4.084,0.6027,-0.0081,0.6027,0.0000,0.0081,0.180,0.017,11.820,0.000,73.330
4.135,0.6097,-0.0082,0.6097,0.0000,0.0082,0.180,0.017,11.840,0.000,74.440
4.191,0.6170,-0.0083,0.6170,0.0000,0.0083,0.180,0.017,11.820,0.000,73.330
4.233,0.6278,-0.0084,0.6278,0.0000,0.0084,0.180,0.017,11.800,0.000,72.220
4.292,0.6351,-0.0085,0.6351,0.0000,0.0085,0.180,0.017,11.840,0.000,74.440
