t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.017,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.059,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.401,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.402,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.402,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.403,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.403,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.404,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.422,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.462,-0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.820,0.000,73.330
0.521,0.0005,-0.0000,0.0005,0.0000,0.0000,0.173,-0.001,11.820,0.000,73.330
0.558,0.0048,-0.0000,0.0048,0.0000,0.0000,0.179,0.006,11.840,0.000,74.440
0.630,0.0104,-0.0001,0.0104,0.0000,0.0001,0.179,0.006,11.870,0.000,76.110
0.657,0.0204,-0.0002,0.0204,0.0000,0.0002,0.180,0.009,11.890,0.000,77.220
0.726,0.0277,-0.0003,0.0277,0.0000,0.0003,0.180,0.009,11.870,0.000,76.110
0.774,0.0350,-0.0004,0.0350,0.0000,0.0004,0.180,0.010,11.870,0.000,76.110
0.821,0.0458,-0.0005,0.0458,0.0000,0.0005,0.180,0.010,11.870,0.000,76.110
0.857,0.0529,-0.0006,0.0529,0.0000,0.0006,0.180,0.012,11.870,0.000,76.110
0.915,0.0602,-0.0007,0.0602,0.0000,0.0007,0.180,0.012,11.870,0.000,76.110
0.959,0.0711,-0.0009,0.0711,0.0000,0.0009,0.180,0.012,11.870,0.000,76.110
1.021,0.0783,-0.0010,0.0783,0.0000,0.0010,0.180,0.012,11.870,0.000,76.110
1.062,0.0892,-0.0012,0.0892,0.0000,0.0012,0.180,0.012,11.870,0.000,76.110
1.119,0.0964,-0.0013,0.0964,0.0000,0.0013,0.180,0.012,11.870,0.000,76.110
1.166,0.1035,-0.0014,0.1035,0.0000,0.0014,0.180,0.011,11.870,0.000,76.110
1.213,0.1143,-0.0015,0.1143,0.0000,0.0015,0.180,0.011,11.850,0.000,75.000
1.257,0.1215,-0.0016,0.1215,0.0000,0.0016,0.180,0.011,11.870,0.000,76.110
1.319,0.1287,-0.0017,0.1287,0.0000,0.0017,0.180,0.011,11.870,0.000,76.110
1.361,0.1394,-0.0018,0.1394,0.0000,0.0018,0.180,0.011,11.870,0.000,76.110
1.418,0.1467,-0.0019,0.1467,0.0000,0.0019,0.180,0.011,11.870,0.000,76.110
1.466,0.1540,-0.0020,0.1540,0.0000,0.0020,0.180,0.011,11.890,0.000,77.220
1.511,0.1649,-0.0021,0.1649,0.0000,0.0021,0.180,0.011,11.870,0.000,76.110
1.559,0.1722,-0.0022,0.1722,0.0000,0.0022,0.180,0.012,11.870,0.000,76.110
1.617,0.1797,-0.0023,0.1797,0.0000,0.0023,0.180,0.012,11.890,0.000,77.220
1.658,0.1905,-0.0025,0.1905,0.0000,0.0025,0.180,0.011,11.850,0.000,75.000
1.719,0.1979,-0.0026,0.1979,0.0000,0.0026,0.180,0.011,11.890,0.000,77.220
1.764,0.2053,-0.0026,0.2053,0.0000,0.0026,0.180,0.011,11.890,0.000,77.220
1.812,0.2162,-0.0028,0.2162,0.0000,0.0028,0.180,0.011,11.850,0.000,75.000
1.857,0.2234,-0.0029,0.2234,0.0000,0.0029,0.180,0.012,11.890,0.000,77.220
1.916,0.2308,-0.0030,0.2308,0.0000,0.0030,0.180,0.012,11.890,0.000,77.220
1.959,0.2416,-0.0031,0.2416,0.0000,0.0031,0.180,0.012,11.850,0.000,75.000
2.015,0.2485,-0.0032,0.2485,0.0000,0.0032,0.180,0.012,11.870,0.000,76.110
2.059,0.2557,-0.0033,0.2557,0.0000,0.0033,0.180,0.013,11.840,0.000,74.440
2.126,0.2665,-0.0035,0.2665,0.0000,0.0035,0.180,0.013,11.850,0.000,75.000
2.166,0.2738,-0.0036,0.2738,0.0000,0.0036,0.180,0.013,11.870,0.000,76.110
2.212,0.2847,-0.0037,0.2847,0.0000,0.0037,0.180,0.013,11.850,0.000,75.000
2.257,0.2919,-0.0038,0.2919,0.0000,0.0038,0.180,0.013,11.850,0.000,75.000
2.321,0.2991,-0.0039,0.2991,0.0000,0.0039,0.180,0.013,11.870,0.000,76.110
2.358,0.3100,-0.0041,0.3100,0.0000,0.0041,0.180,0.013,11.850,0.000,75.000
2.421,0.3170,-0.0042,0.3170,0.0000,0.0042,0.180,0.013,11.850,0.000,75.000
2.473,0.3243,-0.0043,0.3243,0.0000,0.0043,0.180,0.013,11.870,0.000,76.110
2.513,0.3351,-0.0044,0.3351,0.0000,0.0044,0.180,0.013,11.850,0.000,75.000
2.555,0.3421,-0.0045,0.3421,0.0000,0.0045,0.180,0.013,11.870,0.000,76.110
