t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.042,11.98,0.000,82.2
0.038,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.00,0.000,83.3
0.091,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.042,11.56,0.000,58.9
0.154,0.0008,0.0000,0.0008,0.0000,0.0000,0.180,-0.042,11.62,0.000,62.2
0.215,0.0063,0.0000,0.0063,0.0000,0.0000,0.180,-0.043,11.73,0.000,68.3
0.229,0.0174,0.0000,0.0174,0.0000,0.0000,0.180,-0.046,11.73,0.000,68.3
0.293,0.0249,0.0000,0.0249,0.0000,0.0000,0.180,-0.042,11.76,0.000,70.0
0.332,0.0330,0.0000,0.0330,0.0000,0.0000,0.180,-0.034,11.76,0.000,70.0
0.383,0.0403,-0.0000,0.0403,0.0000,0.0000,0.180,-0.030,11.74,0.000,68.9
0.426,0.0519,-0.0001,0.0519,0.0000,0.0001,0.180,-0.030,11.76,0.000,70.0
0.499,0.0597,-0.0001,0.0597,0.0000,0.0001,0.180,-0.028,11.78,0.000,71.1
0.531,0.0674,-0.0002,0.0674,0.0000,0.0002,0.180,-0.026,11.76,0.000,70.0
0.573,0.0788,-0.0002,0.0788,0.0000,0.0002,0.180,-0.026,11.74,0.000,68.9
0.632,0.0866,-0.0003,0.0866,0.0000,0.0003,0.180,-0.024,11.78,0.000,71.1
0.680,0.0945,-0.0004,0.0945,0.0000,0.0004,0.180,-0.024,11.76,0.000,70.0
0.729,0.1060,-0.0005,0.1060,0.0000,0.0005,0.180,-0.022,11.73,0.000,68.3
0.788,0.1137,-0.0005,0.1137,0.0000,0.0005,0.180,-0.021,11.76,0.000,70.0
0.829,0.1250,-0.0007,0.1250,0.0000,0.0007,0.180,-0.015,11.73,0.000,68.3
0.888,0.1329,-0.0008,0.1329,0.0000,0.0008,0.180,-0.012,11.74,0.000,68.9
0.932,0.1405,-0.0009,0.1405,0.0000,0.0009,0.180,-0.003,11.74,0.000,68.9
1.006,0.1517,-0.0011,0.1517,0.0000,0.0011,0.180,-0.003,11.74,0.000,68.9
1.024,0.1595,-0.0012,0.1595,0.0000,0.0012,0.180,0.000,11.73,0.000,68.3
1.088,0.1671,-0.0014,0.1671,0.0000,0.0014,0.180,0.001,11.74,0.000,68.9
1.128,0.1787,-0.0016,0.1787,0.0000,0.0016,0.180,0.003,11.74,0.000,68.9
1.184,0.1864,-0.0017,0.1864,0.0000,0.0017,0.180,0.004,11.74,0.000,68.9
1.239,0.1941,-0.0019,0.1941,0.0000,0.0019,0.180,0.004,11.73,0.000,68.3
1.303,0.2057,-0.0021,0.2057,0.0000,0.0021,0.180,0.004,11.73,0.000,68.3
1.323,0.2134,-0.0022,0.2134,0.0000,0.0022,0.180,0.006,11.73,0.000,68.3
1.386,0.2210,-0.0024,0.2210,0.0000,0.0024,0.180,0.006,11.74,0.000,68.9
1.426,0.2326,-0.0026,0.2326,0.0000,0.0026,0.180,0.006,11.74,0.000,68.9
1.499,0.2404,-0.0028,0.2404,0.0000,0.0028,0.180,0.007,11.73,0.000,68.3
1.533,0.2480,-0.0029,0.2480,0.0000,0.0029,0.180,0.006,11.74,0.000,68.9
1.580,0.2595,-0.0032,0.2595,0.0000,0.0032,0.180,0.006,11.74,0.000,68.9
1.626,0.2673,-0.0033,0.2673,0.0000,0.0033,0.180,0.006,11.76,0.000,70.0
1.686,0.2749,-0.0035,0.2749,0.0000,0.0035,0.180,0.002,11.74,0.000,68.9
1.727,0.2864,-0.0037,0.2864,0.0000,0.0037,0.180,0.002,11.76,0.000,70.0
1.783,0.2942,-0.0038,0.2942,0.0000,0.0038,0.180,0.000,11.76,0.000,70.0
1.831,0.3015,-0.0039,0.3015,0.0000,0.0039,0.180,0.000,11.73,0.000,68.3
1.876,0.3132,-0.0041,0.3132,0.0000,0.0041,0.180,-0.002,11.74,0.000,68.9
1.934,0.3209,-0.0043,0.3209,0.0000,0.0043,0.180,0.001,11.74,0.000,68.9
1.998,0.3288,-0.0044,0.3288,0.0000,0.0044,0.180,0.001,11.74,0.000,68.9
2.022,0.3405,-0.0046,0.3405,0.0000,0.0046,0.180,0.003,11.74,0.000,68.9
2.085,0.3481,-0.0048,0.3481,0.0000,0.0048,0.180,0.007,11.74,0.000,68.9
2.132,0.3560,-0.0049,0.3560,0.0000,0.0049,0.180,0.009,11.74,0.000,68.9
2.180,0.3675,-0.0052,0.3675,0.0000,0.0052,0.180,0.009,11.74,0.000,68.9
2.248,0.3751,-0.0053,0.3751,0.0000,0.0053,0.180,0.011,11.74,0.000,68.9
2.276,0.3824,-0.0055,0.3824,0.0000,0.0055,0.180,0.011,11.74,0.000,68.9
2.324,0.3936,-0.0057,0.3936,0.0000,0.0057,0.180,0.012,11.74,0.000,68.9
2.388,0.4012,-0.0059,0.4012,0.0000,0.0059,0.180,0.012,11.74,0.000,68.9
2.427,0.4128,-0.0062,0.4128,0.0000,0.0062,0.180,0.011,11.74,0.000,68.9
2.499,0.4206,-0.0063,0.4206,0.0000,0.0063,0.180,0.011,11.74,0.000,68.9
2.533,0.4282,-0.0065,0.4282,0.0000,0.0065,0.180,0.010,11.73,0.000,68.3
2.579,0.4396,-0.0067,0.4396,0.0000,0.0067,0.180,0.010,11.78,0.000,71.1
2.636,0.4474,-0.0069,0.4474,0.0000,0.0069,0.180,0.008,11.76,0.000,70.0
2.688,0.4551,-0.0070,0.4551,0.0000,0.0070,0.180,0.008,11.73,0.000,68.3
2.727,0.4664,-0.0073,0.4664,0.0000,0.0073,0.180,0.007,11.76,0.000,70.0
2.788,0.4743,-0.0074,0.4743,0.0000,0.0074,0.180,0.006,11.74,0.000,68.9
2.861,0.4819,-0.0076,0.4819,0.0000,0.0076,0.180,0.004,11.74,0.000,68.9
2.893,0.4934,-0.0078,0.4934,0.0000,0.0078,0.180,0.004,11.76,0.000,70.0
2.927,0.5012,-0.0079,0.5012,0.0000,0.0079,0.180,0.003,11.76,0.000,70.0
2.999,0.5090,-0.0080,0.5090,0.0000,0.0080,0.180,0.001,11.74,0.000,68.9
3.032,0.5205,-0.0082,0.5205,0.0000,0.0082,0.180,-0.000,11.76,0.000,70.0
3.086,0.5283,-0.0084,0.5283,0.0000,0.0084,0.180,0.002,11.76,0.000,70.0
3.134,0.5362,-0.0085,0.5362,0.0000,0.0085,0.180,0.004,11.76,0.000,70.0
3.179,0.5478,-0.0087,0.5478,0.0000,0.0087,0.180,0.004,11.74,0.000,68.9
3.226,0.5554,-0.0089,0.5554,0.0000,0.0089,0.180,0.006,11.76,0.000,70.0
3.289,0.5633,-0.0091,0.5633,0.0000,0.0091,0.180,0.009,11.76,0.000,70.0
3.327,0.5749,-0.0093,0.5749,0.0000,0.0093,0.180,0.011,11.73,0.000,68.3
3.389,0.5825,-0.0095,0.5825,0.0000,0.0095,0.180,0.012,11.76,0.000,70.0
3.434,0.5903,-0.0097,0.5903,0.0000,0.0097,0.180,0.014,11.74,0.000,68.9
3.499,0.6018,-0.0099,0.6018,0.0000,0.0099,0.180,0.014,11.74,0.000,68.9
3.525,0.6095,-0.0101,0.6095,0.0000,0.0101,0.180,0.013,11.73,0.000,68.3
3.588,0.6172,-0.0103,0.6172,0.0000,0.0103,0.180,0.014,11.76,0.000,70.0
3.627,0.6287,-0.0105,0.6287,0.0000,0.0105,0.180,0.013,11.73,0.000,68.3
3.688,0.6364,-0.0107,0.6364,0.0000,0.0107,0.180,0.012,11.73,0.000,68.3
3.736,0.6441,-0.0108,0.6441,0.0000,0.0108,0.180,0.012,11.78,0.000,71.1
3.801,0.6556,-0.0111,0.6556,0.0000,0.0111,0.180,0.012,11.71,0.000,67.2
3.836,0.6633,-0.0112,0.6633,0.0000,0.0112,0.180,0.009,11.71,0.000,67.2
3.884,0.6709,-0.0114,0.6709,0.0000,0.0114,0.180,0.007,11.76,0.000,70.0
3.929,0.6825,-0.0116,0.6825,0.0000,0.0116,0.180,0.007,11.74,0.000,68.9
3.999,0.6902,-0.0117,0.6902,0.0000,0.0117,0.180,0.005,11.73,0.000,68.3
4.038,0.6978,-0.0119,0.6978,0.0000,0.0119,0.180,0.003,11.76,0.000,70.0
4.084,0.7095,-0.0121,0.7095,0.0000,0.0121,0.180,0.001,11.74,0.000,68.9
4.126,0.7173,-0.0122,0.7173,0.0000,0.0122,0.180,0.001,11.73,0.000,68.3
4.189,0.7248,-0.0123,0.7248,0.0000,0.0123,0.180,-0.002,11.74,0.000,68.9
4.238,0.7365,-0.0125,0.7365,0.0000,0.0125,0.180,-0.001,11.78,0.000,71.1
4.288,0.7444,-0.0126,0.7444,0.0000,0.0126,0.180,0.001,11.76,0.000,70.0
4.338,0.7520,-0.0128,0.7520,0.0000,0.0128,0.180,0.001,11.73,0.000,68.3
4.381,0.7637,-0.0130,0.7637,0.0000,0.0130,0.180,0.007,11.78,0.000,71.1
4.426,0.7715,-0.0131,0.7715,0.0000,0.0131,0.180,0.007,11.76,0.000,70.0
4.500,0.7792,-0.0133,0.7792,0.0000,0.0133,0.180,0.008,11.71,0.000,67.2
4.527,0.7907,-0.0135,0.7907,0.0000,0.0135,0.180,0.009,11.78,0.000,71.1
4.588,0.7985,-0.0137,0.7985,0.0000,0.0137,0.180,0.012,11.76,0.000,70.0
4.664,0.8061,-0.0139,0.8061,0.0000,0.0139,0.180,0.012,11.76,0.000,70.0
4.685,0.8176,-0.0141,0.8176,0.0000,0.0141,0.180,0.011,11.76,0.000,70.0
4.735,0.8253,-0.0142,0.8253,0.0000,0.0142,0.180,0.010,11.76,0.000,70.0
4.826,0.8330,-0.0144,0.8330,0.0000,0.0144,0.180,0.010,11.71,0.000,67.2
4.830,0.8444,-0.0146,0.8444,0.0000,0.0146,0.180,0.010,11.71,0.000,67.2
4.901,0.8521,-0.0148,0.8521,0.0000,0.0148,0.180,0.008,11.78,0.000,71.1
4.935,0.8599,-0.0149,0.8599,0.0000,0.0149,0.180,0.007,11.73,0.000,68.3
4.999,0.8714,-0.0151,0.8714,0.0000,0.0151,0.180,0.007,11.74,0.000,68.9
5.026,0.8789,-0.0153,0.8789,0.0000,0.0153,0.180,0.006,11.76,0.000,70.0
5.084,0.8867,-0.0154,0.8867,0.0000,0.0154,0.180,0.004,11.74,0.000,68.9
5.127,0.8983,-0.0156,0.8983,0.0000,0.0156,0.180,0.004,11.74,0.000,68.9
5.176,0.9058,-0.0157,0.9058,0.0000,0.0157,0.180,0.002,11.78,0.000,71.1
