t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.040,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.009,12.040,0.000,85.550
0.091,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.005,11.800,0.000,72.220
0.136,0.0035,-0.0000,0.0035,0.0000,0.0000,0.179,0.216,11.800,0.000,72.220
0.175,0.0097,-0.0001,0.0097,0.0000,0.0001,0.179,0.022,11.850,0.000,75.000
0.240,0.0168,-0.0001,0.0168,0.0000,0.0001,0.179,0.039,11.870,0.000,76.110
0.278,0.0279,-0.0002,0.0279,0.0000,0.0002,0.179,-0.076,11.840,0.000,74.440
0.331,0.0352,-0.0002,0.0352,0.0000,0.0002,0.179,0.018,11.850,0.000,75.000
0.391,0.0425,-0.0003,0.0425,0.0000,0.0003,0.180,0.015,11.850,0.000,75.000
0.434,0.0534,-0.0003,0.0534,0.0000,0.0003,0.179,0.019,11.840,0.000,74.440
0.488,0.0603,-0.0004,0.0603,0.0000,0.0004,0.179,0.012,11.850,0.000,75.000
0.541,0.0676,-0.0004,0.0676,0.0000,0.0004,0.179,0.020,11.840,0.000,74.440
0.581,0.0786,-0.0004,0.0786,0.0000,0.0004,0.179,0.016,11.840,0.000,74.440
0.640,0.0859,-0.0005,0.0859,0.0000,0.0005,0.180,0.016,11.840,0.000,74.440
0.685,0.0928,-0.0005,0.0928,0.0000,0.0005,0.180,0.015,11.820,0.000,73.330
0.734,0.1037,-0.0005,0.1037,0.0000,0.0005,0.180,0.016,11.850,0.000,75.000
0.779,0.1110,-0.0006,0.1110,0.0000,0.0006,0.180,0.014,11.840,0.000,74.440
0.844,0.1182,-0.0006,0.1182,0.0000,0.0006,0.180,0.015,11.840,0.000,74.440
0.882,0.1292,-0.0006,0.1292,0.0000,0.0006,0.180,0.014,11.840,0.000,74.440
0.940,0.1365,-0.0006,0.1365,0.0000,0.0006,0.180,0.015,11.850,0.000,75.000
0.985,0.1437,-0.0007,0.1437,0.0000,0.0007,0.180,0.013,11.840,0.000,74.440
1.033,0.1547,-0.0007,0.1547,0.0000,0.0007,0.180,0.012,11.850,0.000,75.000
1.074,0.1620,-0.0007,0.1620,0.0000,0.0007,0.180,0.010,11.850,0.000,75.000
1.152,0.1693,-0.0007,0.1693,0.0000,0.0007,0.180,0.007,11.850,0.000,75.000
1.175,0.1802,-0.0007,0.1802,0.0000,0.0007,0.180,0.003,11.840,0.000,74.440
1.237,0.1875,-0.0007,0.1875,0.0000,0.0007,0.180,-0.014,11.850,0.000,75.000
1.283,0.1948,-0.0007,0.1948,0.0000,0.0007,0.180,-0.001,11.850,0.000,75.000
1.341,0.2058,-0.0007,0.2058,0.0000,0.0007,0.180,0.000,11.850,0.000,75.000
1.388,0.2130,-0.0007,0.2130,0.0000,0.0007,0.180,0.012,11.850,0.000,75.000
1.443,0.2204,-0.0007,0.2204,0.0000,0.0007,0.180,0.001,11.870,0.000,76.110
1.484,0.2314,-0.0007,0.2314,0.0000,0.0007,0.180,0.004,11.850,0.000,75.000
1.554,0.2387,-0.0007,0.2387,0.0000,0.0007,0.180,0.006,11.870,0.000,76.110
1.588,0.2460,-0.0007,0.2460,0.0000,0.0007,0.180,0.060,11.870,0.000,76.110
1.631,0.2569,-0.0007,0.2569,0.0000,0.0007,0.180,0.015,11.850,0.000,75.000
1.689,0.2642,-0.0008,0.2642,0.0000,0.0008,0.179,0.042,11.870,0.000,76.110
1.736,0.2715,-0.0008,0.2715,0.0000,0.0008,0.179,0.028,11.850,0.000,75.000
1.783,0.2825,-0.0008,0.2825,0.0000,0.0008,0.179,0.020,11.850,0.000,75.000
1.827,0.2898,-0.0009,0.2898,0.0000,0.0009,0.180,0.010,11.850,0.000,75.000
1.884,0.2971,-0.0009,0.2971,0.0000,0.0009,0.180,0.016,11.850,0.000,75.000
1.931,0.3080,-0.0009,0.3080,0.0000,0.0009,0.180,0.016,11.850,0.000,75.000
1.975,0.3152,-0.0009,0.3152,0.0000,0.0009,0.180,0.015,11.870,0.000,76.110
2.039,0.3225,-0.0010,0.3225,0.0000,0.0010,0.180,0.021,11.870,0.000,76.110
2.082,0.3334,-0.0010,0.3334,0.0000,0.0010,0.180,0.017,11.850,0.000,75.000
