t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,-0.0000,0.0000,0.0000,0.0000,0.0000,0.153,-0.003,12.00,0.000,83.3
0.025,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,0.001,11.84,0.000,74.4
0.058,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.003,11.84,0.000,74.4
0.095,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.60,0.000,61.1
0.152,0.0055,0.0000,0.0055,0.0000,0.0000,0.180,-0.011,11.71,0.000,67.2
0.202,0.0121,0.0001,0.0121,0.0000,0.0001,0.180,-0.024,11.76,0.000,70.0
0.252,0.0194,0.0002,0.0194,0.0000,0.0002,0.180,-0.025,11.74,0.000,68.9
0.296,0.0303,0.0003,0.0303,0.0000,0.0003,0.180,-0.021,11.74,0.000,68.9
0.342,0.0378,0.0003,0.0378,0.0000,0.0003,0.180,-0.025,11.76,0.000,70.0
0.397,0.0454,0.0004,0.0454,0.0000,0.0004,0.180,-0.013,11.76,0.000,70.0
0.452,0.0570,0.0005,0.0570,0.0000,0.0005,0.180,-0.022,11.76,0.000,70.0
0.506,0.0647,0.0005,0.0647,0.0000,0.0005,0.180,-0.021,11.76,0.000,70.0
0.551,0.0723,0.0006,0.0723,0.0000,0.0006,0.180,-0.022,11.76,0.000,70.0
0.604,0.0841,0.0006,0.0841,0.0000,0.0006,0.180,-0.022,11.76,0.000,70.0
0.652,0.0919,0.0007,0.0919,0.0000,0.0007,0.180,-0.021,11.76,0.000,70.0
0.698,0.0997,0.0007,0.0997,0.0000,0.0007,0.180,-0.003,11.78,0.000,71.1
0.742,0.1116,0.0008,0.1116,0.0000,0.0008,0.180,-0.018,11.74,0.000,68.9
0.802,0.1192,0.0008,0.1192,0.0000,0.0008,0.180,-0.014,11.76,0.000,70.0
0.852,0.1272,0.0008,0.1272,0.0000,0.0008,0.180,-0.013,11.76,0.000,70.0
0.893,0.1388,0.0008,0.1388,0.0000,0.0008,0.180,-0.011,11.76,0.000,70.0
0.952,0.1463,0.0008,0.1463,0.0000,0.0008,0.180,-0.008,11.74,0.000,68.9
1.012,0.1540,0.0008,0.1540,0.0000,0.0008,0.180,-0.007,11.76,0.000,70.0
1.044,0.1657,0.0008,0.1657,0.0000,0.0008,0.180,0.004,11.76,0.000,70.0
1.097,0.1731,0.0008,0.1731,0.0000,0.0008,0.180,-0.011,11.74,0.000,68.9
1.152,0.1809,0.0008,0.1809,0.0000,0.0008,0.180,-0.005,11.74,0.000,68.9
1.194,0.1926,0.0007,0.1926,0.0000,0.0007,0.180,-0.004,11.78,0.000,71.1
1.252,0.2002,0.0007,0.2002,0.0000,0.0007,0.180,-0.003,11.73,0.000,68.3
1.300,0.2078,0.0007,0.2078,0.0000,0.0007,0.180,-0.003,11.73,0.000,68.3
1.342,0.2194,0.0007,0.2194,0.0000,0.0007,0.180,-0.003,11.78,0.000,71.1
1.387,0.2272,0.0007,0.2272,0.0000,0.0007,0.180,-0.006,11.74,0.000,68.9
1.452,0.2347,0.0007,0.2347,0.0000,0.0007,0.180,-0.004,11.73,0.000,68.3
1.507,0.2462,0.0007,0.2462,0.0000,0.0007,0.180,-0.005,11.78,0.000,71.1
1.550,0.2538,0.0007,0.2538,0.0000,0.0007,0.180,-0.006,11.74,0.000,68.9
1.597,0.2613,0.0007,0.2613,0.0000,0.0007,0.180,-0.010,11.74,0.000,68.9
1.645,0.2729,0.0007,0.2729,0.0000,0.0007,0.180,-0.006,11.78,0.000,71.1
1.702,0.2807,0.0007,0.2807,0.0000,0.0007,0.180,-0.008,11.74,0.000,68.9
1.764,0.2884,0.0007,0.2884,0.0000,0.0007,0.180,-0.009,11.76,0.000,70.0
1.793,0.3002,0.0007,0.3002,0.0000,0.0007,0.180,-0.009,11.78,0.000,71.1
1.852,0.3082,0.0007,0.3082,0.0000,0.0007,0.180,-0.010,11.76,0.000,70.0
1.906,0.3154,0.0007,0.3154,0.0000,0.0007,0.180,0.015,11.74,0.000,68.9
1.943,0.3271,0.0007,0.3271,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
2.006,0.3350,0.0007,0.3350,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
2.043,0.3427,0.0007,0.3427,0.0000,0.0007,0.180,-0.003,11.73,0.000,68.3
2.092,0.3537,0.0006,0.3537,0.0000,0.0006,0.180,-0.000,11.73,0.000,68.3
2.156,0.3614,0.0006,0.3614,0.0000,0.0006,0.180,0.014,11.76,0.000,70.0
2.192,0.3731,0.0006,0.3731,0.0000,0.0006,0.180,0.003,11.73,0.000,68.3
2.249,0.3806,0.0005,0.3806,0.0000,0.0005,0.180,0.014,11.73,0.000,68.3
2.302,0.3884,0.0005,0.3884,0.0000,0.0005,0.180,0.006,11.78,0.000,71.1
2.347,0.4000,0.0004,0.4000,0.0000,0.0004,0.180,0.004,11.73,0.000,68.3
2.393,0.4076,0.0004,0.4076,0.0000,0.0004,0.180,0.006,11.73,0.000,68.3
2.508,0.4153,0.0004,0.4153,0.0000,0.0004,0.180,0.006,11.74,0.000,68.9
2.511,0.4232,0.0003,0.4232,0.0000,0.0003,0.180,0.007,11.74,0.000,68.9
2.555,0.4346,0.0003,0.4346,0.0000,0.0003,0.180,0.006,11.73,0.000,68.3
2.617,0.4422,0.0003,0.4422,0.0000,0.0003,0.180,0.003,11.76,0.000,70.0
2.658,0.4532,0.0002,0.4532,0.0000,0.0002,0.180,-0.004,11.74,0.000,68.9
2.692,0.4608,0.0002,0.4608,0.0000,0.0002,0.180,0.004,11.71,0.000,67.2
2.762,0.4679,0.0002,0.4679,0.0000,0.0002,0.180,0.004,11.76,0.000,70.0
2.792,0.4795,0.0001,0.4795,0.0000,0.0001,0.180,0.004,11.76,0.000,70.0
2.849,0.4874,0.0001,0.4874,0.0000,0.0001,0.180,-0.005,11.74,0.000,68.9
2.896,0.4950,0.0001,0.4950,0.0000,0.0001,0.180,-0.005,11.73,0.000,68.3
2.942,0.5068,0.0001,0.5068,0.0000,0.0001,0.180,0.000,11.76,0.000,70.0
3.007,0.5147,0.0001,0.5147,0.0000,0.0001,0.180,-0.000,11.76,0.000,70.0
3.046,0.5224,0.0001,0.5224,0.0000,0.0001,0.180,0.018,11.74,0.000,68.9
3.092,0.5341,0.0001,0.5341,0.0000,0.0001,0.180,0.003,11.76,0.000,70.0
3.148,0.5420,0.0001,0.5420,0.0000,0.0001,0.180,0.011,11.78,0.000,71.1
3.196,0.5497,0.0000,0.5497,0.0000,0.0000,0.180,0.023,11.74,0.000,68.9
3.245,0.5612,-0.0000,0.5612,0.0000,0.0000,0.180,0.008,11.74,0.000,68.9
