t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,11.98,0.000,82.2
0.041,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.00,0.000,83.3
0.083,-0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.62,0.000,62.2
0.126,0.0005,0.0000,0.0005,0.0000,0.0000,0.173,-0.001,11.60,0.000,61.1
0.193,0.0046,-0.0000,0.0046,0.0000,0.0000,0.179,0.000,11.71,0.000,67.2
0.245,0.0137,-0.0000,0.0137,0.0000,0.0000,0.180,0.001,11.74,0.000,68.9
0.285,0.0210,-0.0000,0.0210,0.0000,0.0000,0.180,0.001,11.71,0.000,67.2
0.340,0.0279,-0.0000,0.0279,0.0000,0.0000,0.180,0.001,11.71,0.000,67.2
0.492,0.0388,-0.0000,0.0388,0.0000,0.0000,0.180,0.002,11.74,0.000,68.9
0.494,0.0462,-0.0000,0.0462,0.0000,0.0000,0.180,0.002,11.74,0.000,68.9
0.545,0.0532,-0.0001,0.0532,0.0000,0.0001,0.180,0.002,11.76,0.000,70.0
0.550,0.0642,-0.0001,0.0642,0.0000,0.0001,0.180,0.002,11.76,0.000,70.0
0.595,0.0717,-0.0001,0.0717,0.0000,0.0001,0.180,0.004,11.71,0.000,67.2
0.643,0.0787,-0.0001,0.0787,0.0000,0.0001,0.180,0.005,11.71,0.000,67.2
0.715,0.0897,-0.0002,0.0897,0.0000,0.0002,0.180,0.006,11.76,0.000,70.0
0.734,0.0970,-0.0002,0.0970,0.0000,0.0002,0.180,0.006,11.73,0.000,68.3
0.788,0.1041,-0.0002,0.1041,0.0000,0.0002,0.180,0.007,11.73,0.000,68.3
0.828,0.1150,-0.0003,0.1150,0.0000,0.0003,0.180,0.007,11.74,0.000,68.9
0.890,0.1222,-0.0003,0.1222,0.0000,0.0003,0.180,0.008,11.69,0.000,66.1
0.945,0.1292,-0.0003,0.1292,0.0000,0.0003,0.180,0.009,11.73,0.000,68.3
1.007,0.1402,-0.0004,0.1402,0.0000,0.0004,0.180,0.009,11.76,0.000,70.0
1.051,0.1474,-0.0004,0.1474,0.0000,0.0004,0.180,0.009,11.73,0.000,68.3
1.091,0.1583,-0.0005,0.1583,0.0000,0.0005,0.180,0.009,11.73,0.000,68.3
1.131,0.1657,-0.0005,0.1657,0.0000,0.0005,0.180,0.009,11.74,0.000,68.9
1.188,0.1730,-0.0005,0.1730,0.0000,0.0005,0.180,0.008,11.73,0.000,68.3
1.239,0.1804,-0.0005,0.1804,0.0000,0.0005,0.180,0.008,11.73,0.000,68.3
1.294,0.1913,-0.0006,0.1913,0.0000,0.0006,0.180,0.007,11.74,0.000,68.9
1.335,0.1984,-0.0006,0.1984,0.0000,0.0006,0.180,0.007,11.73,0.000,68.3
1.385,0.2057,-0.0006,0.2057,0.0000,0.0006,0.180,0.007,11.74,0.000,68.9
1.435,0.2165,-0.0006,0.2165,0.0000,0.0006,0.180,0.008,11.73,0.000,68.3
1.503,0.2235,-0.0007,0.2235,0.0000,0.0007,0.180,0.008,11.73,0.000,68.3
1.533,0.2309,-0.0007,0.2309,0.0000,0.0007,0.180,0.008,11.76,0.000,70.0
1.582,0.2417,-0.0007,0.2417,0.0000,0.0007,0.180,0.010,11.71,0.000,67.2
1.628,0.2488,-0.0008,0.2488,0.0000,0.0008,0.180,0.011,11.74,0.000,68.9
1.682,0.2562,-0.0008,0.2562,0.0000,0.0008,0.180,0.012,11.76,0.000,70.0
1.732,0.2671,-0.0009,0.2671,0.0000,0.0009,0.180,0.012,11.73,0.000,68.3
1.789,0.2742,-0.0009,0.2742,0.0000,0.0009,0.180,0.013,11.71,0.000,67.2
1.835,0.2852,-0.0010,0.2852,0.0000,0.0010,0.180,0.014,11.76,0.000,70.0
1.901,0.2926,-0.0010,0.2926,0.0000,0.0010,0.180,0.015,11.73,0.000,68.3
1.940,0.2997,-0.0011,0.2997,0.0000,0.0011,0.180,0.015,11.71,0.000,67.2
2.002,0.3106,-0.0012,0.3106,0.0000,0.0012,0.180,0.015,11.78,0.000,71.1
2.064,0.3178,-0.0012,0.3178,0.0000,0.0012,0.180,0.016,11.71,0.000,67.2
2.099,0.3250,-0.0012,0.3250,0.0000,0.0012,0.180,0.015,11.71,0.000,67.2
2.154,0.3358,-0.0013,0.3358,0.0000,0.0013,0.180,0.015,11.76,0.000,70.0
2.188,0.3430,-0.0013,0.3430,0.0000,0.0013,0.180,0.015,11.71,0.000,67.2
2.249,0.3502,-0.0014,0.3502,0.0000,0.0014,0.180,0.015,11.74,0.000,68.9
2.294,0.3612,-0.0014,0.3612,0.0000,0.0014,0.180,0.015,11.78,0.000,71.1
2.345,0.3685,-0.0015,0.3685,0.0000,0.0015,0.180,0.014,11.71,0.000,67.2
2.390,0.3759,-0.0015,0.3759,0.0000,0.0015,0.180,0.012,11.74,0.000,68.9
2.429,0.3869,-0.0015,0.3869,0.0000,0.0015,0.180,0.012,11.76,0.000,70.0
2.505,0.3942,-0.0015,0.3942,0.0000,0.0015,0.180,0.010,11.73,0.000,68.3
2.563,0.4014,-0.0015,0.4014,0.0000,0.0015,0.180,0.009,11.74,0.000,68.9
2.580,0.4123,-0.0015,0.4123,0.0000,0.0015,0.180,0.009,11.76,0.000,70.0
2.629,0.4195,-0.0015,0.4195,0.0000,0.0015,0.180,0.008,11.73,0.000,68.3
2.696,0.4267,-0.0015,0.4267,0.0000,0.0015,0.180,0.007,11.76,0.000,70.0
2.746,0.4375,-0.0015,0.4375,0.0000,0.0015,0.180,0.008,11.74,0.000,68.9
2.798,0.4445,-0.0015,0.4445,0.0000,0.0015,0.180,0.008,11.74,0.000,68.9
2.856,0.4518,-0.0016,0.4518,0.0000,0.0016,0.180,0.008,11.76,0.000,70.0
2.905,0.4629,-0.0016,0.4629,0.0000,0.0016,0.180,0.009,11.73,0.000,68.3
2.947,0.4699,-0.0016,0.4699,0.0000,0.0016,0.180,0.009,11.76,0.000,70.0
3.066,0.4773,-0.0016,0.4773,0.0000,0.0016,0.180,0.009,11.76,0.000,70.0
3.071,0.4883,-0.0016,0.4883,0.0000,0.0016,0.180,0.009,11.76,0.000,70.0
3.115,0.4953,-0.0016,0.4953,0.0000,0.0016,0.180,0.010,11.78,0.000,71.1
3.135,0.5063,-0.0017,0.5063,0.0000,0.0017,0.180,0.010,11.78,0.000,71.1
3.185,0.5137,-0.0017,0.5137,0.0000,0.0017,0.180,0.012,11.73,0.000,68.3
3.254,0.5206,-0.0017,0.5206,0.0000,0.0017,0.180,0.013,11.76,0.000,70.0
3.309,0.5280,-0.0017,0.5280,0.0000,0.0017,0.180,0.013,11.78,0.000,71.1
3.331,0.5388,-0.0018,0.5388,0.0000,0.0018,0.180,0.013,11.71,0.000,67.2
3.395,0.5458,-0.0018,0.5458,0.0000,0.0018,0.180,0.013,11.76,0.000,70.0
3.447,0.5533,-0.0018,0.5533,0.0000,0.0018,0.180,0.013,11.78,0.000,71.1
3.528,0.5642,-0.0018,0.5642,0.0000,0.0018,0.180,0.013,11.71,0.000,67.2
3.561,0.5714,-0.0018,0.5714,0.0000,0.0018,0.180,0.013,11.73,0.000,68.3
3.604,0.5825,-0.0019,0.5825,0.0000,0.0019,0.180,0.011,11.78,0.000,71.1
3.644,0.5899,-0.0019,0.5899,0.0000,0.0019,0.180,0.010,11.71,0.000,67.2
3.691,0.5970,-0.0019,0.5970,0.0000,0.0019,0.180,0.010,11.73,0.000,68.3
3.745,0.6080,-0.0018,0.6080,0.0000,0.0018,0.180,0.007,11.78,0.000,71.1
3.805,0.6153,-0.0018,0.6153,0.0000,0.0018,0.180,0.007,11.71,0.000,67.2
3.866,0.6220,-0.0018,0.6220,0.0000,0.0018,0.180,0.006,11.76,0.000,70.0
