t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.005,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.046,12.060,0.000,86.660
0.067,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,0.002,11.950,0.000,80.550
0.109,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,0.039,11.840,0.000,74.440
0.156,0.0030,-0.0000,0.0030,0.0000,0.0000,0.179,0.311,11.870,0.000,76.110
0.214,0.0127,-0.0001,0.0127,0.0000,0.0001,0.179,0.033,11.890,0.000,77.220
0.248,0.0199,-0.0002,0.0199,0.0000,0.0002,0.179,-0.010,11.910,0.000,78.330
0.326,0.0275,-0.0003,0.0275,0.0000,0.0003,0.179,-0.154,11.890,0.000,77.220
0.352,0.0385,-0.0003,0.0385,0.0000,0.0003,0.179,0.019,11.890,0.000,77.220
0.397,0.0459,-0.0003,0.0459,0.0000,0.0003,0.180,0.016,11.910,0.000,78.330
0.456,0.0535,-0.0004,0.0535,0.0000,0.0004,0.180,0.017,11.890,0.000,77.220
0.502,0.0645,-0.0004,0.0645,0.0000,0.0004,0.180,0.016,11.890,0.000,77.220
0.541,0.0718,-0.0004,0.0718,0.0000,0.0004,0.180,0.015,11.910,0.000,78.330
0.605,0.0791,-0.0005,0.0791,0.0000,0.0005,0.179,0.019,11.910,0.000,78.330
0.653,0.0901,-0.0005,0.0901,0.0000,0.0005,0.179,0.021,11.890,0.000,77.220
0.698,0.0972,-0.0006,0.0972,0.0000,0.0006,0.179,0.028,11.890,0.000,77.220
0.767,0.1046,-0.0006,0.1046,0.0000,0.0006,0.179,0.026,11.910,0.000,78.330
0.799,0.1153,-0.0007,0.1153,0.0000,0.0007,0.179,0.002,11.890,0.000,77.220
0.845,0.1226,-0.0007,0.1226,0.0000,0.0007,0.179,0.019,11.890,0.000,77.220
0.905,0.1299,-0.0007,0.1299,0.0000,0.0007,0.179,0.020,11.910,0.000,78.330
0.948,0.1408,-0.0008,0.1408,0.0000,0.0008,0.180,0.005,11.890,0.000,77.220
0.993,0.1481,-0.0008,0.1481,0.0000,0.0008,0.180,0.016,11.890,0.000,77.220
1.054,0.1555,-0.0008,0.1555,0.0000,0.0008,0.179,0.018,11.890,0.000,77.220
1.095,0.1660,-0.0009,0.1660,0.0000,0.0009,0.180,0.002,11.870,0.000,76.110
1.140,0.1732,-0.0009,0.1732,0.0000,0.0009,0.180,0.016,11.910,0.000,78.330
1.217,0.1805,-0.0009,0.1805,0.0000,0.0009,0.180,-0.003,11.870,0.000,76.110
