t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.008,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.080,0.000,87.770
0.076,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.090,0.000,88.330
0.396,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.090,0.000,88.330
0.398,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.090,0.000,88.330
0.398,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.110,0.000,89.440
0.398,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.090,0.000,88.330
0.399,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.090,0.000,88.330
0.399,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.110,0.000,89.440
0.400,-0.0020,0.0461,0.0000,0.0461,0.0020,0.018,0.900,12.090,0.000,88.330
0.444,-0.0020,0.0461,0.0000,0.0461,0.0020,0.020,0.990,12.090,0.000,88.330
0.487,-0.0020,0.0461,0.0000,0.0461,0.0020,0.020,0.990,12.020,0.000,84.440
0.545,-0.0020,0.0457,0.0000,0.0457,0.0020,0.020,0.999,12.040,0.000,85.550
0.593,-0.0020,0.0454,0.0000,0.0454,0.0020,0.020,0.999,12.020,0.000,84.440
0.634,-0.0019,0.0447,0.0000,0.0447,0.0019,0.020,0.999,12.040,0.000,85.550
0.684,-0.0018,0.0443,0.0000,0.0443,0.0018,0.020,1.000,12.020,0.000,84.440
0.740,-0.0017,0.0440,0.0000,0.0440,0.0017,0.020,1.000,12.020,0.000,84.440
0.787,-0.0015,0.0434,0.0000,0.0434,0.0015,0.020,1.000,12.040,0.000,85.550
0.845,-0.0014,0.0431,0.0000,0.0431,0.0014,0.020,1.000,12.040,0.000,85.550
0.895,-0.0012,0.0425,0.0000,0.0425,0.0012,0.020,1.000,12.040,0.000,85.550
0.945,-0.0009,0.0420,0.0000,0.0420,0.0009,0.020,1.000,12.060,0.000,86.660
1.001,-0.0007,0.0416,0.0000,0.0416,0.0007,0.020,1.000,12.040,0.000,85.550
1.039,-0.0003,0.0410,0.0000,0.0410,0.0003,0.020,1.000,12.040,0.000,85.550
1.095,-0.0002,0.0408,0.0000,0.0408,0.0002,0.020,1.000,12.060,0.000,86.660
1.142,0.0002,0.0401,0.0000,0.0401,0.0002,0.020,1.000,12.040,0.000,85.550
1.186,0.0004,0.0400,0.0000,0.0400,0.0004,0.020,1.000,12.040,0.000,85.550
1.245,0.0007,0.0396,0.0000,0.0396,0.0007,0.020,1.000,12.060,0.000,86.660
1.288,0.0011,0.0392,0.0000,0.0392,0.0011,0.020,1.000,12.060,0.000,86.660
1.336,0.0013,0.0390,0.0000,0.0390,0.0013,0.020,1.000,12.060,0.000,86.660
1.393,0.0016,0.0388,0.0000,0.0388,0.0016,0.020,1.000,12.060,0.000,86.660
1.439,0.0021,0.0384,0.0000,0.0384,0.0021,0.020,1.000,12.060,0.000,86.660
