t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.04,0.000,85.5
0.025,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.04,0.000,85.5
0.066,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,11.73,0.000,68.3
0.132,0.0008,-0.0000,0.0008,0.0000,0.0000,0.180,-0.037,11.84,0.000,74.4
0.169,0.0095,-0.0000,0.0095,0.0000,0.0000,0.180,-0.032,11.89,0.000,77.2
0.236,0.0174,-0.0001,0.0174,0.0000,0.0001,0.180,-0.027,11.85,0.000,75.0
0.279,0.0252,-0.0001,0.0252,0.0000,0.0001,0.180,-0.027,11.87,0.000,76.1
0.325,0.0366,-0.0002,0.0366,0.0000,0.0002,0.180,-0.021,11.87,0.000,76.1
0.366,0.0444,-0.0003,0.0444,0.0000,0.0003,0.180,-0.017,11.87,0.000,76.1
0.431,0.0521,-0.0004,0.0521,0.0000,0.0004,0.180,-0.015,11.85,0.000,75.0
0.500,0.0636,-0.0005,0.0636,0.0000,0.0005,0.180,-0.013,11.87,0.000,76.1
0.519,0.0714,-0.0006,0.0714,0.0000,0.0006,0.180,-0.012,11.87,0.000,76.1
0.584,0.0792,-0.0007,0.0792,0.0000,0.0007,0.180,-0.011,11.85,0.000,75.0
0.640,0.0909,-0.0009,0.0909,0.0000,0.0009,0.180,-0.011,11.87,0.000,76.1
0.672,0.0987,-0.0010,0.0987,0.0000,0.0010,0.180,-0.010,11.87,0.000,76.1
0.726,0.1064,-0.0011,0.1064,0.0000,0.0011,0.180,-0.010,11.85,0.000,75.0
0.776,0.1141,-0.0012,0.1141,0.0000,0.0012,0.180,-0.009,11.87,0.000,76.1
0.836,0.1258,-0.0013,0.1258,0.0000,0.0013,0.180,-0.006,11.85,0.000,75.0
0.877,0.1331,-0.0014,0.1331,0.0000,0.0014,0.180,-0.006,11.85,0.000,75.0
0.920,0.1445,-0.0016,0.1445,0.0000,0.0016,0.180,-0.006,11.85,0.000,75.0
1.005,0.1522,-0.0017,0.1522,0.0000,0.0017,0.180,-0.006,11.85,0.000,75.0
1.029,0.1594,-0.0018,0.1594,0.0000,0.0018,0.180,-0.007,11.84,0.000,74.4
1.067,0.1709,-0.0020,0.1709,0.0000,0.0020,0.180,-0.007,11.85,0.000,75.0
1.116,0.1785,-0.0021,0.1785,0.0000,0.0021,0.180,-0.007,11.85,0.000,75.0
1.176,0.1862,-0.0022,0.1862,0.0000,0.0022,0.180,-0.008,11.85,0.000,75.0
1.218,0.1978,-0.0024,0.1978,0.0000,0.0024,0.180,-0.008,11.85,0.000,75.0
1.264,0.2056,-0.0025,0.2056,0.0000,0.0025,0.180,-0.007,11.84,0.000,74.4
1.339,0.2129,-0.0026,0.2129,0.0000,0.0026,0.180,-0.006,11.85,0.000,75.0
1.364,0.2245,-0.0028,0.2245,0.0000,0.0028,0.180,-0.004,11.84,0.000,74.4
1.430,0.2319,-0.0029,0.2319,0.0000,0.0029,0.180,-0.003,11.84,0.000,74.4
1.501,0.2433,-0.0031,0.2433,0.0000,0.0031,0.180,-0.001,11.85,0.000,75.0
1.530,0.2508,-0.0032,0.2508,0.0000,0.0032,0.180,0.000,11.85,0.000,75.0
1.576,0.2583,-0.0033,0.2583,0.0000,0.0033,0.180,0.001,11.84,0.000,74.4
1.619,0.2699,-0.0035,0.2699,0.0000,0.0035,0.180,0.001,11.85,0.000,75.0
1.665,0.2777,-0.0037,0.2777,0.0000,0.0037,0.180,0.001,11.85,0.000,75.0
1.729,0.2854,-0.0038,0.2854,0.0000,0.0038,0.180,-0.000,11.85,0.000,75.0
1.768,0.2972,-0.0040,0.2972,0.0000,0.0040,0.180,-0.001,11.85,0.000,75.0
1.828,0.3050,-0.0041,0.3050,0.0000,0.0041,0.180,-0.001,11.85,0.000,75.0
1.876,0.3124,-0.0043,0.3124,0.0000,0.0043,0.180,-0.002,11.85,0.000,75.0
1.921,0.3239,-0.0045,0.3239,0.0000,0.0045,0.180,-0.002,11.84,0.000,74.4
1.999,0.3317,-0.0046,0.3317,0.0000,0.0046,0.180,-0.002,11.85,0.000,75.0
2.023,0.3394,-0.0047,0.3394,0.0000,0.0047,0.180,-0.002,11.85,0.000,75.0
2.066,0.3508,-0.0049,0.3508,0.0000,0.0049,0.180,-0.002,11.85,0.000,75.0
2.129,0.3584,-0.0050,0.3584,0.0000,0.0050,0.180,-0.003,11.85,0.000,75.0
2.180,0.3661,-0.0051,0.3661,0.0000,0.0051,0.180,-0.003,11.85,0.000,75.0
2.217,0.3776,-0.0053,0.3776,0.0000,0.0053,0.180,-0.004,11.87,0.000,76.1
2.264,0.3848,-0.0054,0.3848,0.0000,0.0054,0.180,-0.004,11.85,0.000,75.0
2.327,0.3926,-0.0055,0.3926,0.0000,0.0055,0.180,-0.005,11.87,0.000,76.1
2.389,0.4042,-0.0057,0.4042,0.0000,0.0057,0.180,-0.004,11.87,0.000,76.1
2.446,0.4118,-0.0059,0.4118,0.0000,0.0059,0.180,-0.001,11.87,0.000,76.1
2.498,0.4234,-0.0061,0.4234,0.0000,0.0061,0.180,-0.001,11.84,0.000,74.4
2.518,0.4307,-0.0062,0.4307,0.0000,0.0062,0.180,0.000,11.85,0.000,75.0
2.576,0.4384,-0.0063,0.4384,0.0000,0.0063,0.180,0.001,11.87,0.000,76.1
2.624,0.4499,-0.0065,0.4499,0.0000,0.0065,0.180,0.004,11.85,0.000,75.0
2.668,0.4577,-0.0067,0.4577,0.0000,0.0067,0.180,0.004,11.85,0.000,75.0
2.729,0.4654,-0.0068,0.4654,0.0000,0.0068,0.180,0.005,11.87,0.000,76.1
2.792,0.4769,-0.0070,0.4769,0.0000,0.0070,0.180,0.004,11.85,0.000,75.0
2.832,0.4847,-0.0072,0.4847,0.0000,0.0072,0.180,0.003,11.85,0.000,75.0
2.892,0.4924,-0.0073,0.4924,0.0000,0.0073,0.180,0.003,11.87,0.000,76.1
2.938,0.5042,-0.0075,0.5042,0.0000,0.0075,0.180,0.002,11.85,0.000,75.0
2.999,0.5120,-0.0077,0.5120,0.0000,0.0077,0.180,0.002,11.87,0.000,76.1
3.047,0.5198,-0.0078,0.5198,0.0000,0.0078,0.180,0.002,11.85,0.000,75.0
3.076,0.5314,-0.0080,0.5314,0.0000,0.0080,0.180,0.002,11.85,0.000,75.0
3.131,0.5391,-0.0082,0.5391,0.0000,0.0082,0.180,0.003,11.87,0.000,76.1
3.179,0.5468,-0.0083,0.5468,0.0000,0.0083,0.180,0.003,11.85,0.000,75.0
3.226,0.5582,-0.0085,0.5582,0.0000,0.0085,0.180,0.003,11.85,0.000,75.0
3.264,0.5659,-0.0087,0.5659,0.0000,0.0087,0.180,0.003,11.87,0.000,76.1
3.330,0.5735,-0.0088,0.5735,0.0000,0.0088,0.180,0.002,11.85,0.000,75.0
3.367,0.5846,-0.0090,0.5846,0.0000,0.0090,0.180,0.001,11.85,0.000,75.0
3.430,0.5922,-0.0091,0.5922,0.0000,0.0091,0.180,0.001,11.87,0.000,76.1
3.499,0.5999,-0.0093,0.5999,0.0000,0.0093,0.180,0.000,11.87,0.000,76.1
3.522,0.6115,-0.0095,0.6115,0.0000,0.0095,0.180,0.002,11.85,0.000,75.0
3.567,0.6191,-0.0096,0.6191,0.0000,0.0096,0.180,0.002,11.85,0.000,75.0
3.630,0.6269,-0.0098,0.6269,0.0000,0.0098,0.180,0.003,11.85,0.000,75.0
3.669,0.6385,-0.0100,0.6385,0.0000,0.0100,0.180,0.006,11.85,0.000,75.0
3.733,0.6461,-0.0101,0.6461,0.0000,0.0101,0.180,0.008,11.85,0.000,75.0
3.773,0.6539,-0.0103,0.6539,0.0000,0.0103,0.180,0.009,11.84,0.000,74.4
3.821,0.6654,-0.0105,0.6654,0.0000,0.0105,0.180,0.010,11.85,0.000,75.0
3.867,0.6730,-0.0107,0.6730,0.0000,0.0107,0.180,0.010,11.85,0.000,75.0
3.930,0.6807,-0.0109,0.6807,0.0000,0.0109,0.180,0.010,11.84,0.000,74.4
3.999,0.6924,-0.0111,0.6924,0.0000,0.0111,0.180,0.009,11.87,0.000,76.1
4.034,0.7001,-0.0113,0.7001,0.0000,0.0113,0.180,0.004,11.85,0.000,75.0
4.076,0.7118,-0.0115,0.7118,0.0000,0.0115,0.180,0.004,11.85,0.000,75.0
4.122,0.7196,-0.0116,0.7196,0.0000,0.0116,0.180,0.004,11.85,0.000,75.0
4.168,0.7274,-0.0118,0.7274,0.0000,0.0118,0.180,0.004,11.85,0.000,75.0
4.229,0.7351,-0.0119,0.7351,0.0000,0.0119,0.180,0.004,11.85,0.000,75.0
4.269,0.7467,-0.0121,0.7467,0.0000,0.0121,0.180,0.004,11.85,0.000,75.0
4.329,0.7544,-0.0123,0.7544,0.0000,0.0123,0.180,0.004,11.85,0.000,75.0
4.376,0.7620,-0.0124,0.7620,0.0000,0.0124,0.180,0.003,11.85,0.000,75.0
4.426,0.7735,-0.0126,0.7735,0.0000,0.0126,0.180,0.003,11.85,0.000,75.0
4.500,0.7810,-0.0127,0.7810,0.0000,0.0127,0.180,0.003,11.85,0.000,75.0
4.545,0.7920,-0.0129,0.7920,0.0000,0.0129,0.180,0.002,11.84,0.000,74.4
4.567,0.7997,-0.0131,0.7997,0.0000,0.0131,0.180,0.002,11.84,0.000,74.4
4.630,0.8074,-0.0132,0.8074,0.0000,0.0132,0.180,0.001,11.84,0.000,74.4
4.672,0.8190,-0.0134,0.8190,0.0000,0.0134,0.180,0.001,11.85,0.000,75.0
4.719,0.8267,-0.0135,0.8267,0.0000,0.0135,0.180,0.002,11.85,0.000,75.0
4.783,0.8344,-0.0137,0.8344,0.0000,0.0137,0.180,0.004,11.85,0.000,75.0
4.822,0.8460,-0.0139,0.8460,0.0000,0.0139,0.180,0.004,11.85,0.000,75.0
4.864,0.8536,-0.0140,0.8536,0.0000,0.0140,0.180,0.004,11.85,0.000,75.0
4.928,0.8614,-0.0142,0.8614,0.0000,0.0142,0.180,0.005,11.85,0.000,75.0
5.043,0.8729,-0.0144,0.8729,0.0000,0.0144,0.180,0.006,11.85,0.000,75.0
5.047,0.8806,-0.0146,0.8806,0.0000,0.0146,0.180,0.006,11.85,0.000,75.0
5.076,0.8883,-0.0147,0.8883,0.0000,0.0147,0.180,0.006,11.85,0.000,75.0
5.121,0.8995,-0.0149,0.8995,0.0000,0.0149,0.180,0.006,11.84,0.000,74.4
5.167,0.9068,-0.0151,0.9068,0.0000,0.0151,0.180,0.006,11.85,0.000,75.0
5.229,0.9146,-0.0152,0.9146,0.0000,0.0152,0.180,0.004,11.85,0.000,75.0
5.296,0.9264,-0.0154,0.9264,0.0000,0.0154,0.180,0.004,11.84,0.000,74.4
5.352,0.9341,-0.0156,0.9341,0.0000,0.0156,0.180,0.004,11.85,0.000,75.0
5.376,0.9453,-0.0158,0.9453,0.0000,0.0158,0.180,0.005,11.85,0.000,75.0
5.419,0.9530,-0.0159,0.9530,0.0000,0.0159,0.180,0.005,11.84,0.000,74.4
5.500,0.9607,-0.0161,0.9607,0.0000,0.0161,0.180,0.005,11.84,0.000,74.4
5.525,0.9722,-0.0163,0.9722,0.0000,0.0163,0.180,0.006,11.85,0.000,75.0
5.566,0.9797,-0.0164,0.9797,0.0000,0.0164,0.180,0.007,11.85,0.000,75.0
5.627,0.9874,-0.0166,0.9874,0.0000,0.0166,0.180,0.007,11.84,0.000,74.4
5.701,0.9985,-0.0168,0.9985,0.0000,0.0168,0.180,0.008,11.84,0.000,74.4
5.733,1.0061,-0.0169,1.0061,0.0000,0.0169,0.180,0.007,11.85,0.000,75.0
5.776,1.0137,-0.0171,1.0137,0.0000,0.0171,0.180,0.007,11.84,0.000,74.4
5.820,1.0254,-0.0173,1.0254,0.0000,0.0173,0.180,0.010,11.84,0.000,74.4
5.867,1.0330,-0.0175,1.0330,0.0000,0.0175,0.180,0.010,11.84,0.000,74.4
5.927,1.0408,-0.0176,1.0408,0.0000,0.0176,0.180,0.011,11.85,0.000,75.0
6.000,1.0524,-0.0179,1.0524,0.0000,0.0179,0.180,0.013,11.85,0.000,75.0
6.031,1.0601,-0.0181,1.0601,0.0000,0.0181,0.180,0.014,11.84,0.000,74.4
6.076,1.0678,-0.0182,1.0678,0.0000,0.0182,0.180,0.014,11.85,0.000,75.0
6.121,1.0793,-0.0185,1.0793,0.0000,0.0185,0.180,0.014,11.85,0.000,75.0
6.167,1.0870,-0.0186,1.0870,0.0000,0.0186,0.180,0.014,11.85,0.000,75.0
6.227,1.0947,-0.0188,1.0947,0.0000,0.0188,0.180,0.013,11.85,0.000,75.0
6.266,1.1060,-0.0190,1.1060,0.0000,0.0190,0.180,0.012,11.85,0.000,75.0
6.330,1.1138,-0.0192,1.1138,0.0000,0.0192,0.180,0.011,11.85,0.000,75.0
6.374,1.1215,-0.0193,1.1215,0.0000,0.0193,0.180,0.007,11.84,0.000,74.4
6.431,1.1332,-0.0196,1.1332,0.0000,0.0196,0.180,0.007,11.85,0.000,75.0
6.500,1.1410,-0.0197,1.1410,0.0000,0.0197,0.180,0.007,11.85,0.000,75.0
6.525,1.1523,-0.0199,1.1523,0.0000,0.0199,0.180,0.007,11.85,0.000,75.0
6.564,1.1599,-0.0201,1.1599,0.0000,0.0201,0.180,0.008,11.84,0.000,74.4
6.639,1.1676,-0.0202,1.1676,0.0000,0.0202,0.180,0.007,11.85,0.000,75.0
6.672,1.1790,-0.0204,1.1790,0.0000,0.0204,0.180,0.009,11.85,0.000,75.0
6.730,1.1867,-0.0206,1.1867,0.0000,0.0206,0.180,0.009,11.85,0.000,75.0
6.777,1.1943,-0.0207,1.1943,0.0000,0.0207,0.180,0.008,11.85,0.000,75.0
6.826,1.2057,-0.0209,1.2057,0.0000,0.0209,0.180,0.007,11.87,0.000,76.1
6.867,1.2134,-0.0211,1.2134,0.0000,0.0211,0.180,0.008,11.85,0.000,75.0
6.927,1.2211,-0.0212,1.2211,0.0000,0.0212,0.180,0.007,11.85,0.000,75.0
7.009,1.2323,-0.0214,1.2323,0.0000,0.0214,0.180,0.007,11.85,0.000,75.0
7.030,1.2399,-0.0216,1.2399,0.0000,0.0216,0.180,0.008,11.85,0.000,75.0
7.077,1.2476,-0.0217,1.2476,0.0000,0.0217,0.180,0.009,11.85,0.000,75.0
7.122,1.2592,-0.0219,1.2592,0.0000,0.0219,0.180,0.013,11.87,0.000,76.1
7.166,1.2670,-0.0221,1.2670,0.0000,0.0221,0.180,0.013,11.85,0.000,75.0
7.228,1.2747,-0.0223,1.2747,0.0000,0.0223,0.180,0.013,11.85,0.000,75.0
7.268,1.2862,-0.0225,1.2862,0.0000,0.0225,0.180,0.013,11.85,0.000,75.0
7.316,1.2939,-0.0226,1.2939,0.0000,0.0226,0.180,0.013,11.85,0.000,75.0
7.379,1.3015,-0.0228,1.3015,0.0000,0.0228,0.180,0.011,11.85,0.000,75.0
7.422,1.3131,-0.0230,1.3131,0.0000,0.0230,0.180,0.008,11.85,0.000,75.0
7.501,1.3209,-0.0231,1.3209,0.0000,0.0231,0.180,0.008,11.87,0.000,76.1
7.542,1.3287,-0.0233,1.3287,0.0000,0.0233,0.180,0.006,11.85,0.000,75.0
7.568,1.3403,-0.0235,1.3403,0.0000,0.0235,0.180,0.004,11.85,0.000,75.0
7.632,1.3481,-0.0236,1.3481,0.0000,0.0236,0.180,0.005,11.85,0.000,75.0
7.679,1.3559,-0.0237,1.3559,0.0000,0.0237,0.180,0.005,11.85,0.000,75.0
7.723,1.3675,-0.0239,1.3675,0.0000,0.0239,0.180,0.004,11.84,0.000,74.4
7.765,1.3752,-0.0240,1.3752,0.0000,0.0240,0.180,0.004,11.89,0.000,77.2
7.826,1.3829,-0.0242,1.3829,0.0000,0.0242,0.180,0.005,11.84,0.000,74.4
7.868,1.3943,-0.0244,1.3943,0.0000,0.0244,0.180,0.005,11.85,0.000,75.0
7.928,1.4019,-0.0245,1.4019,0.0000,0.0245,0.180,0.003,11.87,0.000,76.1
8.001,1.4095,-0.0246,1.4095,0.0000,0.0246,0.180,0.004,11.85,0.000,75.0
