t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,0.0000,-0.0000,0.0000,0.0000,0.0000,0.153,-0.006,12.00,0.000,83.3
0.058,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.003,12.00,0.000,83.3
0.103,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.71,0.000,67.2
0.146,0.0030,0.0000,0.0030,0.0000,0.0000,0.180,-0.002,11.76,0.000,70.0
0.194,0.0127,0.0001,0.0127,0.0000,0.0001,0.180,-0.022,11.84,0.000,74.4
0.252,0.0204,0.0002,0.0204,0.0000,0.0002,0.180,-0.023,11.84,0.000,74.4
0.304,0.0277,0.0002,0.0277,0.0000,0.0002,0.180,-0.022,11.78,0.000,71.1
0.344,0.0390,0.0003,0.0390,0.0000,0.0003,0.180,-0.019,11.84,0.000,74.4
0.405,0.0469,0.0003,0.0469,0.0000,0.0003,0.180,-0.017,11.84,0.000,74.4
0.443,0.0583,0.0004,0.0583,0.0000,0.0004,0.180,-0.013,11.82,0.000,73.3
0.505,0.0652,0.0004,0.0652,0.0000,0.0004,0.180,-0.012,11.82,0.000,73.3
0.548,0.0731,0.0004,0.0731,0.0000,0.0004,0.180,0.003,11.84,0.000,74.4
0.597,0.0842,0.0004,0.0842,0.0000,0.0004,0.180,-0.004,11.76,0.000,70.0
0.654,0.0917,0.0004,0.0917,0.0000,0.0004,0.180,-0.008,11.78,0.000,71.1
0.696,0.0995,0.0005,0.0995,0.0000,0.0005,0.180,-0.002,11.82,0.000,73.3
0.745,0.1108,0.0005,0.1108,0.0000,0.0005,0.180,-0.007,11.84,0.000,74.4
0.802,0.1184,0.0005,0.1184,0.0000,0.0005,0.180,-0.007,11.76,0.000,70.0
0.845,0.1295,0.0005,0.1295,0.0000,0.0005,0.180,-0.008,11.82,0.000,73.3
0.902,0.1370,0.0005,0.1370,0.0000,0.0005,0.180,-0.008,11.82,0.000,73.3
0.952,0.1445,0.0005,0.1445,0.0000,0.0005,0.180,-0.008,11.78,0.000,71.1
1.001,0.1555,0.0005,0.1555,0.0000,0.0005,0.180,-0.011,11.82,0.000,73.3
