t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.001,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.004,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.041,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.040,0.000,85.550
0.101,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.730,0.000,68.330
0.138,0.0031,0.0000,0.0031,0.0000,0.0000,0.180,-0.001,11.800,0.000,72.220
0.197,0.0096,0.0001,0.0096,0.0000,0.0001,0.180,-0.001,11.840,0.000,74.440
0.237,0.0172,0.0001,0.0172,0.0000,0.0001,0.180,-0.002,11.870,0.000,76.110
0.284,0.0289,0.0002,0.0289,0.0000,0.0002,0.180,-0.002,11.850,0.000,75.000
0.349,0.0366,0.0003,0.0366,0.0000,0.0003,0.180,-0.002,11.840,0.000,74.440
0.386,0.0443,0.0004,0.0443,0.0000,0.0004,0.180,-0.003,11.850,0.000,75.000
0.435,0.0559,0.0005,0.0559,0.0000,0.0005,0.180,-0.003,11.850,0.000,75.000
0.507,0.0633,0.0006,0.0633,0.0000,0.0006,0.180,-0.003,11.870,0.000,76.110
0.535,0.0714,0.0007,0.0714,0.0000,0.0007,0.180,-0.003,11.840,0.000,74.440
0.581,0.0830,0.0009,0.0830,0.0000,0.0009,0.180,-0.003,11.850,0.000,75.000
0.631,0.0905,0.0010,0.0905,0.0000,0.0010,0.180,-0.003,11.850,0.000,75.000
0.687,0.0983,0.0011,0.0983,0.0000,0.0011,0.180,-0.002,11.850,0.000,75.000
0.728,0.1099,0.0012,0.1099,0.0000,0.0012,0.180,-0.002,11.850,0.000,75.000
0.793,0.1176,0.0012,0.1176,0.0000,0.0012,0.180,-0.002,11.840,0.000,74.440
0.829,0.1252,0.0013,0.1252,0.0000,0.0013,0.180,-0.002,11.840,0.000,74.440
0.887,0.1368,0.0014,0.1368,0.0000,0.0014,0.180,-0.002,11.870,0.000,76.110
1.003,0.1444,0.0014,0.1444,0.0000,0.0014,0.180,-0.002,11.850,0.000,75.000
