t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.001,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.024,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.080,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.730,0.000,68.330
0.124,0.0031,0.0000,0.0031,0.0000,0.0000,0.180,-0.001,11.800,0.000,72.220
0.183,0.0096,0.0000,0.0096,0.0000,0.0000,0.180,-0.001,11.850,0.000,75.000
0.229,0.0171,0.0001,0.0171,0.0000,0.0001,0.180,-0.001,11.850,0.000,75.000
0.275,0.0288,0.0001,0.0288,0.0000,0.0001,0.180,-0.001,11.870,0.000,76.110
0.325,0.0368,0.0001,0.0368,0.0000,0.0001,0.180,-0.000,11.850,0.000,75.000
0.382,0.0444,0.0001,0.0444,0.0000,0.0001,0.180,-0.001,11.850,0.000,75.000
0.423,0.0559,0.0002,0.0559,0.0000,0.0002,0.180,-0.001,11.850,0.000,75.000
0.488,0.0638,0.0002,0.0638,0.0000,0.0002,0.180,-0.001,11.850,0.000,75.000
0.532,0.0714,0.0002,0.0714,0.0000,0.0002,0.180,-0.001,11.870,0.000,76.110
0.577,0.0831,0.0002,0.0831,0.0000,0.0002,0.180,-0.001,11.840,0.000,74.440
0.624,0.0907,0.0002,0.0907,0.0000,0.0002,0.180,-0.000,11.870,0.000,76.110
0.683,0.0985,0.0003,0.0985,0.0000,0.0003,0.180,-0.000,11.850,0.000,75.000
0.741,0.1100,0.0003,0.1100,0.0000,0.0003,0.180,-0.000,11.840,0.000,74.440
0.781,0.1177,0.0003,0.1177,0.0000,0.0003,0.180,-0.000,11.850,0.000,75.000
0.826,0.1254,0.0003,0.1254,0.0000,0.0003,0.180,-0.000,11.850,0.000,75.000
0.876,0.1370,0.0003,0.1370,0.0000,0.0003,0.180,-0.000,11.850,0.000,75.000
0.923,0.1444,0.0003,0.1444,0.0000,0.0003,0.180,-0.000,11.850,0.000,75.000
0.989,0.1522,0.0003,0.1522,0.0000,0.0003,0.180,-0.000,11.870,0.000,76.110
1.023,0.1637,0.0003,0.1637,0.0000,0.0003,0.180,-0.000,11.850,0.000,75.000
1.083,0.1712,0.0003,0.1712,0.0000,0.0003,0.180,-0.000,11.840,0.000,74.440
1.127,0.1789,0.0004,0.1789,0.0000,0.0004,0.180,-0.000,11.850,0.000,75.000
1.175,0.1904,0.0004,0.1904,0.0000,0.0004,0.180,-0.001,11.840,0.000,74.440
1.223,0.1979,0.0004,0.1979,0.0000,0.0004,0.180,-0.000,11.850,0.000,75.000
1.279,0.2055,0.0004,0.2055,0.0000,0.0004,0.180,-0.000,11.850,0.000,75.000
1.322,0.2172,0.0004,0.2172,0.0000,0.0004,0.180,-0.000,11.850,0.000,75.000
1.379,0.2247,0.0004,0.2247,0.0000,0.0004,0.180,-0.000,11.840,0.000,74.440
1.427,0.2324,0.0004,0.2324,0.0000,0.0004,0.180,0.000,11.850,0.000,75.000
1.489,0.2440,0.0004,0.2440,0.0000,0.0004,0.180,0.000,11.850,0.000,75.000
1.531,0.2517,0.0004,0.2517,0.0000,0.0004,0.180,0.000,11.850,0.000,75.000
1.577,0.2633,0.0004,0.2633,0.0000,0.0004,0.180,0.000,11.840,0.000,74.440
1.623,0.2712,0.0004,0.2712,0.0000,0.0004,0.180,0.000,11.850,0.000,75.000
1.682,0.2788,0.0004,0.2788,0.0000,0.0004,0.180,0.000,11.840,0.000,74.440
