t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.014,-0.0006,0.0171,0.0000,0.0171,0.0006,0.063,1.200,12.090,0.000,88.330
0.058,-0.0006,0.0171,0.0000,0.0171,0.0006,0.063,1.200,12.110,0.000,89.440
0.117,-0.0006,0.0171,0.0000,0.0171,0.0006,0.063,1.200,12.020,0.000,84.440
0.160,-0.0005,0.0167,0.0000,0.0167,0.0005,0.063,1.200,12.040,0.000,85.550
0.209,-0.0003,0.0137,0.0000,0.0137,0.0003,0.063,1.200,12.060,0.000,86.660
0.263,0.0001,0.0111,0.0000,0.0111,0.0001,0.063,1.200,12.060,0.000,86.660
0.313,0.0006,0.0084,0.0000,0.0084,0.0006,0.064,1.200,12.040,0.000,85.550
0.354,0.0016,0.0046,0.0000,0.0046,0.0016,0.065,1.200,12.060,0.000,86.660
0.424,0.0024,0.0020,0.0024,0.0000,0.0020,0.066,1.200,12.060,0.000,86.660
0.460,0.0033,-0.0003,0.0033,0.0000,0.0003,0.066,1.200,12.040,0.000,85.550
0.527,0.0050,-0.0040,0.0050,0.0000,0.0040,0.069,1.200,12.080,0.000,87.770
0.562,0.0061,-0.0060,0.0061,0.0000,0.0060,0.069,1.200,12.080,0.000,87.770
0.611,0.0074,-0.0082,0.0074,0.0000,0.0082,0.070,1.200,12.040,0.000,85.550
0.660,0.0095,-0.0113,0.0095,0.0000,0.0113,0.073,1.200,12.060,0.000,86.660
0.715,0.0111,-0.0134,0.0111,0.0000,0.0134,0.075,1.200,12.060,0.000,86.660
0.762,0.0132,-0.0157,0.0132,0.0000,0.0157,0.077,1.168,12.060,0.000,86.660
0.806,0.0161,-0.0187,0.0161,0.0000,0.0187,0.081,1.110,12.080,0.000,87.770
0.861,0.0184,-0.0208,0.0184,0.0000,0.0208,0.084,1.074,12.080,0.000,87.770
0.910,0.0206,-0.0226,0.0206,0.0000,0.0226,0.087,1.035,12.060,0.000,86.660
0.955,0.0244,-0.0254,0.0244,0.0000,0.0254,0.093,0.969,12.040,0.000,85.550
1.014,0.0272,-0.0272,0.0272,0.0000,0.0272,0.097,0.932,12.060,0.000,86.660
1.059,0.0317,-0.0297,0.0317,0.0000,0.0297,0.104,0.868,12.080,0.000,87.770
