t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.013,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.058,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.402,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.403,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.403,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.403,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.404,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.404,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.415,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.456,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.000,11.760,0.000,70.000
0.519,0.0007,-0.0000,0.0007,0.0000,0.0000,0.173,-0.000,11.760,0.000,70.000
0.568,0.0048,-0.0000,0.0048,0.0000,0.0000,0.179,0.005,11.760,0.000,70.000
0.610,0.0132,-0.0001,0.0132,0.0000,0.0001,0.179,0.005,11.820,0.000,73.330
0.654,0.0200,-0.0002,0.0200,0.0000,0.0002,0.180,0.007,11.800,0.000,72.220
0.715,0.0272,-0.0002,0.0272,0.0000,0.0002,0.180,0.007,11.820,0.000,73.330
0.754,0.0382,-0.0004,0.0382,0.0000,0.0004,0.180,0.009,11.800,0.000,72.220
0.815,0.0454,-0.0004,0.0454,0.0000,0.0004,0.180,0.009,11.820,0.000,73.330
0.859,0.0529,-0.0005,0.0529,0.0000,0.0005,0.180,0.009,11.820,0.000,73.330
0.919,0.0640,-0.0006,0.0640,0.0000,0.0006,0.180,0.009,11.800,0.000,72.220
0.956,0.0712,-0.0007,0.0712,0.0000,0.0007,0.180,0.010,11.800,0.000,72.220
1.015,0.0786,-0.0008,0.0786,0.0000,0.0008,0.180,0.010,11.820,0.000,73.330
1.058,0.0895,-0.0010,0.0895,0.0000,0.0010,0.180,0.011,11.800,0.000,72.220
1.121,0.0967,-0.0010,0.0967,0.0000,0.0010,0.180,0.011,11.820,0.000,73.330
1.162,0.1040,-0.0012,0.1040,0.0000,0.0012,0.180,0.012,11.840,0.000,74.440
1.207,0.1148,-0.0013,0.1148,0.0000,0.0013,0.180,0.012,11.780,0.000,71.110
1.265,0.1218,-0.0014,0.1218,0.0000,0.0014,0.180,0.012,11.800,0.000,72.220
1.313,0.1326,-0.0016,0.1326,0.0000,0.0016,0.180,0.012,11.840,0.000,74.440
1.356,0.1400,-0.0017,0.1400,0.0000,0.0017,0.180,0.013,11.800,0.000,72.220
1.420,0.1472,-0.0018,0.1472,0.0000,0.0018,0.180,0.013,11.800,0.000,72.220
1.460,0.1581,-0.0020,0.1581,0.0000,0.0020,0.180,0.013,11.840,0.000,74.440
1.520,0.1654,-0.0021,0.1654,0.0000,0.0021,0.180,0.013,11.800,0.000,72.220
1.562,0.1726,-0.0022,0.1726,0.0000,0.0022,0.180,0.013,11.800,0.000,72.220
1.613,0.1835,-0.0023,0.1835,0.0000,0.0023,0.180,0.013,11.820,0.000,73.330
1.655,0.1905,-0.0024,0.1905,0.0000,0.0024,0.180,0.012,11.800,0.000,72.220
1.716,0.1978,-0.0025,0.1978,0.0000,0.0025,0.180,0.012,11.820,0.000,73.330
1.756,0.2085,-0.0027,0.2085,0.0000,0.0027,0.180,0.012,11.840,0.000,74.440
1.818,0.2156,-0.0027,0.2156,0.0000,0.0027,0.180,0.012,11.800,0.000,72.220
1.861,0.2228,-0.0028,0.2228,0.0000,0.0028,0.180,0.011,11.800,0.000,72.220
1.923,0.2337,-0.0029,0.2337,0.0000,0.0029,0.180,0.011,11.800,0.000,72.220
1.957,0.2410,-0.0030,0.2410,0.0000,0.0030,0.180,0.011,11.800,0.000,72.220
