t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.029,0.0046,0.0476,0.0000,0.0476,0.0046,0.000,1.000,12.110,0.000,89.440
0.088,0.0046,0.0476,0.0000,0.0476,0.0046,0.000,1.000,12.080,0.000,87.770
0.117,0.0046,0.0475,0.0000,0.0475,0.0046,0.000,1.000,12.060,0.000,86.660
0.163,0.0046,0.0475,0.0000,0.0475,0.0046,0.000,1.000,12.060,0.000,86.660
0.222,0.0046,0.0474,0.0000,0.0474,0.0046,0.002,1.000,12.060,0.000,86.660
0.266,0.0046,0.0477,0.0000,0.0477,0.0046,0.012,1.000,12.060,0.000,86.660
0.324,0.0046,0.0477,0.0000,0.0477,0.0046,0.012,1.000,12.060,0.000,86.660
0.372,0.0046,0.0479,0.0000,0.0479,0.0046,0.018,1.000,12.060,0.000,86.660
0.430,0.0047,0.0475,0.0000,0.0475,0.0047,0.028,1.000,12.080,0.000,87.770
0.462,0.0048,0.0471,0.0000,0.0471,0.0048,0.028,1.000,12.080,0.000,87.770
0.529,0.0050,0.0464,0.0000,0.0464,0.0050,0.040,1.000,12.060,0.000,86.660
0.564,0.0054,0.0451,0.0000,0.0451,0.0054,0.040,1.000,12.080,0.000,87.770
0.626,0.0059,0.0440,0.0000,0.0440,0.0059,0.052,1.000,12.080,0.000,87.770
0.671,0.0065,0.0427,0.0000,0.0427,0.0065,0.052,1.000,12.060,0.000,86.660
0.729,0.0076,0.0406,0.0000,0.0406,0.0076,0.061,1.000,12.080,0.000,87.770
0.775,0.0086,0.0389,0.0000,0.0389,0.0086,0.061,1.000,12.080,0.000,87.770
0.821,0.0098,0.0371,0.0000,0.0371,0.0098,0.068,1.000,12.060,0.000,86.660
0.864,0.0120,0.0342,0.0000,0.0342,0.0120,0.072,1.000,12.080,0.000,87.770
0.926,0.0135,0.0323,0.0000,0.0323,0.0135,0.084,1.000,12.090,0.000,88.330
0.971,0.0154,0.0302,0.0000,0.0302,0.0154,0.084,1.000,12.080,0.000,87.770
1.031,0.0184,0.0271,0.0000,0.0271,0.0184,0.088,1.000,12.080,0.000,87.770
1.077,0.0208,0.0249,0.0000,0.0249,0.0208,0.100,0.828,12.080,0.000,87.770
1.121,0.0247,0.0217,0.0247,0.0000,0.0217,0.100,1.000,12.080,0.000,87.770
1.161,0.0276,0.0195,0.0276,0.0000,0.0195,0.104,1.000,12.090,0.000,88.330
1.224,0.0306,0.0174,0.0306,0.0000,0.0174,0.109,1.000,12.090,0.000,88.330
1.268,0.0340,0.0153,0.0340,0.0000,0.0153,0.120,0.822,12.090,0.000,88.330
1.326,0.0395,0.0123,0.0395,0.0000,0.0123,0.125,0.695,12.090,0.000,88.330
1.374,0.0433,0.0104,0.0433,0.0000,0.0104,0.125,1.000,12.090,0.000,88.330
1.423,0.0475,0.0086,0.0475,0.0000,0.0086,0.132,1.000,12.110,0.000,89.440
1.461,0.0544,0.0059,0.0544,0.0000,0.0059,0.136,1.000,12.130,0.000,90.550
1.531,0.0592,0.0043,0.0592,0.0000,0.0043,0.140,1.000,12.090,0.000,88.330
1.568,0.0671,0.0020,0.0671,0.0000,0.0020,0.149,0.392,12.110,0.000,89.440
1.616,0.0728,0.0005,0.0728,0.0000,0.0005,0.152,0.278,12.090,0.000,88.330
