t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.011,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.060,0.000,86.660
0.074,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.406,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.407,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.407,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.408,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.408,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.408,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.412,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.476,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.910,0.000,78.330
0.517,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.760,0.000,70.000
0.570,0.0049,-0.0000,0.0049,0.0000,0.0000,0.179,0.003,11.740,0.000,68.880
0.611,0.0104,-0.0001,0.0104,0.0000,0.0001,0.179,0.003,11.820,0.000,73.330
0.675,0.0173,-0.0001,0.0173,0.0000,0.0001,0.180,0.006,11.840,0.000,74.440
0.708,0.0283,-0.0002,0.0283,0.0000,0.0002,0.180,0.006,11.820,0.000,73.330
0.770,0.0355,-0.0003,0.0355,0.0000,0.0003,0.180,0.008,11.840,0.000,74.440
0.818,0.0428,-0.0004,0.0428,0.0000,0.0004,0.180,0.008,11.840,0.000,74.440
0.860,0.0536,-0.0005,0.0536,0.0000,0.0005,0.180,0.009,11.840,0.000,74.440
0.917,0.0608,-0.0006,0.0608,0.0000,0.0006,0.180,0.009,11.820,0.000,73.330
0.967,0.0681,-0.0006,0.0681,0.0000,0.0006,0.180,0.010,11.820,0.000,73.330
1.014,0.0788,-0.0008,0.0788,0.0000,0.0008,0.180,0.010,11.840,0.000,74.440
1.068,0.0860,-0.0009,0.0860,0.0000,0.0009,0.180,0.011,11.840,0.000,74.440
1.131,0.0931,-0.0010,0.0931,0.0000,0.0010,0.180,0.011,11.820,0.000,73.330
1.185,0.1039,-0.0011,0.1039,0.0000,0.0011,0.180,0.011,11.840,0.000,74.440
1.222,0.1112,-0.0012,0.1112,0.0000,0.0012,0.180,0.011,11.840,0.000,74.440
1.263,0.1221,-0.0013,0.1221,0.0000,0.0013,0.180,0.011,11.840,0.000,74.440
1.336,0.1294,-0.0014,0.1294,0.0000,0.0014,0.180,0.011,11.840,0.000,74.440
1.370,0.1367,-0.0015,0.1367,0.0000,0.0015,0.180,0.009,11.840,0.000,74.440
1.417,0.1477,-0.0016,0.1477,0.0000,0.0016,0.180,0.009,11.820,0.000,73.330
1.473,0.1550,-0.0017,0.1550,0.0000,0.0017,0.180,0.008,11.840,0.000,74.440
1.520,0.1623,-0.0018,0.1623,0.0000,0.0018,0.180,0.008,11.850,0.000,75.000
1.576,0.1731,-0.0019,0.1731,0.0000,0.0019,0.180,0.008,11.820,0.000,73.330
1.628,0.1802,-0.0019,0.1802,0.0000,0.0019,0.180,0.008,11.840,0.000,74.440
1.671,0.1874,-0.0020,0.1874,0.0000,0.0020,0.180,0.009,11.840,0.000,74.440
1.736,0.1982,-0.0021,0.1982,0.0000,0.0021,0.180,0.009,11.820,0.000,73.330
1.773,0.2053,-0.0022,0.2053,0.0000,0.0022,0.180,0.009,11.820,0.000,73.330
1.830,0.2126,-0.0022,0.2126,0.0000,0.0022,0.180,0.009,11.840,0.000,74.440
1.879,0.2235,-0.0024,0.2235,0.0000,0.0024,0.180,0.010,11.840,0.000,74.440
1.908,0.2306,-0.0024,0.2306,0.0000,0.0024,0.180,0.010,11.820,0.000,73.330
1.967,0.2380,-0.0025,0.2380,0.0000,0.0025,0.180,0.012,11.850,0.000,75.000
2.037,0.2489,-0.0027,0.2489,0.0000,0.0027,0.180,0.012,11.840,0.000,74.440
2.068,0.2561,-0.0028,0.2561,0.0000,0.0028,0.180,0.013,11.840,0.000,74.440
2.115,0.2634,-0.0029,0.2634,0.0000,0.0029,0.180,0.013,11.840,0.000,74.440
2.159,0.2742,-0.0031,0.2742,0.0000,0.0031,0.180,0.013,11.840,0.000,74.440
2.210,0.2813,-0.0032,0.2813,0.0000,0.0032,0.180,0.013,11.840,0.000,74.440
2.284,0.2886,-0.0033,0.2886,0.0000,0.0033,0.180,0.014,11.840,0.000,74.440
2.313,0.2994,-0.0034,0.2994,0.0000,0.0034,0.180,0.014,11.840,0.000,74.440
2.370,0.3065,-0.0035,0.3065,0.0000,0.0035,0.180,0.014,11.840,0.000,74.440
2.415,0.3138,-0.0037,0.3138,0.0000,0.0037,0.180,0.014,11.820,0.000,73.330
2.460,0.3247,-0.0038,0.3247,0.0000,0.0038,0.180,0.014,11.840,0.000,74.440
2.521,0.3319,-0.0039,0.3319,0.0000,0.0039,0.180,0.014,11.850,0.000,75.000
2.592,0.3430,-0.0041,0.3430,0.0000,0.0041,0.180,0.013,11.840,0.000,74.440
2.608,0.3503,-0.0041,0.3503,0.0000,0.0041,0.180,0.013,11.820,0.000,73.330
2.673,0.3576,-0.0042,0.3576,0.0000,0.0042,0.180,0.012,11.870,0.000,76.110
2.711,0.3685,-0.0044,0.3685,0.0000,0.0044,0.180,0.012,11.820,0.000,73.330
2.778,0.3758,-0.0044,0.3758,0.0000,0.0044,0.180,0.011,11.820,0.000,73.330
2.820,0.3829,-0.0045,0.3829,0.0000,0.0045,0.180,0.011,11.840,0.000,74.440
2.874,0.3938,-0.0046,0.3938,0.0000,0.0046,0.180,0.011,11.820,0.000,73.330
2.921,0.4009,-0.0047,0.4009,0.0000,0.0047,0.180,0.011,11.820,0.000,73.330
2.968,0.4081,-0.0048,0.4081,0.0000,0.0048,0.180,0.011,11.850,0.000,75.000
3.010,0.4189,-0.0049,0.4189,0.0000,0.0049,0.180,0.011,11.800,0.000,72.220
3.071,0.4261,-0.0049,0.4261,0.0000,0.0049,0.180,0.011,11.820,0.000,73.330
3.119,0.4335,-0.0050,0.4335,0.0000,0.0050,0.180,0.011,11.850,0.000,75.000
3.167,0.4444,-0.0051,0.4444,0.0000,0.0051,0.180,0.012,11.820,0.000,73.330
3.220,0.4515,-0.0052,0.4515,0.0000,0.0052,0.180,0.012,11.820,0.000,73.330
