t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.025,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.003,12.110,0.000,89.440
0.073,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.003,12.110,0.000,89.440
0.120,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.003,12.020,0.000,84.440
0.183,0.0008,-0.0000,0.0008,0.0000,0.0000,0.180,0.009,12.020,0.000,84.440
0.218,0.0098,-0.0001,0.0098,0.0000,0.0001,0.180,0.016,12.060,0.000,86.660
0.284,0.0173,-0.0002,0.0173,0.0000,0.0002,0.180,0.016,12.060,0.000,86.660
0.324,0.0285,-0.0003,0.0285,0.0000,0.0003,0.180,0.016,12.080,0.000,87.770
0.374,0.0363,-0.0003,0.0363,0.0000,0.0003,0.180,0.015,12.060,0.000,86.660
0.432,0.0437,-0.0004,0.0437,0.0000,0.0004,0.180,0.014,12.060,0.000,86.660
0.478,0.0551,-0.0005,0.0551,0.0000,0.0005,0.180,0.014,12.060,0.000,86.660
0.519,0.0629,-0.0005,0.0629,0.0000,0.0005,0.180,0.013,12.060,0.000,86.660
0.581,0.0707,-0.0006,0.0707,0.0000,0.0006,0.180,0.011,12.040,0.000,85.550
0.621,0.0822,-0.0007,0.0822,0.0000,0.0007,0.180,0.011,12.040,0.000,85.550
0.671,0.0902,-0.0007,0.0902,0.0000,0.0007,0.180,0.010,12.080,0.000,87.770
0.729,0.0981,-0.0007,0.0981,0.0000,0.0007,0.180,0.010,12.060,0.000,86.660
0.774,0.1097,-0.0008,0.1097,0.0000,0.0008,0.180,0.010,12.060,0.000,86.660
0.834,0.1169,-0.0008,0.1169,0.0000,0.0008,0.180,0.010,12.040,0.000,85.550
0.877,0.1248,-0.0008,0.1248,0.0000,0.0008,0.180,0.011,12.040,0.000,85.550
0.923,0.1362,-0.0009,0.1362,0.0000,0.0009,0.180,0.011,12.040,0.000,85.550
0.979,0.1436,-0.0009,0.1436,0.0000,0.0009,0.180,0.011,12.040,0.000,85.550
1.025,0.1515,-0.0009,0.1515,0.0000,0.0009,0.180,0.010,12.060,0.000,86.660
1.073,0.1630,-0.0010,0.1630,0.0000,0.0010,0.180,0.010,12.020,0.000,84.440
1.131,0.1704,-0.0010,0.1704,0.0000,0.0010,0.180,0.009,12.040,0.000,85.550
1.175,0.1815,-0.0010,0.1815,0.0000,0.0010,0.180,0.007,12.060,0.000,86.660
1.219,0.1893,-0.0010,0.1893,0.0000,0.0010,0.180,0.007,12.040,0.000,85.550
1.278,0.1964,-0.0010,0.1964,0.0000,0.0010,0.180,0.006,12.040,0.000,85.550
1.325,0.2075,-0.0010,0.2075,0.0000,0.0010,0.180,0.005,12.060,0.000,86.660
1.381,0.2154,-0.0010,0.2154,0.0000,0.0010,0.180,0.005,12.040,0.000,85.550
1.442,0.2267,-0.0010,0.2267,0.0000,0.0010,0.180,0.005,12.040,0.000,85.550
1.472,0.2341,-0.0010,0.2341,0.0000,0.0010,0.180,0.003,12.040,0.000,85.550
1.532,0.2418,-0.0010,0.2418,0.0000,0.0010,0.180,0.002,12.040,0.000,85.550
1.574,0.2532,-0.0009,0.2532,0.0000,0.0009,0.180,0.002,12.040,0.000,85.550
1.619,0.2607,-0.0009,0.2607,0.0000,0.0009,0.180,0.001,12.020,0.000,84.440
1.680,0.2685,-0.0009,0.2685,0.0000,0.0009,0.180,0.000,12.040,0.000,85.550
1.723,0.2802,-0.0009,0.2802,0.0000,0.0009,0.180,-0.000,12.040,0.000,85.550
1.771,0.2878,-0.0008,0.2878,0.0000,0.0008,0.180,-0.001,12.040,0.000,85.550
1.834,0.2958,-0.0008,0.2958,0.0000,0.0008,0.180,-0.001,12.060,0.000,86.660
1.875,0.3075,-0.0007,0.3075,0.0000,0.0007,0.180,-0.001,12.040,0.000,85.550
1.916,0.3151,-0.0007,0.3151,0.0000,0.0007,0.180,-0.001,12.060,0.000,86.660
1.979,0.3229,-0.0007,0.3229,0.0000,0.0007,0.180,-0.001,12.040,0.000,85.550
