t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.044,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.007,12.040,0.000,85.550
0.107,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,0.010,11.760,0.000,70.000
0.147,0.0033,0.0000,0.0033,0.0000,0.0000,0.180,0.090,11.780,0.000,71.110
0.195,0.0129,-0.0000,0.0129,0.0000,0.0000,0.180,0.050,11.820,0.000,73.330
0.250,0.0202,-0.0000,0.0202,0.0000,0.0000,0.180,0.009,11.850,0.000,75.000
0.298,0.0273,-0.0000,0.0273,0.0000,0.0000,0.180,-0.085,11.840,0.000,74.440
0.341,0.0382,-0.0000,0.0382,0.0000,0.0000,0.180,-0.003,11.850,0.000,75.000
0.404,0.0457,-0.0000,0.0457,0.0000,0.0000,0.180,-0.003,11.850,0.000,75.000
0.444,0.0568,-0.0000,0.0568,0.0000,0.0000,0.180,-0.002,11.820,0.000,73.330
0.492,0.0636,-0.0000,0.0636,0.0000,0.0000,0.180,-0.004,11.850,0.000,75.000
0.551,0.0710,-0.0000,0.0710,0.0000,0.0000,0.180,-0.002,11.850,0.000,75.000
0.603,0.0820,0.0000,0.0820,0.0000,0.0000,0.180,-0.001,11.840,0.000,74.440
0.641,0.0891,0.0000,0.0891,0.0000,0.0000,0.180,-0.002,11.850,0.000,75.000
0.705,0.0966,0.0000,0.0966,0.0000,0.0000,0.180,0.028,11.850,0.000,75.000
0.739,0.1075,-0.0000,0.1075,0.0000,0.0000,0.180,0.009,11.840,0.000,74.440
0.826,0.1141,-0.0000,0.1141,0.0000,0.0000,0.180,0.022,11.850,0.000,75.000
0.849,0.1216,-0.0000,0.1216,0.0000,0.0000,0.180,0.003,11.850,0.000,75.000
0.895,0.1323,-0.0000,0.1323,0.0000,0.0000,0.180,-0.015,11.820,0.000,73.330
0.951,0.1395,-0.0000,0.1395,0.0000,0.0000,0.180,0.003,11.850,0.000,75.000
0.999,0.1469,-0.0001,0.1469,0.0000,0.0001,0.180,0.003,11.840,0.000,74.440
1.044,0.1578,-0.0001,0.1578,0.0000,0.0001,0.180,0.003,11.820,0.000,73.330
1.090,0.1650,-0.0001,0.1650,0.0000,0.0001,0.180,0.001,11.840,0.000,74.440
1.151,0.1722,-0.0001,0.1722,0.0000,0.0001,0.180,0.002,11.840,0.000,74.440
1.196,0.1830,-0.0001,0.1830,0.0000,0.0001,0.180,0.001,11.840,0.000,74.440
1.255,0.1902,-0.0001,0.1902,0.0000,0.0001,0.180,0.013,11.850,0.000,75.000
1.298,0.1975,-0.0001,0.1975,0.0000,0.0001,0.180,0.020,11.850,0.000,75.000
1.344,0.2083,-0.0001,0.2083,0.0000,0.0001,0.180,0.005,11.850,0.000,75.000
1.442,0.2156,-0.0001,0.2156,0.0000,0.0001,0.180,0.007,11.820,0.000,73.330
1.450,0.2230,-0.0001,0.2230,0.0000,0.0001,0.180,0.030,11.820,0.000,73.330
1.498,0.2339,-0.0002,0.2339,0.0000,0.0002,0.180,0.029,11.820,0.000,73.330
1.544,0.2412,-0.0002,0.2412,0.0000,0.0002,0.180,0.012,11.850,0.000,75.000
1.606,0.2486,-0.0002,0.2486,0.0000,0.0002,0.180,-0.007,11.850,0.000,75.000
1.643,0.2597,-0.0003,0.2597,0.0000,0.0003,0.180,0.011,11.850,0.000,75.000
1.722,0.2672,-0.0003,0.2672,0.0000,0.0003,0.180,0.010,11.850,0.000,75.000
1.769,0.2745,-0.0003,0.2745,0.0000,0.0003,0.180,0.010,11.850,0.000,75.000
1.804,0.2854,-0.0003,0.2854,0.0000,0.0003,0.180,0.009,11.820,0.000,73.330
1.851,0.2927,-0.0003,0.2927,0.0000,0.0003,0.180,0.011,11.840,0.000,74.440
1.915,0.3001,-0.0004,0.3001,0.0000,0.0004,0.180,0.033,11.850,0.000,75.000
1.944,0.3108,-0.0004,0.3108,0.0000,0.0004,0.180,0.013,11.820,0.000,73.330
2.003,0.3177,-0.0004,0.3177,0.0000,0.0004,0.179,0.017,11.850,0.000,75.000
2.045,0.3250,-0.0005,0.3250,0.0000,0.0005,0.180,-0.013,11.840,0.000,74.440
2.107,0.3355,-0.0005,0.3355,0.0000,0.0005,0.180,0.015,11.840,0.000,74.440
2.161,0.3429,-0.0005,0.3429,0.0000,0.0005,0.180,0.015,11.870,0.000,76.110
2.200,0.3500,-0.0005,0.3500,0.0000,0.0005,0.180,0.013,11.820,0.000,73.330
2.241,0.3604,-0.0006,0.3604,0.0000,0.0006,0.180,0.010,11.840,0.000,74.440
2.303,0.3679,-0.0006,0.3679,0.0000,0.0006,0.180,0.010,11.850,0.000,75.000
2.342,0.3787,-0.0006,0.3787,0.0000,0.0006,0.180,0.008,11.820,0.000,73.330
2.408,0.3858,-0.0006,0.3858,0.0000,0.0006,0.180,0.010,11.850,0.000,75.000
2.454,0.3932,-0.0006,0.3932,0.0000,0.0006,0.180,0.007,11.850,0.000,75.000
2.494,0.4039,-0.0006,0.4039,0.0000,0.0006,0.180,0.003,11.840,0.000,74.440
2.554,0.4106,-0.0006,0.4106,0.0000,0.0006,0.180,0.007,11.850,0.000,75.000
2.599,0.4212,-0.0007,0.4212,0.0000,0.0007,0.180,0.006,11.840,0.000,74.440
2.671,0.4284,-0.0007,0.4284,0.0000,0.0007,0.180,0.011,11.840,0.000,74.440
2.707,0.4354,-0.0007,0.4354,0.0000,0.0007,0.180,-0.005,11.850,0.000,75.000
2.750,0.4465,-0.0007,0.4465,0.0000,0.0007,0.180,0.010,11.820,0.000,73.330
2.806,0.4538,-0.0007,0.4538,0.0000,0.0007,0.180,-0.006,11.800,0.000,72.220
2.848,0.4613,-0.0007,0.4613,0.0000,0.0007,0.180,-0.002,11.850,0.000,75.000
2.892,0.4720,-0.0007,0.4720,0.0000,0.0007,0.180,0.005,11.820,0.000,73.330
2.951,0.4788,-0.0007,0.4788,0.0000,0.0007,0.180,0.006,11.800,0.000,72.220
