t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.054,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.061,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.067,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.040,0.000,85.550
0.170,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.177,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.184,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.000,0.000,83.330
0.189,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.192,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.194,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.204,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.246,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.730,0.000,68.330
0.348,0.0008,0.0000,0.0008,0.0000,0.0000,0.180,-0.000,11.800,0.000,72.220
0.511,0.0094,0.0001,0.0094,0.0000,0.0001,0.180,-0.001,11.840,0.000,74.440
0.513,0.0172,0.0001,0.0172,0.0000,0.0001,0.180,-0.002,11.850,0.000,75.000
0.515,0.0290,0.0002,0.0290,0.0000,0.0002,0.180,-0.002,11.870,0.000,76.110
0.517,0.0368,0.0003,0.0368,0.0000,0.0003,0.180,-0.002,11.820,0.000,73.330
0.552,0.0443,0.0003,0.0443,0.0000,0.0003,0.180,-0.002,11.820,0.000,73.330
0.596,0.0560,0.0004,0.0560,0.0000,0.0004,0.180,-0.002,11.850,0.000,75.000
0.699,0.0639,0.0005,0.0639,0.0000,0.0005,0.180,-0.001,11.840,0.000,74.440
0.889,0.0712,0.0005,0.0712,0.0000,0.0005,0.180,-0.001,11.820,0.000,73.330
0.896,0.0828,0.0006,0.0828,0.0000,0.0006,0.180,-0.001,11.850,0.000,75.000
0.902,0.0908,0.0006,0.0908,0.0000,0.0006,0.180,-0.001,11.840,0.000,74.440
0.906,0.0982,0.0006,0.0982,0.0000,0.0006,0.180,-0.001,11.820,0.000,73.330
0.909,0.1097,0.0007,0.1097,0.0000,0.0007,0.180,-0.001,11.850,0.000,75.000
0.988,0.1175,0.0007,0.1175,0.0000,0.0007,0.180,-0.001,11.850,0.000,75.000
1.094,0.1252,0.0007,0.1252,0.0000,0.0007,0.180,-0.001,11.850,0.000,75.000
1.101,0.1366,0.0008,0.1366,0.0000,0.0008,0.180,-0.001,11.850,0.000,75.000
1.142,0.1445,0.0008,0.1445,0.0000,0.0008,0.180,-0.001,11.870,0.000,76.110
1.211,0.1520,0.0008,0.1520,0.0000,0.0008,0.180,-0.001,11.850,0.000,75.000
1.218,0.1634,0.0008,0.1634,0.0000,0.0008,0.180,-0.001,11.850,0.000,75.000
1.238,0.1711,0.0008,0.1711,0.0000,0.0008,0.180,-0.001,11.850,0.000,75.000
1.306,0.1788,0.0008,0.1788,0.0000,0.0008,0.180,-0.001,11.850,0.000,75.000
1.358,0.1902,0.0009,0.1902,0.0000,0.0009,0.180,-0.001,11.840,0.000,74.440
1.413,0.1979,0.0009,0.1979,0.0000,0.0009,0.180,-0.001,11.850,0.000,75.000
1.532,0.2057,0.0009,0.2057,0.0000,0.0009,0.180,-0.001,11.850,0.000,75.000
1.539,0.2171,0.0009,0.2171,0.0000,0.0009,0.180,-0.001,11.850,0.000,75.000
1.646,0.2247,0.0010,0.2247,0.0000,0.0010,0.180,-0.001,11.850,0.000,75.000
1.653,0.2326,0.0010,0.2326,0.0000,0.0010,0.180,-0.001,11.850,0.000,75.000
1.994,0.2442,0.0011,0.2442,0.0000,0.0011,0.180,-0.001,11.850,0.000,75.000
1.996,0.2518,0.0011,0.2518,0.0000,0.0011,0.180,-0.001,11.850,0.000,75.000
2.049,0.2598,0.0011,0.2598,0.0000,0.0011,0.180,-0.001,11.870,0.000,76.110
2.056,0.2714,0.0012,0.2714,0.0000,0.0012,0.180,-0.001,11.870,0.000,76.110
2.061,0.2788,0.0012,0.2788,0.0000,0.0012,0.180,-0.000,11.840,0.000,74.440
2.072,0.2866,0.0012,0.2866,0.0000,0.0012,0.180,-0.000,11.850,0.000,75.000
2.076,0.2982,0.0012,0.2982,0.0000,0.0012,0.180,-0.000,11.840,0.000,74.440
2.082,0.3058,0.0012,0.3058,0.0000,0.0012,0.180,-0.000,11.840,0.000,74.440
2.084,0.3135,0.0011,0.3135,0.0000,0.0011,0.180,-0.000,11.840,0.000,74.440
2.116,0.3250,0.0011,0.3250,0.0000,0.0011,0.180,0.000,11.850,0.000,75.000
2.146,0.3326,0.0011,0.3326,0.0000,0.0011,0.180,0.000,11.840,0.000,74.440
2.273,0.3403,0.0011,0.3403,0.0000,0.0011,0.180,0.001,11.840,0.000,74.440
2.318,0.3519,0.0010,0.3519,0.0000,0.0010,0.180,0.001,11.840,0.000,74.440
2.325,0.3595,0.0010,0.3595,0.0000,0.0010,0.180,0.001,11.840,0.000,74.440
2.355,0.3671,0.0009,0.3671,0.0000,0.0009,0.180,0.001,11.820,0.000,73.330
2.494,0.3787,0.0009,0.3787,0.0000,0.0009,0.180,0.001,11.840,0.000,74.440
2.496,0.3863,0.0008,0.3863,0.0000,0.0008,0.180,0.001,11.840,0.000,74.440
2.685,0.3977,0.0008,0.3977,0.0000,0.0008,0.180,0.001,11.820,0.000,73.330
2.693,0.4053,0.0007,0.4053,0.0000,0.0007,0.180,0.001,11.820,0.000,73.330
