t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.119,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,12.060,0.000,86.660
0.120,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,12.040,0.000,85.550
0.123,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,12.040,0.000,85.550
0.168,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.930,0.000,79.440
0.228,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,0.006,11.800,0.000,72.220
0.287,0.0064,-0.0000,0.0064,0.0000,0.0000,0.180,0.006,11.840,0.000,74.440
0.330,0.0133,-0.0001,0.0133,0.0000,0.0001,0.180,0.027,11.870,0.000,76.110
0.375,0.0208,-0.0002,0.0208,0.0000,0.0002,0.180,0.027,11.890,0.000,77.220
0.418,0.0322,-0.0004,0.0322,0.0000,0.0004,0.180,0.027,11.870,0.000,76.110
0.490,0.0398,-0.0005,0.0398,0.0000,0.0005,0.180,0.024,11.870,0.000,76.110
0.531,0.0475,-0.0005,0.0475,0.0000,0.0005,0.180,0.021,11.870,0.000,76.110
0.567,0.0590,-0.0007,0.0590,0.0000,0.0007,0.180,0.018,11.870,0.000,76.110
0.629,0.0666,-0.0007,0.0666,0.0000,0.0007,0.180,0.015,11.850,0.000,75.000
0.674,0.0745,-0.0008,0.0745,0.0000,0.0008,0.180,0.014,11.870,0.000,76.110
0.723,0.0863,-0.0009,0.0863,0.0000,0.0009,0.180,0.014,11.870,0.000,76.110
0.771,0.0939,-0.0009,0.0939,0.0000,0.0009,0.180,0.013,11.850,0.000,75.000
0.825,0.1018,-0.0010,0.1018,0.0000,0.0010,0.180,0.013,11.850,0.000,75.000
0.867,0.1135,-0.0010,0.1135,0.0000,0.0010,0.180,0.015,11.890,0.000,77.220
0.928,0.1212,-0.0011,0.1212,0.0000,0.0011,0.180,0.015,11.850,0.000,75.000
0.974,0.1288,-0.0011,0.1288,0.0000,0.0011,0.180,0.016,11.850,0.000,75.000
1.023,0.1404,-0.0012,0.1404,0.0000,0.0012,0.180,0.016,11.890,0.000,77.220
1.078,0.1481,-0.0013,0.1481,0.0000,0.0013,0.180,0.017,11.870,0.000,76.110
1.127,0.1557,-0.0013,0.1557,0.0000,0.0013,0.180,0.017,11.850,0.000,75.000
1.190,0.1672,-0.0014,0.1672,0.0000,0.0014,0.180,0.018,11.870,0.000,76.110
1.226,0.1750,-0.0015,0.1750,0.0000,0.0015,0.180,0.018,11.870,0.000,76.110
1.270,0.1826,-0.0016,0.1826,0.0000,0.0016,0.180,0.018,11.850,0.000,75.000
1.318,0.1941,-0.0017,0.1941,0.0000,0.0017,0.180,0.018,11.870,0.000,76.110
1.369,0.2019,-0.0017,0.2019,0.0000,0.0017,0.180,0.017,11.870,0.000,76.110
1.426,0.2095,-0.0018,0.2095,0.0000,0.0018,0.180,0.017,11.850,0.000,75.000
1.474,0.2209,-0.0018,0.2209,0.0000,0.0018,0.180,0.016,11.890,0.000,77.220
1.539,0.2286,-0.0019,0.2286,0.0000,0.0019,0.180,0.016,11.890,0.000,77.220
1.589,0.2362,-0.0019,0.2362,0.0000,0.0019,0.180,0.013,11.850,0.000,75.000
1.632,0.2475,-0.0020,0.2475,0.0000,0.0020,0.180,0.012,11.890,0.000,77.220
1.677,0.2552,-0.0020,0.2552,0.0000,0.0020,0.180,0.012,11.910,0.000,78.330
1.724,0.2629,-0.0021,0.2629,0.0000,0.0021,0.180,0.012,11.890,0.000,77.220
1.770,0.2744,-0.0021,0.2744,0.0000,0.0021,0.180,0.007,11.870,0.000,76.110
1.828,0.2823,-0.0021,0.2823,0.0000,0.0021,0.180,0.007,11.890,0.000,77.220
1.874,0.2901,-0.0021,0.2901,0.0000,0.0021,0.180,0.009,11.870,0.000,76.110
1.915,0.3018,-0.0022,0.3018,0.0000,0.0022,0.180,0.010,11.870,0.000,76.110
1.975,0.3095,-0.0022,0.3095,0.0000,0.0022,0.180,0.012,11.890,0.000,77.220
2.022,0.3174,-0.0022,0.3174,0.0000,0.0022,0.180,0.012,11.890,0.000,77.220
2.068,0.3290,-0.0023,0.3290,0.0000,0.0023,0.180,0.017,11.850,0.000,75.000
2.127,0.3366,-0.0024,0.3366,0.0000,0.0024,0.180,0.017,11.890,0.000,77.220
2.172,0.3444,-0.0024,0.3444,0.0000,0.0024,0.180,0.020,11.890,0.000,77.220
2.221,0.3559,-0.0025,0.3559,0.0000,0.0025,0.180,0.020,11.850,0.000,75.000
2.273,0.3634,-0.0026,0.3634,0.0000,0.0026,0.180,0.022,11.890,0.000,77.220
2.320,0.3713,-0.0027,0.3713,0.0000,0.0027,0.180,0.022,11.890,0.000,77.220
2.369,0.3828,-0.0027,0.3828,0.0000,0.0027,0.180,0.020,11.870,0.000,76.110
2.426,0.3903,-0.0028,0.3903,0.0000,0.0028,0.180,0.020,11.870,0.000,76.110
2.471,0.3981,-0.0029,0.3981,0.0000,0.0029,0.180,0.019,11.890,0.000,77.220
2.532,0.4097,-0.0029,0.4097,0.0000,0.0029,0.180,0.019,11.890,0.000,77.220
2.581,0.4172,-0.0030,0.4172,0.0000,0.0030,0.180,0.019,11.870,0.000,76.110
2.622,0.4286,-0.0031,0.4286,0.0000,0.0031,0.180,0.018,11.870,0.000,76.110
2.668,0.4364,-0.0031,0.4364,0.0000,0.0031,0.180,0.016,11.870,0.000,76.110
2.730,0.4439,-0.0032,0.4439,0.0000,0.0032,0.180,0.014,11.870,0.000,76.110
2.773,0.4553,-0.0032,0.4553,0.0000,0.0032,0.180,0.012,11.870,0.000,76.110
2.818,0.4630,-0.0032,0.4630,0.0000,0.0032,0.180,0.012,11.890,0.000,77.220
2.878,0.4707,-0.0032,0.4707,0.0000,0.0032,0.180,0.011,11.890,0.000,77.220
2.923,0.4822,-0.0032,0.4822,0.0000,0.0032,0.180,0.008,11.850,0.000,75.000
2.968,0.4901,-0.0032,0.4901,0.0000,0.0032,0.180,0.004,11.890,0.000,77.220
3.032,0.4978,-0.0032,0.4978,0.0000,0.0032,0.180,0.005,11.870,0.000,76.110
3.070,0.5095,-0.0032,0.5095,0.0000,0.0032,0.180,0.006,11.850,0.000,75.000
3.119,0.5173,-0.0032,0.5173,0.0000,0.0032,0.180,0.006,11.890,0.000,77.220
3.176,0.5251,-0.0033,0.5251,0.0000,0.0033,0.180,0.010,11.870,0.000,76.110
3.220,0.5368,-0.0033,0.5368,0.0000,0.0033,0.180,0.010,11.850,0.000,75.000
3.267,0.5443,-0.0033,0.5443,0.0000,0.0033,0.180,0.012,11.890,0.000,77.220
3.328,0.5521,-0.0034,0.5521,0.0000,0.0034,0.180,0.014,11.890,0.000,77.220
3.371,0.5636,-0.0034,0.5636,0.0000,0.0034,0.180,0.015,11.870,0.000,76.110
3.419,0.5711,-0.0034,0.5711,0.0000,0.0034,0.180,0.015,11.870,0.000,76.110
3.478,0.5789,-0.0035,0.5789,0.0000,0.0035,0.180,0.015,11.870,0.000,76.110
3.521,0.5905,-0.0035,0.5905,0.0000,0.0035,0.180,0.015,11.870,0.000,76.110
3.578,0.5980,-0.0035,0.5980,0.0000,0.0035,0.180,0.015,11.870,0.000,76.110
3.630,0.6058,-0.0036,0.6058,0.0000,0.0036,0.180,0.013,11.890,0.000,77.220
3.670,0.6174,-0.0036,0.6174,0.0000,0.0036,0.180,0.013,11.870,0.000,76.110
3.748,0.6249,-0.0036,0.6249,0.0000,0.0036,0.180,0.012,11.850,0.000,75.000
