t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.04,0.000,85.5
0.048,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.02,0.000,84.4
0.112,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,11.69,0.000,66.1
0.164,0.0007,0.0000,0.0007,0.0000,0.0000,0.180,-0.041,11.78,0.000,71.1
0.192,0.0095,0.0000,0.0095,0.0000,0.0000,0.180,-0.041,11.84,0.000,74.4
0.246,0.0173,-0.0000,0.0173,0.0000,0.0000,0.180,-0.035,11.85,0.000,75.0
0.310,0.0253,-0.0000,0.0253,0.0000,0.0000,0.180,-0.029,11.84,0.000,74.4
0.357,0.0366,-0.0001,0.0366,0.0000,0.0001,0.180,-0.029,11.82,0.000,73.3
0.392,0.0442,-0.0002,0.0442,0.0000,0.0002,0.180,-0.026,11.85,0.000,75.0
0.449,0.0520,-0.0002,0.0520,0.0000,0.0002,0.180,-0.019,11.85,0.000,75.0
0.496,0.0635,-0.0003,0.0635,0.0000,0.0003,0.180,-0.019,11.80,0.000,72.2
0.552,0.0710,-0.0004,0.0710,0.0000,0.0004,0.180,-0.017,11.85,0.000,75.0
0.594,0.0788,-0.0005,0.0788,0.0000,0.0005,0.180,-0.014,11.84,0.000,74.4
0.640,0.0864,-0.0006,0.0864,0.0000,0.0006,0.180,-0.013,11.82,0.000,73.3
0.698,0.0974,-0.0007,0.0974,0.0000,0.0007,0.180,-0.012,11.85,0.000,75.0
0.752,0.1054,-0.0008,0.1054,0.0000,0.0008,0.180,-0.012,11.84,0.000,74.4
0.797,0.1171,-0.0010,0.1171,0.0000,0.0010,0.180,-0.014,11.80,0.000,72.2
0.847,0.1242,-0.0010,0.1242,0.0000,0.0010,0.180,-0.015,11.82,0.000,73.3
0.927,0.1321,-0.0011,0.1321,0.0000,0.0011,0.180,-0.015,11.80,0.000,72.2
0.944,0.1437,-0.0013,0.1437,0.0000,0.0013,0.180,-0.014,11.80,0.000,72.2
1.004,0.1507,-0.0013,0.1507,0.0000,0.0013,0.180,-0.014,11.80,0.000,72.2
1.042,0.1619,-0.0015,0.1619,0.0000,0.0015,0.180,-0.012,11.85,0.000,75.0
1.142,0.1699,-0.0016,0.1699,0.0000,0.0016,0.180,-0.010,11.80,0.000,72.2
1.199,0.1773,-0.0017,0.1773,0.0000,0.0017,0.180,-0.003,11.80,0.000,72.2
