t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.016,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.003,12.040,0.000,85.550
0.119,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.003,12.020,0.000,84.440
0.124,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.003,12.040,0.000,85.550
0.166,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.003,11.780,0.000,71.110
0.237,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.710,0.000,67.220
0.276,0.0035,-0.0000,0.0035,0.0000,0.0000,0.180,0.013,11.730,0.000,68.330
0.321,0.0136,-0.0001,0.0136,0.0000,0.0001,0.180,0.013,11.780,0.000,71.110
0.367,0.0212,-0.0002,0.0212,0.0000,0.0002,0.180,0.021,11.820,0.000,73.330
0.423,0.0291,-0.0003,0.0291,0.0000,0.0003,0.180,0.023,11.820,0.000,73.330
0.468,0.0406,-0.0004,0.0406,0.0000,0.0004,0.180,0.023,11.800,0.000,72.220
0.527,0.0482,-0.0005,0.0482,0.0000,0.0005,0.180,0.023,11.800,0.000,72.220
0.572,0.0561,-0.0006,0.0561,0.0000,0.0006,0.180,0.023,11.840,0.000,74.440
0.618,0.0677,-0.0007,0.0677,0.0000,0.0007,0.180,0.023,11.820,0.000,73.330
0.681,0.0752,-0.0008,0.0752,0.0000,0.0008,0.180,0.023,11.780,0.000,71.110
0.738,0.0826,-0.0009,0.0826,0.0000,0.0009,0.180,0.023,11.820,0.000,73.330
0.776,0.0941,-0.0010,0.0941,0.0000,0.0010,0.180,0.022,11.760,0.000,70.000
0.826,0.1016,-0.0011,0.1016,0.0000,0.0011,0.180,0.022,11.760,0.000,70.000
0.866,0.1128,-0.0012,0.1128,0.0000,0.0012,0.180,0.019,11.820,0.000,73.330
0.929,0.1206,-0.0012,0.1206,0.0000,0.0012,0.180,0.017,11.800,0.000,72.220
0.973,0.1281,-0.0013,0.1281,0.0000,0.0013,0.180,0.015,11.780,0.000,71.110
1.021,0.1399,-0.0014,0.1399,0.0000,0.0014,0.180,0.015,11.800,0.000,72.220
1.096,0.1478,-0.0014,0.1478,0.0000,0.0014,0.180,0.014,11.840,0.000,74.440
1.158,0.1556,-0.0014,0.1556,0.0000,0.0014,0.180,0.014,11.820,0.000,73.330
1.171,0.1671,-0.0015,0.1671,0.0000,0.0015,0.180,0.012,11.820,0.000,73.330
1.215,0.1749,-0.0015,0.1749,0.0000,0.0015,0.180,0.011,11.820,0.000,73.330
1.274,0.1826,-0.0016,0.1826,0.0000,0.0016,0.180,0.011,11.820,0.000,73.330
1.319,0.1940,-0.0016,0.1940,0.0000,0.0016,0.180,0.011,11.780,0.000,71.110
1.365,0.2017,-0.0017,0.2017,0.0000,0.0017,0.180,0.011,11.820,0.000,73.330
1.434,0.2093,-0.0017,0.2093,0.0000,0.0017,0.180,0.008,11.820,0.000,73.330
1.469,0.2208,-0.0017,0.2208,0.0000,0.0017,0.180,0.009,11.800,0.000,72.220
1.518,0.2283,-0.0017,0.2283,0.0000,0.0017,0.180,0.009,11.800,0.000,72.220
1.572,0.2361,-0.0018,0.2361,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
1.618,0.2476,-0.0018,0.2476,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
1.662,0.2553,-0.0019,0.2553,0.0000,0.0019,0.180,0.011,11.820,0.000,73.330
1.728,0.2630,-0.0019,0.2630,0.0000,0.0019,0.180,0.013,11.840,0.000,74.440
1.768,0.2746,-0.0020,0.2746,0.0000,0.0020,0.180,0.014,11.800,0.000,72.220
1.814,0.2823,-0.0020,0.2823,0.0000,0.0020,0.180,0.014,11.820,0.000,73.330
1.875,0.2900,-0.0020,0.2900,0.0000,0.0020,0.180,0.015,11.820,0.000,73.330
1.918,0.3015,-0.0021,0.3015,0.0000,0.0021,0.180,0.015,11.800,0.000,72.220
1.966,0.3091,-0.0022,0.3091,0.0000,0.0022,0.180,0.016,11.800,0.000,72.220
2.020,0.3168,-0.0022,0.3168,0.0000,0.0022,0.180,0.015,11.820,0.000,73.330
2.065,0.3285,-0.0023,0.3285,0.0000,0.0023,0.180,0.014,11.820,0.000,73.330
