t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.002,-0.0015,0.0539,0.0000,0.0539,0.0015,0.050,1.200,12.110,0.000,89.440
0.113,-0.0015,0.0539,0.0000,0.0539,0.0015,0.050,1.200,12.110,0.000,89.440
0.114,-0.0015,0.0539,0.0000,0.0539,0.0015,0.050,1.200,12.090,0.000,88.330
0.148,-0.0015,0.0539,0.0000,0.0539,0.0015,0.050,1.200,12.060,0.000,86.660
0.194,-0.0015,0.0539,0.0000,0.0539,0.0015,0.050,1.200,12.020,0.000,84.440
0.253,-0.0015,0.0529,0.0000,0.0529,0.0015,0.050,1.200,12.040,0.000,85.550
0.295,-0.0012,0.0500,0.0000,0.0500,0.0012,0.050,1.200,12.060,0.000,86.660
0.355,-0.0008,0.0480,0.0000,0.0480,0.0008,0.050,1.200,12.080,0.000,87.770
0.398,-0.0003,0.0458,0.0000,0.0458,0.0003,0.050,1.200,12.060,0.000,86.660
0.461,0.0006,0.0426,0.0000,0.0426,0.0006,0.050,1.200,12.060,0.000,86.660
0.509,0.0014,0.0403,0.0000,0.0403,0.0014,0.065,1.200,12.080,0.000,87.770
0.553,0.0026,0.0374,0.0000,0.0374,0.0026,0.065,1.200,12.040,0.000,85.550
0.591,0.0037,0.0354,0.0000,0.0354,0.0037,0.087,1.200,12.080,0.000,87.770
0.654,0.0047,0.0336,0.0000,0.0336,0.0047,0.087,1.200,12.060,0.000,86.660
0.695,0.0060,0.0315,0.0000,0.0315,0.0060,0.099,1.200,12.060,0.000,86.660
0.746,0.0087,0.0278,0.0000,0.0278,0.0087,0.133,1.200,12.060,0.000,86.660
0.808,0.0110,0.0251,0.0000,0.0251,0.0110,0.155,1.200,12.090,0.000,88.330
0.850,0.0151,0.0207,0.0000,0.0207,0.0151,0.168,1.200,12.090,0.000,88.330
0.892,0.0183,0.0175,0.0183,0.0000,0.0175,0.168,1.200,12.090,0.000,88.330
0.973,0.0218,0.0145,0.0218,0.0000,0.0145,0.180,1.200,12.110,0.000,89.440
1.002,0.0277,0.0098,0.0277,0.0000,0.0098,0.180,1.200,12.110,0.000,89.440
1.056,0.0320,0.0066,0.0320,0.0000,0.0066,0.180,1.200,12.090,0.000,88.330
1.106,0.0365,0.0036,0.0365,0.0000,0.0036,0.180,1.086,12.090,0.000,88.330
1.163,0.0438,-0.0008,0.0438,0.0000,0.0008,0.180,1.023,12.090,0.000,88.330
1.191,0.0486,-0.0035,0.0486,0.0000,0.0035,0.180,0.960,12.090,0.000,88.330
1.258,0.0539,-0.0061,0.0539,0.0000,0.0061,0.180,0.960,12.090,0.000,88.330
1.299,0.0621,-0.0099,0.0621,0.0000,0.0099,0.180,0.867,12.080,0.000,87.770
1.345,0.0681,-0.0123,0.0681,0.0000,0.0123,0.180,0.754,12.090,0.000,88.330
1.404,0.0743,-0.0146,0.0743,0.0000,0.0146,0.180,0.671,12.090,0.000,88.330
1.449,0.0839,-0.0178,0.0839,0.0000,0.0178,0.180,0.621,12.080,0.000,87.770
1.502,0.0906,-0.0198,0.0906,0.0000,0.0198,0.180,0.571,12.090,0.000,88.330
1.558,0.0975,-0.0216,0.0975,0.0000,0.0216,0.180,0.571,12.080,0.000,87.770
1.593,0.1083,-0.0242,0.1083,0.0000,0.0242,0.180,0.501,12.080,0.000,87.770
1.655,0.1157,-0.0257,0.1157,0.0000,0.0257,0.180,0.457,12.080,0.000,87.770
1.705,0.1232,-0.0270,0.1232,0.0000,0.0270,0.180,0.355,12.080,0.000,87.770
1.748,0.1346,-0.0288,0.1346,0.0000,0.0288,0.180,0.320,12.060,0.000,86.660
1.816,0.1422,-0.0298,0.1422,0.0000,0.0298,0.180,0.320,12.080,0.000,87.770
1.859,0.1497,-0.0307,0.1497,0.0000,0.0307,0.180,0.289,12.060,0.000,86.660
1.892,0.1612,-0.0318,0.1612,0.0000,0.0318,0.180,0.246,12.060,0.000,86.660
1.959,0.1688,-0.0325,0.1688,0.0000,0.0325,0.180,0.224,12.080,0.000,87.770
2.005,0.1765,-0.0331,0.1765,0.0000,0.0331,0.180,0.172,12.060,0.000,86.660
2.050,0.1880,-0.0338,0.1880,0.0000,0.0338,0.180,0.154,12.040,0.000,85.550
2.093,0.1957,-0.0342,0.1957,0.0000,0.0342,0.180,0.154,12.060,0.000,86.660
2.155,0.2036,-0.0345,0.2036,0.0000,0.0345,0.180,0.136,12.080,0.000,87.770
2.195,0.2152,-0.0348,0.2152,0.0000,0.0348,0.180,0.114,12.080,0.000,87.770
2.254,0.2231,-0.0350,0.2231,0.0000,0.0350,0.180,0.103,12.060,0.000,86.660
2.304,0.2305,-0.0352,0.2305,0.0000,0.0352,0.180,0.077,12.060,0.000,86.660
2.349,0.2421,-0.0353,0.2421,0.0000,0.0353,0.180,0.068,12.060,0.000,86.660
2.392,0.2498,-0.0354,0.2498,0.0000,0.0354,0.180,0.068,12.060,0.000,86.660
2.451,0.2573,-0.0354,0.2573,0.0000,0.0354,0.180,0.054,12.060,0.000,86.660
2.491,0.2684,-0.0355,0.2684,0.0000,0.0355,0.180,0.050,12.060,0.000,86.660
2.555,0.2760,-0.0355,0.2760,0.0000,0.0355,0.180,0.050,12.040,0.000,85.550
2.596,0.2837,-0.0355,0.2837,0.0000,0.0355,0.180,0.046,12.040,0.000,85.550
2.648,0.2954,-0.0354,0.2954,0.0000,0.0354,0.180,0.039,12.040,0.000,85.550
2.693,0.3030,-0.0354,0.3030,0.0000,0.0354,0.180,0.039,12.040,0.000,85.550
2.751,0.3108,-0.0353,0.3108,0.0000,0.0353,0.180,0.036,12.060,0.000,86.660
2.795,0.3224,-0.0352,0.3224,0.0000,0.0352,0.180,0.036,12.060,0.000,86.660
2.855,0.3300,-0.0352,0.3300,0.0000,0.0352,0.180,0.035,12.040,0.000,85.550
2.892,0.3410,-0.0351,0.3410,0.0000,0.0351,0.180,0.033,12.060,0.000,86.660
2.958,0.3489,-0.0350,0.3489,0.0000,0.0350,0.180,0.033,12.060,0.000,86.660
3.004,0.3564,-0.0349,0.3564,0.0000,0.0349,0.180,0.029,12.040,0.000,85.550
3.048,0.3678,-0.0348,0.3678,0.0000,0.0348,0.180,0.028,12.060,0.000,86.660
