t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.00,0.000,83.3
0.034,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.02,0.000,84.4
0.077,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.71,0.000,67.2
0.140,0.0006,0.0000,0.0006,0.0000,0.0000,0.179,-0.003,11.69,0.000,66.1
0.182,0.0074,0.0000,0.0074,0.0000,0.0000,0.179,-0.003,11.78,0.000,71.1
0.243,0.0140,0.0000,0.0140,0.0000,0.0000,0.180,-0.003,11.76,0.000,70.0
0.285,0.0210,0.0000,0.0210,0.0000,0.0000,0.180,-0.003,11.76,0.000,70.0
0.332,0.0320,0.0001,0.0320,0.0000,0.0001,0.180,-0.003,11.80,0.000,72.2
0.381,0.0395,0.0001,0.0395,0.0000,0.0001,0.180,-0.003,11.76,0.000,70.0
0.435,0.0466,0.0001,0.0466,0.0000,0.0001,0.180,-0.001,11.78,0.000,71.1
0.493,0.0576,0.0001,0.0576,0.0000,0.0001,0.180,-0.000,11.80,0.000,72.2
0.537,0.0649,0.0001,0.0649,0.0000,0.0001,0.180,-0.000,11.74,0.000,68.9
0.586,0.0716,0.0001,0.0716,0.0000,0.0001,0.180,0.000,11.78,0.000,71.1
0.628,0.0825,0.0001,0.0825,0.0000,0.0001,0.180,0.002,11.78,0.000,71.1
0.684,0.0897,0.0000,0.0897,0.0000,0.0000,0.180,0.002,11.74,0.000,68.9
0.733,0.0968,0.0000,0.0968,0.0000,0.0000,0.180,0.002,11.80,0.000,72.2
0.777,0.1077,0.0000,0.1077,0.0000,0.0000,0.180,0.003,11.80,0.000,72.2
0.837,0.1145,-0.0000,0.1145,0.0000,0.0000,0.180,0.003,11.74,0.000,68.9
0.884,0.1253,-0.0000,0.1253,0.0000,0.0000,0.180,0.003,11.80,0.000,72.2
0.927,0.1328,-0.0000,0.1328,0.0000,0.0000,0.180,0.003,11.80,0.000,72.2
1.005,0.1398,-0.0001,0.1398,0.0000,0.0001,0.180,0.003,11.76,0.000,70.0
1.029,0.1506,-0.0001,0.1506,0.0000,0.0001,0.180,0.003,11.80,0.000,72.2
1.082,0.1581,-0.0001,0.1581,0.0000,0.0001,0.180,0.003,11.78,0.000,71.1
1.136,0.1649,-0.0001,0.1649,0.0000,0.0001,0.180,0.003,11.76,0.000,70.0
1.177,0.1758,-0.0001,0.1758,0.0000,0.0001,0.180,0.003,11.78,0.000,71.1
1.240,0.1832,-0.0001,0.1832,0.0000,0.0001,0.180,0.003,11.76,0.000,70.0
1.293,0.1902,-0.0001,0.1902,0.0000,0.0001,0.180,0.001,11.76,0.000,70.0
1.328,0.2011,-0.0001,0.2011,0.0000,0.0001,0.180,-0.001,11.78,0.000,71.1
1.382,0.2086,-0.0001,0.2086,0.0000,0.0001,0.180,-0.001,11.76,0.000,70.0
