t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.02,0.000,84.4
0.064,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,11.71,0.000,67.2
0.089,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,11.71,0.000,67.2
0.150,0.0031,0.0000,0.0031,0.0000,0.0000,0.180,-0.042,11.82,0.000,73.3
0.216,0.0133,0.0001,0.0133,0.0000,0.0001,0.180,-0.052,11.87,0.000,76.1
0.239,0.0215,0.0001,0.0215,0.0000,0.0001,0.180,-0.049,11.82,0.000,73.3
0.302,0.0290,0.0001,0.0290,0.0000,0.0001,0.180,-0.044,11.84,0.000,74.4
0.515,0.0409,0.0000,0.0409,0.0000,0.0000,0.180,-0.039,11.84,0.000,74.4
0.516,0.0489,0.0000,0.0489,0.0000,0.0000,0.180,-0.039,11.84,0.000,74.4
0.517,0.0563,-0.0000,0.0563,0.0000,0.0000,0.180,-0.039,11.84,0.000,74.4
0.519,0.0679,-0.0001,0.0679,0.0000,0.0001,0.180,-0.020,11.84,0.000,74.4
0.571,0.0760,-0.0002,0.0760,0.0000,0.0002,0.180,-0.015,11.85,0.000,75.0
0.606,0.0835,-0.0003,0.0835,0.0000,0.0003,0.180,-0.015,11.85,0.000,75.0
0.642,0.0949,-0.0004,0.0949,0.0000,0.0004,0.180,-0.010,11.80,0.000,72.2
0.691,0.1026,-0.0006,0.1026,0.0000,0.0006,0.180,-0.008,11.85,0.000,75.0
0.757,0.1104,-0.0007,0.1104,0.0000,0.0007,0.180,-0.004,11.85,0.000,75.0
0.810,0.1219,-0.0009,0.1219,0.0000,0.0009,0.180,-0.005,11.82,0.000,73.3
0.841,0.1296,-0.0010,0.1296,0.0000,0.0010,0.180,-0.005,11.85,0.000,75.0
0.898,0.1375,-0.0011,0.1375,0.0000,0.0011,0.180,-0.004,11.87,0.000,76.1
0.944,0.1490,-0.0013,0.1490,0.0000,0.0013,0.180,-0.004,11.80,0.000,72.2
1.010,0.1565,-0.0014,0.1565,0.0000,0.0014,0.180,-0.005,11.87,0.000,76.1
1.047,0.1643,-0.0015,0.1643,0.0000,0.0015,0.180,-0.005,11.87,0.000,76.1
1.096,0.1758,-0.0017,0.1758,0.0000,0.0017,0.180,-0.006,11.82,0.000,73.3
1.138,0.1832,-0.0018,0.1832,0.0000,0.0018,0.180,-0.006,11.85,0.000,75.0
1.214,0.1910,-0.0019,0.1910,0.0000,0.0019,0.180,-0.005,11.85,0.000,75.0
1.249,0.2025,-0.0021,0.2025,0.0000,0.0021,0.180,-0.007,11.84,0.000,74.4
1.289,0.2099,-0.0022,0.2099,0.0000,0.0022,0.180,-0.007,11.85,0.000,75.0
1.349,0.2179,-0.0023,0.2179,0.0000,0.0023,0.180,-0.007,11.85,0.000,75.0
1.397,0.2296,-0.0025,0.2296,0.0000,0.0025,0.180,-0.009,11.85,0.000,75.0
1.443,0.2373,-0.0026,0.2373,0.0000,0.0026,0.180,-0.009,11.84,0.000,74.4
1.500,0.2453,-0.0027,0.2453,0.0000,0.0027,0.180,-0.007,11.85,0.000,75.0
1.559,0.2570,-0.0029,0.2570,0.0000,0.0029,0.180,-0.004,11.85,0.000,75.0
1.585,0.2647,-0.0030,0.2647,0.0000,0.0030,0.180,-0.003,11.82,0.000,73.3
1.658,0.2724,-0.0031,0.2724,0.0000,0.0031,0.180,-0.001,11.84,0.000,74.4
1.699,0.2840,-0.0033,0.2840,0.0000,0.0033,0.180,0.001,11.87,0.000,76.1
1.746,0.2918,-0.0035,0.2918,0.0000,0.0035,0.180,0.002,11.82,0.000,73.3
