t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.016,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.034,12.060,0.000,86.660
0.117,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.034,12.060,0.000,86.660
0.118,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.034,12.060,0.000,86.660
0.119,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.034,12.060,0.000,86.660
0.152,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.034,12.060,0.000,86.660
0.231,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.032,11.800,0.000,72.220
0.267,0.0036,0.0000,0.0036,0.0000,0.0000,0.180,-0.020,11.840,0.000,74.440
0.317,0.0101,0.0001,0.0101,0.0000,0.0001,0.180,-0.020,11.870,0.000,76.110
0.359,0.0175,0.0001,0.0175,0.0000,0.0001,0.180,-0.004,11.910,0.000,78.330
0.403,0.0293,0.0001,0.0293,0.0000,0.0001,0.180,0.003,11.870,0.000,76.110
0.463,0.0369,0.0000,0.0369,0.0000,0.0000,0.180,0.007,11.890,0.000,77.220
0.511,0.0447,0.0000,0.0447,0.0000,0.0000,0.180,0.010,11.910,0.000,78.330
0.559,0.0564,-0.0001,0.0564,0.0000,0.0001,0.180,0.010,11.870,0.000,76.110
0.612,0.0639,-0.0001,0.0639,0.0000,0.0001,0.180,0.013,11.890,0.000,77.220
0.668,0.0719,-0.0002,0.0719,0.0000,0.0002,0.180,0.014,11.910,0.000,78.330
0.704,0.0834,-0.0002,0.0834,0.0000,0.0002,0.180,0.014,11.850,0.000,75.000
0.752,0.0909,-0.0003,0.0909,0.0000,0.0003,0.180,0.015,11.870,0.000,76.110
0.811,0.0986,-0.0004,0.0986,0.0000,0.0004,0.180,0.015,11.910,0.000,78.330
0.856,0.1102,-0.0004,0.1102,0.0000,0.0004,0.180,0.015,11.870,0.000,76.110
0.914,0.1176,-0.0005,0.1176,0.0000,0.0005,0.180,0.014,11.870,0.000,76.110
0.959,0.1254,-0.0005,0.1254,0.0000,0.0005,0.180,0.014,11.890,0.000,77.220
1.006,0.1370,-0.0006,0.1370,0.0000,0.0006,0.180,0.014,11.890,0.000,77.220
1.050,0.1447,-0.0007,0.1447,0.0000,0.0007,0.180,0.012,11.890,0.000,77.220
1.111,0.1524,-0.0007,0.1524,0.0000,0.0007,0.180,0.010,11.890,0.000,77.220
1.156,0.1642,-0.0008,0.1642,0.0000,0.0008,0.180,0.008,11.890,0.000,77.220
1.214,0.1719,-0.0008,0.1719,0.0000,0.0008,0.180,0.007,11.870,0.000,76.110
1.259,0.1831,-0.0008,0.1831,0.0000,0.0008,0.180,0.007,11.890,0.000,77.220
1.309,0.1908,-0.0008,0.1908,0.0000,0.0008,0.180,0.005,11.890,0.000,77.220
1.390,0.1985,-0.0008,0.1985,0.0000,0.0008,0.180,0.006,11.870,0.000,76.110
1.410,0.2100,-0.0009,0.2100,0.0000,0.0009,0.180,0.007,11.890,0.000,77.220
1.450,0.2176,-0.0009,0.2176,0.0000,0.0009,0.180,0.007,11.890,0.000,77.220
1.562,0.2252,-0.0009,0.2252,0.0000,0.0009,0.180,0.007,11.890,0.000,77.220
1.562,0.2363,-0.0010,0.2363,0.0000,0.0010,0.180,0.007,11.890,0.000,77.220
1.616,0.2441,-0.0010,0.2441,0.0000,0.0010,0.180,0.011,11.890,0.000,77.220
1.668,0.2514,-0.0010,0.2514,0.0000,0.0010,0.180,0.014,11.910,0.000,78.330
1.704,0.2630,-0.0011,0.2630,0.0000,0.0011,0.180,0.014,11.890,0.000,77.220
1.752,0.2707,-0.0012,0.2707,0.0000,0.0012,0.180,0.015,11.870,0.000,76.110
1.810,0.2785,-0.0012,0.2785,0.0000,0.0012,0.180,0.015,11.890,0.000,77.220
1.852,0.2900,-0.0013,0.2900,0.0000,0.0013,0.180,0.016,11.890,0.000,77.220
1.919,0.2977,-0.0014,0.2977,0.0000,0.0014,0.180,0.016,11.890,0.000,77.220
1.957,0.3087,-0.0014,0.3087,0.0000,0.0014,0.180,0.017,11.890,0.000,77.220
2.004,0.3164,-0.0015,0.3164,0.0000,0.0015,0.180,0.015,11.870,0.000,76.110
2.059,0.3240,-0.0015,0.3240,0.0000,0.0015,0.180,0.016,11.870,0.000,76.110
2.107,0.3355,-0.0016,0.3355,0.0000,0.0016,0.180,0.014,11.870,0.000,76.110
2.153,0.3432,-0.0017,0.3432,0.0000,0.0017,0.180,0.014,11.890,0.000,77.220
2.214,0.3510,-0.0017,0.3510,0.0000,0.0017,0.180,0.012,11.890,0.000,77.220
2.255,0.3627,-0.0017,0.3627,0.0000,0.0017,0.180,0.010,11.870,0.000,76.110
2.314,0.3705,-0.0018,0.3705,0.0000,0.0018,0.180,0.009,11.870,0.000,76.110
2.362,0.3782,-0.0018,0.3782,0.0000,0.0018,0.180,0.009,11.890,0.000,77.220
2.409,0.3899,-0.0018,0.3899,0.0000,0.0018,0.180,0.006,11.870,0.000,76.110
2.455,0.3975,-0.0018,0.3975,0.0000,0.0018,0.180,0.006,11.870,0.000,76.110
2.516,0.4052,-0.0018,0.4052,0.0000,0.0018,0.180,0.006,11.890,0.000,77.220
2.558,0.4167,-0.0019,0.4167,0.0000,0.0019,0.180,0.006,11.890,0.000,77.220
2.616,0.4243,-0.0019,0.4243,0.0000,0.0019,0.180,0.007,11.870,0.000,76.110
2.670,0.4318,-0.0019,0.4318,0.0000,0.0019,0.180,0.009,11.870,0.000,76.110
2.705,0.4434,-0.0019,0.4434,0.0000,0.0019,0.180,0.009,11.870,0.000,76.110
2.755,0.4511,-0.0020,0.4511,0.0000,0.0020,0.180,0.012,11.870,0.000,76.110
2.815,0.4589,-0.0020,0.4589,0.0000,0.0020,0.180,0.013,11.890,0.000,77.220
2.854,0.4705,-0.0021,0.4705,0.0000,0.0021,0.180,0.014,11.870,0.000,76.110
2.914,0.4778,-0.0021,0.4778,0.0000,0.0021,0.180,0.014,11.850,0.000,75.000
2.961,0.4856,-0.0022,0.4856,0.0000,0.0022,0.180,0.014,11.850,0.000,75.000
3.007,0.4971,-0.0022,0.4971,0.0000,0.0022,0.180,0.014,11.870,0.000,76.110
