t,x,y,ref_x,ref_y,err,v,w,V,I,%
5.002,0.8758,-0.0004,0.8758,0.0000,0.0004,0.180,0.012,11.73,0.000,68.3
5.066,0.8836,-0.0004,0.8836,0.0000,0.0004,0.180,0.014,11.73,0.000,68.3
5.111,0.8951,-0.0005,0.8951,0.0000,0.0005,0.180,0.007,11.73,0.000,68.3
5.168,0.9029,-0.0005,0.9029,0.0000,0.0005,0.180,0.012,11.73,0.000,68.3
5.217,0.9104,-0.0005,0.9104,0.0000,0.0005,0.180,0.008,11.73,0.000,68.3
5.262,0.9220,-0.0005,0.9220,0.0000,0.0005,0.180,0.008,11.71,0.000,67.2
5.308,0.9297,-0.0005,0.9297,0.0000,0.0005,0.180,0.014,11.73,0.000,68.3
5.371,0.9373,-0.0005,0.9373,0.0000,0.0005,0.180,0.009,11.74,0.000,68.9
5.408,0.9488,-0.0005,0.9488,0.0000,0.0005,0.180,0.005,11.71,0.000,67.2
5.453,0.9567,-0.0005,0.9567,0.0000,0.0005,0.180,0.008,11.74,0.000,68.9
5.514,0.9644,-0.0006,0.9644,0.0000,0.0006,0.180,-0.011,11.74,0.000,68.9
5.562,0.9759,-0.0005,0.9759,0.0000,0.0005,0.180,0.005,11.73,0.000,68.3
5.613,0.9838,-0.0005,0.9838,0.0000,0.0005,0.180,0.003,11.76,0.000,70.0
5.664,0.9914,-0.0005,0.9914,0.0000,0.0005,0.180,0.002,11.73,0.000,68.3
5.706,1.0031,-0.0005,1.0031,0.0000,0.0005,0.180,-0.007,11.73,0.000,68.3
5.754,1.0108,-0.0005,1.0108,0.0000,0.0005,0.180,-0.001,11.73,0.000,68.3
5.810,1.0186,-0.0005,1.0186,0.0000,0.0005,0.180,0.001,11.73,0.000,68.3
5.856,1.0302,-0.0005,1.0302,0.0000,0.0005,0.180,0.010,11.73,0.000,68.3
5.904,1.0378,-0.0005,1.0378,0.0000,0.0005,0.180,0.001,11.73,0.000,68.3
5.998,1.0456,-0.0005,1.0456,0.0000,0.0005,0.180,0.004,11.74,0.000,68.9
6.006,1.0572,-0.0005,1.0572,0.0000,0.0005,0.180,0.018,11.74,0.000,68.9
6.072,1.0649,-0.0005,1.0649,0.0000,0.0005,0.180,0.008,11.73,0.000,68.3
6.114,1.0727,-0.0005,1.0727,0.0000,0.0005,0.180,0.011,11.74,0.000,68.9
6.165,1.0844,-0.0006,1.0844,0.0000,0.0006,0.180,0.010,11.73,0.000,68.3
6.211,1.0920,-0.0006,1.0920,0.0000,0.0006,0.180,0.012,11.73,0.000,68.3
6.278,1.0994,-0.0006,1.0994,0.0000,0.0006,0.180,0.010,11.73,0.000,68.3
6.312,1.1109,-0.0006,1.1109,0.0000,0.0006,0.180,0.011,11.74,0.000,68.9
6.368,1.1186,-0.0006,1.1186,0.0000,0.0006,0.180,0.015,11.73,0.000,68.3
6.415,1.1261,-0.0007,1.1261,0.0000,0.0007,0.180,0.012,11.71,0.000,67.2
6.457,1.1378,-0.0007,1.1378,0.0000,0.0007,0.180,0.010,11.73,0.000,68.3
6.503,1.1455,-0.0007,1.1455,0.0000,0.0007,0.180,0.012,11.73,0.000,68.3
6.565,1.1530,-0.0007,1.1530,0.0000,0.0007,0.180,0.011,11.71,0.000,67.2
6.612,1.1646,-0.0007,1.1646,0.0000,0.0007,0.180,0.010,11.76,0.000,70.0
6.668,1.1725,-0.0007,1.1725,0.0000,0.0007,0.180,-0.013,11.74,0.000,68.9
6.715,1.1801,-0.0007,1.1801,0.0000,0.0007,0.180,0.006,11.71,0.000,67.2
6.754,1.1914,-0.0007,1.1914,0.0000,0.0007,0.180,0.003,11.73,0.000,68.3
6.816,1.1988,-0.0007,1.1988,0.0000,0.0007,0.180,-0.016,11.73,0.000,68.3
6.855,1.2099,-0.0006,1.2099,0.0000,0.0006,0.180,-0.009,11.69,0.000,66.1
6.915,1.2175,-0.0006,1.2175,0.0000,0.0006,0.180,0.008,11.71,0.000,67.2
6.997,1.2253,-0.0006,1.2253,0.0000,0.0006,0.180,-0.000,11.74,0.000,68.9
7.005,1.2370,-0.0006,1.2370,0.0000,0.0006,0.180,-0.006,11.69,0.000,66.1
7.066,1.2441,-0.0006,1.2441,0.0000,0.0006,0.180,0.019,11.71,0.000,67.2
7.114,1.2519,-0.0006,1.2519,0.0000,0.0006,0.180,0.002,11.74,0.000,68.9
7.172,1.2636,-0.0006,1.2636,0.0000,0.0006,0.180,0.004,11.69,0.000,66.1
7.204,1.2711,-0.0006,1.2711,0.0000,0.0006,0.180,0.006,11.71,0.000,67.2
7.278,1.2790,-0.0006,1.2790,0.0000,0.0006,0.180,0.017,11.74,0.000,68.9
7.305,1.2906,-0.0006,1.2906,0.0000,0.0006,0.180,0.009,11.69,0.000,66.1
7.366,1.2983,-0.0006,1.2983,0.0000,0.0006,0.180,0.012,11.67,0.000,65.0
7.422,1.3061,-0.0006,1.3061,0.0000,0.0006,0.180,0.008,11.73,0.000,68.3
7.456,1.3176,-0.0006,1.3176,0.0000,0.0006,0.180,0.021,11.71,0.000,67.2
7.508,1.3253,-0.0006,1.3253,0.0000,0.0006,0.180,0.010,11.69,0.000,66.1
7.564,1.3328,-0.0006,1.3328,0.0000,0.0006,0.180,0.011,11.71,0.000,67.2
7.610,1.3444,-0.0007,1.3444,0.0000,0.0007,0.180,0.010,11.74,0.000,68.9
7.667,1.3521,-0.0007,1.3521,0.0000,0.0007,0.180,-0.005,11.71,0.000,67.2
7.712,1.3597,-0.0007,1.3597,0.0000,0.0007,0.180,0.008,11.71,0.000,67.2
7.768,1.3709,-0.0007,1.3709,0.0000,0.0007,0.180,0.003,11.74,0.000,68.9
7.801,1.3787,-0.0006,1.3787,0.0000,0.0006,0.180,0.004,11.71,0.000,67.2
7.862,1.3864,-0.0006,1.3864,0.0000,0.0006,0.180,0.002,11.69,0.000,66.1
7.903,1.3980,-0.0006,1.3980,0.0000,0.0006,0.180,-0.001,11.74,0.000,68.9
7.998,1.4059,-0.0006,1.4059,0.0000,0.0006,0.180,-0.002,11.73,0.000,68.3
8.011,1.4175,-0.0005,1.4175,0.0000,0.0005,0.180,-0.006,11.69,0.000,66.1
8.054,1.4250,-0.0005,1.4250,0.0000,0.0005,0.180,-0.006,11.71,0.000,67.2
8.114,1.4328,-0.0004,1.4328,0.0000,0.0004,0.180,-0.005,11.73,0.000,68.3
8.197,1.4441,-0.0004,1.4441,0.0000,0.0004,0.180,-0.003,11.67,0.000,65.0
8.207,1.4515,-0.0004,1.4515,0.0000,0.0004,0.180,-0.016,11.67,0.000,65.0
8.266,1.4594,-0.0004,1.4594,0.0000,0.0004,0.180,0.012,11.74,0.000,68.9
8.312,1.4711,-0.0003,1.4711,0.0000,0.0003,0.180,-0.004,11.69,0.000,66.1
8.352,1.4786,-0.0003,1.4786,0.0000,0.0003,0.180,-0.002,11.73,0.000,68.3
8.414,1.4864,-0.0003,1.4864,0.0000,0.0003,0.180,0.000,11.74,0.000,68.9
8.497,1.4982,-0.0004,1.4982,0.0000,0.0004,0.180,0.003,11.73,0.000,68.3
8.502,1.5058,-0.0004,1.5058,0.0000,0.0004,0.180,0.005,11.73,0.000,68.3
8.567,1.5136,-0.0004,1.5136,0.0000,0.0004,0.180,-0.011,11.74,0.000,68.9
8.612,1.5252,-0.0004,1.5252,0.0000,0.0004,0.180,-0.016,11.73,0.000,68.3
8.658,1.5327,-0.0004,1.5327,0.0000,0.0004,0.180,-0.009,11.69,0.000,66.1
8.715,1.5403,-0.0005,1.5403,0.0000,0.0005,0.180,-0.015,11.73,0.000,68.3
8.763,1.5519,-0.0005,1.5519,0.0000,0.0005,0.180,-0.012,11.73,0.000,68.3
8.826,1.5597,-0.0006,1.5597,0.0000,0.0006,0.180,-0.011,11.71,0.000,67.2
8.866,1.5673,-0.0006,1.5673,0.0000,0.0006,0.180,-0.007,11.71,0.000,67.2
8.912,1.5788,-0.0007,1.5788,0.0000,0.0007,0.180,-0.010,11.73,0.000,68.3
8.998,1.5867,-0.0007,1.5867,0.0000,0.0007,0.180,-0.045,11.73,0.000,68.3
9.010,1.5940,-0.0008,1.5940,0.0000,0.0008,0.180,-0.050,11.73,0.000,68.3
9.062,1.6056,-0.0008,1.6056,0.0000,0.0008,0.180,-0.050,11.73,0.000,68.3
9.102,1.6135,-0.0009,1.6135,0.0000,0.0009,0.180,-0.048,11.74,0.000,68.9
9.166,1.6211,-0.0009,1.6211,0.0000,0.0009,0.180,-0.022,11.71,0.000,67.2
9.208,1.6327,-0.0011,1.6327,0.0000,0.0011,0.180,-0.027,11.73,0.000,68.3
9.268,1.6404,-0.0012,1.6404,0.0000,0.0012,0.180,-0.019,11.73,0.000,68.3
9.312,1.6481,-0.0013,1.6481,0.0000,0.0013,0.180,-0.039,11.73,0.000,68.3
9.372,1.6592,-0.0015,1.6592,0.0000,0.0015,0.180,-0.080,11.73,0.000,68.3
9.405,1.6669,-0.0016,1.6669,0.0000,0.0016,0.180,-0.076,11.71,0.000,67.2
9.497,1.6747,-0.0018,1.6747,0.0000,0.0018,0.180,-0.074,11.76,0.000,70.0
9.510,1.6864,-0.0022,1.6864,0.0000,0.0022,0.180,-0.036,11.76,0.000,70.0
9.568,1.6939,-0.0024,1.6939,0.0000,0.0024,0.180,-0.001,11.69,0.000,66.1
9.614,1.7017,-0.0027,1.7017,0.0000,0.0027,0.180,-0.039,11.71,0.000,67.2
9.672,1.7134,-0.0032,1.7134,0.0000,0.0032,0.180,-0.028,11.74,0.000,68.9
9.705,1.7211,-0.0035,1.7211,0.0000,0.0035,0.180,-0.023,11.67,0.000,65.0
9.763,1.7286,-0.0039,1.7286,0.0000,0.0039,0.180,0.039,11.74,0.000,68.9
9.806,1.7401,-0.0044,1.7401,0.0000,0.0044,0.180,0.113,11.73,0.000,68.3
9.868,1.7480,-0.0048,1.7480,0.0000,0.0048,0.180,0.110,11.69,0.000,66.1
9.911,1.7555,-0.0052,1.7555,-0.0001,0.0051,0.180,0.062,11.71,0.000,67.2
9.953,1.7665,-0.0057,1.7665,-0.0002,0.0055,0.180,0.051,11.71,0.000,67.2
10.015,1.7741,-0.0060,1.7742,-0.0002,0.0058,0.180,-0.120,11.71,0.000,67.2
10.072,1.7855,-0.0067,1.7857,-0.0004,0.0063,0.180,-0.105,11.73,0.000,68.3
10.104,1.7926,-0.0071,1.7928,-0.0006,0.0066,0.180,-0.086,11.67,0.000,65.0
10.165,1.7998,-0.0077,1.8000,-0.0008,0.0069,0.180,-0.050,11.71,0.000,67.2
10.205,1.8113,-0.0087,1.8115,-0.0011,0.0076,0.180,-0.046,11.71,0.000,67.2
10.266,1.8187,-0.0093,1.8191,-0.0014,0.0080,0.180,0.998,11.69,0.000,66.1
10.315,1.8262,-0.0100,1.8266,-0.0017,0.0082,0.180,0.092,11.73,0.000,68.3
10.368,1.8374,-0.0109,1.8378,-0.0023,0.0086,0.180,-0.221,11.73,0.000,68.3
10.414,1.8453,-0.0115,1.8457,-0.0027,0.0089,0.180,-0.079,11.71,0.000,67.2
10.499,1.8566,-0.0125,1.8572,-0.0033,0.0092,0.180,-0.102,11.71,0.000,67.2
10.507,1.8640,-0.0132,1.8646,-0.0038,0.0094,0.180,0.010,11.71,0.000,67.2
10.565,1.8717,-0.0140,1.8724,-0.0044,0.0097,0.180,-0.074,11.73,0.000,68.3
10.612,1.8832,-0.0153,1.8839,-0.0052,0.0101,0.180,-0.062,11.71,0.000,67.2
10.656,1.8908,-0.0161,1.8917,-0.0058,0.0104,0.180,-0.020,11.71,0.000,67.2
10.734,1.8986,-0.0170,1.8995,-0.0065,0.0106,0.180,-0.069,11.69,0.000,66.1
10.772,1.9096,-0.0184,1.9105,-0.0075,0.0110,0.180,-0.069,11.73,0.000,68.3
10.802,1.9173,-0.0193,1.9183,-0.0081,0.0112,0.180,-0.086,11.73,0.000,68.3
10.865,1.9249,-0.0203,1.9261,-0.0089,0.0114,0.180,-0.014,11.69,0.000,66.1
10.904,1.9362,-0.0217,1.9375,-0.0102,0.0117,0.180,-0.079,11.76,0.000,70.0
10.999,1.9437,-0.0227,1.9450,-0.0110,0.0118,0.180,-0.087,11.67,0.000,65.0
11.010,1.9511,-0.0237,1.9524,-0.0118,0.0120,0.180,-0.121,11.67,0.000,65.0
11.061,1.9624,-0.0254,1.9640,-0.0132,0.0123,0.180,-0.085,11.74,0.000,68.9
11.102,1.9702,-0.0265,1.9717,-0.0142,0.0124,0.180,-0.091,11.74,0.000,68.9
11.181,1.9778,-0.0276,1.9793,-0.0152,0.0125,0.180,-0.095,11.69,0.000,66.1
11.204,1.9891,-0.0293,1.9910,-0.0167,0.0128,0.180,-0.129,11.71,0.000,67.2
11.266,1.9967,-0.0305,1.9986,-0.0178,0.0128,0.180,-0.062,11.73,0.000,68.3
11.314,2.0042,-0.0317,2.0061,-0.0189,0.0129,0.180,-0.106,11.71,0.000,67.2
11.356,2.0155,-0.0335,2.0174,-0.0206,0.0130,0.180,-0.063,11.74,0.000,68.9
11.402,2.0232,-0.0348,2.0254,-0.0218,0.0131,0.180,-0.114,11.69,0.000,66.1
11.499,2.0308,-0.0361,2.0330,-0.0231,0.0132,0.180,-0.116,11.69,0.000,66.1
11.511,2.0423,-0.0381,2.0445,-0.0250,0.0132,0.180,-0.040,11.76,0.000,70.0
11.554,2.0501,-0.0395,2.0523,-0.0264,0.0133,0.180,-0.120,11.71,0.000,67.2
11.615,2.0575,-0.0409,2.0600,-0.0277,0.0134,0.180,-0.118,11.69,0.000,66.1
11.662,2.0691,-0.0431,2.0716,-0.0299,0.0135,0.180,-0.111,11.74,0.000,68.9
11.702,2.0768,-0.0447,2.0793,-0.0313,0.0136,0.180,-0.113,11.74,0.000,68.9
11.762,2.0843,-0.0462,2.0869,-0.0328,0.0137,0.180,-0.112,11.71,0.000,67.2
11.803,2.0953,-0.0485,2.0981,-0.0350,0.0138,0.180,-0.106,11.71,0.000,67.2
11.866,2.1028,-0.0502,2.1056,-0.0366,0.0139,0.180,-0.017,11.71,0.000,67.2
11.912,2.1135,-0.0526,2.1164,-0.0389,0.0140,0.180,-0.102,11.74,0.000,68.9
11.954,2.1213,-0.0543,2.1242,-0.0405,0.0142,0.180,-0.110,11.71,0.000,67.2
12.013,2.1284,-0.0560,2.1316,-0.0422,0.0142,0.180,-0.112,11.67,0.000,65.0
12.062,2.1398,-0.0587,2.1430,-0.0448,0.0143,0.180,-0.103,11.74,0.000,68.9
12.104,2.1473,-0.0605,2.1506,-0.0465,0.0144,0.180,-0.111,11.74,0.000,68.9
12.167,2.1547,-0.0624,2.1580,-0.0482,0.0145,0.180,1.088,11.69,0.000,66.1
12.212,2.1660,-0.0652,2.1696,-0.0511,0.0145,0.180,0.077,11.71,0.000,67.2
12.255,2.1735,-0.0671,2.1771,-0.0530,0.0146,0.180,0.072,11.71,0.000,67.2
12.312,2.1809,-0.0690,2.1844,-0.0548,0.0146,0.180,-0.120,11.73,0.000,68.3
12.362,2.1919,-0.0718,2.1957,-0.0577,0.0146,0.180,-0.141,11.71,0.000,67.2
12.400,2.1987,-0.0737,2.2026,-0.0596,0.0146,0.180,-0.133,11.69,0.000,66.1
12.500,2.2059,-0.0757,2.2098,-0.0616,0.0146,0.180,-0.121,11.73,0.000,68.3
12.503,2.2169,-0.0788,2.2208,-0.0646,0.0147,0.180,-0.121,11.67,0.000,65.0
12.572,2.2242,-0.0809,2.2283,-0.0667,0.0148,0.180,-0.117,11.69,0.000,66.1
12.613,2.2316,-0.0831,2.2357,-0.0688,0.0148,0.180,-0.118,11.71,0.000,67.2
12.662,2.2429,-0.0865,2.2471,-0.0722,0.0149,0.180,-0.111,11.76,0.000,70.0
12.706,2.2503,-0.0887,2.2545,-0.0743,0.0150,0.180,-0.065,11.74,0.000,68.9
12.768,2.2578,-0.0910,2.2623,-0.0767,0.0150,0.180,-0.014,11.76,0.000,70.0
12.806,2.2691,-0.0946,2.2736,-0.0803,0.0150,0.180,-0.068,11.69,0.000,66.1
12.853,2.2761,-0.0968,2.2806,-0.0825,0.0151,0.180,-0.123,11.73,0.000,68.3
12.917,2.2835,-0.0992,2.2881,-0.0848,0.0152,0.180,-0.019,11.74,0.000,68.9
12.999,2.2946,-0.1029,2.2994,-0.0885,0.0152,0.180,-0.118,11.71,0.000,67.2
13.004,2.3018,-0.1054,2.3066,-0.0910,0.0152,0.180,-0.057,11.71,0.000,67.2
13.075,2.3091,-0.1079,2.3140,-0.0934,0.0152,0.180,-0.121,11.76,0.000,70.0
13.104,2.3196,-0.1116,2.3248,-0.0971,0.0154,0.180,-0.122,11.71,0.000,67.2
13.167,2.3267,-0.1141,2.3319,-0.0996,0.0154,0.180,0.003,11.73,0.000,68.3
13.211,2.3376,-0.1181,2.3428,-0.1035,0.0154,0.180,-0.113,11.71,0.000,67.2
13.257,2.3448,-0.1208,2.3500,-0.1061,0.0156,0.180,-0.031,11.73,0.000,68.3
13.318,2.3521,-0.1236,2.3577,-0.1089,0.0157,0.180,-0.013,11.74,0.000,68.9
13.362,2.3628,-0.1277,2.3684,-0.1130,0.0157,0.180,-0.105,11.73,0.000,68.3
13.404,2.3698,-0.1304,2.3754,-0.1157,0.0158,0.180,-0.051,11.71,0.000,67.2
13.500,2.3770,-0.1332,2.3826,-0.1184,0.0159,0.180,-0.112,11.74,0.000,68.9
13.510,2.3876,-0.1375,2.3936,-0.1227,0.0160,0.180,-0.022,11.71,0.000,67.2
13.565,2.3947,-0.1404,2.4007,-0.1256,0.0160,0.180,-0.115,11.71,0.000,67.2
13.622,2.4017,-0.1433,2.4077,-0.1284,0.0161,0.180,-0.112,11.71,0.000,67.2
13.662,2.4124,-0.1478,2.4184,-0.1327,0.0162,0.180,-0.108,11.74,0.000,68.9
