t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.031,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.076,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.405,0.0001,0.0000,0.0001,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.406,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.000,0.000,83.330
0.407,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.408,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.409,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.000,0.000,83.330
0.410,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.423,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.471,0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.002,11.780,0.000,71.110
0.530,0.0005,0.0000,0.0005,0.0000,0.0000,0.173,-0.002,11.780,0.000,71.110
0.571,0.0074,-0.0000,0.0074,0.0000,0.0000,0.179,0.004,11.780,0.000,71.110
0.634,0.0133,-0.0001,0.0133,0.0000,0.0001,0.179,0.004,11.820,0.000,73.330
0.673,0.0235,-0.0002,0.0235,0.0000,0.0002,0.180,0.007,11.820,0.000,73.330
0.718,0.0307,-0.0002,0.0307,0.0000,0.0002,0.180,0.007,11.800,0.000,72.220
0.779,0.0379,-0.0003,0.0379,0.0000,0.0003,0.180,0.008,11.850,0.000,75.000
0.828,0.0487,-0.0004,0.0487,0.0000,0.0004,0.180,0.008,11.840,0.000,74.440
0.874,0.0558,-0.0005,0.0558,0.0000,0.0005,0.180,0.008,11.820,0.000,73.330
0.930,0.0632,-0.0006,0.0632,0.0000,0.0006,0.180,0.008,11.840,0.000,74.440
0.972,0.0742,-0.0007,0.0742,0.0000,0.0007,0.180,0.010,11.800,0.000,72.220
1.022,0.0812,-0.0008,0.0812,0.0000,0.0008,0.180,0.010,11.800,0.000,72.220
1.077,0.0886,-0.0009,0.0886,0.0000,0.0009,0.180,0.012,11.840,0.000,74.440
1.125,0.0995,-0.0011,0.0995,0.0000,0.0011,0.180,0.012,11.820,0.000,73.330
1.182,0.1066,-0.0012,0.1066,0.0000,0.0012,0.180,0.013,11.820,0.000,73.330
1.233,0.1140,-0.0013,0.1140,0.0000,0.0013,0.180,0.013,11.840,0.000,74.440
1.269,0.1247,-0.0014,0.1247,0.0000,0.0014,0.180,0.013,11.820,0.000,73.330
1.333,0.1318,-0.0016,0.1318,0.0000,0.0016,0.180,0.013,11.820,0.000,73.330
1.377,0.1391,-0.0017,0.1391,0.0000,0.0017,0.180,0.013,11.840,0.000,74.440
1.419,0.1501,-0.0018,0.1501,0.0000,0.0018,0.180,0.013,11.820,0.000,73.330
1.471,0.1572,-0.0019,0.1572,0.0000,0.0019,0.180,0.013,11.840,0.000,74.440
1.531,0.1647,-0.0020,0.1647,0.0000,0.0020,0.180,0.013,11.850,0.000,75.000
1.584,0.1757,-0.0022,0.1757,0.0000,0.0022,0.180,0.012,11.820,0.000,73.330
