t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.119,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.020,0.000,84.440
0.119,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.040,0.000,85.550
0.176,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.710,0.000,67.220
0.201,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.710,0.000,67.220
0.258,0.0033,-0.0000,0.0033,0.0000,0.0000,0.180,0.000,11.730,0.000,68.330
0.293,0.0098,-0.0001,0.0098,0.0000,0.0001,0.180,0.021,11.780,0.000,71.110
0.353,0.0170,-0.0002,0.0170,0.0000,0.0002,0.180,0.030,11.820,0.000,73.330
0.396,0.0288,-0.0003,0.0288,0.0000,0.0003,0.180,0.029,11.780,0.000,71.110
0.458,0.0362,-0.0004,0.0362,0.0000,0.0004,0.180,0.027,11.760,0.000,70.000
0.501,0.0478,-0.0006,0.0478,0.0000,0.0006,0.180,0.027,11.820,0.000,73.330
0.603,0.0558,-0.0007,0.0558,0.0000,0.0007,0.180,0.026,11.780,0.000,71.110
0.606,0.0633,-0.0008,0.0633,0.0000,0.0008,0.180,0.026,11.780,0.000,71.110
0.649,0.0750,-0.0009,0.0750,0.0000,0.0009,0.180,0.020,11.820,0.000,73.330
0.691,0.0829,-0.0010,0.0829,0.0000,0.0010,0.180,0.020,11.820,0.000,73.330
0.755,0.0906,-0.0010,0.0906,0.0000,0.0010,0.180,0.019,11.800,0.000,72.220
0.799,0.1022,-0.0011,0.1022,0.0000,0.0011,0.180,0.019,11.800,0.000,72.220
0.855,0.1099,-0.0012,0.1099,0.0000,0.0012,0.180,0.019,11.820,0.000,73.330
0.903,0.1174,-0.0013,0.1174,0.0000,0.0013,0.180,0.019,11.820,0.000,73.330
0.947,0.1288,-0.0013,0.1288,0.0000,0.0013,0.180,0.018,11.780,0.000,71.110
0.991,0.1365,-0.0014,0.1365,0.0000,0.0014,0.180,0.016,11.820,0.000,73.330
1.058,0.1441,-0.0015,0.1441,0.0000,0.0015,0.180,0.016,11.800,0.000,72.220
1.095,0.1556,-0.0015,0.1556,0.0000,0.0015,0.180,0.015,11.780,0.000,71.110
1.143,0.1632,-0.0016,0.1632,0.0000,0.0016,0.180,0.015,11.820,0.000,73.330
1.199,0.1709,-0.0016,0.1709,0.0000,0.0016,0.180,0.013,11.820,0.000,73.330
1.248,0.1824,-0.0017,0.1824,0.0000,0.0017,0.180,0.013,11.800,0.000,72.220
1.293,0.1901,-0.0017,0.1901,0.0000,0.0017,0.180,0.013,11.820,0.000,73.330
1.356,0.1974,-0.0018,0.1974,0.0000,0.0018,0.180,0.013,11.800,0.000,72.220
1.393,0.2090,-0.0018,0.2090,0.0000,0.0018,0.180,0.014,11.800,0.000,72.220
1.456,0.2166,-0.0019,0.2166,0.0000,0.0019,0.180,0.014,11.800,0.000,72.220
1.503,0.2243,-0.0019,0.2243,0.0000,0.0019,0.180,0.014,11.820,0.000,73.330
1.546,0.2359,-0.0020,0.2359,0.0000,0.0020,0.180,0.014,11.800,0.000,72.220
1.602,0.2436,-0.0020,0.2436,0.0000,0.0020,0.180,0.014,11.820,0.000,73.330
1.650,0.2513,-0.0021,0.2513,0.0000,0.0021,0.180,0.012,11.800,0.000,72.220
1.690,0.2630,-0.0021,0.2630,0.0000,0.0021,0.180,0.011,11.800,0.000,72.220
1.755,0.2703,-0.0021,0.2703,0.0000,0.0021,0.180,0.010,11.780,0.000,71.110
1.795,0.2819,-0.0022,0.2819,0.0000,0.0022,0.180,0.009,11.780,0.000,71.110
1.855,0.2897,-0.0022,0.2897,0.0000,0.0022,0.180,0.010,11.760,0.000,70.000
1.899,0.2974,-0.0022,0.2974,0.0000,0.0022,0.180,0.010,11.800,0.000,72.220
1.948,0.3090,-0.0023,0.3090,0.0000,0.0023,0.180,0.013,11.800,0.000,72.220
1.995,0.3167,-0.0023,0.3167,0.0000,0.0023,0.180,0.014,11.800,0.000,72.220
2.053,0.3243,-0.0024,0.3243,0.0000,0.0024,0.180,0.013,11.780,0.000,71.110
2.095,0.3354,-0.0024,0.3354,0.0000,0.0024,0.180,0.012,11.800,0.000,72.220
2.156,0.3429,-0.0024,0.3429,0.0000,0.0024,0.180,0.012,11.800,0.000,72.220
2.200,0.3505,-0.0025,0.3505,0.0000,0.0025,0.180,0.012,11.800,0.000,72.220
2.260,0.3621,-0.0025,0.3621,0.0000,0.0025,0.180,0.010,11.800,0.000,72.220
2.293,0.3697,-0.0025,0.3697,0.0000,0.0025,0.180,0.008,11.800,0.000,72.220
2.351,0.3773,-0.0025,0.3773,0.0000,0.0025,0.180,0.007,11.800,0.000,72.220
2.392,0.3889,-0.0026,0.3889,0.0000,0.0026,0.180,0.009,11.820,0.000,73.330
2.453,0.3965,-0.0026,0.3965,0.0000,0.0026,0.180,0.010,11.800,0.000,72.220
2.496,0.4041,-0.0026,0.4041,0.0000,0.0026,0.180,0.012,11.800,0.000,72.220
2.544,0.4154,-0.0027,0.4154,0.0000,0.0027,0.180,0.012,11.800,0.000,72.220
2.602,0.4230,-0.0027,0.4230,0.0000,0.0027,0.180,0.013,11.780,0.000,71.110
2.649,0.4345,-0.0027,0.4345,0.0000,0.0027,0.180,0.012,11.780,0.000,71.110
2.696,0.4422,-0.0028,0.4422,0.0000,0.0028,0.180,0.012,11.800,0.000,72.220
2.753,0.4500,-0.0028,0.4500,0.0000,0.0028,0.180,0.011,11.820,0.000,73.330
2.798,0.4615,-0.0028,0.4615,0.0000,0.0028,0.180,0.011,11.780,0.000,71.110
2.855,0.4694,-0.0029,0.4694,0.0000,0.0029,0.180,0.009,11.780,0.000,71.110
2.902,0.4772,-0.0029,0.4772,0.0000,0.0029,0.180,0.009,11.780,0.000,71.110
2.950,0.4888,-0.0029,0.4888,0.0000,0.0029,0.180,0.007,11.760,0.000,70.000
2.995,0.4965,-0.0029,0.4965,0.0000,0.0029,0.180,0.009,11.780,0.000,71.110
3.056,0.5043,-0.0029,0.5043,0.0000,0.0029,0.180,0.010,11.800,0.000,72.220
3.097,0.5158,-0.0029,0.5158,0.0000,0.0029,0.180,0.011,11.780,0.000,71.110
3.155,0.5235,-0.0030,0.5235,0.0000,0.0030,0.180,0.012,11.760,0.000,70.000
3.199,0.5312,-0.0030,0.5312,0.0000,0.0030,0.180,0.012,11.820,0.000,73.330
3.247,0.5426,-0.0030,0.5426,0.0000,0.0030,0.180,0.012,11.780,0.000,71.110
3.294,0.5502,-0.0031,0.5502,0.0000,0.0031,0.180,0.010,11.780,0.000,71.110
3.349,0.5579,-0.0031,0.5579,0.0000,0.0031,0.180,0.008,11.820,0.000,73.330
3.400,0.5690,-0.0031,0.5690,0.0000,0.0031,0.180,0.008,11.820,0.000,73.330
3.471,0.5765,-0.0031,0.5765,0.0000,0.0031,0.180,0.007,11.780,0.000,71.110
3.504,0.5842,-0.0031,0.5842,0.0000,0.0031,0.180,0.007,11.780,0.000,71.110
3.560,0.5958,-0.0031,0.5958,0.0000,0.0031,0.180,0.008,11.820,0.000,73.330
3.596,0.6034,-0.0031,0.6034,0.0000,0.0031,0.180,0.010,11.780,0.000,71.110
3.651,0.6110,-0.0032,0.6110,0.0000,0.0032,0.180,0.012,11.820,0.000,73.330
3.696,0.6227,-0.0032,0.6227,0.0000,0.0032,0.180,0.014,11.820,0.000,73.330
3.751,0.6304,-0.0032,0.6304,0.0000,0.0032,0.180,0.015,11.780,0.000,71.110
3.798,0.6380,-0.0033,0.6380,0.0000,0.0033,0.180,0.015,11.780,0.000,71.110
3.843,0.6496,-0.0033,0.6496,0.0000,0.0033,0.180,0.015,11.820,0.000,73.330
3.894,0.6574,-0.0033,0.6574,0.0000,0.0033,0.180,0.013,11.800,0.000,72.220
3.949,0.6650,-0.0034,0.6650,0.0000,0.0034,0.180,0.012,11.800,0.000,72.220
3.990,0.6766,-0.0034,0.6766,0.0000,0.0034,0.180,0.012,11.820,0.000,73.330
4.057,0.6845,-0.0034,0.6845,0.0000,0.0034,0.180,0.011,11.820,0.000,73.330
4.096,0.6962,-0.0034,0.6962,0.0000,0.0034,0.180,0.009,11.800,0.000,72.220
4.141,0.7038,-0.0034,0.7038,0.0000,0.0034,0.180,0.009,11.800,0.000,72.220
4.191,0.7116,-0.0034,0.7116,0.0000,0.0034,0.180,0.010,11.820,0.000,73.330
4.250,0.7192,-0.0035,0.7192,0.0000,0.0035,0.180,0.011,11.760,0.000,70.000
4.292,0.7307,-0.0035,0.7307,0.0000,0.0035,0.180,0.012,11.780,0.000,71.110
4.351,0.7385,-0.0035,0.7385,0.0000,0.0035,0.180,0.012,11.840,0.000,74.440
4.398,0.7461,-0.0035,0.7461,0.0000,0.0035,0.180,0.012,11.820,0.000,73.330
4.456,0.7575,-0.0035,0.7575,0.0000,0.0035,0.180,0.010,11.760,0.000,70.000
4.503,0.7652,-0.0035,0.7652,0.0000,0.0035,0.180,0.010,11.820,0.000,73.330
4.549,0.7766,-0.0035,0.7766,0.0000,0.0035,0.180,0.008,11.780,0.000,71.110
4.598,0.7842,-0.0035,0.7842,0.0000,0.0035,0.180,0.008,11.780,0.000,71.110
4.657,0.7919,-0.0035,0.7919,0.0000,0.0035,0.180,0.009,11.820,0.000,73.330
4.696,0.8034,-0.0036,0.8034,0.0000,0.0036,0.180,0.010,11.820,0.000,73.330
4.745,0.8110,-0.0036,0.8110,0.0000,0.0036,0.180,0.010,11.760,0.000,70.000
4.800,0.8187,-0.0036,0.8187,0.0000,0.0036,0.180,0.011,11.800,0.000,72.220
4.851,0.8303,-0.0036,0.8303,0.0000,0.0036,0.180,0.013,11.800,0.000,72.220
4.896,0.8380,-0.0036,0.8380,0.0000,0.0036,0.180,0.013,11.780,0.000,71.110
4.954,0.8456,-0.0036,0.8456,0.0000,0.0036,0.180,0.013,11.800,0.000,72.220
5.005,0.8572,-0.0037,0.8572,0.0000,0.0037,0.180,0.013,11.820,0.000,73.330
5.044,0.8651,-0.0037,0.8651,0.0000,0.0037,0.180,0.013,11.800,0.000,72.220
5.102,0.8726,-0.0037,0.8726,0.0000,0.0037,0.180,0.012,11.780,0.000,71.110
5.147,0.8842,-0.0037,0.8842,0.0000,0.0037,0.180,0.010,11.840,0.000,74.440
5.195,0.8921,-0.0037,0.8921,0.0000,0.0037,0.180,0.007,11.820,0.000,73.330
5.259,0.8998,-0.0037,0.8998,0.0000,0.0037,0.180,0.007,11.800,0.000,72.220
5.296,0.9113,-0.0037,0.9113,0.0000,0.0037,0.180,0.008,11.820,0.000,73.330
5.359,0.9192,-0.0036,0.9192,0.0000,0.0036,0.180,0.008,11.840,0.000,74.440
5.401,0.9269,-0.0036,0.9269,0.0000,0.0036,0.180,0.009,11.820,0.000,73.330
5.447,0.9383,-0.0036,0.9383,0.0000,0.0036,0.180,0.010,11.820,0.000,73.330
5.492,0.9461,-0.0036,0.9461,0.0000,0.0036,0.180,0.011,11.820,0.000,73.330
5.552,0.9537,-0.0037,0.9537,0.0000,0.0037,0.180,0.011,11.760,0.000,70.000
5.596,0.9650,-0.0037,0.9650,0.0000,0.0037,0.180,0.009,11.760,0.000,70.000
5.655,0.9728,-0.0036,0.9728,0.0000,0.0036,0.180,0.008,11.820,0.000,73.330
5.700,0.9804,-0.0036,0.9804,0.0000,0.0036,0.180,0.008,11.820,0.000,73.330
5.747,0.9918,-0.0036,0.9918,0.0000,0.0036,0.180,0.007,11.760,0.000,70.000
5.792,0.9994,-0.0036,0.9994,0.0000,0.0036,0.180,0.006,11.820,0.000,73.330
5.851,1.0072,-0.0036,1.0072,0.0000,0.0036,0.180,0.007,11.760,0.000,70.000
5.892,1.0185,-0.0036,1.0185,0.0000,0.0036,0.180,0.007,11.780,0.000,71.110
5.956,1.0263,-0.0036,1.0263,0.0000,0.0036,0.180,0.007,11.820,0.000,73.330
6.000,1.0341,-0.0035,1.0341,0.0000,0.0035,0.180,0.007,11.820,0.000,73.330
6.046,1.0456,-0.0035,1.0456,0.0000,0.0035,0.180,0.009,11.780,0.000,71.110
6.091,1.0531,-0.0035,1.0531,0.0000,0.0035,0.180,0.010,11.820,0.000,73.330
6.151,1.0610,-0.0035,1.0610,0.0000,0.0035,0.180,0.011,11.820,0.000,73.330
6.192,1.0727,-0.0035,1.0727,0.0000,0.0035,0.180,0.009,11.820,0.000,73.330
6.253,1.0802,-0.0035,1.0802,0.0000,0.0035,0.180,0.007,11.800,0.000,72.220
6.297,1.0881,-0.0035,1.0881,0.0000,0.0035,0.180,0.005,11.820,0.000,73.330
6.346,1.0997,-0.0035,1.0997,0.0000,0.0035,0.180,0.005,11.820,0.000,73.330
6.391,1.1074,-0.0034,1.1074,0.0000,0.0034,0.180,0.005,11.760,0.000,70.000
6.452,1.1152,-0.0034,1.1152,0.0000,0.0034,0.180,0.006,11.820,0.000,73.330
6.490,1.1268,-0.0034,1.1268,0.0000,0.0034,0.180,0.008,11.840,0.000,74.440
6.575,1.1345,-0.0034,1.1345,0.0000,0.0034,0.180,0.008,11.780,0.000,71.110
6.600,1.1422,-0.0034,1.1422,0.0000,0.0034,0.180,0.008,11.780,0.000,71.110
6.640,1.1536,-0.0033,1.1536,0.0000,0.0033,0.180,0.009,11.820,0.000,73.330
6.693,1.1614,-0.0033,1.1614,0.0000,0.0033,0.177,0.011,11.760,0.000,70.000
6.749,1.1689,-0.0033,1.1689,0.0000,0.0033,0.174,0.010,11.820,0.000,73.330
6.791,1.1803,-0.0033,1.1803,0.0000,0.0033,0.171,0.010,11.820,0.000,73.330
6.856,1.1876,-0.0033,1.1876,0.0000,0.0033,0.169,0.009,11.760,0.000,70.000
6.899,1.1983,-0.0033,1.1983,0.0000,0.0033,0.169,0.009,11.800,0.000,72.220
6.939,1.2056,-0.0033,1.2056,0.0000,0.0033,0.166,0.007,11.800,0.000,72.220
6.991,1.2126,-0.0032,1.2126,0.0000,0.0032,0.161,0.009,11.760,0.000,70.000
7.052,1.2195,-0.0032,1.2195,0.0000,0.0032,0.159,0.011,11.800,0.000,72.220
7.091,1.2297,-0.0032,1.2297,0.0000,0.0032,0.156,0.013,11.800,0.000,72.220
7.157,1.2366,-0.0032,1.2366,0.0000,0.0032,0.154,0.014,11.760,0.000,70.000
7.203,1.2465,-0.0032,1.2465,0.0000,0.0032,0.154,0.014,11.780,0.000,71.110
7.257,1.2530,-0.0032,1.2530,0.0000,0.0032,0.149,0.014,11.760,0.000,70.000
7.291,1.2593,-0.0032,1.2593,0.0000,0.0032,0.147,0.013,11.800,0.000,72.220
7.348,1.2660,-0.0032,1.2660,0.0000,0.0032,0.145,0.013,11.780,0.000,71.110
7.406,1.2753,-0.0032,1.2753,0.0000,0.0032,0.145,0.013,11.760,0.000,70.000
7.455,1.2815,-0.0032,1.2815,0.0000,0.0032,0.141,0.011,11.780,0.000,71.110
7.496,1.2906,-0.0031,1.2906,0.0000,0.0031,0.138,0.011,11.760,0.000,70.000
7.542,1.2965,-0.0031,1.2965,0.0000,0.0031,0.138,0.011,11.780,0.000,71.110
7.603,1.3026,-0.0031,1.3026,0.0000,0.0031,0.136,0.010,11.760,0.000,70.000
7.651,1.3112,-0.0031,1.3112,0.0000,0.0031,0.132,0.007,11.780,0.000,71.110
7.693,1.3169,-0.0030,1.3169,0.0000,0.0030,0.130,0.007,11.760,0.000,70.000
7.759,1.3224,-0.0030,1.3224,0.0000,0.0030,0.130,0.007,11.760,0.000,70.000
7.797,1.3308,-0.0030,1.3308,0.0000,0.0030,0.126,0.008,11.760,0.000,70.000
7.856,1.3360,-0.0030,1.3360,0.0000,0.0030,0.124,0.009,11.780,0.000,71.110
7.901,1.3412,-0.0030,1.3412,0.0000,0.0030,0.124,0.009,11.780,0.000,71.110
7.949,1.3488,-0.0029,1.3488,0.0000,0.0029,0.120,0.011,11.780,0.000,71.110
7.993,1.3540,-0.0029,1.3540,0.0000,0.0029,0.119,0.011,11.740,0.000,68.880
8.055,1.3590,-0.0029,1.3590,0.0000,0.0029,0.117,0.011,11.800,0.000,72.220
8.094,1.3667,-0.0029,1.3667,0.0000,0.0029,0.115,0.010,11.780,0.000,71.110
8.156,1.3711,-0.0029,1.3711,0.0000,0.0029,0.114,0.010,11.780,0.000,71.110
8.200,1.3758,-0.0028,1.3758,0.0000,0.0028,0.114,0.010,11.780,0.000,71.110
8.244,1.3828,-0.0028,1.3828,0.0000,0.0028,0.112,0.008,11.780,0.000,71.110
8.291,1.3875,-0.0028,1.3875,0.0000,0.0028,0.109,0.007,11.780,0.000,71.110
8.352,1.3922,-0.0028,1.3922,0.0000,0.0028,0.107,0.006,11.760,0.000,70.000
8.390,1.3988,-0.0027,1.3988,0.0000,0.0027,0.105,0.006,11.780,0.000,71.110
8.453,1.4033,-0.0027,1.4033,0.0000,0.0027,0.104,0.005,11.780,0.000,71.110
8.496,1.4075,-0.0027,1.4075,0.0000,0.0027,0.103,0.005,11.760,0.000,70.000
8.543,1.4139,-0.0026,1.4139,0.0000,0.0026,0.103,0.005,11.780,0.000,71.110
8.608,1.4182,-0.0026,1.4182,0.0000,0.0026,0.100,0.006,11.760,0.000,70.000
8.650,1.4245,-0.0026,1.4245,0.0000,0.0026,0.098,0.007,11.780,0.000,71.110
8.696,1.4288,-0.0025,1.4288,0.0000,0.0025,0.096,0.007,11.780,0.000,71.110
8.754,1.4327,-0.0025,1.4327,0.0000,0.0025,0.095,0.008,11.760,0.000,70.000
8.800,1.4385,-0.0025,1.4385,0.0000,0.0025,0.095,0.008,11.780,0.000,71.110
8.857,1.4424,-0.0025,1.4424,0.0000,0.0025,0.092,0.010,11.760,0.000,70.000
8.902,1.4462,-0.0025,1.4462,0.0000,0.0025,0.092,0.010,11.760,0.000,70.000
8.945,1.4520,-0.0024,1.4520,0.0000,0.0024,0.091,0.011,11.780,0.000,71.110
8.993,1.4558,-0.0024,1.4558,0.0000,0.0024,0.088,0.011,11.780,0.000,71.110
9.054,1.4596,-0.0024,1.4596,0.0000,0.0024,0.087,0.010,11.800,0.000,72.220
9.096,1.4651,-0.0024,1.4651,0.0000,0.0024,0.085,0.009,11.800,0.000,72.220
9.156,1.4685,-0.0024,1.4685,0.0000,0.0024,0.084,0.008,11.780,0.000,71.110
9.200,1.4720,-0.0023,1.4720,0.0000,0.0023,0.084,0.008,11.800,0.000,72.220
9.242,1.4772,-0.0023,1.4772,0.0000,0.0023,0.083,0.007,11.800,0.000,72.220
9.290,1.4807,-0.0023,1.4807,0.0000,0.0023,0.081,0.007,11.820,0.000,73.330
