t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.015,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.040,0.000,85.550
0.117,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.040,0.000,85.550
0.118,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.060,0.000,86.660
0.163,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.910,0.000,78.330
0.222,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.820,0.000,73.330
0.262,0.0033,-0.0000,0.0033,0.0000,0.0000,0.180,0.001,11.850,0.000,75.000
0.310,0.0135,-0.0002,0.0135,0.0000,0.0002,0.180,0.029,11.870,0.000,76.110
0.354,0.0212,-0.0003,0.0212,0.0000,0.0003,0.180,0.032,11.910,0.000,78.330
0.421,0.0293,-0.0004,0.0293,0.0000,0.0004,0.180,0.032,11.890,0.000,77.220
0.456,0.0406,-0.0006,0.0406,0.0000,0.0006,0.180,0.032,11.850,0.000,75.000
0.517,0.0482,-0.0007,0.0482,0.0000,0.0007,0.180,0.032,11.910,0.000,78.330
0.562,0.0561,-0.0008,0.0561,0.0000,0.0008,0.180,0.032,11.890,0.000,77.220
0.615,0.0674,-0.0010,0.0674,0.0000,0.0010,0.180,0.029,11.870,0.000,76.110
0.657,0.0750,-0.0011,0.0750,0.0000,0.0011,0.180,0.029,11.930,0.000,79.440
0.714,0.0830,-0.0012,0.0830,0.0000,0.0012,0.180,0.027,11.910,0.000,78.330
0.755,0.0944,-0.0014,0.0944,0.0000,0.0014,0.180,0.026,11.840,0.000,74.440
0.816,0.1015,-0.0014,0.1015,0.0000,0.0014,0.180,0.025,11.870,0.000,76.110
0.861,0.1093,-0.0015,0.1093,0.0000,0.0015,0.180,0.025,11.890,0.000,77.220
0.906,0.1208,-0.0016,0.1208,0.0000,0.0016,0.180,0.023,11.850,0.000,75.000
0.954,0.1282,-0.0017,0.1282,0.0000,0.0017,0.180,0.020,11.870,0.000,76.110
1.010,0.1360,-0.0018,0.1360,0.0000,0.0018,0.180,0.019,11.870,0.000,76.110
1.056,0.1474,-0.0019,0.1474,0.0000,0.0019,0.180,0.017,11.850,0.000,75.000
1.117,0.1548,-0.0019,0.1548,0.0000,0.0019,0.180,0.017,11.870,0.000,76.110
1.180,0.1626,-0.0020,0.1626,0.0000,0.0020,0.180,0.015,11.890,0.000,77.220
1.220,0.1742,-0.0020,0.1742,0.0000,0.0020,0.180,0.013,11.890,0.000,77.220
1.263,0.1818,-0.0021,0.1818,0.0000,0.0021,0.180,0.012,11.870,0.000,76.110
1.312,0.1898,-0.0021,0.1898,0.0000,0.0021,0.180,0.011,11.890,0.000,77.220
1.357,0.2016,-0.0021,0.2016,0.0000,0.0021,0.180,0.011,11.870,0.000,76.110
1.415,0.2093,-0.0022,0.2093,0.0000,0.0022,0.180,0.012,11.850,0.000,75.000
1.464,0.2171,-0.0022,0.2171,0.0000,0.0022,0.180,0.012,11.890,0.000,77.220
1.508,0.2287,-0.0023,0.2287,0.0000,0.0023,0.180,0.013,11.890,0.000,77.220
1.554,0.2364,-0.0023,0.2364,0.0000,0.0023,0.180,0.015,11.850,0.000,75.000
