t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.02,0.000,84.4
0.059,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.00,0.000,83.3
0.106,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.67,0.000,65.0
0.150,0.0023,0.0000,0.0023,0.0000,0.0000,0.179,-0.003,11.71,0.000,67.2
0.195,0.0074,0.0000,0.0074,0.0000,0.0000,0.179,-0.003,11.78,0.000,71.1
0.256,0.0142,0.0000,0.0142,0.0000,0.0000,0.180,-0.004,11.78,0.000,71.1
0.298,0.0253,0.0000,0.0253,0.0000,0.0000,0.180,-0.003,11.80,0.000,72.2
0.358,0.0323,0.0001,0.0323,0.0000,0.0001,0.180,-0.003,11.76,0.000,70.0
0.407,0.0396,0.0001,0.0396,0.0000,0.0001,0.180,-0.003,11.80,0.000,72.2
0.456,0.0507,0.0001,0.0507,0.0000,0.0001,0.180,-0.002,11.80,0.000,72.2
0.498,0.0579,0.0001,0.0579,0.0000,0.0001,0.180,-0.003,11.78,0.000,71.1
0.554,0.0653,0.0001,0.0653,0.0000,0.0001,0.180,-0.003,11.80,0.000,72.2
0.628,0.0764,0.0001,0.0764,0.0000,0.0001,0.180,-0.003,11.78,0.000,71.1
0.665,0.0835,0.0001,0.0835,0.0000,0.0001,0.180,-0.003,11.78,0.000,71.1
0.702,0.0908,0.0002,0.0908,0.0000,0.0002,0.180,-0.004,11.78,0.000,71.1
0.762,0.1018,0.0002,0.1018,0.0000,0.0002,0.180,-0.004,11.78,0.000,71.1
0.806,0.1088,0.0002,0.1088,0.0000,0.0002,0.180,-0.003,11.78,0.000,71.1
0.855,0.1162,0.0002,0.1162,0.0000,0.0002,0.180,-0.003,11.80,0.000,72.2
0.895,0.1271,0.0002,0.1271,0.0000,0.0002,0.180,-0.003,11.78,0.000,71.1
0.959,0.1340,0.0002,0.1340,0.0000,0.0002,0.180,-0.002,11.80,0.000,72.2
1.009,0.1415,0.0002,0.1415,0.0000,0.0002,0.180,-0.002,11.80,0.000,72.2
1.051,0.1524,0.0002,0.1524,0.0000,0.0002,0.180,-0.002,11.76,0.000,70.0
1.108,0.1593,0.0002,0.1593,0.0000,0.0002,0.180,-0.002,11.76,0.000,70.0
1.155,0.1702,0.0002,0.1702,0.0000,0.0002,0.180,-0.003,11.80,0.000,72.2
1.197,0.1775,0.0003,0.1775,0.0000,0.0003,0.180,-0.004,11.76,0.000,70.0
1.258,0.1845,0.0003,0.1845,0.0000,0.0003,0.180,-0.004,11.76,0.000,70.0
1.298,0.1953,0.0003,0.1953,0.0000,0.0003,0.180,-0.004,11.82,0.000,73.3
1.350,0.2025,0.0003,0.2025,0.0000,0.0003,0.180,-0.005,11.76,0.000,70.0
1.407,0.2096,0.0003,0.2096,0.0000,0.0003,0.180,-0.006,11.78,0.000,71.1
1.452,0.2204,0.0004,0.2204,0.0000,0.0004,0.180,-0.006,11.82,0.000,73.3
1.501,0.2276,0.0004,0.2276,0.0000,0.0004,0.180,-0.006,11.76,0.000,70.0
1.559,0.2348,0.0004,0.2348,0.0000,0.0004,0.180,-0.005,11.78,0.000,71.1
1.600,0.2458,0.0004,0.2458,0.0000,0.0004,0.180,-0.005,11.82,0.000,73.3
1.660,0.2531,0.0004,0.2531,0.0000,0.0004,0.180,-0.005,11.76,0.000,70.0
1.707,0.2604,0.0004,0.2604,0.0000,0.0004,0.180,-0.004,11.80,0.000,72.2
1.749,0.2715,0.0004,0.2715,0.0000,0.0004,0.180,-0.005,11.80,0.000,72.2
1.809,0.2787,0.0005,0.2787,0.0000,0.0005,0.180,-0.005,11.74,0.000,68.9
1.855,0.2893,0.0005,0.2893,0.0000,0.0005,0.180,-0.005,11.82,0.000,73.3
1.899,0.2966,0.0005,0.2966,0.0000,0.0005,0.180,-0.004,11.78,0.000,71.1
1.959,0.3037,0.0005,0.3037,0.0000,0.0005,0.180,-0.004,11.74,0.000,68.9
2.029,0.3146,0.0005,0.3146,0.0000,0.0005,0.180,-0.003,11.78,0.000,71.1
2.049,0.3220,0.0005,0.3220,0.0000,0.0005,0.180,-0.002,11.78,0.000,71.1
2.107,0.3290,0.0005,0.3290,0.0000,0.0005,0.180,-0.002,11.78,0.000,71.1
2.151,0.3398,0.0005,0.3398,0.0000,0.0005,0.180,-0.002,11.78,0.000,71.1
2.206,0.3472,0.0005,0.3472,0.0000,0.0005,0.180,-0.001,11.78,0.000,71.1
2.260,0.3543,0.0005,0.3543,0.0000,0.0005,0.180,-0.001,11.78,0.000,71.1
2.298,0.3652,0.0005,0.3652,0.0000,0.0005,0.180,-0.001,11.80,0.000,72.2
2.364,0.3725,0.0005,0.3725,0.0000,0.0005,0.180,-0.001,11.76,0.000,70.0
2.415,0.3795,0.0005,0.3795,0.0000,0.0005,0.180,-0.001,11.78,0.000,71.1
2.450,0.3900,0.0005,0.3900,0.0000,0.0005,0.180,-0.001,11.76,0.000,70.0
2.507,0.3972,0.0005,0.3972,0.0000,0.0005,0.180,-0.002,11.74,0.000,68.9
2.562,0.4074,0.0005,0.4074,0.0000,0.0005,0.180,-0.002,11.78,0.000,71.1
2.598,0.4147,0.0005,0.4147,0.0000,0.0005,0.180,-0.003,11.78,0.000,71.1
2.658,0.4218,0.0005,0.4218,0.0000,0.0005,0.180,-0.003,11.74,0.000,68.9
2.697,0.4321,0.0005,0.4321,0.0000,0.0005,0.180,-0.003,11.78,0.000,71.1
2.766,0.4395,0.0005,0.4395,0.0000,0.0005,0.180,-0.002,11.78,0.000,71.1
2.803,0.4466,0.0005,0.4466,0.0000,0.0005,0.180,-0.002,11.74,0.000,68.9
2.852,0.4576,0.0005,0.4576,0.0000,0.0005,0.180,-0.002,11.78,0.000,71.1
2.905,0.4650,0.0005,0.4650,0.0000,0.0005,0.180,-0.001,11.80,0.000,72.2
2.956,0.4722,0.0005,0.4722,0.0000,0.0005,0.180,-0.002,11.74,0.000,68.9
3.001,0.4832,0.0005,0.4832,0.0000,0.0005,0.180,-0.002,11.80,0.000,72.2
3.059,0.4908,0.0005,0.4908,0.0000,0.0005,0.180,-0.002,11.78,0.000,71.1
3.116,0.4978,0.0005,0.4978,0.0000,0.0005,0.180,-0.002,11.76,0.000,70.0
3.186,0.5087,0.0005,0.5087,0.0000,0.0005,0.180,-0.002,11.76,0.000,70.0
3.211,0.5162,0.0005,0.5162,0.0000,0.0005,0.180,-0.002,11.76,0.000,70.0
