t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.001,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.090,0.000,88.330
0.055,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.090,0.000,88.330
0.400,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.110,0.000,89.440
0.401,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.110,0.000,89.440
0.403,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.090,0.000,88.330
0.404,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.090,0.000,88.330
0.405,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.110,0.000,89.440
0.406,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.110,0.000,89.440
0.408,-0.0016,0.0460,0.0000,0.0460,0.0016,0.018,0.900,12.090,0.000,88.330
0.454,-0.0016,0.0460,0.0000,0.0460,0.0016,0.020,0.990,12.060,0.000,86.660
0.505,-0.0016,0.0459,0.0000,0.0459,0.0016,0.020,0.990,12.020,0.000,84.440
0.549,-0.0016,0.0454,0.0000,0.0454,0.0016,0.020,0.999,12.060,0.000,86.660
0.593,-0.0015,0.0450,0.0000,0.0450,0.0015,0.020,0.999,12.040,0.000,85.550
0.653,-0.0014,0.0447,0.0000,0.0447,0.0014,0.020,1.000,12.040,0.000,85.550
0.695,-0.0013,0.0441,0.0000,0.0441,0.0013,0.020,1.000,12.040,0.000,85.550
0.757,-0.0013,0.0438,0.0000,0.0438,0.0013,0.020,1.000,12.020,0.000,84.440
0.803,-0.0011,0.0435,0.0000,0.0435,0.0011,0.020,1.000,12.040,0.000,85.550
0.846,-0.0009,0.0429,0.0000,0.0429,0.0009,0.020,1.000,12.040,0.000,85.550
0.975,-0.0007,0.0425,0.0000,0.0425,0.0007,0.020,1.000,12.040,0.000,85.550
0.977,-0.0006,0.0422,0.0000,0.0422,0.0006,0.020,1.000,12.040,0.000,85.550
0.992,-0.0002,0.0415,0.0000,0.0415,0.0002,0.020,1.000,12.040,0.000,85.550
1.053,-0.0000,0.0412,0.0000,0.0412,0.0000,0.020,1.000,12.040,0.000,85.550
1.104,0.0003,0.0407,0.0000,0.0407,0.0003,0.020,1.000,12.040,0.000,85.550
1.146,0.0008,0.0401,0.0000,0.0401,0.0008,0.020,1.000,12.060,0.000,86.660
1.199,0.0011,0.0397,0.0000,0.0397,0.0011,0.020,1.000,12.040,0.000,85.550
1.253,0.0015,0.0392,0.0000,0.0392,0.0015,0.020,1.000,12.040,0.000,85.550
1.293,0.0021,0.0387,0.0000,0.0387,0.0021,0.020,1.000,12.040,0.000,85.550
1.356,0.0024,0.0384,0.0000,0.0384,0.0024,0.020,1.000,12.040,0.000,85.550
1.397,0.0027,0.0381,0.0000,0.0381,0.0027,0.020,1.000,12.040,0.000,85.550
1.445,0.0033,0.0377,0.0000,0.0377,0.0033,0.020,1.000,12.040,0.000,85.550
1.535,0.0038,0.0374,0.0000,0.0374,0.0038,0.020,1.000,12.040,0.000,85.550
1.552,0.0040,0.0372,0.0000,0.0372,0.0040,0.020,0.897,12.040,0.000,85.550
1.602,0.0046,0.0369,0.0000,0.0369,0.0046,0.020,0.897,12.040,0.000,85.550
1.676,0.0049,0.0368,0.0000,0.0368,0.0049,0.020,0.740,12.060,0.000,86.660
1.696,0.0056,0.0365,0.0000,0.0365,0.0056,0.020,0.740,12.060,0.000,86.660
1.744,0.0060,0.0363,0.0000,0.0363,0.0060,0.148,0.577,12.040,0.000,85.550
1.803,0.0064,0.0362,0.0000,0.0362,0.0064,0.148,0.577,12.060,0.000,86.660
1.846,0.0070,0.0360,0.0000,0.0360,0.0070,0.174,0.362,12.020,0.000,84.440
1.892,0.0080,0.0358,0.0000,0.0358,0.0080,0.174,0.362,12.060,0.000,86.660
1.953,0.0123,0.0349,0.0000,0.0349,0.0123,0.179,0.297,12.060,0.000,86.660
2.010,0.0210,0.0333,0.0000,0.0333,0.0210,0.179,0.297,12.040,0.000,85.550
2.045,0.0275,0.0322,0.0000,0.0322,0.0275,0.180,0.263,12.060,0.000,86.660
2.102,0.0346,0.0311,0.0346,0.0000,0.0311,0.180,0.263,12.060,0.000,86.660
2.145,0.0452,0.0297,0.0452,0.0000,0.0297,0.180,0.229,12.060,0.000,86.660
2.193,0.0524,0.0289,0.0524,0.0000,0.0289,0.180,0.229,12.040,0.000,85.550
2.251,0.0597,0.0281,0.0597,0.0000,0.0281,0.180,0.092,12.060,0.000,86.660
2.294,0.0704,0.0271,0.0704,0.0000,0.0271,0.180,0.092,12.040,0.000,85.550
2.344,0.0777,0.0265,0.0777,0.0000,0.0265,0.180,0.092,12.040,0.000,85.550
2.401,0.0851,0.0259,0.0851,0.0000,0.0259,0.180,0.058,12.060,0.000,86.660
2.446,0.0960,0.0252,0.0960,0.0000,0.0252,0.180,0.042,12.060,0.000,86.660
2.510,0.1034,0.0248,0.1034,0.0000,0.0248,0.180,0.042,12.020,0.000,84.440
2.552,0.1105,0.0244,0.1105,0.0000,0.0244,0.180,0.033,12.060,0.000,86.660
2.594,0.1214,0.0238,0.1214,0.0000,0.0238,0.180,0.033,12.040,0.000,85.550
2.655,0.1287,0.0234,0.1287,0.0000,0.0234,0.180,0.031,12.060,0.000,86.660
2.701,0.1358,0.0230,0.1358,0.0000,0.0230,0.180,0.031,12.060,0.000,86.660
2.745,0.1465,0.0225,0.1465,0.0000,0.0225,0.180,0.028,12.040,0.000,85.550
2.793,0.1537,0.0222,0.1537,0.0000,0.0222,0.180,0.028,12.040,0.000,85.550
2.850,0.1608,0.0218,0.1608,0.0000,0.0218,0.180,0.026,12.040,0.000,85.550
2.900,0.1716,0.0213,0.1716,0.0000,0.0213,0.180,0.026,12.040,0.000,85.550
2.958,0.1789,0.0210,0.1789,0.0000,0.0210,0.180,0.025,12.060,0.000,86.660
3.010,0.1898,0.0205,0.1898,0.0000,0.0205,0.180,0.025,12.020,0.000,84.440
3.047,0.1970,0.0202,0.1970,0.0000,0.0202,0.180,0.024,12.060,0.000,86.660
3.103,0.2045,0.0199,0.2045,0.0000,0.0199,0.180,0.024,12.060,0.000,86.660
3.150,0.2153,0.0194,0.2153,0.0000,0.0194,0.180,0.024,12.060,0.000,86.660
3.193,0.2224,0.0192,0.2224,0.0000,0.0192,0.180,0.024,12.040,0.000,85.550
3.255,0.2297,0.0188,0.2297,0.0000,0.0188,0.180,0.023,12.040,0.000,85.550
3.301,0.2406,0.0184,0.2406,0.0000,0.0184,0.180,0.023,12.040,0.000,85.550
3.346,0.2477,0.0181,0.2477,0.0000,0.0181,0.180,0.023,12.040,0.000,85.550
3.403,0.2550,0.0178,0.2550,0.0000,0.0178,0.180,0.023,12.040,0.000,85.550
3.446,0.2659,0.0174,0.2659,0.0000,0.0174,0.180,0.022,12.020,0.000,84.440
3.507,0.2730,0.0171,0.2730,0.0000,0.0171,0.180,0.022,12.060,0.000,86.660
3.551,0.2805,0.0169,0.2805,0.0000,0.0169,0.180,0.019,12.040,0.000,85.550
3.593,0.2915,0.0165,0.2915,0.0000,0.0165,0.180,0.019,12.040,0.000,85.550
3.645,0.2987,0.0162,0.2987,0.0000,0.0162,0.180,0.019,12.040,0.000,85.550
3.700,0.3062,0.0160,0.3062,0.0000,0.0160,0.180,0.019,12.040,0.000,85.550
