t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.003,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.046,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.405,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.406,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.407,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.407,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.408,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.408,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.409,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.454,0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.000,12.020,0.000,84.440
0.507,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.000,11.760,0.000,70.000
0.557,0.0027,-0.0000,0.0027,0.0000,0.0000,0.179,0.004,11.740,0.000,68.880
0.604,0.0109,-0.0001,0.0109,0.0000,0.0001,0.179,0.004,11.820,0.000,73.330
0.657,0.0177,-0.0001,0.0177,0.0000,0.0001,0.180,0.007,11.820,0.000,73.330
0.705,0.0249,-0.0002,0.0249,0.0000,0.0002,0.180,0.007,11.820,0.000,73.330
0.753,0.0356,-0.0003,0.0356,0.0000,0.0003,0.180,0.008,11.820,0.000,73.330
0.803,0.0428,-0.0004,0.0428,0.0000,0.0004,0.180,0.008,11.820,0.000,73.330
0.854,0.0500,-0.0005,0.0500,0.0000,0.0005,0.180,0.009,11.840,0.000,74.440
0.905,0.0609,-0.0006,0.0609,0.0000,0.0006,0.180,0.009,11.820,0.000,73.330
0.959,0.0680,-0.0007,0.0680,0.0000,0.0007,0.180,0.009,11.820,0.000,73.330
1.005,0.0752,-0.0007,0.0752,0.0000,0.0007,0.180,0.009,11.820,0.000,73.330
1.051,0.0861,-0.0009,0.0861,0.0000,0.0009,0.180,0.009,11.820,0.000,73.330
1.110,0.0933,-0.0009,0.0933,0.0000,0.0009,0.180,0.009,11.840,0.000,74.440
1.154,0.1041,-0.0011,0.1041,0.0000,0.0011,0.180,0.009,11.820,0.000,73.330
1.208,0.1114,-0.0011,0.1114,0.0000,0.0011,0.180,0.009,11.820,0.000,73.330
1.260,0.1186,-0.0012,0.1186,0.0000,0.0012,0.180,0.008,11.840,0.000,74.440
1.304,0.1296,-0.0013,0.1296,0.0000,0.0013,0.180,0.008,11.820,0.000,73.330
1.358,0.1368,-0.0014,0.1368,0.0000,0.0014,0.180,0.008,11.800,0.000,72.220
1.408,0.1441,-0.0014,0.1441,0.0000,0.0014,0.180,0.008,11.840,0.000,74.440
1.452,0.1549,-0.0015,0.1549,0.0000,0.0015,0.180,0.008,11.820,0.000,73.330
1.505,0.1622,-0.0016,0.1622,0.0000,0.0016,0.180,0.008,11.820,0.000,73.330
1.562,0.1695,-0.0017,0.1695,0.0000,0.0017,0.180,0.010,11.840,0.000,74.440
1.606,0.1804,-0.0018,0.1804,0.0000,0.0018,0.180,0.010,11.800,0.000,72.220
1.661,0.1876,-0.0019,0.1876,0.0000,0.0019,0.180,0.011,11.820,0.000,73.330
1.708,0.1949,-0.0020,0.1949,0.0000,0.0020,0.180,0.011,11.820,0.000,73.330
1.752,0.2058,-0.0022,0.2058,0.0000,0.0022,0.180,0.012,11.820,0.000,73.330
1.803,0.2130,-0.0023,0.2130,0.0000,0.0023,0.180,0.012,11.800,0.000,72.220
1.857,0.2203,-0.0024,0.2203,0.0000,0.0024,0.180,0.013,11.840,0.000,74.440
1.902,0.2311,-0.0025,0.2311,0.0000,0.0025,0.180,0.013,11.800,0.000,72.220
1.961,0.2383,-0.0026,0.2383,0.0000,0.0026,0.180,0.013,11.820,0.000,73.330
2.009,0.2456,-0.0027,0.2456,0.0000,0.0027,0.180,0.013,11.840,0.000,74.440
2.054,0.2563,-0.0029,0.2563,0.0000,0.0029,0.180,0.013,11.820,0.000,73.330
2.103,0.2635,-0.0030,0.2635,0.0000,0.0030,0.180,0.013,11.820,0.000,73.330
2.157,0.2709,-0.0031,0.2709,0.0000,0.0031,0.180,0.014,11.820,0.000,73.330
2.202,0.2816,-0.0033,0.2816,0.0000,0.0033,0.180,0.014,11.820,0.000,73.330
2.258,0.2889,-0.0034,0.2889,0.0000,0.0034,0.180,0.014,11.820,0.000,73.330
2.311,0.2962,-0.0035,0.2962,0.0000,0.0035,0.180,0.014,11.800,0.000,72.220
2.347,0.3069,-0.0036,0.3069,0.0000,0.0036,0.180,0.014,11.800,0.000,72.220
2.404,0.3141,-0.0037,0.3141,0.0000,0.0037,0.180,0.013,11.840,0.000,74.440
2.454,0.3215,-0.0038,0.3215,0.0000,0.0038,0.180,0.012,11.820,0.000,73.330
2.527,0.3324,-0.0040,0.3324,0.0000,0.0040,0.180,0.012,11.800,0.000,72.220
2.567,0.3393,-0.0040,0.3393,0.0000,0.0040,0.180,0.011,11.820,0.000,73.330
2.627,0.3498,-0.0042,0.3498,0.0000,0.0042,0.180,0.011,11.800,0.000,72.220
2.659,0.3570,-0.0042,0.3570,0.0000,0.0042,0.180,0.011,11.800,0.000,72.220
2.708,0.3643,-0.0043,0.3643,0.0000,0.0043,0.180,0.011,11.840,0.000,74.440
2.750,0.3753,-0.0044,0.3753,0.0000,0.0044,0.180,0.012,11.800,0.000,72.220
2.809,0.3824,-0.0045,0.3824,0.0000,0.0045,0.180,0.012,11.800,0.000,72.220
2.855,0.3929,-0.0047,0.3929,0.0000,0.0047,0.180,0.013,11.820,0.000,73.330
2.902,0.4004,-0.0048,0.4004,0.0000,0.0048,0.180,0.013,11.820,0.000,73.330
2.959,0.4075,-0.0049,0.4075,0.0000,0.0049,0.180,0.014,11.800,0.000,72.220
3.008,0.4184,-0.0050,0.4184,0.0000,0.0050,0.180,0.014,11.840,0.000,74.440
