t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.078,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.079,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.080,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.408,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.409,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.060,0.000,86.660
0.410,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.060,0.000,86.660
0.411,0.0001,0.0000,0.0001,0.0000,0.0000,0.144,-0.000,12.060,0.000,86.660
0.411,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.412,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.412,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.470,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.000,11.930,0.000,79.440
0.525,0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.000,11.760,0.000,70.000
0.561,0.0050,-0.0000,0.0050,0.0000,0.0000,0.179,0.005,11.780,0.000,71.110
0.610,0.0105,-0.0001,0.0105,0.0000,0.0001,0.179,0.005,11.820,0.000,73.330
0.666,0.0173,-0.0002,0.0173,0.0000,0.0002,0.180,0.009,11.850,0.000,75.000
0.708,0.0282,-0.0003,0.0282,0.0000,0.0003,0.180,0.009,11.840,0.000,74.440
0.769,0.0353,-0.0004,0.0353,0.0000,0.0004,0.180,0.011,11.840,0.000,74.440
0.813,0.0425,-0.0005,0.0425,0.0000,0.0005,0.180,0.011,11.840,0.000,74.440
0.868,0.0532,-0.0007,0.0532,0.0000,0.0007,0.180,0.012,11.840,0.000,74.440
0.908,0.0605,-0.0008,0.0605,0.0000,0.0008,0.180,0.012,11.840,0.000,74.440
0.978,0.0677,-0.0009,0.0677,0.0000,0.0009,0.180,0.013,11.840,0.000,74.440
