t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.04,0.000,85.5
0.008,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.02,0.000,84.4
0.081,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,11.84,0.000,74.4
0.114,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,11.73,0.000,68.3
0.161,0.0067,0.0000,0.0067,0.0000,0.0000,0.180,-0.061,11.84,0.000,74.4
0.204,0.0136,0.0001,0.0136,0.0000,0.0001,0.180,-0.061,11.80,0.000,72.2
0.263,0.0212,0.0001,0.0212,0.0000,0.0001,0.180,-0.057,11.82,0.000,73.3
0.305,0.0329,0.0002,0.0329,0.0000,0.0002,0.180,-0.051,11.84,0.000,74.4
0.353,0.0405,0.0002,0.0405,0.0000,0.0002,0.180,-0.045,11.80,0.000,72.2
0.413,0.0482,0.0002,0.0482,0.0000,0.0002,0.180,-0.041,11.82,0.000,73.3
0.458,0.0596,0.0001,0.0596,0.0000,0.0001,0.180,-0.032,11.82,0.000,73.3
0.515,0.0674,0.0001,0.0674,0.0000,0.0001,0.180,-0.032,11.82,0.000,73.3
0.563,0.0749,0.0000,0.0749,0.0000,0.0000,0.180,-0.030,11.82,0.000,73.3
0.606,0.0864,-0.0000,0.0864,0.0000,0.0000,0.180,-0.026,11.82,0.000,73.3
0.655,0.0941,-0.0001,0.0941,0.0000,0.0001,0.180,-0.024,11.82,0.000,73.3
0.714,0.1019,-0.0002,0.1019,0.0000,0.0002,0.180,-0.022,11.84,0.000,74.4
0.759,0.1137,-0.0003,0.1137,0.0000,0.0003,0.180,-0.016,11.85,0.000,75.0
0.804,0.1215,-0.0004,0.1215,0.0000,0.0004,0.180,-0.016,11.80,0.000,72.2
0.867,0.1290,-0.0005,0.1290,0.0000,0.0005,0.180,-0.015,11.82,0.000,73.3
0.907,0.1407,-0.0006,0.1407,0.0000,0.0006,0.180,-0.012,11.82,0.000,73.3
1.004,0.1484,-0.0007,0.1484,0.0000,0.0007,0.180,-0.012,11.82,0.000,73.3
1.012,0.1563,-0.0008,0.1563,0.0000,0.0008,0.180,-0.010,11.82,0.000,73.3
1.070,0.1679,-0.0010,0.1679,0.0000,0.0010,0.180,-0.005,11.84,0.000,74.4
1.116,0.1756,-0.0011,0.1756,0.0000,0.0011,0.180,-0.005,11.80,0.000,72.2
1.163,0.1865,-0.0013,0.1865,0.0000,0.0013,0.180,-0.003,11.80,0.000,72.2
1.204,0.1942,-0.0014,0.1942,0.0000,0.0014,0.180,-0.003,11.84,0.000,74.4
1.264,0.2020,-0.0016,0.2020,0.0000,0.0016,0.180,-0.002,11.82,0.000,73.3
1.311,0.2096,-0.0017,0.2096,0.0000,0.0017,0.180,-0.001,11.82,0.000,73.3
1.370,0.2213,-0.0019,0.2213,0.0000,0.0019,0.180,-0.001,11.84,0.000,74.4
1.404,0.2291,-0.0020,0.2291,0.0000,0.0020,0.180,-0.001,11.80,0.000,72.2
1.498,0.2366,-0.0022,0.2366,0.0000,0.0022,0.180,-0.001,11.84,0.000,74.4
1.512,0.2482,-0.0024,0.2482,0.0000,0.0024,0.180,-0.001,11.84,0.000,74.4
1.565,0.2559,-0.0025,0.2559,0.0000,0.0025,0.180,-0.002,11.82,0.000,73.3
1.611,0.2635,-0.0026,0.2635,0.0000,0.0026,0.180,-0.003,11.80,0.000,72.2
1.654,0.2749,-0.0028,0.2749,0.0000,0.0028,0.180,-0.003,11.85,0.000,75.0
1.715,0.2827,-0.0029,0.2827,0.0000,0.0029,0.180,-0.005,11.84,0.000,74.4
1.764,0.2936,-0.0031,0.2936,0.0000,0.0031,0.180,-0.006,11.82,0.000,73.3
1.808,0.3013,-0.0032,0.3013,0.0000,0.0032,0.180,-0.007,11.82,0.000,73.3
1.892,0.3091,-0.0033,0.3091,0.0000,0.0033,0.180,-0.007,11.82,0.000,73.3
1.913,0.3208,-0.0035,0.3208,0.0000,0.0035,0.180,-0.007,11.84,0.000,74.4
1.956,0.3286,-0.0036,0.3286,0.0000,0.0036,0.180,-0.007,11.82,0.000,73.3
2.015,0.3366,-0.0037,0.3366,0.0000,0.0037,0.180,-0.007,11.82,0.000,73.3
2.063,0.3482,-0.0039,0.3482,0.0000,0.0039,0.180,-0.007,11.82,0.000,73.3
2.102,0.3560,-0.0040,0.3560,0.0000,0.0040,0.180,-0.008,11.82,0.000,73.3
2.166,0.3638,-0.0041,0.3638,0.0000,0.0041,0.180,-0.007,11.84,0.000,74.4
2.208,0.3749,-0.0043,0.3749,0.0000,0.0043,0.180,-0.006,11.78,0.000,71.1
2.268,0.3826,-0.0044,0.3826,0.0000,0.0044,0.180,-0.006,11.80,0.000,72.2
2.313,0.3902,-0.0045,0.3902,0.0000,0.0045,0.180,-0.005,11.82,0.000,73.3
2.357,0.4018,-0.0047,0.4018,0.0000,0.0047,0.180,-0.003,11.80,0.000,72.2
2.404,0.4095,-0.0049,0.4095,0.0000,0.0049,0.180,-0.003,11.78,0.000,71.1
2.497,0.4171,-0.0050,0.4171,0.0000,0.0050,0.180,-0.002,11.84,0.000,74.4
2.506,0.4287,-0.0052,0.4287,0.0000,0.0052,0.180,-0.001,11.84,0.000,74.4
2.568,0.4365,-0.0053,0.4365,0.0000,0.0053,0.180,-0.001,11.80,0.000,72.2
2.617,0.4441,-0.0055,0.4441,0.0000,0.0055,0.180,-0.001,11.80,0.000,72.2
2.660,0.4556,-0.0057,0.4556,0.0000,0.0057,0.180,-0.003,11.84,0.000,74.4
2.704,0.4633,-0.0058,0.4633,0.0000,0.0058,0.180,-0.003,11.80,0.000,72.2
2.766,0.4708,-0.0059,0.4708,0.0000,0.0059,0.180,-0.003,11.80,0.000,72.2
2.805,0.4823,-0.0061,0.4823,0.0000,0.0061,0.180,-0.005,11.82,0.000,73.3
2.866,0.4901,-0.0062,0.4901,0.0000,0.0062,0.180,-0.005,11.82,0.000,73.3
2.915,0.4975,-0.0063,0.4975,0.0000,0.0063,0.180,-0.006,11.80,0.000,72.2
2.998,0.5086,-0.0065,0.5086,0.0000,0.0065,0.180,-0.006,11.82,0.000,73.3
3.016,0.5161,-0.0066,0.5161,0.0000,0.0066,0.180,-0.007,11.82,0.000,73.3
3.063,0.5277,-0.0068,0.5277,0.0000,0.0068,0.180,-0.007,11.82,0.000,73.3
3.104,0.5355,-0.0069,0.5355,0.0000,0.0069,0.180,-0.007,11.80,0.000,72.2
3.165,0.5434,-0.0070,0.5434,0.0000,0.0070,0.180,-0.007,11.82,0.000,73.3
3.209,0.5548,-0.0072,0.5548,0.0000,0.0072,0.180,-0.008,11.80,0.000,72.2
3.255,0.5624,-0.0073,0.5624,0.0000,0.0073,0.180,-0.008,11.80,0.000,72.2
3.315,0.5704,-0.0074,0.5704,0.0000,0.0074,0.180,-0.007,11.84,0.000,74.4
3.359,0.5815,-0.0076,0.5815,0.0000,0.0076,0.180,-0.006,11.82,0.000,73.3
3.404,0.5892,-0.0077,0.5892,0.0000,0.0077,0.180,-0.006,11.80,0.000,72.2
3.497,0.5969,-0.0079,0.5969,0.0000,0.0079,0.180,-0.004,11.80,0.000,72.2
3.509,0.6085,-0.0081,0.6085,0.0000,0.0081,0.180,-0.001,11.80,0.000,72.2
3.568,0.6157,-0.0082,0.6157,0.0000,0.0082,0.180,-0.001,11.78,0.000,71.1
3.613,0.6271,-0.0084,0.6271,0.0000,0.0084,0.180,0.000,11.82,0.000,73.3
3.672,0.6349,-0.0085,0.6349,0.0000,0.0085,0.180,0.000,11.84,0.000,74.4
3.714,0.6423,-0.0087,0.6423,0.0000,0.0087,0.180,0.000,11.80,0.000,72.2
3.759,0.6538,-0.0089,0.6538,0.0000,0.0089,0.180,-0.001,11.82,0.000,73.3
3.808,0.6614,-0.0090,0.6614,0.0000,0.0090,0.180,-0.001,11.82,0.000,73.3
3.867,0.6691,-0.0092,0.6691,0.0000,0.0092,0.180,-0.001,11.80,0.000,72.2
3.922,0.6805,-0.0094,0.6805,0.0000,0.0094,0.180,-0.002,11.82,0.000,73.3
3.998,0.6881,-0.0095,0.6881,0.0000,0.0095,0.180,-0.002,11.82,0.000,73.3
4.016,0.6958,-0.0096,0.6958,0.0000,0.0096,0.180,-0.003,11.82,0.000,73.3
4.073,0.7071,-0.0098,0.7071,0.0000,0.0098,0.180,-0.003,11.78,0.000,71.1
4.105,0.7148,-0.0099,0.7148,0.0000,0.0099,0.180,-0.003,11.80,0.000,72.2
4.164,0.7222,-0.0101,0.7222,0.0000,0.0101,0.180,-0.003,11.82,0.000,73.3
4.205,0.7339,-0.0103,0.7339,0.0000,0.0103,0.180,-0.003,11.80,0.000,72.2
4.267,0.7413,-0.0104,0.7413,0.0000,0.0104,0.180,-0.004,11.82,0.000,73.3
4.313,0.7530,-0.0106,0.7530,0.0000,0.0106,0.180,-0.003,11.84,0.000,74.4
4.371,0.7609,-0.0107,0.7609,0.0000,0.0107,0.180,-0.003,11.80,0.000,72.2
4.440,0.7686,-0.0108,0.7686,0.0000,0.0108,0.180,-0.003,11.84,0.000,74.4
4.497,0.7802,-0.0110,0.7802,0.0000,0.0110,0.180,-0.003,11.80,0.000,72.2
4.507,0.7880,-0.0112,0.7880,0.0000,0.0112,0.180,-0.002,11.80,0.000,72.2
4.601,0.7955,-0.0113,0.7955,0.0000,0.0113,0.180,-0.002,11.80,0.000,72.2
4.613,0.8071,-0.0115,0.8071,0.0000,0.0115,0.180,-0.000,11.84,0.000,74.4
4.658,0.8148,-0.0117,0.8148,0.0000,0.0117,0.180,0.001,11.78,0.000,71.1
4.714,0.8225,-0.0118,0.8225,0.0000,0.0118,0.180,0.001,11.80,0.000,72.2
4.765,0.8340,-0.0120,0.8340,0.0000,0.0120,0.180,0.003,11.82,0.000,73.3
4.804,0.8418,-0.0122,0.8418,0.0000,0.0122,0.180,0.002,11.84,0.000,74.4
4.867,0.8496,-0.0123,0.8496,0.0000,0.0123,0.180,0.003,11.82,0.000,73.3
4.913,0.8610,-0.0125,0.8610,0.0000,0.0125,0.180,0.003,11.84,0.000,74.4
4.999,0.8688,-0.0127,0.8688,0.0000,0.0127,0.180,0.001,11.82,0.000,73.3
5.015,0.8765,-0.0128,0.8765,0.0000,0.0128,0.180,0.001,11.82,0.000,73.3
5.068,0.8877,-0.0130,0.8877,0.0000,0.0130,0.180,0.000,11.84,0.000,74.4
5.104,0.8954,-0.0132,0.8954,0.0000,0.0132,0.180,-0.002,11.85,0.000,75.0
5.166,0.9031,-0.0133,0.9031,0.0000,0.0133,0.180,-0.002,11.84,0.000,74.4
5.213,0.9144,-0.0135,0.9144,0.0000,0.0135,0.180,-0.002,11.82,0.000,73.3
5.270,0.9222,-0.0136,0.9222,0.0000,0.0136,0.180,-0.004,11.84,0.000,74.4
5.316,0.9299,-0.0137,0.9299,0.0000,0.0137,0.180,-0.004,11.85,0.000,75.0
5.364,0.9416,-0.0139,0.9416,0.0000,0.0139,0.180,-0.003,11.84,0.000,74.4
5.405,0.9494,-0.0141,0.9494,0.0000,0.0141,0.180,-0.003,11.85,0.000,75.0
5.501,0.9573,-0.0142,0.9573,0.0000,0.0142,0.180,-0.003,11.85,0.000,75.0
5.507,0.9691,-0.0144,0.9691,0.0000,0.0144,0.180,-0.003,11.82,0.000,73.3
5.556,0.9767,-0.0145,0.9767,0.0000,0.0145,0.180,-0.002,11.85,0.000,75.0
5.613,0.9846,-0.0147,0.9846,0.0000,0.0147,0.180,-0.002,11.84,0.000,74.4
5.665,0.9958,-0.0149,0.9958,0.0000,0.0149,0.180,-0.000,11.80,0.000,72.2
5.721,1.0033,-0.0150,1.0033,0.0000,0.0150,0.180,0.004,11.84,0.000,74.4
5.765,1.0111,-0.0152,1.0111,0.0000,0.0152,0.180,0.004,11.85,0.000,75.0
5.807,1.0226,-0.0154,1.0226,0.0000,0.0154,0.180,0.007,11.80,0.000,72.2
5.867,1.0303,-0.0156,1.0303,0.0000,0.0156,0.180,0.007,11.82,0.000,73.3
5.907,1.0376,-0.0157,1.0376,0.0000,0.0157,0.180,0.009,11.84,0.000,74.4
5.955,1.0487,-0.0160,1.0487,0.0000,0.0160,0.180,0.009,11.84,0.000,74.4
6.016,1.0564,-0.0162,1.0564,0.0000,0.0162,0.180,0.011,11.84,0.000,74.4
6.066,1.0679,-0.0164,1.0679,0.0000,0.0164,0.180,0.011,11.82,0.000,73.3
6.109,1.0757,-0.0166,1.0757,0.0000,0.0166,0.180,0.009,11.84,0.000,74.4
6.170,1.0833,-0.0167,1.0833,0.0000,0.0167,0.180,0.007,11.84,0.000,74.4
6.213,1.0947,-0.0170,1.0947,0.0000,0.0170,0.180,0.007,11.82,0.000,73.3
6.257,1.1024,-0.0171,1.1024,0.0000,0.0171,0.180,0.005,11.85,0.000,75.0
6.317,1.1100,-0.0173,1.1100,0.0000,0.0173,0.180,0.005,11.84,0.000,74.4
6.360,1.1214,-0.0175,1.1214,0.0000,0.0175,0.180,0.006,11.80,0.000,72.2
6.404,1.1287,-0.0177,1.1287,0.0000,0.0177,0.180,0.006,11.82,0.000,73.3
6.500,1.1365,-0.0178,1.1365,0.0000,0.0178,0.180,0.006,11.82,0.000,73.3
6.505,1.1481,-0.0180,1.1481,0.0000,0.0180,0.180,0.006,11.82,0.000,73.3
6.556,1.1560,-0.0182,1.1560,0.0000,0.0182,0.180,0.006,11.82,0.000,73.3
6.620,1.1639,-0.0184,1.1639,0.0000,0.0184,0.180,0.005,11.84,0.000,74.4
6.661,1.1756,-0.0186,1.1756,0.0000,0.0186,0.180,0.005,11.84,0.000,74.4
6.708,1.1829,-0.0187,1.1829,0.0000,0.0187,0.180,0.005,11.82,0.000,73.3
6.766,1.1908,-0.0189,1.1908,0.0000,0.0189,0.180,0.005,11.84,0.000,74.4
6.804,1.2019,-0.0191,1.2019,0.0000,0.0191,0.180,0.005,11.80,0.000,72.2
6.866,1.2096,-0.0193,1.2096,0.0000,0.0193,0.180,0.005,11.80,0.000,72.2
6.913,1.2207,-0.0195,1.2207,0.0000,0.0195,0.180,0.007,11.82,0.000,73.3
7.009,1.2284,-0.0197,1.2284,0.0000,0.0197,0.180,0.008,11.80,0.000,72.2
7.012,1.2361,-0.0198,1.2361,0.0000,0.0198,0.180,0.009,11.80,0.000,72.2
7.063,1.2475,-0.0201,1.2475,0.0000,0.0201,0.180,0.010,11.84,0.000,74.4
7.103,1.2554,-0.0202,1.2554,0.0000,0.0202,0.180,0.009,11.82,0.000,73.3
7.167,1.2627,-0.0204,1.2627,0.0000,0.0204,0.180,0.010,11.80,0.000,72.2
7.203,1.2742,-0.0206,1.2742,0.0000,0.0206,0.180,0.007,11.84,0.000,74.4
7.276,1.2815,-0.0207,1.2815,0.0000,0.0207,0.180,0.005,11.82,0.000,73.3
7.313,1.2926,-0.0209,1.2926,0.0000,0.0209,0.180,0.004,11.80,0.000,72.2
7.360,1.3001,-0.0211,1.3001,0.0000,0.0211,0.180,0.002,11.78,0.000,71.1
7.414,1.3074,-0.0212,1.3074,0.0000,0.0212,0.180,0.002,11.82,0.000,73.3
7.461,1.3189,-0.0214,1.3189,0.0000,0.0214,0.180,-0.000,11.80,0.000,72.2
7.504,1.3263,-0.0215,1.3263,0.0000,0.0215,0.180,-0.000,11.80,0.000,72.2
7.571,1.3341,-0.0217,1.3341,0.0000,0.0217,0.180,-0.001,11.82,0.000,73.3
7.610,1.3457,-0.0219,1.3457,0.0000,0.0219,0.180,-0.001,11.80,0.000,72.2
7.670,1.3534,-0.0220,1.3534,0.0000,0.0220,0.180,-0.002,11.80,0.000,72.2
7.713,1.3612,-0.0221,1.3612,0.0000,0.0221,0.180,-0.002,11.82,0.000,73.3
7.763,1.3731,-0.0223,1.3731,0.0000,0.0223,0.180,-0.002,11.82,0.000,73.3
7.806,1.3808,-0.0225,1.3808,0.0000,0.0225,0.180,-0.003,11.80,0.000,72.2
7.879,1.3886,-0.0226,1.3886,0.0000,0.0226,0.180,-0.003,11.84,0.000,74.4
7.914,1.4003,-0.0228,1.4003,0.0000,0.0228,0.180,-0.003,11.82,0.000,73.3
7.956,1.4080,-0.0229,1.4080,0.0000,0.0229,0.180,-0.003,11.80,0.000,72.2
8.014,1.4157,-0.0230,1.4157,0.0000,0.0230,0.180,-0.002,11.82,0.000,73.3
8.060,1.4272,-0.0232,1.4272,0.0000,0.0232,0.180,0.001,11.82,0.000,73.3
8.104,1.4348,-0.0234,1.4348,0.0000,0.0234,0.180,0.001,11.80,0.000,72.2
8.164,1.4426,-0.0235,1.4426,0.0000,0.0235,0.180,0.002,11.82,0.000,73.3
8.209,1.4541,-0.0237,1.4541,0.0000,0.0237,0.180,0.004,11.82,0.000,73.3
8.255,1.4619,-0.0239,1.4619,0.0000,0.0239,0.180,0.004,11.82,0.000,73.3
8.313,1.4696,-0.0240,1.4696,0.0000,0.0240,0.180,0.006,11.82,0.000,73.3
8.372,1.4811,-0.0243,1.4811,0.0000,0.0243,0.180,0.005,11.82,0.000,73.3
8.404,1.4888,-0.0244,1.4888,0.0000,0.0244,0.180,0.005,11.84,0.000,74.4
8.499,1.4964,-0.0246,1.4964,0.0000,0.0246,0.180,0.005,11.84,0.000,74.4
8.506,1.5078,-0.0248,1.5078,0.0000,0.0248,0.180,0.004,11.84,0.000,74.4
8.571,1.5155,-0.0249,1.5155,0.0000,0.0249,0.180,0.004,11.80,0.000,72.2
8.613,1.5231,-0.0251,1.5231,0.0000,0.0251,0.180,0.004,11.82,0.000,73.3
8.664,1.5345,-0.0253,1.5345,0.0000,0.0253,0.180,0.003,11.82,0.000,73.3
8.704,1.5422,-0.0254,1.5422,0.0000,0.0254,0.180,0.003,11.82,0.000,73.3
8.767,1.5499,-0.0256,1.5499,0.0000,0.0256,0.180,0.004,11.80,0.000,72.2
8.806,1.5616,-0.0258,1.5616,0.0000,0.0258,0.180,0.005,11.82,0.000,73.3
8.854,1.5694,-0.0259,1.5694,0.0000,0.0259,0.180,0.005,11.84,0.000,74.4
8.914,1.5773,-0.0261,1.5773,0.0000,0.0261,0.180,0.006,11.85,0.000,75.0
9.003,1.5889,-0.0263,1.5889,0.0000,0.0263,0.180,0.007,11.82,0.000,73.3
9.004,1.5967,-0.0265,1.5967,0.0000,0.0265,0.180,0.007,11.82,0.000,73.3
9.066,1.6046,-0.0266,1.6046,0.0000,0.0266,0.180,0.009,11.85,0.000,75.0
9.106,1.6162,-0.0269,1.6162,0.0000,0.0269,0.180,0.011,11.82,0.000,73.3
9.168,1.6238,-0.0270,1.6238,0.0000,0.0270,0.180,0.012,11.84,0.000,74.4
9.213,1.6316,-0.0272,1.6316,0.0000,0.0272,0.180,0.014,11.84,0.000,74.4
9.258,1.6430,-0.0274,1.6430,0.0000,0.0274,0.180,0.015,11.82,0.000,73.3
9.304,1.6506,-0.0276,1.6506,0.0000,0.0276,0.180,0.015,11.82,0.000,73.3
9.366,1.6584,-0.0278,1.6584,0.0000,0.0278,0.180,0.015,11.84,0.000,74.4
9.415,1.6699,-0.0280,1.6699,0.0000,0.0280,0.180,0.014,11.84,0.000,74.4
9.454,1.6776,-0.0282,1.6776,0.0000,0.0282,0.180,0.014,11.82,0.000,73.3
9.519,1.6854,-0.0283,1.6854,0.0000,0.0283,0.180,0.009,11.84,0.000,74.4
9.564,1.6968,-0.0285,1.6968,0.0000,0.0285,0.180,0.009,11.84,0.000,74.4
9.606,1.7044,-0.0287,1.7044,0.0000,0.0287,0.180,0.006,11.84,0.000,74.4
9.669,1.7121,-0.0288,1.7121,0.0000,0.0288,0.178,0.006,11.82,0.000,73.3
9.705,1.7234,-0.0290,1.7234,0.0000,0.0290,0.180,-0.063,11.82,0.000,73.3
9.755,1.7309,-0.0291,1.7309,0.0000,0.0291,0.134,0.297,11.82,0.000,73.3
9.817,1.7383,-0.0292,1.7383,0.0000,0.0292,0.113,0.311,11.84,0.000,74.4
9.861,1.7483,-0.0293,1.7483,0.0000,0.0293,0.106,0.271,11.84,0.000,74.4
9.943,1.7537,-0.0293,1.7541,-0.0001,0.0292,0.101,0.271,11.84,0.000,74.4
9.999,1.7585,-0.0292,1.7589,-0.0001,0.0291,0.099,0.229,11.82,0.000,73.3
10.013,1.7651,-0.0289,1.7655,-0.0002,0.0287,0.103,-0.044,11.85,0.000,75.0
10.068,1.7695,-0.0287,1.7699,-0.0003,0.0285,0.148,-0.342,11.82,0.000,73.3
10.113,1.7737,-0.0285,1.7740,-0.0003,0.0282,0.168,-0.379,11.74,0.000,68.9
10.158,1.7802,-0.0281,1.7806,-0.0004,0.0277,0.172,-0.397,11.80,0.000,72.2
10.207,1.7861,-0.0278,1.7865,-0.0005,0.0274,0.172,-0.361,11.85,0.000,75.0
10.268,1.7930,-0.0276,1.7933,-0.0006,0.0271,0.171,-0.361,11.85,0.000,75.0
10.309,1.8040,-0.0276,1.8050,-0.0010,0.0266,0.171,-0.286,11.84,0.000,74.4
10.370,1.8113,-0.0276,1.8123,-0.0012,0.0264,0.180,-0.256,11.84,0.000,74.4
10.413,1.8186,-0.0278,1.8197,-0.0015,0.0263,0.180,-0.256,11.80,0.000,72.2
10.460,1.8294,-0.0283,1.8305,-0.0020,0.0263,0.180,-0.166,11.84,0.000,74.4
10.506,1.8370,-0.0287,1.8381,-0.0023,0.0264,0.179,-0.136,11.84,0.000,74.4
10.566,1.8445,-0.0291,1.8462,-0.0027,0.0265,0.177,-0.136,11.84,0.000,74.4
10.606,1.8559,-0.0300,1.8577,-0.0035,0.0266,0.180,-0.157,11.80,0.000,72.2
10.667,1.8633,-0.0306,1.8650,-0.0039,0.0267,0.180,-0.141,11.84,0.000,74.4
10.714,1.8706,-0.0312,1.8724,-0.0044,0.0269,0.180,-0.126,11.85,0.000,75.0
10.759,1.8821,-0.0323,1.8838,-0.0052,0.0272,0.180,-0.083,11.84,0.000,74.4
10.841,1.8895,-0.0331,1.8920,-0.0058,0.0274,0.177,-0.083,11.82,0.000,73.3
10.865,1.9006,-0.0343,1.9031,-0.0068,0.0275,0.180,-0.128,11.82,0.000,73.3
10.906,1.9080,-0.0351,1.9105,-0.0075,0.0276,0.180,-0.121,11.78,0.000,71.1
10.999,1.9150,-0.0359,1.9175,-0.0082,0.0278,0.180,-0.114,11.78,0.000,71.1
11.011,1.9261,-0.0372,1.9287,-0.0092,0.0281,0.180,-0.086,11.78,0.000,71.1
11.075,1.9335,-0.0381,1.9368,-0.0100,0.0282,0.178,-0.086,11.82,0.000,73.3
11.117,1.9412,-0.0391,1.9445,-0.0110,0.0283,0.175,-0.073,11.84,0.000,74.4
11.163,1.9525,-0.0406,1.9559,-0.0123,0.0285,0.180,-0.119,11.76,0.000,70.0
11.207,1.9595,-0.0416,1.9629,-0.0131,0.0286,0.180,-0.101,11.78,0.000,71.1
11.270,1.9669,-0.0426,1.9703,-0.0140,0.0288,0.180,-0.082,11.82,0.000,73.3
11.316,1.9781,-0.0443,1.9823,-0.0155,0.0291,0.180,-0.082,11.80,0.000,72.2
11.367,1.9853,-0.0454,1.9895,-0.0166,0.0291,0.176,-0.071,11.82,0.000,73.3
11.418,1.9930,-0.0466,1.9972,-0.0177,0.0292,0.180,-0.125,11.78,0.000,71.1
11.500,2.0041,-0.0484,2.0083,-0.0193,0.0294,0.180,-0.113,11.82,0.000,73.3
11.521,2.0111,-0.0496,2.0153,-0.0203,0.0296,0.180,-0.089,11.82,0.000,73.3
11.568,2.0225,-0.0515,2.0275,-0.0222,0.0298,0.180,-0.089,11.80,0.000,72.2
11.620,2.0299,-0.0528,2.0350,-0.0235,0.0298,0.176,-0.077,11.80,0.000,72.2
11.669,2.0377,-0.0543,2.0428,-0.0248,0.0299,0.180,-0.114,11.84,0.000,74.4
11.715,2.0490,-0.0564,2.0540,-0.0267,0.0300,0.180,-0.114,11.76,0.000,70.0
11.756,2.0559,-0.0577,2.0610,-0.0279,0.0302,0.180,-0.107,11.80,0.000,72.2
11.814,2.0635,-0.0592,2.0694,-0.0294,0.0304,0.179,-0.092,11.80,0.000,72.2
11.863,2.0743,-0.0614,2.0802,-0.0316,0.0304,0.124,0.361,11.82,0.000,73.3
11.904,2.0817,-0.0629,2.0876,-0.0330,0.0305,0.120,0.224,11.84,0.000,74.4
12.000,2.0885,-0.0643,2.0944,-0.0344,0.0305,0.164,-0.127,11.76,0.000,70.0
12.008,2.0965,-0.0657,2.1025,-0.0360,0.0304,0.167,-0.217,11.76,0.000,70.0
12.076,2.1018,-0.0667,2.1077,-0.0370,0.0303,0.175,-0.217,11.78,0.000,71.1
12.157,2.1076,-0.0678,2.1142,-0.0383,0.0302,0.175,-0.212,11.82,0.000,73.3
