t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.010,0.0003,0.0202,0.0000,0.0202,0.0003,0.180,-0.166,12.110,0.000,89.440
0.059,0.0004,0.0203,0.0000,0.0203,0.0004,0.180,-0.166,12.090,0.000,88.330
0.123,0.0004,0.0203,0.0000,0.0203,0.0004,0.180,-0.166,12.060,0.000,86.660
0.166,0.0012,0.0203,0.0000,0.0203,0.0012,0.180,-0.166,12.020,0.000,84.440
0.219,0.0067,0.0204,0.0000,0.0204,0.0067,0.180,-0.137,12.040,0.000,85.550
0.267,0.0140,0.0204,0.0000,0.0204,0.0140,0.180,-0.123,12.040,0.000,85.550
0.325,0.0256,0.0204,0.0256,0.0000,0.0204,0.180,-0.113,12.060,0.000,86.660
0.367,0.0333,0.0204,0.0333,0.0000,0.0204,0.180,-0.104,12.060,0.000,86.660
0.417,0.0413,0.0203,0.0413,0.0000,0.0203,0.180,-0.091,12.060,0.000,86.660
0.462,0.0528,0.0201,0.0528,0.0000,0.0201,0.180,-0.091,12.060,0.000,86.660
0.518,0.0602,0.0199,0.0602,0.0000,0.0199,0.180,-0.074,12.040,0.000,85.550
0.563,0.0680,0.0196,0.0680,0.0000,0.0196,0.180,-0.074,12.060,0.000,86.660
0.612,0.0794,0.0192,0.0794,0.0000,0.0192,0.180,-0.064,12.060,0.000,86.660
0.667,0.0870,0.0189,0.0870,0.0000,0.0189,0.180,-0.051,12.060,0.000,86.660
0.719,0.0946,0.0186,0.0946,0.0000,0.0186,0.180,-0.043,12.040,0.000,85.550
0.758,0.1059,0.0181,0.1059,0.0000,0.0181,0.180,-0.043,12.040,0.000,85.550
0.820,0.1137,0.0177,0.1137,0.0000,0.0177,0.180,-0.031,12.060,0.000,86.660
0.863,0.1252,0.0171,0.1252,0.0000,0.0171,0.180,-0.031,12.060,0.000,86.660
0.922,0.1326,0.0167,0.1326,0.0000,0.0167,0.180,-0.020,12.060,0.000,86.660
0.970,0.1405,0.0163,0.1405,0.0000,0.0163,0.180,-0.014,12.080,0.000,87.770
1.021,0.1521,0.0157,0.1521,0.0000,0.0157,0.180,-0.008,12.060,0.000,86.660
1.071,0.1595,0.0152,0.1595,0.0000,0.0152,0.180,-0.003,12.040,0.000,85.550
1.116,0.1673,0.0148,0.1673,0.0000,0.0148,0.180,-0.003,12.060,0.000,86.660
1.160,0.1788,0.0141,0.1788,0.0000,0.0141,0.180,0.002,12.040,0.000,85.550
1.209,0.1863,0.0136,0.1863,0.0000,0.0136,0.180,0.006,12.060,0.000,86.660
1.270,0.1940,0.0131,0.1940,0.0000,0.0131,0.180,0.013,12.060,0.000,86.660
1.309,0.2055,0.0124,0.2055,0.0000,0.0124,0.180,0.013,12.060,0.000,86.660
1.359,0.2132,0.0119,0.2132,0.0000,0.0119,0.180,0.017,12.040,0.000,85.550
1.420,0.2207,0.0115,0.2207,0.0000,0.0115,0.180,0.022,12.040,0.000,85.550
1.459,0.2324,0.0108,0.2324,0.0000,0.0108,0.180,0.022,12.060,0.000,86.660
1.519,0.2402,0.0103,0.2402,0.0000,0.0103,0.180,0.027,12.040,0.000,85.550
1.566,0.2478,0.0098,0.2478,0.0000,0.0098,0.180,0.027,12.040,0.000,85.550
1.613,0.2595,0.0092,0.2595,0.0000,0.0092,0.180,0.028,12.060,0.000,86.660
1.657,0.2673,0.0087,0.2673,0.0000,0.0087,0.180,0.031,12.040,0.000,85.550
1.721,0.2747,0.0083,0.2747,0.0000,0.0083,0.180,0.034,12.040,0.000,85.550
1.761,0.2862,0.0076,0.2862,0.0000,0.0076,0.180,0.034,12.060,0.000,86.660
1.823,0.2939,0.0072,0.2939,0.0000,0.0072,0.180,0.036,12.060,0.000,86.660
1.867,0.3054,0.0066,0.3054,0.0000,0.0066,0.180,0.038,12.040,0.000,85.550
1.911,0.3128,0.0062,0.3128,0.0000,0.0062,0.180,0.038,12.040,0.000,85.550
1.961,0.3206,0.0058,0.3206,0.0000,0.0058,0.180,0.039,12.060,0.000,86.660
2.018,0.3280,0.0055,0.3280,0.0000,0.0055,0.180,0.039,12.080,0.000,87.770
2.057,0.3395,0.0049,0.3395,0.0000,0.0049,0.180,0.039,12.060,0.000,86.660
2.117,0.3474,0.0045,0.3474,0.0000,0.0045,0.180,0.042,12.060,0.000,86.660
2.165,0.3550,0.0042,0.3550,0.0000,0.0042,0.180,0.042,12.060,0.000,86.660
2.213,0.3665,0.0036,0.3665,0.0000,0.0036,0.180,0.043,12.040,0.000,85.550
2.256,0.3743,0.0033,0.3743,0.0000,0.0033,0.180,0.045,12.060,0.000,86.660
2.340,0.3818,0.0030,0.3818,0.0000,0.0030,0.180,0.044,12.040,0.000,85.550
2.355,0.3934,0.0025,0.3934,0.0000,0.0025,0.180,0.044,12.080,0.000,87.770
2.418,0.4010,0.0022,0.4010,0.0000,0.0022,0.180,0.043,12.040,0.000,85.550
2.463,0.4121,0.0018,0.4121,0.0000,0.0018,0.180,0.043,12.040,0.000,85.550
2.520,0.4198,0.0015,0.4198,0.0000,0.0015,0.180,0.043,12.040,0.000,85.550
2.564,0.4276,0.0012,0.4276,0.0000,0.0012,0.180,0.043,12.060,0.000,86.660
2.609,0.4392,0.0008,0.4392,0.0000,0.0008,0.180,0.040,12.060,0.000,86.660
2.662,0.4469,0.0006,0.4469,0.0000,0.0006,0.180,0.040,12.040,0.000,85.550
2.714,0.4547,0.0004,0.4547,0.0000,0.0004,0.180,0.040,12.040,0.000,85.550
2.764,0.4658,0.0001,0.4658,0.0000,0.0001,0.180,0.037,12.040,0.000,85.550
2.817,0.4734,-0.0001,0.4734,0.0000,0.0001,0.180,0.038,12.040,0.000,85.550
2.869,0.4813,-0.0003,0.4813,0.0000,0.0003,0.180,0.036,12.040,0.000,85.550
2.905,0.4927,-0.0006,0.4927,0.0000,0.0006,0.180,0.036,12.040,0.000,85.550
2.970,0.5000,-0.0007,0.5000,0.0000,0.0007,0.180,0.035,12.040,0.000,85.550
3.015,0.5115,-0.0010,0.5115,0.0000,0.0010,0.180,0.035,12.060,0.000,86.660
3.072,0.5192,-0.0011,0.5192,0.0000,0.0011,0.180,0.034,12.060,0.000,86.660
3.119,0.5266,-0.0013,0.5266,0.0000,0.0013,0.180,0.032,12.040,0.000,85.550
3.163,0.5381,-0.0015,0.5381,0.0000,0.0015,0.180,0.032,12.040,0.000,85.550
3.220,0.5459,-0.0016,0.5459,0.0000,0.0016,0.180,0.029,12.040,0.000,85.550
3.266,0.5533,-0.0017,0.5533,0.0000,0.0017,0.180,0.029,12.040,0.000,85.550
3.315,0.5649,-0.0018,0.5649,0.0000,0.0018,0.180,0.028,12.040,0.000,85.550
3.372,0.5726,-0.0019,0.5726,0.0000,0.0019,0.180,0.028,12.040,0.000,85.550
3.421,0.5803,-0.0020,0.5803,0.0000,0.0020,0.180,0.027,12.040,0.000,85.550
3.459,0.5918,-0.0021,0.5918,0.0000,0.0021,0.180,0.027,12.040,0.000,85.550
3.523,0.5996,-0.0022,0.5996,0.0000,0.0022,0.180,0.026,12.040,0.000,85.550
3.573,0.6071,-0.0023,0.6071,0.0000,0.0023,0.180,0.024,12.040,0.000,85.550
3.643,0.6187,-0.0023,0.6187,0.0000,0.0023,0.180,0.024,12.060,0.000,86.660
3.681,0.6264,-0.0024,0.6264,0.0000,0.0024,0.180,0.021,12.060,0.000,86.660
3.716,0.6342,-0.0024,0.6342,0.0000,0.0024,0.180,0.021,12.040,0.000,85.550
3.765,0.6459,-0.0024,0.6459,0.0000,0.0024,0.180,0.019,12.060,0.000,86.660
3.818,0.6536,-0.0025,0.6536,0.0000,0.0025,0.180,0.016,12.040,0.000,85.550
3.869,0.6613,-0.0025,0.6613,0.0000,0.0025,0.180,0.015,12.040,0.000,85.550
3.910,0.6729,-0.0025,0.6729,0.0000,0.0025,0.180,0.015,12.040,0.000,85.550
