t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.009,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.04,0.000,85.5
0.058,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.04,0.000,85.5
0.102,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,11.74,0.000,68.9
0.147,0.0008,0.0000,0.0008,0.0000,0.0000,0.180,-0.052,11.82,0.000,73.3
0.192,0.0096,0.0000,0.0096,0.0000,0.0000,0.180,-0.052,11.87,0.000,76.1
0.250,0.0174,0.0001,0.0174,0.0000,0.0001,0.180,-0.048,11.87,0.000,76.1
0.298,0.0251,0.0001,0.0251,0.0000,0.0001,0.180,-0.043,11.85,0.000,75.0
0.339,0.0368,0.0001,0.0368,0.0000,0.0001,0.180,-0.043,11.87,0.000,76.1
0.402,0.0447,0.0001,0.0447,0.0000,0.0001,0.180,-0.039,11.85,0.000,75.0
0.453,0.0522,0.0000,0.0522,0.0000,0.0000,0.180,-0.035,11.84,0.000,74.4
0.497,0.0636,-0.0000,0.0636,0.0000,0.0000,0.180,-0.029,11.85,0.000,75.0
0.548,0.0712,-0.0001,0.0712,0.0000,0.0001,0.180,-0.019,11.85,0.000,75.0
0.603,0.0823,-0.0002,0.0823,0.0000,0.0002,0.180,-0.019,11.84,0.000,74.4
0.640,0.0896,-0.0003,0.0896,0.0000,0.0003,0.180,-0.017,11.85,0.000,75.0
0.703,0.0977,-0.0004,0.0977,0.0000,0.0004,0.180,-0.014,11.87,0.000,76.1
0.741,0.1092,-0.0005,0.1092,0.0000,0.0005,0.180,-0.010,11.84,0.000,74.4
0.806,0.1167,-0.0006,0.1167,0.0000,0.0006,0.180,-0.009,11.85,0.000,75.0
0.868,0.1246,-0.0007,0.1246,0.0000,0.0007,0.180,-0.006,11.87,0.000,76.1
0.913,0.1362,-0.0009,0.1362,0.0000,0.0009,0.180,-0.006,11.85,0.000,75.0
0.940,0.1436,-0.0010,0.1436,0.0000,0.0010,0.180,-0.006,11.84,0.000,74.4
1.005,0.1514,-0.0012,0.1514,0.0000,0.0012,0.180,-0.005,11.87,0.000,76.1
1.039,0.1630,-0.0013,0.1630,0.0000,0.0013,0.180,-0.003,11.84,0.000,74.4
1.091,0.1706,-0.0015,0.1706,0.0000,0.0015,0.180,-0.003,11.84,0.000,74.4
1.150,0.1783,-0.0016,0.1783,0.0000,0.0016,0.180,-0.003,11.85,0.000,75.0
1.195,0.1898,-0.0018,0.1898,0.0000,0.0018,0.180,-0.004,11.87,0.000,76.1
1.240,0.1974,-0.0019,0.1974,0.0000,0.0019,0.180,-0.004,11.82,0.000,73.3
1.305,0.2050,-0.0020,0.2050,0.0000,0.0020,0.180,-0.006,11.84,0.000,74.4
1.341,0.2165,-0.0022,0.2165,0.0000,0.0022,0.180,-0.007,11.87,0.000,76.1
1.410,0.2243,-0.0023,0.2243,0.0000,0.0023,0.180,-0.010,11.84,0.000,74.4
1.500,0.2320,-0.0024,0.2320,0.0000,0.0024,0.180,-0.010,11.87,0.000,76.1
1.502,0.2433,-0.0025,0.2433,0.0000,0.0025,0.180,-0.011,11.87,0.000,76.1
1.538,0.2513,-0.0026,0.2513,0.0000,0.0026,0.180,-0.010,11.85,0.000,75.0
1.602,0.2588,-0.0027,0.2588,0.0000,0.0027,0.180,-0.007,11.84,0.000,74.4
1.646,0.2705,-0.0029,0.2705,0.0000,0.0029,0.180,-0.002,11.85,0.000,75.0
1.709,0.2785,-0.0031,0.2785,0.0000,0.0031,0.180,0.000,11.89,0.000,77.2
1.748,0.2859,-0.0032,0.2859,0.0000,0.0032,0.180,0.001,11.85,0.000,75.0
1.792,0.2970,-0.0034,0.2970,0.0000,0.0034,0.180,0.001,11.89,0.000,77.2
1.848,0.3050,-0.0036,0.3050,0.0000,0.0036,0.180,0.005,11.89,0.000,77.2
1.893,0.3164,-0.0038,0.3164,0.0000,0.0038,0.180,0.005,11.85,0.000,75.0
