t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.043,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.005,12.060,0.000,86.660
0.084,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.005,11.800,0.000,72.220
0.131,0.0037,-0.0000,0.0037,0.0000,0.0000,0.180,-0.004,11.820,0.000,73.330
0.205,0.0100,-0.0001,0.0100,0.0000,0.0001,0.179,0.025,11.870,0.000,76.110
0.247,0.0206,-0.0002,0.0206,0.0000,0.0002,0.179,-0.103,11.890,0.000,77.220
0.291,0.0278,-0.0002,0.0278,0.0000,0.0002,0.179,0.025,11.850,0.000,75.000
0.342,0.0348,-0.0002,0.0348,0.0000,0.0002,0.179,0.021,11.870,0.000,76.110
0.382,0.0457,-0.0003,0.0457,0.0000,0.0003,0.179,0.019,11.850,0.000,75.000
0.439,0.0526,-0.0003,0.0526,0.0000,0.0003,0.180,-0.028,11.850,0.000,75.000
0.487,0.0601,-0.0003,0.0601,0.0000,0.0003,0.180,-0.011,11.850,0.000,75.000
0.532,0.0712,-0.0004,0.0712,0.0000,0.0004,0.180,0.009,11.850,0.000,75.000
0.591,0.0786,-0.0004,0.0786,0.0000,0.0004,0.180,0.008,11.870,0.000,76.110
0.635,0.0892,-0.0004,0.0892,0.0000,0.0004,0.180,0.006,11.870,0.000,76.110
0.695,0.0965,-0.0004,0.0965,0.0000,0.0004,0.180,0.005,11.850,0.000,75.000
0.741,0.1037,-0.0004,0.1037,0.0000,0.0004,0.180,0.006,11.870,0.000,76.110
0.800,0.1142,-0.0004,0.1142,0.0000,0.0004,0.180,0.008,11.850,0.000,75.000
0.843,0.1214,-0.0004,0.1214,0.0000,0.0004,0.180,0.007,11.850,0.000,75.000
0.893,0.1286,-0.0004,0.1286,0.0000,0.0004,0.180,0.007,11.870,0.000,76.110
0.932,0.1394,-0.0004,0.1394,0.0000,0.0004,0.180,0.006,11.850,0.000,75.000
0.994,0.1466,-0.0005,0.1466,0.0000,0.0005,0.180,0.007,11.850,0.000,75.000
1.040,0.1539,-0.0005,0.1539,0.0000,0.0005,0.180,0.009,11.870,0.000,76.110
1.086,0.1649,-0.0005,0.1649,0.0000,0.0005,0.180,0.032,11.850,0.000,75.000
1.143,0.1722,-0.0005,0.1722,0.0000,0.0005,0.180,0.011,11.850,0.000,75.000
1.194,0.1797,-0.0005,0.1797,0.0000,0.0005,0.180,0.013,11.890,0.000,77.220
1.234,0.1906,-0.0006,0.1906,0.0000,0.0006,0.180,0.014,11.850,0.000,75.000
1.282,0.1978,-0.0006,0.1978,0.0000,0.0006,0.179,0.017,11.870,0.000,76.110
1.338,0.2052,-0.0006,0.2052,0.0000,0.0006,0.180,0.008,11.890,0.000,77.220
1.387,0.2161,-0.0007,0.2161,0.0000,0.0007,0.179,0.030,11.870,0.000,76.110
1.434,0.2234,-0.0007,0.2234,0.0000,0.0007,0.179,0.017,11.870,0.000,76.110
1.494,0.2306,-0.0007,0.2306,0.0000,0.0007,0.180,0.017,11.870,0.000,76.110
1.535,0.2416,-0.0008,0.2416,0.0000,0.0008,0.180,0.015,11.870,0.000,76.110
1.584,0.2489,-0.0008,0.2489,0.0000,0.0008,0.180,0.016,11.870,0.000,76.110
1.641,0.2563,-0.0008,0.2563,0.0000,0.0008,0.180,0.013,11.890,0.000,77.220
1.686,0.2673,-0.0008,0.2673,0.0000,0.0008,0.180,0.003,11.870,0.000,76.110
1.744,0.2748,-0.0008,0.2748,0.0000,0.0008,0.180,0.010,11.870,0.000,76.110
1.791,0.2817,-0.0008,0.2817,0.0000,0.0008,0.180,0.009,11.870,0.000,76.110
1.835,0.2927,-0.0009,0.2927,0.0000,0.0009,0.180,0.002,11.870,0.000,76.110
1.898,0.3000,-0.0009,0.3000,0.0000,0.0009,0.180,0.003,11.870,0.000,76.110
1.939,0.3073,-0.0009,0.3073,0.0000,0.0009,0.180,0.002,11.870,0.000,76.110
1.988,0.3183,-0.0009,0.3183,0.0000,0.0009,0.180,0.011,11.850,0.000,75.000
2.029,0.3254,-0.0009,0.3254,0.0000,0.0009,0.180,0.008,11.870,0.000,76.110
2.092,0.3326,-0.0009,0.3326,0.0000,0.0009,0.180,0.007,11.870,0.000,76.110
2.134,0.3434,-0.0009,0.3434,0.0000,0.0009,0.180,0.007,11.870,0.000,76.110
2.181,0.3507,-0.0009,0.3507,0.0000,0.0009,0.180,0.009,11.870,0.000,76.110
2.242,0.3579,-0.0009,0.3579,0.0000,0.0009,0.180,0.008,11.890,0.000,77.220
2.289,0.3689,-0.0009,0.3689,0.0000,0.0009,0.180,0.031,11.870,0.000,76.110
2.332,0.3761,-0.0009,0.3761,0.0000,0.0009,0.180,0.011,11.870,0.000,76.110
2.392,0.3835,-0.0010,0.3835,0.0000,0.0010,0.180,0.012,11.850,0.000,75.000
2.447,0.3944,-0.0010,0.3944,0.0000,0.0010,0.180,0.035,11.870,0.000,76.110
2.494,0.4017,-0.0010,0.4017,0.0000,0.0010,0.180,0.016,11.870,0.000,76.110
2.542,0.4091,-0.0010,0.4091,0.0000,0.0010,0.180,0.016,11.870,0.000,76.110
2.585,0.4200,-0.0011,0.4200,0.0000,0.0011,0.180,0.014,11.870,0.000,76.110
2.634,0.4272,-0.0011,0.4272,0.0000,0.0011,0.180,0.015,11.850,0.000,75.000
2.695,0.4344,-0.0011,0.4344,0.0000,0.0011,0.180,0.009,11.870,0.000,76.110
2.737,0.4454,-0.0011,0.4454,0.0000,0.0011,0.180,0.020,11.870,0.000,76.110
2.783,0.4527,-0.0011,0.4527,0.0000,0.0011,0.180,0.014,11.870,0.000,76.110
2.842,0.4600,-0.0011,0.4600,0.0000,0.0011,0.180,0.011,11.870,0.000,76.110
2.904,0.4711,-0.0011,0.4711,0.0000,0.0011,0.180,0.008,11.870,0.000,76.110
2.933,0.4784,-0.0011,0.4784,0.0000,0.0011,0.180,0.008,11.850,0.000,75.000
2.995,0.4858,-0.0011,0.4858,0.0000,0.0011,0.180,0.006,11.870,0.000,76.110
3.035,0.4968,-0.0011,0.4968,0.0000,0.0011,0.180,0.006,11.870,0.000,76.110
3.082,0.5041,-0.0011,0.5041,0.0000,0.0011,0.180,0.007,11.850,0.000,75.000
3.148,0.5114,-0.0011,0.5114,0.0000,0.0011,0.180,0.000,11.850,0.000,75.000
3.188,0.5222,-0.0011,0.5222,0.0000,0.0011,0.180,0.011,11.850,0.000,75.000
3.247,0.5291,-0.0011,0.5291,0.0000,0.0011,0.180,0.003,11.850,0.000,75.000
3.295,0.5363,-0.0011,0.5363,0.0000,0.0011,0.180,0.013,11.870,0.000,76.110
3.335,0.5471,-0.0011,0.5471,0.0000,0.0011,0.180,0.006,11.870,0.000,76.110
3.396,0.5539,-0.0011,0.5539,0.0000,0.0011,0.180,-0.005,11.850,0.000,75.000
3.436,0.5612,-0.0011,0.5612,0.0000,0.0011,0.180,0.004,11.890,0.000,77.220
3.498,0.5717,-0.0011,0.5717,0.0000,0.0011,0.180,0.022,11.870,0.000,76.110
3.544,0.5789,-0.0011,0.5789,0.0000,0.0011,0.180,0.007,11.870,0.000,76.110
3.602,0.5895,-0.0011,0.5895,0.0000,0.0011,0.180,0.008,11.870,0.000,76.110
3.649,0.5964,-0.0011,0.5964,0.0000,0.0011,0.180,0.039,11.850,0.000,75.000
3.703,0.6037,-0.0012,0.6037,0.0000,0.0012,0.180,0.014,11.870,0.000,76.110
3.746,0.6143,-0.0012,0.6143,0.0000,0.0012,0.180,0.018,11.890,0.000,77.220
3.794,0.6216,-0.0012,0.6216,0.0000,0.0012,0.180,0.016,11.850,0.000,75.000
3.836,0.6321,-0.0012,0.6321,0.0000,0.0012,0.180,0.016,11.870,0.000,76.110
3.884,0.6394,-0.0012,0.6394,0.0000,0.0012,0.180,0.016,11.870,0.000,76.110
3.939,0.6466,-0.0012,0.6466,0.0000,0.0012,0.180,0.016,11.850,0.000,75.000
3.985,0.6571,-0.0013,0.6571,0.0000,0.0013,0.180,0.016,11.870,0.000,76.110
4.045,0.6641,-0.0013,0.6641,0.0000,0.0013,0.180,0.015,11.870,0.000,76.110
4.085,0.6748,-0.0013,0.6748,0.0000,0.0013,0.180,0.013,11.890,0.000,77.220
4.134,0.6821,-0.0013,0.6821,0.0000,0.0013,0.180,0.010,11.890,0.000,77.220
4.192,0.6896,-0.0013,0.6896,0.0000,0.0013,0.180,0.007,11.890,0.000,77.220
4.234,0.7006,-0.0013,0.7006,0.0000,0.0013,0.180,0.008,11.850,0.000,75.000
4.298,0.7078,-0.0013,0.7078,0.0000,0.0013,0.180,0.010,11.890,0.000,77.220
4.344,0.7152,-0.0013,0.7152,0.0000,0.0013,0.180,0.007,11.890,0.000,77.220
4.387,0.7257,-0.0013,0.7257,0.0000,0.0013,0.180,-0.009,11.840,0.000,74.440
4.432,0.7329,-0.0013,0.7329,0.0000,0.0013,0.180,0.006,11.870,0.000,76.110
4.494,0.7402,-0.0013,0.7402,0.0000,0.0013,0.180,0.007,11.890,0.000,77.220
4.538,0.7509,-0.0013,0.7509,0.0000,0.0013,0.180,0.004,11.850,0.000,75.000
4.595,0.7580,-0.0013,0.7580,0.0000,0.0013,0.180,0.007,11.870,0.000,76.110
4.644,0.7653,-0.0012,0.7653,0.0000,0.0012,0.180,0.005,11.890,0.000,77.220
