t,x,y,ref_x,ref_y,err,v,w,V,I,%
1.951,0.3200,-0.0044,0.3200,0.0000,0.0044,0.180,0.005,11.76,0.000,70.0
2.005,0.3278,-0.0045,0.3278,0.0000,0.0045,0.180,0.005,11.80,0.000,72.2
2.053,0.3396,-0.0047,0.3396,0.0000,0.0047,0.180,0.005,11.80,0.000,72.2
2.110,0.3475,-0.0049,0.3475,0.0000,0.0049,0.180,0.005,11.78,0.000,71.1
2.158,0.3551,-0.0050,0.3551,0.0000,0.0050,0.180,0.005,11.80,0.000,72.2
2.195,0.3665,-0.0053,0.3665,0.0000,0.0053,0.180,0.007,11.82,0.000,73.3
2.276,0.3744,-0.0054,0.3744,0.0000,0.0054,0.180,0.011,11.78,0.000,71.1
2.296,0.3856,-0.0057,0.3856,0.0000,0.0057,0.180,0.011,11.80,0.000,72.2
2.359,0.3931,-0.0058,0.3931,0.0000,0.0058,0.180,0.012,11.80,0.000,72.2
2.408,0.4009,-0.0060,0.4009,0.0000,0.0060,0.180,0.014,11.80,0.000,72.2
2.458,0.4124,-0.0063,0.4124,0.0000,0.0063,0.180,0.016,11.78,0.000,71.1
2.502,0.4199,-0.0065,0.4199,0.0000,0.0065,0.180,0.015,11.80,0.000,72.2
2.555,0.4278,-0.0067,0.4278,0.0000,0.0067,0.180,0.016,11.80,0.000,72.2
2.620,0.4394,-0.0069,0.4394,0.0000,0.0069,0.180,0.016,11.76,0.000,70.0
2.670,0.4465,-0.0071,0.4465,0.0000,0.0071,0.180,0.014,11.78,0.000,71.1
2.726,0.4543,-0.0073,0.4543,0.0000,0.0073,0.180,0.013,11.80,0.000,72.2
2.751,0.4659,-0.0075,0.4659,0.0000,0.0075,0.180,0.010,11.74,0.000,68.9
2.808,0.4734,-0.0077,0.4734,0.0000,0.0077,0.180,0.010,11.78,0.000,71.1
2.864,0.4811,-0.0078,0.4811,0.0000,0.0078,0.180,0.008,11.80,0.000,72.2
2.905,0.4927,-0.0081,0.4927,0.0000,0.0081,0.180,0.005,11.82,0.000,73.3
2.965,0.5001,-0.0082,0.5001,0.0000,0.0082,0.180,0.002,11.78,0.000,71.1
3.003,0.5078,-0.0083,0.5078,0.0000,0.0083,0.180,0.002,11.82,0.000,73.3
3.050,0.5193,-0.0085,0.5193,0.0000,0.0085,0.180,0.002,11.82,0.000,73.3
3.112,0.5270,-0.0087,0.5270,0.0000,0.0087,0.180,0.001,11.76,0.000,70.0
3.160,0.5348,-0.0088,0.5348,0.0000,0.0088,0.180,-0.000,11.78,0.000,71.1
3.208,0.5465,-0.0090,0.5465,0.0000,0.0090,0.180,0.000,11.84,0.000,74.4
3.264,0.5544,-0.0091,0.5544,0.0000,0.0091,0.180,0.001,11.78,0.000,71.1
3.304,0.5620,-0.0093,0.5620,0.0000,0.0093,0.180,0.000,11.80,0.000,72.2
3.362,0.5734,-0.0094,0.5734,0.0000,0.0094,0.180,0.000,11.82,0.000,73.3
3.426,0.5813,-0.0096,0.5813,0.0000,0.0096,0.180,0.005,11.78,0.000,71.1
3.455,0.5924,-0.0098,0.5924,0.0000,0.0098,0.180,0.005,11.78,0.000,71.1
3.503,0.5996,-0.0099,0.5996,0.0000,0.0099,0.180,0.005,11.80,0.000,72.2
3.555,0.6074,-0.0101,0.6074,0.0000,0.0101,0.180,0.010,11.80,0.000,72.2
3.605,0.6189,-0.0103,0.6189,0.0000,0.0103,0.180,0.010,11.78,0.000,71.1
3.660,0.6263,-0.0105,0.6263,0.0000,0.0105,0.180,0.010,11.80,0.000,72.2
3.705,0.6339,-0.0107,0.6339,0.0000,0.0107,0.180,0.013,11.80,0.000,72.2
3.762,0.6449,-0.0109,0.6449,0.0000,0.0109,0.180,0.013,11.74,0.000,68.9
3.820,0.6525,-0.0111,0.6525,0.0000,0.0111,0.180,0.013,11.80,0.000,72.2
3.867,0.6638,-0.0113,0.6638,0.0000,0.0113,0.180,0.011,11.80,0.000,72.2
3.913,0.6716,-0.0115,0.6716,0.0000,0.0115,0.180,0.009,11.78,0.000,71.1
3.953,0.6790,-0.0116,0.6790,0.0000,0.0116,0.180,0.008,11.78,0.000,71.1
4.004,0.6905,-0.0118,0.6905,0.0000,0.0118,0.180,0.008,11.82,0.000,73.3
4.060,0.6983,-0.0120,0.6983,0.0000,0.0120,0.180,0.007,11.80,0.000,72.2
4.105,0.7056,-0.0121,0.7056,0.0000,0.0121,0.180,0.003,11.78,0.000,71.1
4.155,0.7168,-0.0123,0.7168,0.0000,0.0123,0.180,0.003,11.80,0.000,72.2
4.190,0.7246,-0.0124,0.7246,0.0000,0.0124,0.180,0.002,11.80,0.000,72.2
4.265,0.7320,-0.0126,0.7320,0.0000,0.0126,0.180,0.000,11.76,0.000,70.0
4.295,0.7437,-0.0128,0.7437,0.0000,0.0128,0.180,0.000,11.82,0.000,73.3
4.359,0.7518,-0.0129,0.7518,0.0000,0.0129,0.180,0.001,11.80,0.000,72.2
4.404,0.7595,-0.0130,0.7595,0.0000,0.0130,0.180,-0.001,11.76,0.000,70.0
4.458,0.7707,-0.0132,0.7707,0.0000,0.0132,0.180,-0.001,11.76,0.000,70.0
4.503,0.7786,-0.0133,0.7786,0.0000,0.0133,0.180,0.000,11.82,0.000,73.3
4.554,0.7864,-0.0135,0.7864,0.0000,0.0135,0.180,0.003,11.74,0.000,68.9
4.590,0.7979,-0.0137,0.7979,0.0000,0.0137,0.180,0.004,11.80,0.000,72.2
4.653,0.8057,-0.0138,0.8057,0.0000,0.0138,0.180,0.006,11.82,0.000,73.3
4.699,0.8135,-0.0140,0.8135,0.0000,0.0140,0.180,0.006,11.76,0.000,70.0
4.766,0.8245,-0.0142,0.8245,0.0000,0.0142,0.180,0.007,11.74,0.000,68.9
4.808,0.8320,-0.0143,0.8320,0.0000,0.0143,0.180,0.007,11.80,0.000,72.2
4.858,0.8437,-0.0145,0.8437,0.0000,0.0145,0.180,0.008,11.76,0.000,70.0
4.897,0.8514,-0.0147,0.8514,0.0000,0.0147,0.180,0.008,11.76,0.000,70.0
4.960,0.8590,-0.0148,0.8590,0.0000,0.0148,0.180,0.007,11.82,0.000,73.3
5.003,0.8707,-0.0151,0.8707,0.0000,0.0151,0.180,0.007,11.82,0.000,73.3
5.064,0.8784,-0.0152,0.8784,0.0000,0.0152,0.180,0.006,11.78,0.000,71.1
5.109,0.8860,-0.0153,0.8860,0.0000,0.0153,0.180,0.006,11.80,0.000,72.2
5.154,0.8974,-0.0156,0.8974,0.0000,0.0156,0.180,0.004,11.78,0.000,71.1
5.211,0.9052,-0.0157,0.9052,0.0000,0.0157,0.180,0.004,11.78,0.000,71.1
5.261,0.9126,-0.0158,0.9126,0.0000,0.0158,0.180,0.002,11.76,0.000,70.0
5.303,0.9240,-0.0160,0.9240,0.0000,0.0160,0.180,0.001,11.84,0.000,74.4
5.364,0.9319,-0.0161,0.9319,0.0000,0.0161,0.180,-0.001,11.78,0.000,71.1
5.408,0.9393,-0.0162,0.9393,0.0000,0.0162,0.180,-0.001,11.76,0.000,70.0
5.450,0.9510,-0.0164,0.9510,0.0000,0.0164,0.180,-0.002,11.84,0.000,74.4
5.504,0.9590,-0.0166,0.9590,0.0000,0.0166,0.180,-0.001,11.82,0.000,73.3
5.558,0.9666,-0.0167,0.9666,0.0000,0.0167,0.180,-0.002,11.78,0.000,71.1
5.602,0.9785,-0.0169,0.9785,0.0000,0.0169,0.180,0.003,11.82,0.000,73.3
5.658,0.9865,-0.0170,0.9865,0.0000,0.0170,0.180,0.003,11.84,0.000,74.4
5.709,0.9941,-0.0171,0.9941,0.0000,0.0171,0.180,0.003,11.82,0.000,73.3
5.752,1.0056,-0.0174,1.0056,0.0000,0.0174,0.180,0.008,11.80,0.000,72.2
5.797,1.0135,-0.0175,1.0135,0.0000,0.0175,0.180,0.008,11.84,0.000,74.4
5.871,1.0212,-0.0177,1.0212,0.0000,0.0177,0.180,0.010,11.82,0.000,73.3
5.897,1.0326,-0.0179,1.0326,0.0000,0.0179,0.180,0.013,11.76,0.000,70.0
5.958,1.0398,-0.0181,1.0398,0.0000,0.0181,0.180,0.014,11.82,0.000,73.3
6.004,1.0476,-0.0182,1.0476,0.0000,0.0182,0.180,0.014,11.80,0.000,72.2
6.045,1.0591,-0.0185,1.0591,0.0000,0.0185,0.180,0.014,11.78,0.000,71.1
6.105,1.0667,-0.0186,1.0667,0.0000,0.0186,0.180,0.013,11.82,0.000,73.3
6.158,1.0746,-0.0188,1.0746,0.0000,0.0188,0.180,0.013,11.80,0.000,72.2
6.201,1.0861,-0.0190,1.0861,0.0000,0.0190,0.180,0.011,11.78,0.000,71.1
6.256,1.0936,-0.0192,1.0936,0.0000,0.0192,0.180,0.011,11.80,0.000,72.2
6.304,1.1014,-0.0193,1.1014,0.0000,0.0193,0.180,0.007,11.82,0.000,73.3
6.354,1.1129,-0.0195,1.1129,0.0000,0.0195,0.180,0.005,11.80,0.000,72.2
6.397,1.1203,-0.0197,1.1203,0.0000,0.0197,0.180,0.005,11.80,0.000,72.2
6.460,1.1281,-0.0198,1.1281,0.0000,0.0198,0.180,0.006,11.82,0.000,73.3
6.503,1.1397,-0.0200,1.1397,0.0000,0.0200,0.180,0.004,11.82,0.000,73.3
6.562,1.1471,-0.0201,1.1471,0.0000,0.0201,0.180,0.003,11.78,0.000,71.1
6.613,1.1550,-0.0203,1.1550,0.0000,0.0203,0.180,0.003,11.80,0.000,72.2
6.649,1.1668,-0.0205,1.1668,0.0000,0.0205,0.180,0.002,11.82,0.000,73.3
6.716,1.1745,-0.0206,1.1745,0.0000,0.0206,0.180,0.001,11.78,0.000,71.1
6.752,1.1824,-0.0207,1.1824,0.0000,0.0207,0.180,0.001,11.82,0.000,73.3
6.800,1.1941,-0.0209,1.1941,0.0000,0.0209,0.180,0.001,11.82,0.000,73.3
6.863,1.2020,-0.0210,1.2020,0.0000,0.0210,0.180,0.003,11.76,0.000,70.0
6.901,1.2096,-0.0212,1.2096,0.0000,0.0212,0.180,0.004,11.84,0.000,74.4
6.949,1.2212,-0.0214,1.2212,0.0000,0.0214,0.180,0.004,11.82,0.000,73.3
7.013,1.2290,-0.0215,1.2290,0.0000,0.0215,0.180,0.006,11.80,0.000,72.2
7.058,1.2364,-0.0216,1.2364,0.0000,0.0216,0.180,0.006,11.82,0.000,73.3
7.096,1.2478,-0.0218,1.2478,0.0000,0.0218,0.180,0.007,11.84,0.000,74.4
7.155,1.2558,-0.0220,1.2558,0.0000,0.0220,0.180,0.008,11.82,0.000,73.3
7.199,1.2632,-0.0221,1.2632,0.0000,0.0221,0.180,0.008,11.80,0.000,72.2
7.334,1.2748,-0.0223,1.2748,0.0000,0.0223,0.180,0.007,11.80,0.000,72.2
7.338,1.2827,-0.0225,1.2827,0.0000,0.0225,0.180,0.006,11.80,0.000,72.2
7.371,1.2903,-0.0226,1.2903,0.0000,0.0226,0.180,0.006,11.78,0.000,71.1
7.404,1.3016,-0.0228,1.3016,0.0000,0.0228,0.180,0.003,11.80,0.000,72.2
7.464,1.3094,-0.0229,1.3094,0.0000,0.0229,0.180,0.003,11.82,0.000,73.3
7.514,1.3171,-0.0230,1.3171,0.0000,0.0230,0.180,0.000,11.82,0.000,73.3
7.545,1.3284,-0.0232,1.3284,0.0000,0.0232,0.180,0.000,11.80,0.000,72.2
7.609,1.3361,-0.0233,1.3361,0.0000,0.0233,0.180,-0.002,11.82,0.000,73.3
7.662,1.3438,-0.0234,1.3438,0.0000,0.0234,0.180,-0.002,11.82,0.000,73.3
7.707,1.3552,-0.0236,1.3552,0.0000,0.0236,0.180,-0.004,11.78,0.000,71.1
7.766,1.3630,-0.0237,1.3630,0.0000,0.0237,0.180,-0.007,11.84,0.000,74.4
7.807,1.3710,-0.0238,1.3710,0.0000,0.0238,0.180,-0.007,11.82,0.000,73.3
7.857,1.3827,-0.0239,1.3827,0.0000,0.0239,0.180,-0.008,11.78,0.000,71.1
7.910,1.3905,-0.0240,1.3905,0.0000,0.0240,0.180,-0.009,11.84,0.000,74.4
8.007,1.3984,-0.0241,1.3984,0.0000,0.0241,0.180,-0.008,11.78,0.000,71.1
8.009,1.4097,-0.0243,1.4097,0.0000,0.0243,0.180,-0.008,11.78,0.000,71.1
8.066,1.4172,-0.0244,1.4172,0.0000,0.0244,0.180,-0.005,11.82,0.000,73.3
8.112,1.4288,-0.0246,1.4288,0.0000,0.0246,0.180,-0.005,11.82,0.000,73.3
8.162,1.4366,-0.0247,1.4366,0.0000,0.0247,0.180,-0.002,11.78,0.000,71.1
8.210,1.4441,-0.0248,1.4441,0.0000,0.0248,0.180,-0.002,11.82,0.000,73.3
8.248,1.4552,-0.0250,1.4552,0.0000,0.0250,0.180,-0.001,11.82,0.000,73.3
9.605,1.5089,-0.0258,1.5089,0.0000,0.0258,0.180,0.003,11.74,0.000,68.9
9.611,1.6163,-0.0276,1.6163,0.0000,0.0276,0.180,0.003,11.76,0.000,70.0
9.612,1.6240,-0.0278,1.6240,0.0000,0.0278,0.180,0.003,11.76,0.000,70.0
9.613,1.6355,-0.0280,1.6355,0.0000,0.0280,0.180,0.003,11.82,0.000,73.3
9.615,1.6431,-0.0282,1.6431,0.0000,0.0282,0.180,0.003,11.80,0.000,72.2
9.616,1.6506,-0.0283,1.6506,0.0000,0.0283,0.180,0.026,11.78,0.000,71.1
9.617,1.6621,-0.0286,1.6621,0.0000,0.0286,0.180,0.026,11.76,0.000,70.0
9.619,1.6699,-0.0288,1.6699,0.0000,0.0288,0.180,0.026,11.82,0.000,73.3
9.620,1.6774,-0.0290,1.6774,0.0000,0.0290,0.180,0.026,11.78,0.000,71.1
9.621,1.6890,-0.0292,1.6890,0.0000,0.0292,0.180,0.026,11.80,0.000,72.2
9.623,1.6968,-0.0294,1.6968,0.0000,0.0294,0.180,0.026,11.82,0.000,73.3
10.132,1.7043,-0.0296,1.7043,0.0000,0.0296,0.180,0.032,11.78,0.000,71.1
10.136,1.7158,-0.0299,1.7158,0.0000,0.0299,0.180,0.032,11.78,0.000,71.1
10.141,1.7236,-0.0300,1.7236,0.0000,0.0300,0.180,0.032,11.82,0.000,73.3
10.144,1.7311,-0.0302,1.7311,0.0000,0.0302,0.180,0.032,11.80,0.000,72.2
10.147,1.7423,-0.0305,1.7423,0.0000,0.0305,0.180,0.032,11.78,0.000,71.1
10.149,1.7500,-0.0307,1.7505,-0.0000,0.0307,0.180,0.032,11.82,0.000,73.3
10.150,1.7576,-0.0309,1.7580,-0.0001,0.0308,0.178,-0.123,11.82,0.000,73.3
10.152,1.7689,-0.0311,1.7693,-0.0003,0.0309,0.178,-0.123,11.78,0.000,71.1
10.153,1.7767,-0.0313,1.7771,-0.0004,0.0310,0.178,-0.123,11.78,0.000,71.1
10.154,1.7843,-0.0315,1.7847,-0.0005,0.0310,0.178,-0.123,11.82,0.000,73.3
10.159,1.7960,-0.0318,1.7972,-0.0007,0.0311,0.178,-0.123,11.78,0.000,71.1
10.208,1.8040,-0.0320,1.8053,-0.0010,0.0310,0.176,-0.123,11.80,0.000,72.2
10.270,1.8153,-0.0322,1.8165,-0.0014,0.0308,0.180,-0.192,11.76,0.000,70.0
10.299,1.8225,-0.0324,1.8237,-0.0017,0.0307,0.180,-0.201,11.74,0.000,68.9
10.356,1.8299,-0.0326,1.8311,-0.0020,0.0307,0.180,-0.177,11.82,0.000,73.3
10.397,1.8411,-0.0330,1.8431,-0.0025,0.0306,0.179,-0.177,11.78,0.000,71.1
10.461,1.8482,-0.0334,1.8502,-0.0030,0.0305,0.174,-0.155,11.78,0.000,71.1
10.503,1.8590,-0.0340,1.8610,-0.0037,0.0304,0.178,-0.184,11.80,0.000,72.2
10.558,1.8663,-0.0345,1.8683,-0.0041,0.0304,0.180,-0.168,11.78,0.000,71.1
10.595,1.8736,-0.0350,1.8756,-0.0046,0.0304,0.180,-0.150,11.82,0.000,73.3
10.660,1.8809,-0.0356,1.8829,-0.0051,0.0305,0.180,-0.131,11.76,0.000,70.0
10.695,1.8923,-0.0365,1.8951,-0.0061,0.0306,0.178,-0.101,11.80,0.000,72.2
10.772,1.9001,-0.0373,1.9029,-0.0068,0.0306,0.180,-0.149,11.78,0.000,71.1
10.804,1.9075,-0.0380,1.9103,-0.0075,0.0306,0.180,-0.118,11.78,0.000,71.1
10.868,1.9181,-0.0391,1.9209,-0.0085,0.0308,0.180,-0.104,11.82,0.000,73.3
10.909,1.9257,-0.0400,1.9285,-0.0092,0.0309,0.180,-0.104,11.76,0.000,70.0
10.952,1.9369,-0.0413,1.9406,-0.0105,0.0310,0.179,-0.081,11.82,0.000,73.3
11.223,1.9442,-0.0422,1.9478,-0.0114,0.0310,0.180,-0.138,11.76,0.000,70.0
11.227,1.9518,-0.0431,1.9554,-0.0122,0.0311,0.180,-0.113,11.76,0.000,70.0
11.233,1.9627,-0.0446,1.9664,-0.0135,0.0313,0.180,-0.113,11.82,0.000,73.3
11.235,1.9704,-0.0456,1.9741,-0.0145,0.0314,0.180,-0.113,11.80,0.000,72.2
11.238,1.9779,-0.0467,1.9824,-0.0156,0.0315,0.180,-0.113,11.80,0.000,72.2
11.519,1.9894,-0.0485,1.9940,-0.0172,0.0316,0.174,-0.056,11.78,0.000,71.1
11.520,1.9971,-0.0497,2.0016,-0.0183,0.0317,0.174,-0.056,11.78,0.000,71.1
11.521,2.0082,-0.0515,2.0128,-0.0200,0.0319,0.174,-0.056,11.76,0.000,70.0
11.523,2.0160,-0.0529,2.0206,-0.0211,0.0321,0.174,-0.056,11.82,0.000,73.3
11.524,2.0237,-0.0543,2.0292,-0.0225,0.0323,0.174,-0.056,11.82,0.000,73.3
11.525,2.0345,-0.0563,2.0400,-0.0243,0.0324,0.174,-0.056,11.80,0.000,72.2
11.568,2.0422,-0.0578,2.0477,-0.0257,0.0326,0.179,-0.061,11.78,0.000,71.1
11.606,2.0497,-0.0593,2.0552,-0.0269,0.0328,0.180,-0.037,11.80,0.000,72.2
11.649,2.0605,-0.0615,2.0661,-0.0288,0.0331,0.180,-0.037,11.78,0.000,71.1
11.708,2.0677,-0.0630,2.0742,-0.0304,0.0333,0.178,-0.027,11.74,0.000,68.9
11.772,2.0786,-0.0653,2.0851,-0.0325,0.0334,0.175,-0.011,11.78,0.000,71.1
11.795,2.0860,-0.0669,2.0925,-0.0340,0.0335,0.178,-0.080,11.78,0.000,71.1
11.853,2.0933,-0.0685,2.0999,-0.0355,0.0337,0.180,-0.077,11.74,0.000,68.9
11.908,2.1001,-0.0700,2.1067,-0.0368,0.0338,0.180,-0.077,11.82,0.000,73.3
11.946,2.1109,-0.0723,2.1184,-0.0393,0.0339,0.180,-0.072,11.82,0.000,73.3
12.011,2.1183,-0.0740,2.1258,-0.0409,0.0339,0.176,-0.065,11.76,0.000,70.0
12.048,2.1289,-0.0764,2.1364,-0.0433,0.0339,0.180,-0.126,11.78,0.000,71.1
12.096,2.1361,-0.0780,2.1436,-0.0450,0.0339,0.180,-0.121,11.78,0.000,71.1
12.158,2.1431,-0.0797,2.1506,-0.0466,0.0340,0.180,-0.116,11.78,0.000,71.1
12.197,2.1540,-0.0823,2.1624,-0.0493,0.0340,0.179,-0.098,11.80,0.000,72.2
12.252,2.1615,-0.0841,2.1698,-0.0512,0.0339,0.175,-0.084,11.78,0.000,71.1
12.308,2.1689,-0.0860,2.1773,-0.0531,0.0339,0.180,-0.139,11.80,0.000,72.2
12.348,2.1799,-0.0888,2.1882,-0.0559,0.0340,0.180,-0.118,11.74,0.000,68.9
12.395,2.1869,-0.0907,2.1953,-0.0577,0.0341,0.180,-0.106,11.76,0.000,70.0
12.508,2.1942,-0.0927,2.2035,-0.0598,0.0342,0.179,-0.090,11.78,0.000,71.1
12.510,2.2054,-0.0958,2.2147,-0.0629,0.0341,0.179,-0.090,11.78,0.000,71.1
12.558,2.2129,-0.0979,2.2221,-0.0650,0.0341,0.180,-0.127,11.78,0.000,71.1
12.607,2.2199,-0.0999,2.2292,-0.0670,0.0341,0.180,-0.119,11.76,0.000,70.0
12.650,2.2301,-0.1029,2.2394,-0.0699,0.0342,0.180,-0.105,11.78,0.000,71.1
12.709,2.2374,-0.1050,2.2476,-0.0722,0.0343,0.179,-0.093,11.82,0.000,73.3
12.758,2.2449,-0.1073,2.2551,-0.0746,0.0343,0.124,0.375,11.80,0.000,72.2
12.834,2.2561,-0.1107,2.2662,-0.0780,0.0342,0.133,-0.063,11.84,0.000,74.4
12.862,2.2627,-0.1127,2.2729,-0.0801,0.0342,0.146,-0.135,11.84,0.000,74.4
12.905,2.2684,-0.1143,2.2785,-0.0818,0.0340,0.169,-0.259,11.80,0.000,72.2
12.958,2.2755,-0.1162,2.2855,-0.0840,0.0337,0.174,-0.259,11.74,0.000,68.9
13.015,2.2809,-0.1176,2.2916,-0.0859,0.0334,0.174,-0.285,11.78,0.000,71.1
13.068,2.2873,-0.1194,2.2979,-0.0881,0.0330,0.171,-0.236,11.82,0.000,73.3
13.108,2.2974,-0.1223,2.3079,-0.0915,0.0325,0.170,-0.236,11.78,0.000,71.1
13.165,2.3045,-0.1244,2.3148,-0.0938,0.0323,0.178,-0.243,11.82,0.000,73.3
13.202,2.3113,-0.1265,2.3216,-0.0961,0.0321,0.179,-0.201,11.80,0.000,72.2
13.246,2.3214,-0.1298,2.3316,-0.0995,0.0320,0.178,-0.201,11.80,0.000,72.2
13.296,2.3280,-0.1320,2.3390,-0.1022,0.0318,0.175,-0.172,11.80,0.000,72.2
13.358,2.3348,-0.1344,2.3458,-0.1047,0.0317,0.172,-0.143,11.78,0.000,71.1
13.402,2.3450,-0.1381,2.3560,-0.1084,0.0316,0.180,-0.154,11.78,0.000,71.1
13.458,2.3520,-0.1407,2.3629,-0.1110,0.0316,0.180,-0.154,11.80,0.000,72.2
13.506,2.3586,-0.1432,2.3696,-0.1135,0.0317,0.180,-0.137,11.78,0.000,71.1
13.551,2.3691,-0.1473,2.3809,-0.1177,0.0318,0.178,-0.083,11.80,0.000,72.2
13.604,2.3763,-0.1501,2.3881,-0.1206,0.0318,0.175,-0.083,11.80,0.000,72.2
13.662,2.3833,-0.1530,2.3951,-0.1234,0.0318,0.180,-0.134,11.82,0.000,73.3
13.715,2.3936,-0.1572,2.4055,-0.1275,0.0319,0.180,-0.105,11.78,0.000,71.1
13.770,2.4002,-0.1599,2.4120,-0.1302,0.0320,0.180,-0.105,11.78,0.000,71.1
13.808,2.4072,-0.1629,2.4191,-0.1330,0.0322,0.180,-0.090,11.82,0.000,73.3
13.853,2.4178,-0.1675,2.4306,-0.1379,0.0322,0.133,0.376,11.82,0.000,73.3
13.914,2.4247,-0.1705,2.4375,-0.1408,0.0323,0.136,-0.119,11.80,0.000,72.2
14.009,2.4347,-0.1748,2.4474,-0.1451,0.0323,0.174,-0.119,11.71,0.000,67.2
14.012,2.4400,-0.1770,2.4527,-0.1474,0.0322,0.174,-0.119,11.71,0.000,67.2
14.061,2.4448,-0.1790,2.4575,-0.1494,0.0321,0.176,-0.196,11.74,0.000,68.9
14.136,2.4505,-0.1813,2.4639,-0.1523,0.0320,0.174,-0.206,11.76,0.000,70.0
14.148,2.4603,-0.1854,2.4735,-0.1567,0.0316,0.174,-0.193,11.76,0.000,70.0
14.208,2.4671,-0.1883,2.4803,-0.1598,0.0314,0.180,-0.244,11.82,0.000,73.3
14.253,2.4737,-0.1912,2.4868,-0.1628,0.0313,0.180,-0.188,11.78,0.000,71.1
14.301,2.4837,-0.1957,2.4967,-0.1674,0.0312,0.180,-0.167,11.82,0.000,73.3
14.370,2.4904,-0.1989,2.5042,-0.1709,0.0312,0.177,-0.167,11.80,0.000,72.2
14.409,2.4974,-0.2022,2.5111,-0.1743,0.0311,0.175,-0.138,11.82,0.000,73.3
14.466,2.5075,-0.2071,2.5213,-0.1793,0.0311,0.180,-0.142,11.80,0.000,72.2
