t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,12.060,0.000,86.660
0.117,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,12.060,0.000,86.660
0.117,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,12.060,0.000,86.660
0.155,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,12.080,0.000,87.770
0.201,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,11.800,0.000,72.220
0.249,0.0043,-0.0000,0.0043,0.0000,0.0000,0.180,0.012,11.850,0.000,75.000
0.295,0.0112,-0.0001,0.0112,0.0000,0.0001,0.180,0.022,11.870,0.000,76.110
0.357,0.0187,-0.0002,0.0187,0.0000,0.0002,0.180,0.022,11.890,0.000,77.220
0.397,0.0305,-0.0003,0.0305,0.0000,0.0003,0.180,0.024,11.870,0.000,76.110
0.458,0.0376,-0.0004,0.0376,0.0000,0.0004,0.180,0.023,11.870,0.000,76.110
0.507,0.0490,-0.0005,0.0490,0.0000,0.0005,0.180,0.024,11.910,0.000,78.330
0.627,0.0569,-0.0006,0.0569,0.0000,0.0006,0.180,0.024,11.890,0.000,77.220
0.628,0.0644,-0.0007,0.0644,0.0000,0.0007,0.180,0.024,11.890,0.000,77.220
0.666,0.0722,-0.0008,0.0722,0.0000,0.0008,0.180,0.023,11.910,0.000,78.330
0.689,0.0838,-0.0009,0.0838,0.0000,0.0009,0.180,0.021,11.890,0.000,77.220
0.752,0.0914,-0.0010,0.0914,0.0000,0.0010,0.180,0.021,11.870,0.000,76.110
0.799,0.0991,-0.0010,0.0991,0.0000,0.0010,0.180,0.021,11.890,0.000,77.220
0.848,0.1107,-0.0011,0.1107,0.0000,0.0011,0.180,0.017,11.870,0.000,76.110
0.909,0.1181,-0.0012,0.1181,0.0000,0.0012,0.180,0.014,11.870,0.000,76.110
0.950,0.1294,-0.0013,0.1294,0.0000,0.0013,0.180,0.012,11.870,0.000,76.110
0.994,0.1372,-0.0013,0.1372,0.0000,0.0013,0.180,0.012,11.890,0.000,77.220
1.056,0.1448,-0.0013,0.1448,0.0000,0.0013,0.180,0.012,11.890,0.000,77.220
1.104,0.1561,-0.0014,0.1561,0.0000,0.0014,0.180,0.012,11.870,0.000,76.110
1.157,0.1639,-0.0014,0.1639,0.0000,0.0014,0.180,0.012,11.910,0.000,78.330
1.205,0.1718,-0.0015,0.1718,0.0000,0.0015,0.180,0.011,11.890,0.000,77.220
1.250,0.1829,-0.0015,0.1829,0.0000,0.0015,0.180,0.010,11.910,0.000,78.330
1.305,0.1909,-0.0016,0.1909,0.0000,0.0016,0.180,0.010,11.890,0.000,77.220
1.376,0.1988,-0.0016,0.1988,0.0000,0.0016,0.180,0.010,11.870,0.000,76.110
1.434,0.2105,-0.0016,0.2105,0.0000,0.0016,0.180,0.010,11.890,0.000,77.220
1.466,0.2181,-0.0017,0.2181,0.0000,0.0017,0.180,0.010,11.910,0.000,78.330
1.501,0.2260,-0.0017,0.2260,0.0000,0.0017,0.180,0.010,11.890,0.000,77.220
1.546,0.2375,-0.0018,0.2375,0.0000,0.0018,0.180,0.013,11.890,0.000,77.220
1.595,0.2449,-0.0018,0.2449,0.0000,0.0018,0.180,0.014,11.890,0.000,77.220
1.653,0.2528,-0.0019,0.2528,0.0000,0.0019,0.180,0.014,11.890,0.000,77.220
1.694,0.2643,-0.0019,0.2643,0.0000,0.0019,0.180,0.016,11.890,0.000,77.220
1.753,0.2718,-0.0020,0.2718,0.0000,0.0020,0.180,0.016,11.870,0.000,76.110
1.801,0.2792,-0.0020,0.2792,0.0000,0.0020,0.180,0.016,11.870,0.000,76.110
1.857,0.2907,-0.0021,0.2907,0.0000,0.0021,0.180,0.015,11.850,0.000,75.000
1.905,0.2984,-0.0021,0.2984,0.0000,0.0021,0.180,0.016,11.850,0.000,75.000
1.952,0.3099,-0.0022,0.3099,0.0000,0.0022,0.180,0.015,11.890,0.000,77.220
2.018,0.3177,-0.0023,0.3177,0.0000,0.0023,0.180,0.015,11.890,0.000,77.220
2.146,0.3252,-0.0023,0.3252,0.0000,0.0023,0.180,0.014,11.890,0.000,77.220
2.146,0.3329,-0.0023,0.3329,0.0000,0.0023,0.180,0.012,11.870,0.000,76.110
2.165,0.3443,-0.0024,0.3443,0.0000,0.0024,0.180,0.012,11.870,0.000,76.110
2.210,0.3517,-0.0024,0.3517,0.0000,0.0024,0.180,0.011,11.870,0.000,76.110
2.263,0.3595,-0.0024,0.3595,0.0000,0.0024,0.180,0.011,11.870,0.000,76.110
2.294,0.3710,-0.0025,0.3710,0.0000,0.0025,0.180,0.008,11.890,0.000,77.220
2.356,0.3784,-0.0025,0.3784,0.0000,0.0025,0.180,0.008,11.870,0.000,76.110
2.397,0.3900,-0.0025,0.3900,0.0000,0.0025,0.180,0.007,11.870,0.000,76.110
2.475,0.3979,-0.0025,0.3979,0.0000,0.0025,0.180,0.007,11.870,0.000,76.110
2.510,0.4057,-0.0025,0.4057,0.0000,0.0025,0.180,0.009,11.870,0.000,76.110
2.548,0.4175,-0.0026,0.4175,0.0000,0.0026,0.180,0.010,11.870,0.000,76.110
2.595,0.4251,-0.0026,0.4251,0.0000,0.0026,0.180,0.010,11.850,0.000,75.000
2.680,0.4329,-0.0026,0.4329,0.0000,0.0026,0.180,0.010,11.870,0.000,76.110
2.714,0.4444,-0.0027,0.4444,0.0000,0.0027,0.180,0.013,11.870,0.000,76.110
2.759,0.4520,-0.0027,0.4520,0.0000,0.0027,0.180,0.013,11.870,0.000,76.110
2.802,0.4598,-0.0027,0.4598,0.0000,0.0027,0.180,0.013,11.870,0.000,76.110
2.864,0.4712,-0.0028,0.4712,0.0000,0.0028,0.180,0.013,11.850,0.000,75.000
2.893,0.4789,-0.0028,0.4789,0.0000,0.0028,0.180,0.014,11.870,0.000,76.110
2.956,0.4866,-0.0028,0.4866,0.0000,0.0028,0.180,0.014,11.890,0.000,77.220
3.001,0.4982,-0.0029,0.4982,0.0000,0.0029,0.180,0.013,11.850,0.000,75.000
3.070,0.5059,-0.0029,0.5059,0.0000,0.0029,0.180,0.013,11.870,0.000,76.110
3.114,0.5132,-0.0030,0.5132,0.0000,0.0030,0.180,0.011,11.870,0.000,76.110
3.158,0.5247,-0.0030,0.5247,0.0000,0.0030,0.180,0.011,11.870,0.000,76.110
3.205,0.5322,-0.0030,0.5322,0.0000,0.0030,0.180,0.011,11.870,0.000,76.110
3.244,0.5433,-0.0030,0.5433,0.0000,0.0030,0.180,0.009,11.890,0.000,77.220
3.289,0.5504,-0.0030,0.5504,0.0000,0.0030,0.180,0.007,11.870,0.000,76.110
3.352,0.5580,-0.0030,0.5580,0.0000,0.0030,0.180,0.007,11.870,0.000,76.110
3.394,0.5695,-0.0030,0.5695,0.0000,0.0030,0.180,0.006,11.870,0.000,76.110
3.456,0.5771,-0.0030,0.5771,0.0000,0.0030,0.180,0.006,11.890,0.000,77.220
3.501,0.5849,-0.0030,0.5849,0.0000,0.0030,0.180,0.006,11.890,0.000,77.220
3.549,0.5967,-0.0030,0.5967,0.0000,0.0030,0.180,0.006,11.890,0.000,77.220
3.592,0.6044,-0.0031,0.6044,0.0000,0.0031,0.180,0.006,11.890,0.000,77.220
3.653,0.6123,-0.0031,0.6123,0.0000,0.0031,0.180,0.008,11.890,0.000,77.220
3.692,0.6240,-0.0031,0.6240,0.0000,0.0031,0.180,0.009,11.890,0.000,77.220
3.754,0.6317,-0.0031,0.6317,0.0000,0.0031,0.180,0.010,11.870,0.000,76.110
3.875,0.6395,-0.0031,0.6395,0.0000,0.0031,0.180,0.012,11.890,0.000,77.220
3.877,0.6510,-0.0031,0.6510,0.0000,0.0031,0.180,0.012,11.890,0.000,77.220
3.969,0.6586,-0.0032,0.6586,0.0000,0.0032,0.180,0.016,11.870,0.000,76.110
3.969,0.6663,-0.0032,0.6663,0.0000,0.0032,0.180,0.016,11.870,0.000,76.110
3.993,0.6778,-0.0033,0.6778,0.0000,0.0033,0.180,0.017,11.850,0.000,75.000
4.055,0.6855,-0.0033,0.6855,0.0000,0.0033,0.180,0.017,11.870,0.000,76.110
4.100,0.6932,-0.0033,0.6932,0.0000,0.0033,0.180,0.017,11.850,0.000,75.000
4.158,0.7048,-0.0034,0.7048,0.0000,0.0034,0.180,0.016,11.910,0.000,78.330
