t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.031,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,12.02,0.000,84.4
0.051,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,12.02,0.000,84.4
0.092,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.98,0.000,82.2
0.152,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.58,0.000,60.0
0.182,0.0035,0.0000,0.0035,0.0000,0.0000,0.180,-0.005,11.67,0.000,65.0
0.238,0.0093,0.0001,0.0093,0.0000,0.0001,0.180,-0.016,11.73,0.000,68.3
0.332,0.0201,0.0001,0.0201,0.0000,0.0001,0.180,-0.019,11.73,0.000,68.3
0.337,0.0271,0.0002,0.0271,0.0000,0.0002,0.180,-0.023,11.73,0.000,68.3
0.387,0.0348,0.0002,0.0348,0.0000,0.0002,0.180,-0.013,11.76,0.000,70.0
0.425,0.0461,0.0003,0.0461,0.0000,0.0003,0.180,-0.018,11.74,0.000,68.9
0.496,0.0540,0.0003,0.0540,0.0000,0.0003,0.180,-0.017,11.74,0.000,68.9
0.534,0.0656,0.0004,0.0656,0.0000,0.0004,0.180,-0.016,11.76,0.000,70.0
0.577,0.0730,0.0004,0.0730,0.0000,0.0004,0.180,-0.024,11.76,0.000,70.0
0.638,0.0807,0.0005,0.0807,0.0000,0.0005,0.180,0.001,11.76,0.000,70.0
0.688,0.0921,0.0005,0.0921,0.0000,0.0005,0.180,-0.016,11.74,0.000,68.9
0.725,0.0997,0.0006,0.0997,0.0000,0.0006,0.180,-0.015,11.76,0.000,70.0
0.785,0.1070,0.0006,0.1070,0.0000,0.0006,0.180,-0.015,11.71,0.000,67.2
0.826,0.1185,0.0006,0.1185,0.0000,0.0006,0.180,-0.014,11.74,0.000,68.9
0.892,0.1257,0.0006,0.1257,0.0000,0.0006,0.180,-0.013,11.74,0.000,68.9
0.938,0.1335,0.0007,0.1335,0.0000,0.0007,0.180,-0.005,11.74,0.000,68.9
1.002,0.1450,0.0007,0.1450,0.0000,0.0007,0.180,-0.013,11.71,0.000,67.2
1.028,0.1527,0.0007,0.1527,0.0000,0.0007,0.180,-0.003,11.76,0.000,70.0
1.103,0.1605,0.0007,0.1605,0.0000,0.0007,0.180,-0.010,11.74,0.000,68.9
1.132,0.1721,0.0007,0.1721,0.0000,0.0007,0.180,-0.007,11.71,0.000,67.2
1.192,0.1798,0.0007,0.1798,0.0000,0.0007,0.180,-0.005,11.74,0.000,68.9
1.237,0.1877,0.0007,0.1877,0.0000,0.0007,0.180,0.009,11.73,0.000,68.3
1.278,0.1990,0.0006,0.1990,0.0000,0.0006,0.180,0.002,11.73,0.000,68.3
1.337,0.2067,0.0006,0.2067,0.0000,0.0006,0.180,-0.002,11.73,0.000,68.3
1.392,0.2145,0.0006,0.2145,0.0000,0.0006,0.180,-0.001,11.74,0.000,68.9
1.432,0.2262,0.0006,0.2262,0.0000,0.0006,0.180,-0.001,11.74,0.000,68.9
1.496,0.2338,0.0006,0.2338,0.0000,0.0006,0.180,-0.002,11.73,0.000,68.3
1.558,0.2417,0.0006,0.2417,0.0000,0.0006,0.180,-0.004,11.74,0.000,68.9
1.595,0.2534,0.0006,0.2534,0.0000,0.0006,0.180,-0.003,11.74,0.000,68.9
1.642,0.2612,0.0005,0.2612,0.0000,0.0005,0.180,-0.003,11.71,0.000,67.2
1.688,0.2690,0.0005,0.2690,0.0000,0.0005,0.180,0.003,11.76,0.000,70.0
1.758,0.2802,0.0005,0.2802,0.0000,0.0005,0.180,-0.004,11.71,0.000,67.2
1.792,0.2879,0.0005,0.2879,0.0000,0.0005,0.180,-0.001,11.71,0.000,67.2
1.832,0.2989,0.0005,0.2989,0.0000,0.0005,0.180,-0.000,11.74,0.000,68.9
1.892,0.3066,0.0005,0.3066,0.0000,0.0005,0.180,-0.000,11.74,0.000,68.9
1.936,0.3142,0.0004,0.3142,0.0000,0.0004,0.180,0.005,11.71,0.000,67.2
1.996,0.3252,0.0004,0.3252,0.0000,0.0004,0.180,0.000,11.74,0.000,68.9
2.025,0.3326,0.0004,0.3326,0.0000,0.0004,0.180,-0.002,11.76,0.000,70.0
2.086,0.3402,0.0004,0.3402,0.0000,0.0004,0.180,0.001,11.74,0.000,68.9
2.129,0.3513,0.0004,0.3513,0.0000,0.0004,0.180,0.004,11.76,0.000,70.0
2.192,0.3591,0.0004,0.3591,0.0000,0.0004,0.180,0.001,11.76,0.000,70.0
2.234,0.3708,0.0003,0.3708,0.0000,0.0003,0.180,0.002,11.73,0.000,68.3
2.282,0.3784,0.0003,0.3784,0.0000,0.0003,0.180,0.004,11.74,0.000,68.9
2.342,0.3862,0.0003,0.3862,0.0000,0.0003,0.180,0.005,11.74,0.000,68.9
2.384,0.3978,0.0002,0.3978,0.0000,0.0002,0.180,0.006,11.74,0.000,68.9
2.425,0.4054,0.0002,0.4054,0.0000,0.0002,0.180,0.007,11.71,0.000,67.2
2.497,0.4131,0.0002,0.4131,0.0000,0.0002,0.180,0.008,11.73,0.000,68.3
2.531,0.4246,0.0001,0.4246,0.0000,0.0001,0.180,0.007,11.76,0.000,70.0
2.592,0.4325,0.0001,0.4325,0.0000,0.0001,0.180,0.008,11.71,0.000,67.2
2.639,0.4401,0.0001,0.4401,0.0000,0.0001,0.180,0.002,11.71,0.000,67.2
2.698,0.4519,0.0000,0.4519,0.0000,0.0000,0.180,0.008,11.74,0.000,68.9
2.732,0.4598,-0.0000,0.4598,0.0000,0.0000,0.180,0.007,11.71,0.000,67.2
2.791,0.4675,-0.0000,0.4675,0.0000,0.0000,0.180,0.007,11.71,0.000,67.2
2.848,0.4791,-0.0001,0.4791,0.0000,0.0001,0.180,0.013,11.74,0.000,68.9
2.892,0.4866,-0.0001,0.4866,0.0000,0.0001,0.180,0.009,11.74,0.000,68.9
2.938,0.4941,-0.0001,0.4941,0.0000,0.0001,0.180,0.014,11.71,0.000,67.2
2.999,0.5057,-0.0002,0.5057,0.0000,0.0002,0.180,0.010,11.73,0.000,68.3
3.036,0.5134,-0.0002,0.5134,0.0000,0.0002,0.180,0.009,11.74,0.000,68.9
3.088,0.5209,-0.0002,0.5209,0.0000,0.0002,0.180,0.010,11.71,0.000,67.2
3.131,0.5319,-0.0003,0.5319,0.0000,0.0003,0.180,0.009,11.74,0.000,68.9
3.188,0.5397,-0.0003,0.5397,0.0000,0.0003,0.180,0.006,11.76,0.000,70.0
3.234,0.5474,-0.0003,0.5474,0.0000,0.0003,0.180,0.008,11.71,0.000,67.2
3.279,0.5585,-0.0003,0.5585,0.0000,0.0003,0.180,0.014,11.71,0.000,67.2
3.337,0.5659,-0.0004,0.5659,0.0000,0.0004,0.180,0.012,11.76,0.000,70.0
