t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.02,0.000,84.4
0.013,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.02,0.000,84.4
0.077,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.00,0.000,83.3
0.110,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,11.71,0.000,67.2
0.166,0.0037,0.0000,0.0037,0.0000,0.0000,0.180,-0.041,11.76,0.000,70.0
0.207,0.0142,0.0000,0.0142,0.0000,0.0000,0.180,-0.046,11.80,0.000,72.2
0.277,0.0219,0.0000,0.0219,0.0000,0.0000,0.180,-0.042,11.82,0.000,73.3
0.312,0.0299,-0.0000,0.0299,0.0000,0.0000,0.180,-0.031,11.82,0.000,73.3
0.356,0.0415,-0.0001,0.0415,0.0000,0.0001,0.180,-0.031,11.82,0.000,73.3
0.417,0.0489,-0.0001,0.0489,0.0000,0.0001,0.180,-0.027,11.84,0.000,74.4
0.499,0.0602,-0.0002,0.0602,0.0000,0.0002,0.180,-0.021,11.82,0.000,73.3
0.505,0.0681,-0.0003,0.0681,0.0000,0.0003,0.180,-0.018,11.82,0.000,73.3
0.567,0.0752,-0.0004,0.0752,0.0000,0.0004,0.180,-0.015,11.80,0.000,72.2
0.605,0.0863,-0.0005,0.0863,0.0000,0.0005,0.180,-0.010,11.82,0.000,73.3
0.669,0.0943,-0.0007,0.0943,0.0000,0.0007,0.180,-0.006,11.82,0.000,73.3
0.715,0.1017,-0.0008,0.1017,0.0000,0.0008,0.180,-0.006,11.78,0.000,71.1
0.759,0.1132,-0.0009,0.1132,0.0000,0.0009,0.180,-0.004,11.82,0.000,73.3
0.809,0.1209,-0.0011,0.1209,0.0000,0.0011,0.180,-0.005,11.84,0.000,74.4
0.867,0.1286,-0.0012,0.1286,0.0000,0.0012,0.180,-0.005,11.84,0.000,74.4
0.906,0.1403,-0.0014,0.1403,0.0000,0.0014,0.180,-0.005,11.82,0.000,73.3
1.007,0.1477,-0.0015,0.1477,0.0000,0.0015,0.180,-0.005,11.84,0.000,74.4
1.012,0.1594,-0.0016,0.1594,0.0000,0.0016,0.180,-0.008,11.82,0.000,73.3
1.070,0.1671,-0.0017,0.1671,0.0000,0.0017,0.180,-0.008,11.82,0.000,73.3
1.118,0.1749,-0.0018,0.1749,0.0000,0.0018,0.180,-0.008,11.84,0.000,74.4
1.165,0.1865,-0.0020,0.1865,0.0000,0.0020,0.180,-0.009,11.84,0.000,74.4
1.205,0.1942,-0.0021,0.1942,0.0000,0.0021,0.180,-0.008,11.80,0.000,72.2
1.267,0.2017,-0.0022,0.2017,0.0000,0.0022,0.180,-0.009,11.84,0.000,74.4
1.320,0.2132,-0.0024,0.2132,0.0000,0.0024,0.180,-0.007,11.84,0.000,74.4
1.359,0.2209,-0.0025,0.2209,0.0000,0.0025,0.180,-0.007,11.82,0.000,73.3
1.426,0.2284,-0.0026,0.2284,0.0000,0.0026,0.180,-0.007,11.84,0.000,74.4
1.499,0.2400,-0.0028,0.2400,0.0000,0.0028,0.180,-0.005,11.82,0.000,73.3
1.505,0.2478,-0.0029,0.2478,0.0000,0.0029,0.180,-0.004,11.82,0.000,73.3
1.577,0.2554,-0.0030,0.2554,0.0000,0.0030,0.180,-0.004,11.84,0.000,74.4
1.611,0.2671,-0.0032,0.2671,0.0000,0.0032,0.180,0.001,11.85,0.000,75.0
1.658,0.2749,-0.0034,0.2749,0.0000,0.0034,0.180,0.001,11.84,0.000,74.4
1.718,0.2825,-0.0035,0.2825,0.0000,0.0035,0.180,0.001,11.82,0.000,73.3
1.761,0.2940,-0.0037,0.2940,0.0000,0.0037,0.180,0.005,11.85,0.000,75.0
1.805,0.3019,-0.0039,0.3019,0.0000,0.0039,0.180,0.005,11.84,0.000,74.4
1.877,0.3094,-0.0040,0.3094,0.0000,0.0040,0.180,0.004,11.82,0.000,73.3
1.916,0.3208,-0.0042,0.3208,0.0000,0.0042,0.180,0.006,11.82,0.000,73.3
1.998,0.3286,-0.0044,0.3286,0.0000,0.0044,0.180,0.008,11.82,0.000,73.3
2.077,0.3362,-0.0046,0.3362,0.0000,0.0046,0.180,0.007,11.82,0.000,73.3
2.081,0.3478,-0.0048,0.3478,0.0000,0.0048,0.180,0.007,11.82,0.000,73.3
