t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.119,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.004,12.020,0.000,84.440
0.120,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.004,12.020,0.000,84.440
0.133,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.004,12.020,0.000,84.440
0.184,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.004,11.800,0.000,72.220
0.229,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.003,11.690,0.000,66.110
0.294,0.0039,-0.0000,0.0039,0.0000,0.0000,0.180,0.011,11.780,0.000,71.110
0.373,0.0140,-0.0001,0.0140,0.0000,0.0001,0.180,0.021,11.780,0.000,71.110
0.407,0.0212,-0.0002,0.0212,0.0000,0.0002,0.180,0.024,11.780,0.000,71.110
0.436,0.0328,-0.0003,0.0328,0.0000,0.0003,0.180,0.025,11.820,0.000,73.330
0.476,0.0407,-0.0004,0.0407,0.0000,0.0004,0.180,0.026,11.800,0.000,72.220
0.581,0.0479,-0.0005,0.0479,0.0000,0.0005,0.180,0.026,11.820,0.000,73.330
0.582,0.0596,-0.0007,0.0596,0.0000,0.0007,0.180,0.026,11.820,0.000,73.330
0.661,0.0673,-0.0008,0.0673,0.0000,0.0008,0.180,0.027,11.800,0.000,72.220
0.678,0.0750,-0.0009,0.0750,0.0000,0.0009,0.180,0.026,11.760,0.000,70.000
0.752,0.0864,-0.0010,0.0864,0.0000,0.0010,0.180,0.025,11.780,0.000,71.110
0.775,0.0941,-0.0011,0.0941,0.0000,0.0011,0.180,0.024,11.820,0.000,73.330
0.908,0.1018,-0.0012,0.1018,0.0000,0.0012,0.180,0.022,11.800,0.000,72.220
0.909,0.1131,-0.0013,0.1131,0.0000,0.0013,0.180,0.022,11.800,0.000,72.220
0.942,0.1209,-0.0014,0.1209,0.0000,0.0014,0.180,0.022,11.820,0.000,73.330
0.986,0.1285,-0.0014,0.1285,0.0000,0.0014,0.180,0.021,11.760,0.000,70.000
1.025,0.1402,-0.0015,0.1402,0.0000,0.0015,0.180,0.019,11.800,0.000,72.220
1.083,0.1479,-0.0016,0.1479,0.0000,0.0016,0.180,0.017,11.820,0.000,73.330
1.170,0.1557,-0.0016,0.1557,0.0000,0.0016,0.180,0.012,11.760,0.000,70.000
1.171,0.1674,-0.0017,0.1674,0.0000,0.0017,0.180,0.012,11.760,0.000,70.000
1.273,0.1750,-0.0017,0.1750,0.0000,0.0017,0.180,0.010,11.800,0.000,72.220
1.310,0.1829,-0.0018,0.1829,0.0000,0.0018,0.180,0.008,11.800,0.000,72.220
