t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.037,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.040,0.000,85.550
0.084,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,11.780,0.000,71.110
0.122,0.0010,-0.0000,0.0010,0.0000,0.0000,0.180,-0.007,11.760,0.000,70.000
0.186,0.0063,-0.0000,0.0063,0.0000,0.0000,0.179,0.264,11.820,0.000,73.330
0.238,0.0130,-0.0001,0.0130,0.0000,0.0001,0.178,0.158,11.850,0.000,75.000
0.277,0.0239,-0.0002,0.0239,0.0000,0.0002,0.179,0.024,11.850,0.000,75.000
0.324,0.0312,-0.0003,0.0312,0.0000,0.0003,0.179,0.045,11.840,0.000,74.440
0.387,0.0386,-0.0004,0.0386,0.0000,0.0004,0.179,-0.083,11.890,0.000,77.220
0.425,0.0496,-0.0005,0.0496,0.0000,0.0005,0.179,-0.013,11.840,0.000,74.440
0.486,0.0569,-0.0005,0.0569,0.0000,0.0005,0.179,0.057,11.820,0.000,73.330
0.531,0.0643,-0.0006,0.0643,0.0000,0.0006,0.179,0.025,11.850,0.000,75.000
0.580,0.0753,-0.0006,0.0753,0.0000,0.0006,0.179,0.027,11.820,0.000,73.330
0.625,0.0825,-0.0007,0.0825,0.0000,0.0007,0.179,0.027,11.840,0.000,74.440
0.685,0.0899,-0.0007,0.0899,0.0000,0.0007,0.179,0.030,11.870,0.000,76.110
0.721,0.1009,-0.0008,0.1009,0.0000,0.0008,0.179,0.027,11.840,0.000,74.440
0.795,0.1077,-0.0009,0.1077,0.0000,0.0009,0.179,0.027,11.850,0.000,75.000
0.834,0.1152,-0.0009,0.1152,0.0000,0.0009,0.179,0.027,11.870,0.000,76.110
0.887,0.1262,-0.0010,0.1262,0.0000,0.0010,0.179,0.018,11.840,0.000,74.440
0.936,0.1328,-0.0010,0.1328,0.0000,0.0010,0.179,0.008,11.850,0.000,75.000
0.981,0.1438,-0.0011,0.1438,0.0000,0.0011,0.179,0.022,11.850,0.000,75.000
1.025,0.1512,-0.0011,0.1512,0.0000,0.0011,0.179,0.020,11.820,0.000,73.330
