t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,0.0001,0.0000,0.0001,0.0000,0.0000,0.153,-0.010,12.00,0.000,83.3
0.058,0.0001,0.0000,0.0001,0.0000,0.0000,0.180,0.001,11.71,0.000,67.2
0.086,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.71,0.000,67.2
0.133,0.0008,0.0000,0.0008,0.0000,0.0000,0.180,-0.001,11.71,0.000,67.2
0.178,0.0057,0.0000,0.0057,0.0000,0.0000,0.180,-0.041,11.82,0.000,73.3
0.225,0.0162,0.0001,0.0162,0.0000,0.0001,0.180,-0.011,11.84,0.000,74.4
0.266,0.0237,0.0001,0.0237,0.0000,0.0001,0.180,-0.011,11.80,0.000,72.2
0.349,0.0307,0.0001,0.0307,0.0000,0.0001,0.180,0.006,11.80,0.000,72.2
0.373,0.0421,0.0001,0.0421,0.0000,0.0001,0.180,-0.008,11.84,0.000,74.4
0.423,0.0500,0.0002,0.0500,0.0000,0.0002,0.180,-0.008,11.82,0.000,73.3
0.498,0.0575,0.0002,0.0575,0.0000,0.0002,0.180,-0.009,11.82,0.000,73.3
0.540,0.0690,0.0002,0.0690,0.0000,0.0002,0.180,-0.027,11.84,0.000,74.4
0.565,0.0769,0.0003,0.0769,0.0000,0.0003,0.180,-0.013,11.84,0.000,74.4
0.628,0.0845,0.0003,0.0845,0.0000,0.0003,0.180,-0.029,11.82,0.000,73.3
0.673,0.0961,0.0004,0.0961,0.0000,0.0004,0.180,-0.017,11.82,0.000,73.3
0.730,0.1041,0.0004,0.1041,0.0000,0.0004,0.180,-0.001,11.84,0.000,74.4
0.778,0.1119,0.0005,0.1119,0.0000,0.0005,0.180,0.004,11.84,0.000,74.4
0.833,0.1235,0.0005,0.1235,0.0000,0.0005,0.180,-0.012,11.82,0.000,73.3
0.886,0.1313,0.0005,0.1313,0.0000,0.0005,0.180,-0.011,11.85,0.000,75.0
0.927,0.1391,0.0005,0.1391,0.0000,0.0005,0.180,0.011,11.85,0.000,75.0
1.005,0.1507,0.0005,0.1507,0.0000,0.0005,0.180,-0.004,11.82,0.000,73.3
1.036,0.1583,0.0005,0.1583,0.0000,0.0005,0.180,0.011,11.84,0.000,74.4
1.078,0.1657,0.0005,0.1657,0.0000,0.0005,0.180,-0.002,11.82,0.000,73.3
1.133,0.1768,0.0004,0.1768,0.0000,0.0004,0.180,-0.001,11.80,0.000,72.2
1.178,0.1844,0.0004,0.1844,0.0000,0.0004,0.180,0.001,11.82,0.000,73.3
1.223,0.1956,0.0004,0.1956,0.0000,0.0004,0.180,-0.000,11.82,0.000,73.3
1.263,0.2033,0.0004,0.2033,0.0000,0.0004,0.180,0.001,11.80,0.000,72.2
1.345,0.2110,0.0004,0.2110,0.0000,0.0004,0.180,0.001,11.82,0.000,73.3
1.376,0.2226,0.0004,0.2226,0.0000,0.0004,0.180,0.002,11.82,0.000,73.3
1.433,0.2303,0.0003,0.2303,0.0000,0.0003,0.180,0.003,11.80,0.000,72.2
