t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.059,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,0.006,12.040,0.000,85.550
0.097,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,0.008,11.820,0.000,73.330
0.144,0.0012,-0.0000,0.0012,0.0000,0.0000,0.180,-0.001,11.780,0.000,71.110
0.201,0.0067,-0.0000,0.0067,0.0000,0.0000,0.180,0.011,11.820,0.000,73.330
0.251,0.0134,-0.0001,0.0134,0.0000,0.0001,0.179,0.036,11.820,0.000,73.330
0.296,0.0246,-0.0002,0.0246,0.0000,0.0002,0.179,-0.056,11.820,0.000,73.330
0.352,0.0316,-0.0002,0.0316,0.0000,0.0002,0.179,0.027,11.840,0.000,74.440
0.395,0.0427,-0.0002,0.0427,0.0000,0.0002,0.180,-0.001,11.820,0.000,73.330
0.451,0.0496,-0.0002,0.0496,0.0000,0.0002,0.180,-0.003,11.840,0.000,74.440
0.499,0.0572,-0.0002,0.0572,0.0000,0.0002,0.180,0.118,11.840,0.000,74.440
0.573,0.0680,-0.0003,0.0680,0.0000,0.0003,0.180,0.012,11.820,0.000,73.330
0.606,0.0753,-0.0003,0.0753,0.0000,0.0003,0.179,0.018,11.820,0.000,73.330
0.652,0.0826,-0.0003,0.0826,0.0000,0.0003,0.179,0.017,11.850,0.000,75.000
0.693,0.0935,-0.0004,0.0935,0.0000,0.0004,0.179,0.018,11.800,0.000,72.220
0.752,0.1003,-0.0004,0.1003,0.0000,0.0004,0.179,0.020,11.820,0.000,73.330
0.802,0.1077,-0.0005,0.1077,0.0000,0.0005,0.179,0.018,11.850,0.000,75.000
0.845,0.1186,-0.0005,0.1186,0.0000,0.0005,0.180,0.016,11.840,0.000,74.440
0.901,0.1257,-0.0005,0.1257,0.0000,0.0005,0.180,0.015,11.840,0.000,74.440
0.955,0.1332,-0.0005,0.1332,0.0000,0.0005,0.180,0.012,11.840,0.000,74.440
0.991,0.1441,-0.0006,0.1441,0.0000,0.0006,0.180,0.012,11.820,0.000,73.330
1.050,0.1509,-0.0006,0.1509,0.0000,0.0006,0.180,-0.010,11.840,0.000,74.440
1.129,0.1582,-0.0006,0.1582,0.0000,0.0006,0.180,0.010,11.820,0.000,73.330
1.158,0.1690,-0.0006,0.1690,0.0000,0.0006,0.180,-0.009,11.820,0.000,73.330
1.204,0.1762,-0.0006,0.1762,0.0000,0.0006,0.180,0.008,11.850,0.000,75.000
1.248,0.1866,-0.0006,0.1866,0.0000,0.0006,0.180,0.009,11.820,0.000,73.330
1.293,0.1937,-0.0006,0.1937,0.0000,0.0006,0.180,0.007,11.820,0.000,73.330
1.351,0.2011,-0.0006,0.2011,0.0000,0.0006,0.180,0.006,11.840,0.000,74.440
1.394,0.2121,-0.0007,0.2121,0.0000,0.0007,0.180,0.006,11.820,0.000,73.330
1.455,0.2194,-0.0007,0.2194,0.0000,0.0007,0.180,0.007,11.840,0.000,74.440
1.498,0.2264,-0.0007,0.2264,0.0000,0.0007,0.180,0.007,11.850,0.000,75.000
1.542,0.2372,-0.0007,0.2372,0.0000,0.0007,0.180,0.006,11.840,0.000,74.440
1.602,0.2444,-0.0007,0.2444,0.0000,0.0007,0.180,0.006,11.840,0.000,74.440
1.648,0.2551,-0.0007,0.2551,0.0000,0.0007,0.180,0.014,11.850,0.000,75.000
1.703,0.2625,-0.0007,0.2625,0.0000,0.0007,0.180,0.007,11.850,0.000,75.000
1.751,0.2694,-0.0007,0.2694,0.0000,0.0007,0.180,0.008,11.820,0.000,73.330
1.794,0.2799,-0.0007,0.2799,0.0000,0.0007,0.180,0.010,11.840,0.000,74.440
1.860,0.2868,-0.0007,0.2868,0.0000,0.0007,0.180,0.033,11.820,0.000,73.330
1.895,0.2976,-0.0008,0.2976,0.0000,0.0008,0.180,0.013,11.840,0.000,74.440
1.950,0.3045,-0.0008,0.3045,0.0000,0.0008,0.180,0.013,11.840,0.000,74.440
2.022,0.3118,-0.0008,0.3118,0.0000,0.0008,0.180,0.013,11.840,0.000,74.440
2.065,0.3223,-0.0008,0.3223,0.0000,0.0008,0.180,0.014,11.850,0.000,75.000
2.103,0.3296,-0.0009,0.3296,0.0000,0.0009,0.180,0.013,11.850,0.000,75.000
2.151,0.3370,-0.0009,0.3370,0.0000,0.0009,0.180,0.013,11.840,0.000,74.440
2.195,0.3479,-0.0009,0.3479,0.0000,0.0009,0.180,-0.015,11.820,0.000,73.330
2.256,0.3552,-0.0009,0.3552,0.0000,0.0009,0.180,-0.010,11.840,0.000,74.440
2.299,0.3624,-0.0009,0.3624,0.0000,0.0009,0.180,-0.001,11.840,0.000,74.440
2.382,0.3732,-0.0009,0.3732,0.0000,0.0009,0.180,0.006,11.840,0.000,74.440
2.395,0.3805,-0.0009,0.3805,0.0000,0.0009,0.180,0.014,11.840,0.000,74.440
