t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.005,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.119,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.120,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.159,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.840,0.000,74.440
0.213,-0.0001,-0.0000,0.0000,0.0000,0.0001,0.180,-0.000,11.650,0.000,63.880
0.261,0.0033,-0.0000,0.0033,0.0000,0.0000,0.180,-0.000,11.710,0.000,67.220
0.309,0.0098,-0.0001,0.0098,0.0000,0.0001,0.180,0.026,11.760,0.000,70.000
0.455,0.0209,-0.0002,0.0209,0.0000,0.0002,0.180,0.025,11.760,0.000,70.000
0.456,0.0287,-0.0003,0.0287,0.0000,0.0003,0.180,0.025,11.760,0.000,70.000
0.457,0.0401,-0.0005,0.0401,0.0000,0.0005,0.180,0.025,11.760,0.000,70.000
0.505,0.0477,-0.0006,0.0477,0.0000,0.0006,0.180,0.025,11.800,0.000,72.220
0.564,0.0553,-0.0006,0.0553,0.0000,0.0006,0.180,0.023,11.780,0.000,71.110
0.601,0.0667,-0.0008,0.0667,0.0000,0.0008,0.180,0.020,11.780,0.000,71.110
0.652,0.0744,-0.0008,0.0744,0.0000,0.0008,0.180,0.018,11.780,0.000,71.110
0.711,0.0821,-0.0009,0.0821,0.0000,0.0009,0.180,0.017,11.780,0.000,71.110
0.756,0.0937,-0.0010,0.0937,0.0000,0.0010,0.180,0.017,11.800,0.000,72.220
0.829,0.1015,-0.0010,0.1015,0.0000,0.0010,0.180,0.017,11.780,0.000,71.110
0.887,0.1093,-0.0011,0.1093,0.0000,0.0011,0.180,0.017,11.760,0.000,70.000
0.920,0.1209,-0.0012,0.1209,0.0000,0.0012,0.180,0.015,11.780,0.000,71.110
0.966,0.1287,-0.0012,0.1287,0.0000,0.0012,0.180,0.015,11.780,0.000,71.110
1.010,0.1365,-0.0013,0.1365,0.0000,0.0013,0.180,0.014,11.780,0.000,71.110
1.055,0.1481,-0.0014,0.1481,0.0000,0.0014,0.180,0.015,11.760,0.000,70.000
1.098,0.1558,-0.0014,0.1558,0.0000,0.0014,0.180,0.015,11.800,0.000,72.220
1.161,0.1636,-0.0015,0.1636,0.0000,0.0015,0.180,0.016,11.780,0.000,71.110
1.201,0.1749,-0.0015,0.1749,0.0000,0.0015,0.180,0.015,11.780,0.000,71.110
1.320,0.1827,-0.0016,0.1827,0.0000,0.0016,0.180,0.016,11.800,0.000,72.220
1.322,0.1904,-0.0017,0.1904,0.0000,0.0017,0.180,0.016,11.800,0.000,72.220
1.357,0.2019,-0.0017,0.2019,0.0000,0.0017,0.180,0.017,11.760,0.000,70.000
1.403,0.2096,-0.0018,0.2096,0.0000,0.0018,0.180,0.017,11.800,0.000,72.220
1.461,0.2174,-0.0019,0.2174,0.0000,0.0019,0.180,0.018,11.800,0.000,72.220
1.502,0.2288,-0.0019,0.2288,0.0000,0.0019,0.180,0.016,11.740,0.000,68.880
1.566,0.2364,-0.0020,0.2364,0.0000,0.0020,0.180,0.015,11.800,0.000,72.220
1.609,0.2442,-0.0020,0.2442,0.0000,0.0020,0.180,0.014,11.800,0.000,72.220
