t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,0.0000,-0.0000,0.0000,0.0000,0.0000,0.153,-0.010,12.02,0.000,84.4
0.026,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,0.000,12.00,0.000,83.3
0.179,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.63,0.000,62.8
0.186,0.0008,0.0000,0.0008,0.0000,0.0000,0.180,-0.002,11.65,0.000,63.9
0.191,0.0058,0.0000,0.0058,0.0000,0.0000,0.180,-0.081,11.65,0.000,63.9
0.262,0.0127,0.0001,0.0127,0.0000,0.0001,0.180,-0.020,11.76,0.000,70.0
0.266,0.0237,0.0002,0.0237,0.0000,0.0002,0.180,-0.026,11.76,0.000,70.0
0.342,0.0308,0.0002,0.0308,0.0000,0.0002,0.180,-0.021,11.78,0.000,71.1
0.383,0.0383,0.0003,0.0383,0.0000,0.0003,0.180,-0.019,11.78,0.000,71.1
0.432,0.0499,0.0003,0.0499,0.0000,0.0003,0.180,-0.015,11.82,0.000,73.3
0.498,0.0578,0.0003,0.0578,0.0000,0.0003,0.180,-0.013,11.78,0.000,71.1
0.541,0.0654,0.0004,0.0654,0.0000,0.0004,0.180,-0.010,11.78,0.000,71.1
0.585,0.0771,0.0004,0.0771,0.0000,0.0004,0.180,-0.008,11.80,0.000,72.2
0.632,0.0846,0.0004,0.0846,0.0000,0.0004,0.180,-0.007,11.78,0.000,71.1
0.675,0.0920,0.0004,0.0920,0.0000,0.0004,0.180,-0.007,11.76,0.000,70.0
0.748,0.1036,0.0004,0.1036,0.0000,0.0004,0.180,-0.001,11.80,0.000,72.2
0.795,0.1115,0.0004,0.1115,0.0000,0.0004,0.180,-0.004,11.80,0.000,72.2
0.858,0.1227,0.0004,0.1227,0.0000,0.0004,0.180,-0.001,11.78,0.000,71.1
0.892,0.1300,0.0004,0.1300,0.0000,0.0004,0.180,-0.002,11.78,0.000,71.1
0.941,0.1378,0.0004,0.1378,0.0000,0.0004,0.180,-0.002,11.80,0.000,72.2
1.002,0.1491,0.0004,0.1491,0.0000,0.0004,0.180,-0.003,11.76,0.000,70.0
1.032,0.1563,0.0004,0.1563,0.0000,0.0004,0.180,-0.003,11.76,0.000,70.0
1.161,0.1641,0.0004,0.1641,0.0000,0.0004,0.180,-0.004,11.74,0.000,68.9
1.165,0.1755,0.0004,0.1755,0.0000,0.0004,0.180,-0.027,11.74,0.000,68.9
1.203,0.1827,0.0004,0.1827,0.0000,0.0004,0.180,-0.007,11.78,0.000,71.1
1.302,0.1942,0.0004,0.1942,0.0000,0.0004,0.180,-0.008,11.78,0.000,71.1
1.326,0.2018,0.0004,0.2018,0.0000,0.0004,0.180,-0.009,11.76,0.000,70.0
1.351,0.2089,0.0005,0.2089,0.0000,0.0005,0.180,-0.010,11.76,0.000,70.0
1.397,0.2204,0.0005,0.2204,0.0000,0.0005,0.180,-0.018,11.78,0.000,71.1
1.451,0.2283,0.0005,0.2283,0.0000,0.0005,0.180,-0.012,11.78,0.000,71.1
1.497,0.2357,0.0005,0.2357,0.0000,0.0005,0.180,-0.011,11.76,0.000,70.0
1.525,0.2473,0.0006,0.2473,0.0000,0.0006,0.180,-0.008,11.80,0.000,72.2
1.602,0.2552,0.0006,0.2552,0.0000,0.0006,0.180,-0.010,11.74,0.000,68.9
1.651,0.2627,0.0006,0.2627,0.0000,0.0006,0.180,-0.007,11.80,0.000,72.2
1.703,0.2744,0.0006,0.2744,0.0000,0.0006,0.180,-0.005,11.80,0.000,72.2
1.734,0.2823,0.0006,0.2823,0.0000,0.0006,0.180,-0.004,11.80,0.000,72.2
1.768,0.2901,0.0006,0.2901,0.0000,0.0006,0.180,0.007,11.74,0.000,68.9
1.826,0.3011,0.0005,0.3011,0.0000,0.0005,0.180,0.003,11.76,0.000,70.0
1.904,0.3089,0.0005,0.3089,0.0000,0.0005,0.180,-0.001,11.80,0.000,72.2
2.025,0.3200,0.0005,0.3200,0.0000,0.0005,0.180,0.011,11.76,0.000,70.0
2.056,0.3276,0.0005,0.3276,0.0000,0.0005,0.180,0.013,11.78,0.000,71.1
2.085,0.3350,0.0004,0.3350,0.0000,0.0004,0.180,0.008,11.80,0.000,72.2
2.087,0.3464,0.0004,0.3464,0.0000,0.0004,0.180,0.008,11.80,0.000,72.2
2.224,0.3541,0.0004,0.3541,0.0000,0.0004,0.180,0.005,11.80,0.000,72.2
