t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.018,0.0000,-0.0000,0.0000,0.0000,0.0000,0.179,-0.001,11.97,0.000,81.7
0.055,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.71,0.000,67.2
0.105,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.47,0.000,53.9
0.163,0.0029,0.0000,0.0029,0.0000,0.0000,0.180,-0.004,11.43,0.000,51.7
0.209,0.0090,0.0001,0.0090,0.0000,0.0001,0.180,-0.024,11.36,0.000,47.8
0.260,0.0201,0.0001,0.0201,0.0000,0.0001,0.180,-0.009,11.28,0.000,43.3
0.298,0.0271,0.0002,0.0271,0.0000,0.0002,0.180,-0.005,11.23,0.000,40.5
0.374,0.0347,0.0002,0.0347,0.0000,0.0002,0.180,-0.016,11.17,0.000,37.2
0.397,0.0462,0.0003,0.0462,0.0000,0.0003,0.180,-0.004,11.25,0.000,41.7
0.446,0.0537,0.0003,0.0537,0.0000,0.0003,0.180,-0.013,11.19,0.000,38.3
0.505,0.0615,0.0003,0.0615,0.0000,0.0003,0.180,-0.012,11.19,0.000,38.3
0.549,0.0727,0.0003,0.0727,0.0000,0.0003,0.180,0.003,11.30,0.000,44.4
0.614,0.0803,0.0004,0.0803,0.0000,0.0004,0.180,-0.008,11.19,0.000,38.3
0.667,0.0914,0.0004,0.0914,0.0000,0.0004,0.180,-0.014,11.12,0.000,34.4
0.697,0.0988,0.0004,0.0988,0.0000,0.0004,0.180,-0.008,11.10,0.000,33.3
0.763,0.1065,0.0004,0.1065,0.0000,0.0004,0.180,-0.008,11.08,0.000,32.2
0.798,0.1178,0.0004,0.1178,0.0000,0.0004,0.180,-0.023,11.32,0.000,45.5
0.860,0.1252,0.0004,0.1252,0.0000,0.0004,0.180,-0.017,11.32,0.000,45.5
0.904,0.1330,0.0005,0.1330,0.0000,0.0005,0.180,-0.012,11.36,0.000,47.8
0.947,0.1439,0.0005,0.1439,0.0000,0.0005,0.180,-0.011,11.32,0.000,45.5
1.006,0.1512,0.0005,0.1512,0.0000,0.0005,0.180,-0.012,11.16,0.000,36.7
1.063,0.1628,0.0006,0.1628,0.0000,0.0006,0.180,-0.012,11.08,0.000,32.2
1.100,0.1701,0.0006,0.1701,0.0000,0.0006,0.180,-0.000,11.08,0.000,32.2
1.179,0.1779,0.0006,0.1779,0.0000,0.0006,0.180,-0.001,11.08,0.000,32.2
1.205,0.1896,0.0006,0.1896,0.0000,0.0006,0.180,-0.006,11.08,0.000,32.2
1.263,0.1974,0.0006,0.1974,0.0000,0.0006,0.180,-0.007,11.05,0.000,30.5
1.308,0.2051,0.0006,0.2051,0.0000,0.0006,0.180,-0.006,11.01,0.000,28.3
1.356,0.2169,0.0006,0.2169,0.0000,0.0006,0.180,-0.007,11.03,0.000,29.4
1.399,0.2248,0.0006,0.2248,0.0000,0.0006,0.180,-0.009,10.97,0.000,26.1
1.498,0.2323,0.0006,0.2323,0.0000,0.0006,0.180,-0.008,10.90,0.000,22.2
1.499,0.2439,0.0006,0.2439,0.0000,0.0006,0.180,0.003,10.90,0.000,22.2
1.563,0.2519,0.0006,0.2519,0.0000,0.0006,0.180,-0.006,10.92,0.000,23.3
1.620,0.2593,0.0006,0.2593,0.0000,0.0006,0.180,0.009,11.45,0.000,52.8
1.663,0.2710,0.0006,0.2710,0.0000,0.0006,0.180,-0.002,11.43,0.000,51.7
1.713,0.2791,0.0006,0.2791,0.0000,0.0006,0.180,-0.001,11.43,0.000,51.7
1.760,0.2867,0.0005,0.2867,0.0000,0.0005,0.180,0.007,11.38,0.000,48.9
1.806,0.2982,0.0005,0.2982,0.0000,0.0005,0.180,0.001,11.36,0.000,47.8
1.863,0.3061,0.0005,0.3061,0.0000,0.0005,0.180,0.002,11.36,0.000,47.8
1.913,0.3137,0.0005,0.3137,0.0000,0.0005,0.180,0.002,11.28,0.000,43.3
1.955,0.3251,0.0004,0.3251,0.0000,0.0004,0.180,0.002,11.21,0.000,39.4
1.997,0.3329,0.0004,0.3329,0.0000,0.0004,0.180,-0.001,11.28,0.000,43.3
2.063,0.3405,0.0004,0.3405,0.0000,0.0004,0.180,0.001,11.21,0.000,39.4
2.103,0.3518,0.0004,0.3518,0.0000,0.0004,0.180,0.001,11.14,0.000,35.5
2.146,0.3594,0.0004,0.3594,0.0000,0.0004,0.180,0.001,11.08,0.000,32.2
2.208,0.3672,0.0003,0.3672,0.0000,0.0003,0.180,0.004,10.97,0.000,26.1
2.248,0.3780,0.0003,0.3780,0.0000,0.0003,0.180,0.011,11.03,0.000,29.4
2.319,0.3854,0.0003,0.3854,0.0000,0.0003,0.180,0.007,10.97,0.000,26.1
2.355,0.3966,0.0003,0.3966,0.0000,0.0003,0.180,0.004,11.36,0.000,47.8
2.396,0.4044,0.0003,0.4044,0.0000,0.0003,0.180,0.004,11.43,0.000,51.7
2.500,0.4124,0.0002,0.4124,0.0000,0.0002,0.180,0.004,11.45,0.000,52.8
2.502,0.4243,0.0002,0.4243,0.0000,0.0002,0.180,0.000,11.40,0.000,50.0
2.588,0.4321,0.0002,0.4321,0.0000,0.0002,0.180,0.007,11.36,0.000,47.8
2.617,0.4397,0.0002,0.4397,0.0000,0.0002,0.180,0.002,11.36,0.000,47.8
2.654,0.4513,0.0001,0.4513,0.0000,0.0001,0.180,0.004,11.40,0.000,50.0
2.702,0.4593,0.0001,0.4593,0.0000,0.0001,0.180,0.006,11.25,0.000,41.7
2.758,0.4668,0.0001,0.4668,0.0000,0.0001,0.180,0.008,11.27,0.000,42.8
2.799,0.4779,0.0000,0.4779,0.0000,0.0000,0.180,0.020,11.36,0.000,47.8
2.863,0.4854,0.0000,0.4854,0.0000,0.0000,0.180,0.009,11.23,0.000,40.5
2.903,0.4964,-0.0000,0.4964,0.0000,0.0000,0.180,0.011,11.06,0.000,31.1
3.000,0.5039,-0.0001,0.5039,0.0000,0.0001,0.180,0.011,11.06,0.000,31.1
3.003,0.5114,-0.0001,0.5114,0.0000,0.0001,0.180,0.014,11.06,0.000,31.1
3.053,0.5228,-0.0002,0.5228,0.0000,0.0002,0.180,0.010,10.97,0.000,26.1
