t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.026,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.087,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.398,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.399,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.400,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.060,0.000,86.660
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.400,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.401,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.423,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,11.950,0.000,80.550
0.486,0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,0.000,11.820,0.000,73.330
0.529,0.0023,-0.0000,0.0023,0.0000,0.0000,0.173,0.000,11.840,0.000,74.440
0.578,0.0103,-0.0001,0.0103,0.0000,0.0001,0.179,0.005,11.850,0.000,75.000
0.624,0.0167,-0.0001,0.0167,0.0000,0.0001,0.179,0.005,11.850,0.000,75.000
0.684,0.0239,-0.0002,0.0239,0.0000,0.0002,0.180,0.006,11.890,0.000,77.220
0.726,0.0351,-0.0003,0.0351,0.0000,0.0003,0.180,0.006,11.870,0.000,76.110
0.783,0.0422,-0.0003,0.0422,0.0000,0.0003,0.180,0.007,11.850,0.000,75.000
0.830,0.0498,-0.0004,0.0498,0.0000,0.0004,0.180,0.007,11.870,0.000,76.110
0.877,0.0608,-0.0005,0.0608,0.0000,0.0005,0.180,0.009,11.870,0.000,76.110
0.923,0.0678,-0.0006,0.0678,0.0000,0.0006,0.180,0.009,11.870,0.000,76.110
0.982,0.0753,-0.0007,0.0753,0.0000,0.0007,0.180,0.010,11.870,0.000,76.110
1.026,0.0862,-0.0008,0.0862,0.0000,0.0008,0.180,0.010,11.850,0.000,75.000
1.086,0.0931,-0.0009,0.0931,0.0000,0.0009,0.180,0.012,11.840,0.000,74.440
1.128,0.1039,-0.0011,0.1039,0.0000,0.0011,0.180,0.012,11.870,0.000,76.110
1.175,0.1114,-0.0012,0.1114,0.0000,0.0012,0.180,0.013,11.840,0.000,74.440
1.235,0.1183,-0.0013,0.1183,0.0000,0.0013,0.180,0.013,11.820,0.000,73.330
1.283,0.1292,-0.0015,0.1292,0.0000,0.0015,0.180,0.013,11.890,0.000,77.220
1.325,0.1367,-0.0016,0.1367,0.0000,0.0016,0.180,0.013,11.850,0.000,75.000
1.383,0.1438,-0.0017,0.1438,0.0000,0.0017,0.180,0.014,11.850,0.000,75.000
1.424,0.1547,-0.0019,0.1547,0.0000,0.0019,0.180,0.014,11.890,0.000,77.220
1.485,0.1620,-0.0020,0.1620,0.0000,0.0020,0.180,0.014,11.840,0.000,74.440
1.540,0.1691,-0.0021,0.1691,0.0000,0.0021,0.180,0.014,11.850,0.000,75.000
1.578,0.1799,-0.0023,0.1799,0.0000,0.0023,0.180,0.014,11.870,0.000,76.110
1.625,0.1871,-0.0024,0.1871,0.0000,0.0024,0.180,0.014,11.840,0.000,74.440
1.682,0.1941,-0.0025,0.1941,0.0000,0.0025,0.180,0.013,11.850,0.000,75.000
1.729,0.2049,-0.0027,0.2049,0.0000,0.0027,0.180,0.013,11.890,0.000,77.220
1.788,0.2121,-0.0028,0.2121,0.0000,0.0028,0.180,0.013,11.850,0.000,75.000
1.830,0.2194,-0.0029,0.2194,0.0000,0.0029,0.180,0.013,11.870,0.000,76.110
1.878,0.2304,-0.0030,0.2304,0.0000,0.0030,0.180,0.012,11.870,0.000,76.110
1.927,0.2375,-0.0031,0.2375,0.0000,0.0031,0.180,0.012,11.850,0.000,75.000
1.981,0.2450,-0.0032,0.2450,0.0000,0.0032,0.180,0.012,11.850,0.000,75.000
2.024,0.2561,-0.0034,0.2561,0.0000,0.0034,0.180,0.012,11.850,0.000,75.000
2.084,0.2633,-0.0035,0.2633,0.0000,0.0035,0.180,0.013,11.850,0.000,75.000
2.133,0.2707,-0.0036,0.2707,0.0000,0.0036,0.180,0.013,11.870,0.000,76.110
2.182,0.2817,-0.0038,0.2817,0.0000,0.0038,0.180,0.014,11.870,0.000,76.110
2.224,0.2888,-0.0039,0.2888,0.0000,0.0039,0.180,0.014,11.840,0.000,74.440
2.281,0.2962,-0.0040,0.2962,0.0000,0.0040,0.180,0.015,11.870,0.000,76.110
2.324,0.3070,-0.0042,0.3070,0.0000,0.0042,0.180,0.015,11.850,0.000,75.000
2.382,0.3141,-0.0043,0.3141,0.0000,0.0043,0.180,0.016,11.850,0.000,75.000
2.427,0.3214,-0.0044,0.3214,0.0000,0.0044,0.180,0.016,11.870,0.000,76.110
2.488,0.3323,-0.0046,0.3323,0.0000,0.0046,0.180,0.018,11.850,0.000,75.000
2.533,0.3394,-0.0048,0.3394,0.0000,0.0048,0.180,0.018,11.850,0.000,75.000
2.579,0.3503,-0.0050,0.3503,0.0000,0.0050,0.180,0.018,11.870,0.000,76.110
2.624,0.3577,-0.0051,0.3577,0.0000,0.0051,0.180,0.018,11.850,0.000,75.000
2.685,0.3648,-0.0052,0.3648,0.0000,0.0052,0.180,0.018,11.850,0.000,75.000
2.730,0.3757,-0.0055,0.3757,0.0000,0.0055,0.180,0.018,11.870,0.000,76.110
2.786,0.3829,-0.0056,0.3829,0.0000,0.0056,0.180,0.018,11.850,0.000,75.000
2.833,0.3900,-0.0057,0.3900,0.0000,0.0057,0.180,0.018,11.850,0.000,75.000
2.877,0.4008,-0.0059,0.4008,0.0000,0.0059,0.180,0.017,11.870,0.000,76.110
2.924,0.4078,-0.0060,0.4078,0.0000,0.0060,0.180,0.017,11.850,0.000,75.000
2.987,0.4150,-0.0061,0.4150,0.0000,0.0061,0.180,0.016,11.850,0.000,75.000
3.027,0.4259,-0.0063,0.4259,0.0000,0.0063,0.180,0.016,11.850,0.000,75.000
3.084,0.4331,-0.0064,0.4331,0.0000,0.0064,0.180,0.016,11.870,0.000,76.110
3.129,0.4405,-0.0065,0.4405,0.0000,0.0065,0.180,0.016,11.850,0.000,75.000
3.176,0.4515,-0.0067,0.4515,0.0000,0.0067,0.180,0.015,11.870,0.000,76.110
3.226,0.4589,-0.0068,0.4589,0.0000,0.0068,0.180,0.015,11.850,0.000,75.000
3.280,0.4662,-0.0069,0.4662,0.0000,0.0069,0.180,0.015,11.850,0.000,75.000
3.324,0.4773,-0.0070,0.4773,0.0000,0.0070,0.180,0.015,11.850,0.000,75.000
3.387,0.4845,-0.0071,0.4845,0.0000,0.0071,0.180,0.016,11.850,0.000,75.000
3.430,0.4918,-0.0072,0.4918,0.0000,0.0072,0.180,0.016,11.870,0.000,76.110
3.480,0.5026,-0.0074,0.5026,0.0000,0.0074,0.180,0.016,11.870,0.000,76.110
3.524,0.5099,-0.0075,0.5099,0.0000,0.0075,0.180,0.016,11.870,0.000,76.110
3.577,0.5170,-0.0076,0.5170,0.0000,0.0076,0.180,0.017,11.870,0.000,76.110
3.622,0.5278,-0.0078,0.5278,0.0000,0.0078,0.180,0.017,11.850,0.000,75.000
3.685,0.5351,-0.0079,0.5351,0.0000,0.0079,0.180,0.018,11.850,0.000,75.000
3.728,0.5459,-0.0080,0.5459,0.0000,0.0080,0.180,0.018,11.870,0.000,76.110
3.788,0.5532,-0.0081,0.5532,0.0000,0.0081,0.180,0.018,11.870,0.000,76.110
3.835,0.5604,-0.0083,0.5604,0.0000,0.0083,0.180,0.018,11.870,0.000,76.110
3.877,0.5712,-0.0084,0.5712,0.0000,0.0084,0.180,0.018,11.870,0.000,76.110
3.923,0.5785,-0.0085,0.5785,0.0000,0.0085,0.180,0.018,11.850,0.000,75.000
