t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.009,0.0000,0.0000,0.0000,0.0000,0.0000,0.179,-0.001,12.00,0.000,83.3
0.053,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,0.002,11.78,0.000,71.1
0.113,0.0009,0.0000,0.0009,0.0000,0.0000,0.180,-0.080,11.69,0.000,66.1
0.155,0.0061,0.0000,0.0061,0.0000,0.0000,0.180,-0.012,11.80,0.000,72.2
0.207,0.0130,0.0001,0.0130,0.0000,0.0001,0.180,-0.020,11.80,0.000,72.2
0.247,0.0240,0.0002,0.0240,0.0000,0.0002,0.180,-0.020,11.78,0.000,71.1
0.310,0.0308,0.0002,0.0308,0.0000,0.0002,0.180,-0.022,11.80,0.000,72.2
0.355,0.0383,0.0003,0.0383,0.0000,0.0003,0.180,-0.021,11.80,0.000,72.2
0.398,0.0498,0.0004,0.0498,0.0000,0.0004,0.180,-0.019,11.80,0.000,72.2
0.459,0.0575,0.0004,0.0575,0.0000,0.0004,0.180,-0.018,11.82,0.000,73.3
0.502,0.0688,0.0004,0.0688,0.0000,0.0004,0.180,0.002,11.82,0.000,73.3
0.558,0.0765,0.0005,0.0765,0.0000,0.0005,0.180,-0.014,11.84,0.000,74.4
0.609,0.0838,0.0005,0.0838,0.0000,0.0005,0.180,-0.013,11.84,0.000,74.4
0.651,0.0954,0.0005,0.0954,0.0000,0.0005,0.180,-0.005,11.82,0.000,73.3
0.708,0.1026,0.0005,0.1026,0.0000,0.0005,0.180,-0.012,11.84,0.000,74.4
0.753,0.1104,0.0006,0.1104,0.0000,0.0006,0.180,-0.011,11.82,0.000,73.3
0.811,0.1216,0.0006,0.1216,0.0000,0.0006,0.180,-0.004,11.82,0.000,73.3
0.857,0.1292,0.0006,0.1292,0.0000,0.0006,0.180,-0.009,11.80,0.000,72.2
0.903,0.1408,0.0006,0.1408,0.0000,0.0006,0.180,-0.024,11.85,0.000,75.0
0.946,0.1487,0.0006,0.1487,0.0000,0.0006,0.180,-0.012,11.82,0.000,73.3
1.018,0.1565,0.0007,0.1565,0.0000,0.0007,0.180,-0.013,11.82,0.000,73.3
1.051,0.1643,0.0007,0.1643,0.0000,0.0007,0.180,-0.015,11.82,0.000,73.3
1.099,0.1760,0.0007,0.1760,0.0000,0.0007,0.180,-0.014,11.85,0.000,75.0
1.158,0.1838,0.0007,0.1838,0.0000,0.0007,0.180,-0.011,11.84,0.000,74.4
1.207,0.1953,0.0007,0.1953,0.0000,0.0007,0.180,-0.010,11.82,0.000,73.3
1.247,0.2030,0.0007,0.2030,0.0000,0.0007,0.180,-0.010,11.84,0.000,74.4
1.319,0.2107,0.0007,0.2107,0.0000,0.0007,0.180,-0.009,11.82,0.000,73.3
1.352,0.2182,0.0008,0.2182,0.0000,0.0008,0.180,-0.010,11.80,0.000,72.2
1.401,0.2297,0.0008,0.2297,0.0000,0.0008,0.180,-0.012,11.84,0.000,74.4
1.447,0.2375,0.0008,0.2375,0.0000,0.0008,0.180,-0.010,11.80,0.000,72.2
1.500,0.2450,0.0008,0.2450,0.0000,0.0008,0.180,-0.010,11.82,0.000,73.3
1.546,0.2565,0.0008,0.2565,0.0000,0.0008,0.180,-0.008,11.84,0.000,74.4
1.609,0.2644,0.0008,0.2644,0.0000,0.0008,0.180,-0.008,11.84,0.000,74.4
1.653,0.2720,0.0008,0.2720,0.0000,0.0008,0.180,0.007,11.82,0.000,73.3
1.697,0.2836,0.0008,0.2836,0.0000,0.0008,0.180,-0.005,11.84,0.000,74.4
1.767,0.2915,0.0007,0.2915,0.0000,0.0007,0.180,-0.004,11.84,0.000,74.4
1.807,0.2991,0.0007,0.2991,0.0000,0.0007,0.180,-0.004,11.82,0.000,73.3
1.849,0.3107,0.0007,0.3107,0.0000,0.0007,0.180,-0.002,11.82,0.000,73.3
1.908,0.3185,0.0007,0.3185,0.0000,0.0007,0.180,-0.000,11.85,0.000,75.0
1.953,0.3261,0.0006,0.3261,0.0000,0.0006,0.180,-0.000,11.84,0.000,74.4
1.998,0.3376,0.0006,0.3376,0.0000,0.0006,0.180,0.001,11.80,0.000,72.2
2.057,0.3451,0.0006,0.3451,0.0000,0.0006,0.180,0.002,11.84,0.000,74.4
2.102,0.3568,0.0006,0.3568,0.0000,0.0006,0.180,-0.010,11.80,0.000,72.2
2.149,0.3646,0.0005,0.3646,0.0000,0.0005,0.180,-0.002,11.80,0.000,72.2
2.207,0.3724,0.0005,0.3724,0.0000,0.0005,0.180,-0.001,11.85,0.000,75.0
2.250,0.3802,0.0005,0.3802,0.0000,0.0005,0.180,-0.002,11.84,0.000,74.4
2.299,0.3919,0.0005,0.3919,0.0000,0.0005,0.180,-0.002,11.82,0.000,73.3
2.347,0.3995,0.0005,0.3995,0.0000,0.0005,0.180,-0.001,11.84,0.000,74.4
2.419,0.4073,0.0005,0.4073,0.0000,0.0005,0.180,-0.001,11.84,0.000,74.4
2.446,0.4187,0.0005,0.4187,0.0000,0.0005,0.180,-0.001,11.80,0.000,72.2
2.508,0.4259,0.0004,0.4259,0.0000,0.0004,0.180,-0.000,11.82,0.000,73.3
2.549,0.4373,0.0004,0.4373,0.0000,0.0004,0.180,-0.001,11.82,0.000,73.3
2.607,0.4447,0.0004,0.4447,0.0000,0.0004,0.180,-0.001,11.82,0.000,73.3
2.657,0.4523,0.0004,0.4523,0.0000,0.0004,0.180,-0.001,11.80,0.000,72.2
2.701,0.4638,0.0004,0.4638,0.0000,0.0004,0.180,-0.000,11.82,0.000,73.3
2.757,0.4717,0.0004,0.4717,0.0000,0.0004,0.180,-0.001,11.82,0.000,73.3
2.807,0.4789,0.0004,0.4789,0.0000,0.0004,0.180,-0.000,11.80,0.000,72.2
2.848,0.4906,0.0003,0.4906,0.0000,0.0003,0.180,0.002,11.84,0.000,74.4
2.910,0.4985,0.0003,0.4985,0.0000,0.0003,0.180,0.003,11.82,0.000,73.3
2.949,0.5096,0.0003,0.5096,0.0000,0.0003,0.180,0.004,11.78,0.000,71.1
3.010,0.5167,0.0002,0.5167,0.0000,0.0002,0.180,0.010,11.80,0.000,72.2
3.056,0.5245,0.0002,0.5245,0.0000,0.0002,0.180,0.006,11.84,0.000,74.4
3.103,0.5362,0.0002,0.5362,0.0000,0.0002,0.180,0.009,11.78,0.000,71.1
3.147,0.5433,0.0001,0.5433,0.0000,0.0001,0.180,0.007,11.80,0.000,72.2
3.207,0.5512,0.0001,0.5512,0.0000,0.0001,0.180,0.007,11.84,0.000,74.4
3.253,0.5630,0.0001,0.5630,0.0000,0.0001,0.180,-0.002,11.80,0.000,72.2
3.313,0.5706,0.0001,0.5706,0.0000,0.0001,0.180,0.000,11.78,0.000,71.1
3.353,0.5819,0.0000,0.5819,0.0000,0.0000,0.180,0.000,11.84,0.000,74.4
3.399,0.5898,0.0000,0.5898,0.0000,0.0000,0.180,0.004,11.84,0.000,74.4
3.457,0.5975,-0.0000,0.5975,0.0000,0.0000,0.180,0.004,11.78,0.000,71.1
3.501,0.6052,-0.0000,0.6052,0.0000,0.0000,0.180,0.003,11.84,0.000,74.4
3.547,0.6167,-0.0001,0.6167,0.0000,0.0001,0.180,0.005,11.82,0.000,73.3
3.607,0.6244,-0.0001,0.6244,0.0000,0.0001,0.180,0.005,11.80,0.000,72.2
3.653,0.6320,-0.0001,0.6320,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
3.699,0.6434,-0.0001,0.6434,0.0000,0.0001,0.180,0.005,11.84,0.000,74.4
3.754,0.6511,-0.0001,0.6511,0.0000,0.0001,0.180,0.008,11.82,0.000,73.3
3.802,0.6588,-0.0002,0.6588,0.0000,0.0002,0.180,0.002,11.84,0.000,74.4
3.847,0.6699,-0.0002,0.6699,0.0000,0.0002,0.180,0.006,11.84,0.000,74.4
3.909,0.6777,-0.0002,0.6777,0.0000,0.0002,0.180,0.005,11.80,0.000,72.2
3.952,0.6892,-0.0002,0.6892,0.0000,0.0002,0.180,0.014,11.80,0.000,72.2
3.999,0.6970,-0.0002,0.6970,0.0000,0.0002,0.180,0.007,11.84,0.000,74.4
