t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.02,0.000,84.4
0.080,0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.91,0.000,78.3
0.138,0.0000,-0.0000,0.0000,0.0000,0.0000,0.179,0.000,11.69,0.000,66.1
0.176,0.0024,-0.0000,0.0024,0.0000,0.0000,0.179,0.000,11.74,0.000,68.9
0.202,0.0074,-0.0000,0.0074,0.0000,0.0000,0.179,0.000,11.82,0.000,73.3
0.267,0.0171,-0.0000,0.0171,0.0000,0.0000,0.180,0.000,11.76,0.000,70.0
0.292,0.0241,-0.0000,0.0241,0.0000,0.0000,0.180,0.001,11.82,0.000,73.3
0.368,0.0314,-0.0000,0.0314,0.0000,0.0000,0.180,0.001,11.80,0.000,72.2
0.405,0.0422,-0.0000,0.0422,0.0000,0.0000,0.180,0.001,11.80,0.000,72.2
0.489,0.0495,-0.0000,0.0495,0.0000,0.0000,0.180,0.002,11.78,0.000,71.1
0.516,0.0567,-0.0000,0.0567,0.0000,0.0000,0.180,0.002,11.78,0.000,71.1
0.545,0.0674,-0.0000,0.0674,0.0000,0.0000,0.180,0.002,11.80,0.000,72.2
0.613,0.0748,-0.0001,0.0748,0.0000,0.0001,0.180,0.003,11.82,0.000,73.3
0.663,0.0820,-0.0001,0.0820,0.0000,0.0001,0.180,0.003,11.80,0.000,72.2
0.703,0.0927,-0.0001,0.0927,0.0000,0.0001,0.180,0.003,11.80,0.000,72.2
0.760,0.1001,-0.0001,0.1001,0.0000,0.0001,0.180,0.003,11.82,0.000,73.3
0.820,0.1071,-0.0001,0.1071,0.0000,0.0001,0.180,0.002,11.78,0.000,71.1
0.871,0.1179,-0.0001,0.1179,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
0.903,0.1252,-0.0001,0.1252,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
0.948,0.1323,-0.0001,0.1323,0.0000,0.0001,0.180,0.001,11.76,0.000,70.0
1.004,0.1430,-0.0001,0.1430,0.0000,0.0001,0.180,0.001,11.82,0.000,73.3
1.063,0.1504,-0.0001,0.1504,0.0000,0.0001,0.180,0.001,11.80,0.000,72.2
1.106,0.1574,-0.0001,0.1574,0.0000,0.0001,0.180,0.001,11.76,0.000,70.0
1.162,0.1683,-0.0001,0.1683,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
1.186,0.1758,-0.0002,0.1758,0.0000,0.0002,0.180,0.003,11.80,0.000,72.2
1.267,0.1829,-0.0002,0.1829,0.0000,0.0002,0.180,0.004,11.78,0.000,71.1
1.299,0.1939,-0.0002,0.1939,0.0000,0.0002,0.180,0.004,11.82,0.000,73.3
1.363,0.2013,-0.0002,0.2013,0.0000,0.0002,0.180,0.004,11.80,0.000,72.2
1.433,0.2085,-0.0002,0.2085,0.0000,0.0002,0.180,0.004,11.78,0.000,71.1
1.457,0.2196,-0.0002,0.2196,0.0000,0.0002,0.180,0.004,11.80,0.000,72.2
1.506,0.2269,-0.0003,0.2269,0.0000,0.0003,0.180,0.004,11.78,0.000,71.1
