t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.002,-0.0002,0.0276,0.0000,0.0276,0.0002,0.063,1.200,12.090,0.000,88.330
0.041,-0.0002,0.0276,0.0000,0.0276,0.0002,0.063,1.200,12.090,0.000,88.330
0.113,-0.0002,0.0276,0.0000,0.0276,0.0002,0.063,1.200,12.040,0.000,85.550
0.144,-0.0002,0.0272,0.0000,0.0272,0.0002,0.063,1.200,12.040,0.000,85.550
0.205,-0.0001,0.0252,0.0000,0.0252,0.0001,0.063,1.200,12.060,0.000,86.660
0.253,0.0001,0.0229,0.0000,0.0229,0.0001,0.063,1.200,12.060,0.000,86.660
0.302,0.0008,0.0189,0.0000,0.0189,0.0008,0.064,1.200,12.060,0.000,86.660
0.351,0.0013,0.0165,0.0000,0.0165,0.0013,0.065,1.200,12.060,0.000,86.660
0.404,0.0021,0.0140,0.0000,0.0140,0.0021,0.066,1.200,12.060,0.000,86.660
0.443,0.0034,0.0104,0.0000,0.0104,0.0034,0.067,1.200,12.060,0.000,86.660
0.511,0.0043,0.0080,0.0000,0.0080,0.0043,0.068,1.200,12.060,0.000,86.660
0.546,0.0055,0.0056,0.0000,0.0056,0.0055,0.069,1.200,12.060,0.000,86.660
0.593,0.0073,0.0024,0.0073,0.0000,0.0024,0.072,1.200,12.060,0.000,86.660
0.641,0.0088,0.0001,0.0088,0.0000,0.0001,0.075,1.197,12.080,0.000,87.770
0.701,0.0101,-0.0018,0.0101,0.0000,0.0018,0.075,1.197,12.060,0.000,86.660
0.741,0.0128,-0.0050,0.0128,0.0000,0.0050,0.081,1.107,12.040,0.000,85.550
0.802,0.0147,-0.0071,0.0147,0.0000,0.0071,0.081,1.107,12.060,0.000,86.660
0.847,0.0168,-0.0091,0.0168,0.0000,0.0091,0.084,1.069,12.060,0.000,86.660
0.897,0.0205,-0.0123,0.0205,0.0000,0.0123,0.090,1.005,12.080,0.000,87.770
0.942,0.0231,-0.0144,0.0231,0.0000,0.0144,0.093,0.970,12.080,0.000,87.770
0.998,0.0259,-0.0164,0.0259,0.0000,0.0164,0.097,0.930,12.060,0.000,86.660
1.040,0.0305,-0.0192,0.0305,0.0000,0.0192,0.108,0.830,12.080,0.000,87.770
1.111,0.0339,-0.0211,0.0339,0.0000,0.0211,0.108,0.830,12.080,0.000,87.770
1.145,0.0373,-0.0229,0.0373,0.0000,0.0229,0.114,0.792,12.080,0.000,87.770
1.194,0.0429,-0.0254,0.0429,0.0000,0.0254,0.123,0.732,12.080,0.000,87.770
1.252,0.0468,-0.0270,0.0468,0.0000,0.0270,0.128,0.702,12.080,0.000,87.770
1.298,0.0533,-0.0293,0.0533,0.0000,0.0293,0.139,0.647,12.080,0.000,87.770
1.343,0.0580,-0.0308,0.0580,0.0000,0.0308,0.145,0.619,12.080,0.000,87.770
1.401,0.0629,-0.0322,0.0629,0.0000,0.0322,0.153,0.589,12.080,0.000,87.770
1.443,0.0708,-0.0342,0.0708,0.0000,0.0342,0.166,0.543,12.080,0.000,87.770
1.502,0.0767,-0.0355,0.0767,0.0000,0.0355,0.173,0.520,12.080,0.000,87.770
1.550,0.0828,-0.0367,0.0828,0.0000,0.0367,0.180,0.494,12.060,0.000,86.660
1.594,0.0926,-0.0383,0.0926,0.0000,0.0383,0.180,0.453,12.060,0.000,86.660
1.666,0.0995,-0.0393,0.0995,0.0000,0.0393,0.180,0.410,12.040,0.000,85.550
1.702,0.1069,-0.0401,0.1069,0.0000,0.0401,0.180,0.410,12.060,0.000,86.660
1.742,0.1183,-0.0412,0.1183,0.0000,0.0412,0.180,0.374,12.060,0.000,86.660
1.809,0.1259,-0.0417,0.1259,0.0000,0.0417,0.180,0.354,12.060,0.000,86.660
1.847,0.1336,-0.0421,0.1336,0.0000,0.0421,0.180,0.333,12.080,0.000,87.770
1.940,0.1451,-0.0425,0.1451,0.0000,0.0425,0.180,0.280,12.080,0.000,87.770
1.943,0.1530,-0.0427,0.1530,0.0000,0.0427,0.180,0.280,12.060,0.000,86.660
2.003,0.1608,-0.0427,0.1608,0.0000,0.0427,0.180,0.261,12.060,0.000,86.660
2.042,0.1725,-0.0425,0.1725,0.0000,0.0425,0.180,0.232,12.080,0.000,87.770
2.103,0.1801,-0.0423,0.1801,0.0000,0.0423,0.180,0.213,12.060,0.000,86.660
2.147,0.1877,-0.0419,0.1877,0.0000,0.0419,0.180,0.195,12.060,0.000,86.660
2.195,0.1990,-0.0413,0.1990,0.0000,0.0413,0.180,0.171,12.060,0.000,86.660
2.243,0.2067,-0.0409,0.2067,0.0000,0.0409,0.180,0.155,12.040,0.000,85.550
2.298,0.2143,-0.0403,0.2143,0.0000,0.0403,0.180,0.140,12.080,0.000,87.770
2.341,0.2257,-0.0394,0.2257,0.0000,0.0394,0.180,0.105,12.060,0.000,86.660
2.404,0.2333,-0.0387,0.2333,0.0000,0.0387,0.180,0.105,12.060,0.000,86.660
2.451,0.2409,-0.0380,0.2409,0.0000,0.0380,0.180,0.092,12.060,0.000,86.660
2.503,0.2523,-0.0368,0.2523,0.0000,0.0368,0.180,0.076,12.060,0.000,86.660
2.542,0.2600,-0.0360,0.2600,0.0000,0.0360,0.180,0.063,12.060,0.000,86.660
2.598,0.2676,-0.0352,0.2676,0.0000,0.0352,0.180,0.054,12.080,0.000,87.770
2.640,0.2790,-0.0339,0.2790,0.0000,0.0339,0.180,0.032,12.060,0.000,86.660
2.706,0.2866,-0.0330,0.2866,0.0000,0.0330,0.180,0.032,12.060,0.000,86.660
2.749,0.2943,-0.0321,0.2943,0.0000,0.0321,0.180,0.024,12.080,0.000,87.770
2.806,0.3058,-0.0307,0.3058,0.0000,0.0307,0.180,0.016,12.040,0.000,85.550
2.849,0.3128,-0.0299,0.3128,0.0000,0.0299,0.180,0.007,12.040,0.000,85.550
2.900,0.3245,-0.0285,0.3245,0.0000,0.0285,0.180,0.001,12.060,0.000,86.660
2.942,0.3323,-0.0275,0.3323,0.0000,0.0275,0.180,-0.009,12.040,0.000,85.550
