t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.02,0.000,84.4
0.055,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.04,0.000,85.5
0.104,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.041,11.71,0.000,67.2
0.145,0.0032,0.0000,0.0032,0.0000,0.0000,0.180,-0.041,11.76,0.000,70.0
0.190,0.0097,0.0000,0.0097,0.0000,0.0000,0.180,-0.051,11.84,0.000,74.4
0.254,0.0174,0.0000,0.0174,0.0000,0.0000,0.180,-0.048,11.85,0.000,75.0
0.303,0.0294,0.0000,0.0294,0.0000,0.0000,0.180,-0.042,11.82,0.000,73.3
0.362,0.0368,0.0000,0.0368,0.0000,0.0000,0.180,-0.034,11.82,0.000,73.3
0.402,0.0447,-0.0000,0.0447,0.0000,0.0000,0.180,-0.034,11.84,0.000,74.4
0.462,0.0563,-0.0001,0.0563,0.0000,0.0001,0.180,-0.024,11.84,0.000,74.4
0.500,0.0639,-0.0001,0.0639,0.0000,0.0001,0.180,-0.024,11.84,0.000,74.4
0.557,0.0717,-0.0002,0.0717,0.0000,0.0002,0.180,-0.020,11.85,0.000,75.0
0.589,0.0832,-0.0003,0.0832,0.0000,0.0003,0.180,-0.016,11.84,0.000,74.4
0.658,0.0908,-0.0004,0.0908,0.0000,0.0004,0.180,-0.013,11.85,0.000,75.0
0.703,0.0985,-0.0005,0.0985,0.0000,0.0005,0.180,-0.013,11.85,0.000,75.0
0.750,0.1100,-0.0007,0.1100,0.0000,0.0007,0.180,-0.012,11.82,0.000,73.3
0.790,0.1176,-0.0008,0.1176,0.0000,0.0008,0.180,-0.012,11.84,0.000,74.4
0.870,0.1254,-0.0009,0.1254,0.0000,0.0009,0.180,-0.012,11.84,0.000,74.4
0.895,0.1368,-0.0010,0.1368,0.0000,0.0010,0.180,-0.010,11.84,0.000,74.4
0.955,0.1444,-0.0011,0.1444,0.0000,0.0011,0.180,-0.009,11.85,0.000,75.0
1.005,0.1522,-0.0012,0.1522,0.0000,0.0012,0.180,-0.008,11.85,0.000,75.0
1.062,0.1638,-0.0014,0.1638,0.0000,0.0014,0.180,-0.005,11.84,0.000,74.4
1.090,0.1714,-0.0015,0.1714,0.0000,0.0015,0.180,-0.005,11.84,0.000,74.4
1.155,0.1791,-0.0016,0.1791,0.0000,0.0016,0.180,-0.004,11.85,0.000,75.0
1.203,0.1909,-0.0018,0.1909,0.0000,0.0018,0.180,-0.004,11.84,0.000,74.4
1.256,0.1985,-0.0019,0.1985,0.0000,0.0019,0.180,-0.003,11.84,0.000,74.4
1.304,0.2064,-0.0021,0.2064,0.0000,0.0021,0.180,-0.003,11.85,0.000,75.0
1.346,0.2181,-0.0023,0.2181,0.0000,0.0023,0.180,-0.004,11.84,0.000,74.4
1.406,0.2258,-0.0024,0.2258,0.0000,0.0024,0.180,-0.004,11.84,0.000,74.4
1.453,0.2370,-0.0026,0.2370,0.0000,0.0026,0.180,-0.004,11.85,0.000,75.0
1.501,0.2445,-0.0027,0.2445,0.0000,0.0027,0.180,-0.003,11.84,0.000,74.4
1.570,0.2522,-0.0028,0.2522,0.0000,0.0028,0.180,-0.002,11.82,0.000,73.3
1.593,0.2637,-0.0030,0.2637,0.0000,0.0030,0.180,-0.002,11.84,0.000,74.4
