t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.010,0.0000,-0.0000,0.0000,0.0000,0.0000,0.177,-0.772,12.080,0.000,87.770
0.053,0.0000,-0.0000,0.0000,0.0000,0.0000,0.177,-0.080,11.870,0.000,76.110
0.099,0.0000,-0.0000,0.0000,0.0000,0.0000,0.178,-0.031,11.780,0.000,71.110
0.171,0.0031,0.0001,0.0031,0.0000,0.0001,0.178,-0.075,11.820,0.000,73.330
0.219,0.0125,0.0002,0.0125,0.0000,0.0002,0.178,0.061,11.870,0.000,76.110
0.261,0.0197,0.0003,0.0197,0.0000,0.0003,0.178,-0.054,11.840,0.000,74.440
0.310,0.0268,0.0004,0.0268,0.0000,0.0004,0.179,-0.045,11.850,0.000,75.000
0.359,0.0379,0.0005,0.0379,0.0000,0.0005,0.179,0.095,11.850,0.000,75.000
0.411,0.0451,0.0005,0.0451,0.0000,0.0005,0.179,-0.023,11.850,0.000,75.000
0.458,0.0525,0.0005,0.0525,0.0000,0.0005,0.180,0.023,11.850,0.000,75.000
0.508,0.0635,0.0006,0.0635,0.0000,0.0006,0.180,0.042,11.850,0.000,75.000
0.549,0.0708,0.0006,0.0708,0.0000,0.0006,0.180,0.005,11.850,0.000,75.000
0.611,0.0783,0.0006,0.0783,0.0000,0.0006,0.180,-0.009,11.840,0.000,74.440
0.656,0.0893,0.0006,0.0893,0.0000,0.0006,0.180,-0.025,11.850,0.000,75.000
0.700,0.0967,0.0006,0.0967,0.0000,0.0006,0.180,-0.019,11.850,0.000,75.000
0.758,0.1040,0.0006,0.1040,0.0000,0.0006,0.180,0.006,11.850,0.000,75.000
0.808,0.1150,0.0007,0.1150,0.0000,0.0007,0.180,0.003,11.850,0.000,75.000
0.849,0.1222,0.0007,0.1222,0.0000,0.0007,0.180,-0.015,11.850,0.000,75.000
0.917,0.1294,0.0007,0.1294,0.0000,0.0007,0.180,0.006,11.840,0.000,74.440
0.954,0.1403,0.0007,0.1403,0.0000,0.0007,0.180,-0.008,11.840,0.000,74.440
1.001,0.1476,0.0007,0.1476,0.0000,0.0007,0.180,-0.003,11.850,0.000,75.000
1.058,0.1548,0.0007,0.1548,0.0000,0.0007,0.180,0.010,11.840,0.000,74.440
1.103,0.1658,0.0006,0.1658,0.0000,0.0006,0.180,-0.001,11.820,0.000,73.330
1.148,0.1730,0.0006,0.1730,0.0000,0.0006,0.180,0.002,11.850,0.000,75.000
1.212,0.1803,0.0006,0.1803,0.0000,0.0006,0.180,-0.001,11.840,0.000,74.440
1.254,0.1911,0.0006,0.1911,0.0000,0.0006,0.180,-0.001,11.850,0.000,75.000
1.324,0.1984,0.0006,0.1984,0.0000,0.0006,0.180,-0.002,11.850,0.000,75.000
1.359,0.2056,0.0006,0.2056,0.0000,0.0006,0.180,-0.006,11.850,0.000,75.000
1.419,0.2164,0.0006,0.2164,0.0000,0.0006,0.180,-0.010,11.840,0.000,74.440
1.448,0.2237,0.0006,0.2237,0.0000,0.0006,0.180,-0.005,11.840,0.000,74.440
1.510,0.2308,0.0006,0.2308,0.0000,0.0006,0.180,-0.004,11.840,0.000,74.440
1.555,0.2417,0.0006,0.2417,0.0000,0.0006,0.180,0.008,11.850,0.000,75.000
1.614,0.2490,0.0006,0.2490,0.0000,0.0006,0.180,-0.003,11.850,0.000,75.000
1.666,0.2562,0.0006,0.2562,0.0000,0.0006,0.180,0.014,11.850,0.000,75.000
1.719,0.2635,0.0006,0.2635,0.0000,0.0006,0.180,0.012,11.850,0.000,75.000
1.747,0.2745,0.0006,0.2745,0.0000,0.0006,0.180,0.019,11.850,0.000,75.000
1.813,0.2818,0.0005,0.2818,0.0000,0.0005,0.180,0.003,11.850,0.000,75.000
1.852,0.2893,0.0005,0.2893,0.0000,0.0005,0.180,0.003,11.870,0.000,76.110
1.899,0.3003,0.0005,0.3003,0.0000,0.0005,0.180,0.014,11.850,0.000,75.000
1.959,0.3076,0.0005,0.3076,0.0000,0.0005,0.180,-0.009,11.840,0.000,74.440
2.011,0.3150,0.0005,0.3150,0.0000,0.0005,0.180,0.002,11.850,0.000,75.000
2.050,0.3260,0.0005,0.3260,0.0000,0.0005,0.180,0.023,11.850,0.000,75.000
2.108,0.3332,0.0004,0.3332,0.0000,0.0004,0.180,0.017,11.850,0.000,75.000
2.157,0.3406,0.0004,0.3406,0.0000,0.0004,0.180,0.013,11.850,0.000,75.000
2.200,0.3516,0.0004,0.3516,0.0000,0.0004,0.180,0.041,11.850,0.000,75.000
2.246,0.3587,0.0004,0.3587,0.0000,0.0004,0.180,0.026,11.850,0.000,75.000
2.320,0.3660,0.0003,0.3660,0.0000,0.0003,0.180,0.007,11.850,0.000,75.000
2.349,0.3769,0.0003,0.3769,0.0000,0.0003,0.180,0.011,11.840,0.000,74.440
2.408,0.3841,0.0002,0.3841,0.0000,0.0002,0.180,-0.009,11.850,0.000,75.000
2.457,0.3915,0.0002,0.3915,0.0000,0.0002,0.180,-0.006,11.850,0.000,75.000
2.522,0.4023,0.0002,0.4023,0.0000,0.0002,0.180,0.008,11.850,0.000,75.000
2.544,0.4095,0.0002,0.4095,0.0000,0.0002,0.180,0.008,11.850,0.000,75.000
2.606,0.4168,0.0002,0.4168,0.0000,0.0002,0.180,0.007,11.840,0.000,74.440
2.656,0.4275,0.0001,0.4275,0.0000,0.0001,0.180,0.005,11.850,0.000,75.000
2.723,0.4347,0.0001,0.4347,0.0000,0.0001,0.180,0.006,11.840,0.000,74.440
2.753,0.4452,0.0001,0.4452,0.0000,0.0001,0.180,0.004,11.850,0.000,75.000
2.810,0.4524,0.0001,0.4524,0.0000,0.0001,0.180,0.031,11.850,0.000,75.000
2.861,0.4596,0.0000,0.4596,0.0000,0.0000,0.180,0.008,11.850,0.000,75.000
2.904,0.4706,0.0000,0.4706,0.0000,0.0000,0.180,0.008,11.850,0.000,75.000
2.960,0.4779,-0.0000,0.4779,0.0000,0.0000,0.180,0.011,11.850,0.000,75.000
3.015,0.4852,-0.0000,0.4852,0.0000,0.0000,0.180,0.012,11.840,0.000,74.440
3.066,0.4963,-0.0001,0.4963,0.0000,0.0001,0.180,-0.014,11.850,0.000,75.000
3.110,0.5037,-0.0001,0.5037,0.0000,0.0001,0.180,0.008,11.850,0.000,75.000
3.159,0.5111,-0.0001,0.5111,0.0000,0.0001,0.180,-0.012,11.840,0.000,74.440
3.203,0.5222,-0.0001,0.5222,0.0000,0.0001,0.180,0.005,11.820,0.000,73.330
3.248,0.5295,-0.0001,0.5295,0.0000,0.0001,0.180,0.010,11.840,0.000,74.440
3.308,0.5368,-0.0002,0.5368,0.0000,0.0002,0.180,0.008,11.840,0.000,74.440
3.352,0.5476,-0.0002,0.5476,0.0000,0.0002,0.180,0.005,11.840,0.000,74.440
3.409,0.5546,-0.0002,0.5546,0.0000,0.0002,0.180,0.029,11.820,0.000,73.330
3.454,0.5618,-0.0002,0.5618,0.0000,0.0002,0.180,0.009,11.820,0.000,73.330
3.498,0.5723,-0.0002,0.5723,0.0000,0.0002,0.180,0.014,11.820,0.000,73.330
3.546,0.5796,-0.0003,0.5796,0.0000,0.0003,0.180,0.009,11.800,0.000,72.220
3.616,0.5865,-0.0003,0.5865,0.0000,0.0003,0.180,-0.008,11.820,0.000,73.330
3.644,0.5974,-0.0003,0.5974,0.0000,0.0003,0.180,0.008,11.820,0.000,73.330
3.710,0.6043,-0.0003,0.6043,0.0000,0.0003,0.180,0.008,11.820,0.000,73.330
3.749,0.6151,-0.0003,0.6151,0.0000,0.0003,0.180,-0.004,11.820,0.000,73.330
3.796,0.6219,-0.0004,0.6219,0.0000,0.0004,0.180,0.000,11.800,0.000,72.220
3.880,0.6291,-0.0004,0.6291,0.0000,0.0004,0.180,0.005,11.820,0.000,73.330
3.914,0.6400,-0.0004,0.6400,0.0000,0.0004,0.180,0.004,11.820,0.000,73.330
3.970,0.6468,-0.0004,0.6468,0.0000,0.0004,0.180,0.004,11.820,0.000,73.330
4.006,0.6540,-0.0004,0.6540,0.0000,0.0004,0.180,0.017,11.820,0.000,73.330
4.050,0.6649,-0.0004,0.6649,0.0000,0.0004,0.180,0.004,11.840,0.000,74.440
4.110,0.6722,-0.0004,0.6722,0.0000,0.0004,0.180,0.007,11.820,0.000,73.330
4.156,0.6794,-0.0004,0.6794,0.0000,0.0004,0.180,0.012,11.800,0.000,72.220
4.223,0.6904,-0.0004,0.6904,0.0000,0.0004,0.180,0.007,11.840,0.000,74.440
4.262,0.6975,-0.0005,0.6975,0.0000,0.0005,0.180,0.008,11.820,0.000,73.330
4.306,0.7085,-0.0005,0.7085,0.0000,0.0005,0.180,-0.007,11.820,0.000,73.330
4.344,0.7159,-0.0005,0.7159,0.0000,0.0005,0.180,0.006,11.840,0.000,74.440
4.407,0.7233,-0.0005,0.7233,0.0000,0.0005,0.180,0.001,11.820,0.000,73.330
4.457,0.7342,-0.0005,0.7342,0.0000,0.0005,0.180,-0.003,11.820,0.000,73.330
4.500,0.7415,-0.0005,0.7415,0.0000,0.0005,0.180,0.017,11.820,0.000,73.330
4.574,0.7489,-0.0005,0.7489,0.0000,0.0005,0.180,0.006,11.820,0.000,73.330
4.614,0.7594,-0.0005,0.7594,0.0000,0.0005,0.180,0.007,11.820,0.000,73.330
4.647,0.7667,-0.0006,0.7667,0.0000,0.0006,0.180,0.029,11.820,0.000,73.330
4.725,0.7735,-0.0006,0.7735,0.0000,0.0006,0.180,0.010,11.820,0.000,73.330
4.748,0.7844,-0.0006,0.7844,0.0000,0.0006,0.180,0.009,11.820,0.000,73.330
4.811,0.7917,-0.0006,0.7917,0.0000,0.0006,0.180,0.010,11.820,0.000,73.330
4.856,0.8021,-0.0006,0.8021,0.0000,0.0006,0.180,-0.013,11.840,0.000,74.440
4.904,0.8094,-0.0007,0.8094,0.0000,0.0007,0.180,0.008,11.820,0.000,73.330
4.945,0.8167,-0.0007,0.8167,0.0000,0.0007,0.180,0.006,11.840,0.000,74.440
5.010,0.8239,-0.0007,0.8239,0.0000,0.0007,0.180,0.006,11.820,0.000,73.330
5.062,0.8347,-0.0007,0.8347,0.0000,0.0007,0.180,0.003,11.820,0.000,73.330
5.106,0.8420,-0.0007,0.8420,0.0000,0.0007,0.180,0.007,11.840,0.000,74.440
5.156,0.8492,-0.0007,0.8492,0.0000,0.0007,0.180,-0.001,11.840,0.000,74.440
5.197,0.8600,-0.0007,0.8600,0.0000,0.0007,0.180,0.005,11.820,0.000,73.330
5.257,0.8672,-0.0007,0.8672,0.0000,0.0007,0.180,0.020,11.840,0.000,74.440
5.306,0.8776,-0.0007,0.8776,0.0000,0.0007,0.180,0.005,11.800,0.000,72.220
5.345,0.8849,-0.0007,0.8849,0.0000,0.0007,0.180,0.005,11.820,0.000,73.330
