t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.035,-0.0003,0.0156,0.0000,0.0156,0.0003,0.063,1.200,12.110,0.000,89.440
0.086,-0.0003,0.0156,0.0000,0.0156,0.0003,0.063,1.200,12.060,0.000,86.660
0.131,-0.0003,0.0156,0.0000,0.0156,0.0003,0.063,1.200,12.040,0.000,85.550
0.190,-0.0003,0.0142,0.0000,0.0142,0.0003,0.063,1.200,12.080,0.000,87.770
0.232,0.0000,0.0109,0.0000,0.0109,0.0000,0.063,1.200,12.060,0.000,86.660
0.299,0.0005,0.0083,0.0000,0.0083,0.0005,0.063,1.200,12.060,0.000,86.660
0.335,0.0013,0.0044,0.0000,0.0044,0.0013,0.065,1.200,12.040,0.000,85.550
0.436,0.0020,0.0020,0.0000,0.0020,0.0020,0.065,1.200,12.060,0.000,86.660
0.443,0.0027,-0.0003,0.0027,0.0000,0.0003,0.065,1.200,12.060,0.000,86.660
0.485,0.0042,-0.0039,0.0042,0.0000,0.0039,0.068,1.200,12.080,0.000,87.770
0.534,0.0053,-0.0061,0.0053,0.0000,0.0061,0.069,1.200,12.060,0.000,86.660
0.593,0.0065,-0.0084,0.0065,0.0000,0.0084,0.069,1.200,12.080,0.000,87.770
0.631,0.0085,-0.0116,0.0085,0.0000,0.0116,0.073,1.200,12.080,0.000,87.770
0.693,0.0101,-0.0138,0.0101,0.0000,0.0138,0.073,1.200,12.060,0.000,86.660
0.739,0.0117,-0.0158,0.0117,0.0000,0.0158,0.079,1.146,12.060,0.000,86.660
0.783,0.0144,-0.0188,0.0144,0.0000,0.0188,0.081,1.112,12.080,0.000,87.770
0.832,0.0165,-0.0208,0.0165,0.0000,0.0208,0.084,1.074,12.060,0.000,86.660
0.890,0.0186,-0.0227,0.0186,0.0000,0.0227,0.089,1.010,12.060,0.000,86.660
0.933,0.0224,-0.0257,0.0224,0.0000,0.0257,0.092,0.976,12.060,0.000,86.660
1.002,0.0251,-0.0276,0.0251,0.0000,0.0276,0.092,0.976,12.060,0.000,86.660
1.037,0.0280,-0.0294,0.0280,0.0000,0.0294,0.103,0.872,12.060,0.000,86.660
1.084,0.0329,-0.0322,0.0329,0.0000,0.0322,0.107,0.837,12.060,0.000,86.660
1.133,0.0365,-0.0340,0.0365,0.0000,0.0340,0.113,0.799,12.080,0.000,87.770
1.186,0.0403,-0.0357,0.0403,0.0000,0.0357,0.121,0.742,12.090,0.000,88.330
1.229,0.0461,-0.0381,0.0461,0.0000,0.0381,0.127,0.711,12.080,0.000,87.770
1.290,0.0502,-0.0396,0.0502,0.0000,0.0396,0.133,0.678,12.090,0.000,88.330
1.336,0.0547,-0.0410,0.0547,0.0000,0.0410,0.143,0.627,12.080,0.000,87.770
1.385,0.0620,-0.0430,0.0620,0.0000,0.0430,0.150,0.600,12.080,0.000,87.770
1.432,0.0672,-0.0443,0.0672,0.0000,0.0443,0.158,0.570,12.060,0.000,86.660
1.489,0.0727,-0.0455,0.0727,0.0000,0.0455,0.171,0.526,12.080,0.000,87.770
1.533,0.0817,-0.0471,0.0817,0.0000,0.0471,0.179,0.502,12.060,0.000,86.660
1.602,0.0880,-0.0480,0.0880,0.0000,0.0480,0.179,0.502,12.080,0.000,87.770
1.637,0.0983,-0.0493,0.0983,0.0000,0.0493,0.180,0.440,12.060,0.000,86.660
1.683,0.1055,-0.0500,0.1055,0.0000,0.0500,0.180,0.415,12.060,0.000,86.660
1.740,0.1126,-0.0506,0.1126,0.0000,0.0506,0.180,0.379,12.060,0.000,86.660
1.784,0.1238,-0.0512,0.1238,0.0000,0.0512,0.180,0.358,12.060,0.000,86.660
1.834,0.1315,-0.0515,0.1315,0.0000,0.0515,0.180,0.336,12.080,0.000,87.770
1.895,0.1390,-0.0516,0.1390,0.0000,0.0516,0.180,0.336,12.040,0.000,85.550
1.937,0.1508,-0.0516,0.1508,0.0000,0.0516,0.180,0.283,12.060,0.000,86.660
2.002,0.1584,-0.0514,0.1584,0.0000,0.0514,0.180,0.283,12.080,0.000,87.770
2.039,0.1662,-0.0512,0.1662,0.0000,0.0512,0.180,0.234,12.060,0.000,86.660
2.107,0.1777,-0.0506,0.1777,0.0000,0.0506,0.180,0.234,12.060,0.000,86.660
2.131,0.1856,-0.0501,0.1856,0.0000,0.0501,0.180,0.195,12.060,0.000,86.660
2.192,0.1932,-0.0496,0.1932,0.0000,0.0496,0.180,0.195,12.060,0.000,86.660
2.232,0.2047,-0.0486,0.2047,0.0000,0.0486,0.180,0.154,12.060,0.000,86.660
2.292,0.2122,-0.0479,0.2122,0.0000,0.0479,0.180,0.154,12.060,0.000,86.660
2.339,0.2198,-0.0471,0.2198,0.0000,0.0471,0.180,0.120,12.060,0.000,86.660
2.383,0.2313,-0.0459,0.2313,0.0000,0.0459,0.180,0.104,12.080,0.000,87.770
2.431,0.2390,-0.0450,0.2390,0.0000,0.0450,0.180,0.090,12.080,0.000,87.770
2.502,0.2465,-0.0441,0.2465,0.0000,0.0441,0.180,0.090,12.040,0.000,85.550
2.534,0.2577,-0.0426,0.2577,0.0000,0.0426,0.180,0.059,12.060,0.000,86.660
2.592,0.2654,-0.0416,0.2654,0.0000,0.0416,0.180,0.059,12.060,0.000,86.660
2.639,0.2729,-0.0406,0.2729,0.0000,0.0406,0.180,0.034,12.080,0.000,87.770
2.729,0.2841,-0.0390,0.2841,0.0000,0.0390,0.180,0.013,12.060,0.000,86.660
2.730,0.2917,-0.0379,0.2917,0.0000,0.0379,0.180,0.013,12.080,0.000,87.770
2.801,0.2991,-0.0368,0.2991,0.0000,0.0368,0.180,0.013,12.080,0.000,87.770
2.832,0.3105,-0.0352,0.3105,0.0000,0.0352,0.180,-0.006,12.040,0.000,85.550
2.892,0.3183,-0.0340,0.3183,0.0000,0.0340,0.180,-0.006,12.060,0.000,86.660
2.935,0.3259,-0.0329,0.3259,0.0000,0.0329,0.180,-0.021,12.060,0.000,86.660
2.985,0.3375,-0.0312,0.3375,0.0000,0.0312,0.180,-0.030,12.060,0.000,86.660
3.031,0.3454,-0.0300,0.3454,0.0000,0.0300,0.180,-0.037,12.060,0.000,86.660
3.087,0.3529,-0.0289,0.3529,0.0000,0.0289,0.180,-0.041,12.060,0.000,86.660
3.130,0.3644,-0.0273,0.3644,0.0000,0.0273,0.180,-0.048,12.060,0.000,86.660
3.190,0.3722,-0.0261,0.3722,0.0000,0.0261,0.180,-0.053,12.060,0.000,86.660
3.235,0.3797,-0.0251,0.3797,0.0000,0.0251,0.180,-0.055,12.060,0.000,86.660
