t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.038,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.02,0.000,84.4
0.064,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,11.84,0.000,74.4
0.117,0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.67,0.000,65.0
0.160,0.0028,0.0000,0.0028,0.0000,0.0000,0.179,-0.001,11.73,0.000,68.3
0.218,0.0079,0.0000,0.0079,0.0000,0.0000,0.180,0.000,11.78,0.000,71.1
0.259,0.0181,-0.0000,0.0181,0.0000,0.0000,0.180,0.000,11.80,0.000,72.2
0.325,0.0252,-0.0000,0.0252,0.0000,0.0000,0.180,0.000,11.80,0.000,72.2
0.363,0.0359,-0.0000,0.0359,0.0000,0.0000,0.180,0.000,11.80,0.000,72.2
0.425,0.0432,-0.0000,0.0432,0.0000,0.0000,0.180,0.000,11.80,0.000,72.2
0.492,0.0504,-0.0000,0.0504,0.0000,0.0000,0.180,0.001,11.80,0.000,72.2
0.517,0.0578,-0.0000,0.0578,0.0000,0.0000,0.180,0.001,11.80,0.000,72.2
0.564,0.0687,-0.0000,0.0687,0.0000,0.0000,0.180,0.002,11.78,0.000,71.1
0.624,0.0756,-0.0000,0.0756,0.0000,0.0000,0.180,0.002,11.76,0.000,70.0
0.666,0.0865,-0.0000,0.0865,0.0000,0.0000,0.180,0.002,11.78,0.000,71.1
0.736,0.0940,-0.0001,0.0940,0.0000,0.0001,0.180,0.002,11.78,0.000,71.1
0.784,0.1013,-0.0001,0.1013,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
0.813,0.1122,-0.0001,0.1122,0.0000,0.0001,0.180,0.002,11.78,0.000,71.1
0.861,0.1195,-0.0001,0.1195,0.0000,0.0001,0.180,0.002,11.78,0.000,71.1
0.920,0.1268,-0.0001,0.1268,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
1.012,0.1377,-0.0001,0.1377,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
1.022,0.1449,-0.0001,0.1449,0.0000,0.0001,0.180,0.002,11.78,0.000,71.1
1.067,0.1521,-0.0001,0.1521,0.0000,0.0001,0.180,0.004,11.78,0.000,71.1
1.112,0.1630,-0.0001,0.1630,0.0000,0.0001,0.180,0.004,11.78,0.000,71.1
1.168,0.1702,-0.0002,0.1702,0.0000,0.0002,0.180,0.004,11.78,0.000,71.1
1.246,0.1770,-0.0002,0.1770,0.0000,0.0002,0.180,0.005,11.78,0.000,71.1
1.264,0.1878,-0.0002,0.1878,0.0000,0.0002,0.180,0.004,11.78,0.000,71.1
1.318,0.1951,-0.0002,0.1951,0.0000,0.0002,0.180,0.004,11.76,0.000,70.0
1.366,0.2022,-0.0002,0.2022,0.0000,0.0002,0.180,0.004,11.76,0.000,70.0
1.415,0.2130,-0.0002,0.2130,0.0000,0.0002,0.180,0.003,11.76,0.000,70.0
1.506,0.2202,-0.0003,0.2202,0.0000,0.0003,0.180,0.003,11.76,0.000,70.0
1.524,0.2310,-0.0003,0.2310,0.0000,0.0003,0.180,0.003,11.78,0.000,71.1
1.561,0.2381,-0.0003,0.2381,0.0000,0.0003,0.180,0.003,11.78,0.000,71.1
1.621,0.2454,-0.0003,0.2454,0.0000,0.0003,0.180,0.005,11.76,0.000,70.0
1.663,0.2562,-0.0003,0.2562,0.0000,0.0003,0.180,0.005,11.78,0.000,71.1
1.716,0.2634,-0.0003,0.2634,0.0000,0.0003,0.180,0.005,11.78,0.000,71.1
1.786,0.2708,-0.0003,0.2708,0.0000,0.0003,0.180,0.005,11.78,0.000,71.1
1.814,0.2817,-0.0004,0.2817,0.0000,0.0004,0.180,0.005,11.78,0.000,71.1
1.861,0.2890,-0.0004,0.2890,0.0000,0.0004,0.180,0.006,11.80,0.000,72.2
1.926,0.2963,-0.0004,0.2963,0.0000,0.0004,0.180,0.007,11.78,0.000,71.1
1.961,0.3069,-0.0005,0.3069,0.0000,0.0005,0.180,0.007,11.78,0.000,71.1
2.021,0.3143,-0.0005,0.3143,0.0000,0.0005,0.180,0.006,11.78,0.000,71.1
2.077,0.3216,-0.0005,0.3216,0.0000,0.0005,0.180,0.006,11.78,0.000,71.1
2.113,0.3324,-0.0005,0.3324,0.0000,0.0005,0.180,0.006,11.78,0.000,71.1
2.164,0.3397,-0.0005,0.3397,0.0000,0.0005,0.180,0.006,11.78,0.000,71.1
2.222,0.3470,-0.0006,0.3470,0.0000,0.0006,0.180,0.007,11.80,0.000,72.2
2.261,0.3578,-0.0006,0.3578,0.0000,0.0006,0.180,0.008,11.80,0.000,72.2
2.331,0.3650,-0.0006,0.3650,0.0000,0.0006,0.180,0.009,11.78,0.000,71.1
2.376,0.3723,-0.0007,0.3723,0.0000,0.0007,0.180,0.009,11.80,0.000,72.2
2.416,0.3831,-0.0007,0.3831,0.0000,0.0007,0.180,0.010,11.78,0.000,71.1
2.462,0.3903,-0.0007,0.3903,0.0000,0.0007,0.180,0.009,11.80,0.000,72.2
2.520,0.3976,-0.0008,0.3976,0.0000,0.0008,0.180,0.009,11.80,0.000,72.2
2.563,0.4084,-0.0008,0.4084,0.0000,0.0008,0.180,0.009,11.76,0.000,70.0
2.650,0.4156,-0.0008,0.4156,0.0000,0.0008,0.180,0.009,11.78,0.000,71.1
2.668,0.4227,-0.0008,0.4227,0.0000,0.0008,0.180,0.008,11.78,0.000,71.1
2.713,0.4335,-0.0009,0.4335,0.0000,0.0009,0.180,0.008,11.78,0.000,71.1
2.771,0.4407,-0.0009,0.4407,0.0000,0.0009,0.180,0.008,11.80,0.000,72.2
2.816,0.4515,-0.0009,0.4515,0.0000,0.0009,0.180,0.009,11.78,0.000,71.1
2.870,0.4587,-0.0009,0.4587,0.0000,0.0009,0.180,0.009,11.78,0.000,71.1
2.936,0.4659,-0.0010,0.4659,0.0000,0.0010,0.180,0.009,11.78,0.000,71.1
3.006,0.4769,-0.0010,0.4769,0.0000,0.0010,0.180,0.011,11.80,0.000,72.2
3.013,0.4842,-0.0010,0.4842,0.0000,0.0010,0.180,0.011,11.80,0.000,72.2
3.070,0.4915,-0.0011,0.4915,0.0000,0.0011,0.180,0.011,11.80,0.000,72.2
3.118,0.5025,-0.0011,0.5025,0.0000,0.0011,0.180,0.011,11.80,0.000,72.2
3.169,0.5099,-0.0011,0.5099,0.0000,0.0011,0.180,0.011,11.80,0.000,72.2
3.220,0.5172,-0.0011,0.5172,0.0000,0.0011,0.180,0.010,11.82,0.000,73.3
3.261,0.5281,-0.0012,0.5281,0.0000,0.0012,0.180,0.010,11.80,0.000,72.2
3.311,0.5354,-0.0012,0.5354,0.0000,0.0012,0.180,0.009,11.80,0.000,72.2
3.371,0.5427,-0.0012,0.5427,0.0000,0.0012,0.180,0.009,11.80,0.000,72.2
3.429,0.5537,-0.0012,0.5537,0.0000,0.0012,0.180,0.009,11.80,0.000,72.2
3.497,0.5609,-0.0012,0.5609,0.0000,0.0012,0.180,0.011,11.80,0.000,72.2
3.519,0.5681,-0.0013,0.5681,0.0000,0.0013,0.180,0.011,11.80,0.000,72.2
3.562,0.5789,-0.0013,0.5789,0.0000,0.0013,0.180,0.011,11.80,0.000,72.2
3.627,0.5861,-0.0013,0.5861,0.0000,0.0013,0.180,0.012,11.78,0.000,71.1
3.676,0.5934,-0.0014,0.5934,0.0000,0.0014,0.180,0.012,11.80,0.000,72.2
3.715,0.6042,-0.0014,0.6042,0.0000,0.0014,0.180,0.010,11.78,0.000,71.1
3.759,0.6114,-0.0014,0.6114,0.0000,0.0014,0.180,0.010,11.80,0.000,72.2
3.822,0.6186,-0.0014,0.6186,0.0000,0.0014,0.180,0.009,11.80,0.000,72.2
3.860,0.6293,-0.0014,0.6293,0.0000,0.0014,0.180,0.008,11.78,0.000,71.1
3.927,0.6366,-0.0014,0.6366,0.0000,0.0014,0.180,0.008,11.80,0.000,72.2
3.997,0.6437,-0.0014,0.6437,0.0000,0.0014,0.180,0.008,11.80,0.000,72.2
4.017,0.6545,-0.0014,0.6545,0.0000,0.0014,0.180,0.008,11.78,0.000,71.1
4.062,0.6617,-0.0014,0.6617,0.0000,0.0014,0.180,0.009,11.80,0.000,72.2
4.117,0.6689,-0.0015,0.6689,0.0000,0.0015,0.180,0.009,11.80,0.000,72.2
4.196,0.6798,-0.0015,0.6798,0.0000,0.0015,0.180,0.009,11.80,0.000,72.2
4.220,0.6871,-0.0015,0.6871,0.0000,0.0015,0.180,0.011,11.80,0.000,72.2
4.265,0.6943,-0.0015,0.6943,0.0000,0.0015,0.180,0.011,11.80,0.000,72.2
4.315,0.7054,-0.0016,0.7054,0.0000,0.0016,0.180,0.011,11.78,0.000,71.1
4.361,0.7127,-0.0016,0.7127,0.0000,0.0016,0.180,0.011,11.82,0.000,73.3
4.446,0.7200,-0.0016,0.7200,0.0000,0.0016,0.180,0.011,11.78,0.000,71.1
4.497,0.7310,-0.0016,0.7310,0.0000,0.0016,0.180,0.010,11.82,0.000,73.3
4.521,0.7384,-0.0016,0.7384,0.0000,0.0016,0.180,0.010,11.82,0.000,73.3
4.564,0.7455,-0.0016,0.7455,0.0000,0.0016,0.180,0.008,11.78,0.000,71.1
