t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.006,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,11.97,0.000,81.7
0.062,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,11.97,0.000,81.7
0.110,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.62,0.000,62.2
0.158,0.0026,0.0000,0.0026,0.0000,0.0000,0.179,-0.006,11.67,0.000,65.0
0.215,0.0077,0.0000,0.0077,0.0000,0.0000,0.180,-0.006,11.71,0.000,67.2
0.260,0.0178,0.0001,0.0178,0.0000,0.0001,0.180,-0.006,11.69,0.000,66.1
0.316,0.0250,0.0001,0.0250,0.0000,0.0001,0.180,-0.006,11.73,0.000,68.3
0.362,0.0321,0.0001,0.0321,0.0000,0.0001,0.180,-0.007,11.71,0.000,67.2
0.409,0.0430,0.0002,0.0430,0.0000,0.0002,0.180,-0.007,11.71,0.000,67.2
0.455,0.0503,0.0002,0.0503,0.0000,0.0002,0.180,-0.006,11.73,0.000,68.3
0.517,0.0575,0.0002,0.0575,0.0000,0.0002,0.180,-0.006,11.73,0.000,68.3
0.567,0.0683,0.0003,0.0683,0.0000,0.0003,0.180,-0.007,11.73,0.000,68.3
0.622,0.0754,0.0003,0.0754,0.0000,0.0003,0.180,-0.007,11.73,0.000,68.3
0.664,0.0863,0.0003,0.0863,0.0000,0.0003,0.180,-0.008,11.73,0.000,68.3
0.708,0.0930,0.0004,0.0930,0.0000,0.0004,0.180,-0.010,11.73,0.000,68.3
0.769,0.1002,0.0004,0.1002,0.0000,0.0004,0.180,-0.012,11.71,0.000,67.2
0.814,0.1111,0.0005,0.1111,0.0000,0.0005,0.180,-0.012,11.74,0.000,68.9
0.852,0.1184,0.0005,0.1184,0.0000,0.0005,0.180,-0.014,11.74,0.000,68.9
0.914,0.1257,0.0006,0.1257,0.0000,0.0006,0.180,-0.015,11.71,0.000,67.2
0.960,0.1367,0.0007,0.1367,0.0000,0.0007,0.180,-0.015,11.76,0.000,70.0
1.008,0.1441,0.0007,0.1441,0.0000,0.0007,0.180,-0.014,11.73,0.000,68.3
1.066,0.1513,0.0008,0.1513,0.0000,0.0008,0.180,-0.012,11.71,0.000,67.2
1.111,0.1623,0.0008,0.1623,0.0000,0.0008,0.180,-0.012,11.74,0.000,68.9
1.156,0.1697,0.0008,0.1697,0.0000,0.0008,0.180,-0.011,11.74,0.000,68.9
1.225,0.1769,0.0009,0.1769,0.0000,0.0009,0.180,-0.009,11.71,0.000,67.2
1.260,0.1878,0.0009,0.1878,0.0000,0.0009,0.180,-0.005,11.73,0.000,68.3
1.344,0.1951,0.0009,0.1951,0.0000,0.0009,0.180,-0.003,11.73,0.000,68.3
