t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.053,12.02,0.000,84.4
0.017,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.053,12.02,0.000,84.4
0.080,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.053,11.76,0.000,70.0
0.126,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.053,11.74,0.000,68.9
0.164,0.0063,0.0000,0.0063,0.0000,0.0000,0.180,-0.055,11.82,0.000,73.3
0.215,0.0135,0.0001,0.0135,0.0000,0.0001,0.180,-0.060,11.84,0.000,74.4
0.276,0.0214,0.0001,0.0214,0.0000,0.0001,0.180,-0.055,11.85,0.000,75.0
0.319,0.0328,0.0001,0.0328,0.0000,0.0001,0.180,-0.041,11.82,0.000,73.3
0.377,0.0404,0.0001,0.0404,0.0000,0.0001,0.180,-0.041,11.82,0.000,73.3
0.447,0.0482,0.0001,0.0482,0.0000,0.0001,0.180,-0.029,11.84,0.000,74.4
0.497,0.0598,0.0000,0.0598,0.0000,0.0000,0.180,-0.029,11.82,0.000,73.3
0.519,0.0675,-0.0000,0.0675,0.0000,0.0000,0.180,-0.023,11.82,0.000,73.3
0.587,0.0752,-0.0001,0.0752,0.0000,0.0001,0.180,-0.020,11.84,0.000,74.4
0.623,0.0866,-0.0002,0.0866,0.0000,0.0002,0.180,-0.019,11.82,0.000,73.3
0.664,0.0943,-0.0003,0.0943,0.0000,0.0003,0.180,-0.019,11.82,0.000,73.3
0.723,0.1019,-0.0004,0.1019,0.0000,0.0004,0.180,-0.017,11.82,0.000,73.3
0.768,0.1132,-0.0005,0.1132,0.0000,0.0005,0.180,-0.017,11.82,0.000,73.3
0.828,0.1209,-0.0006,0.1209,0.0000,0.0006,0.180,-0.017,11.84,0.000,74.4
0.878,0.1286,-0.0006,0.1286,0.0000,0.0006,0.180,-0.017,11.84,0.000,74.4
0.917,0.1403,-0.0008,0.1403,0.0000,0.0008,0.180,-0.017,11.84,0.000,74.4
1.007,0.1481,-0.0008,0.1481,0.0000,0.0008,0.180,-0.017,11.85,0.000,75.0
1.022,0.1560,-0.0009,0.1560,0.0000,0.0009,0.180,-0.015,11.82,0.000,73.3
1.083,0.1677,-0.0011,0.1677,0.0000,0.0011,0.180,-0.013,11.82,0.000,73.3
1.121,0.1754,-0.0012,0.1754,0.0000,0.0012,0.180,-0.012,11.82,0.000,73.3
1.178,0.1834,-0.0013,0.1834,0.0000,0.0013,0.180,-0.012,11.84,0.000,74.4
1.242,0.1950,-0.0014,0.1950,0.0000,0.0014,0.180,-0.008,11.80,0.000,72.2
1.279,0.2026,-0.0016,0.2026,0.0000,0.0016,0.180,-0.006,11.80,0.000,72.2
1.323,0.2103,-0.0017,0.2103,0.0000,0.0017,0.180,-0.003,11.84,0.000,74.4
1.370,0.2219,-0.0019,0.2219,0.0000,0.0019,0.180,-0.001,11.82,0.000,73.3
1.415,0.2295,-0.0020,0.2295,0.0000,0.0020,0.180,-0.001,11.84,0.000,74.4
1.500,0.2372,-0.0021,0.2372,0.0000,0.0021,0.180,-0.001,11.84,0.000,74.4
1.519,0.2488,-0.0023,0.2488,0.0000,0.0023,0.180,0.002,11.82,0.000,73.3
1.576,0.2565,-0.0025,0.2565,0.0000,0.0025,0.180,0.002,11.80,0.000,72.2
1.619,0.2638,-0.0026,0.2638,0.0000,0.0026,0.180,0.000,11.82,0.000,73.3
1.664,0.2750,-0.0028,0.2750,0.0000,0.0028,0.180,0.000,11.84,0.000,74.4
1.727,0.2826,-0.0030,0.2826,0.0000,0.0030,0.180,0.001,11.80,0.000,72.2
1.773,0.2940,-0.0031,0.2940,0.0000,0.0031,0.180,-0.002,11.80,0.000,72.2
1.815,0.3017,-0.0033,0.3017,0.0000,0.0033,0.180,-0.002,11.84,0.000,74.4
1.876,0.3094,-0.0034,0.3094,0.0000,0.0034,0.180,-0.002,11.80,0.000,72.2
1.918,0.3206,-0.0036,0.3206,0.0000,0.0036,0.180,-0.003,11.82,0.000,73.3
1.999,0.3284,-0.0037,0.3284,0.0000,0.0037,0.180,-0.003,11.82,0.000,73.3
2.027,0.3361,-0.0038,0.3361,0.0000,0.0038,0.180,-0.005,11.82,0.000,73.3
2.076,0.3477,-0.0040,0.3477,0.0000,0.0040,0.180,-0.006,11.82,0.000,73.3
