t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.018,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.009,12.040,0.000,85.550
0.070,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.007,11.820,0.000,73.330
0.116,0.0008,-0.0000,0.0008,0.0000,0.0000,0.180,0.130,11.820,0.000,73.330
0.161,0.0060,-0.0000,0.0060,0.0000,0.0000,0.180,0.008,11.870,0.000,76.110
0.223,0.0127,-0.0001,0.0127,0.0000,0.0001,0.179,0.034,11.910,0.000,78.330
0.265,0.0235,-0.0003,0.0235,0.0000,0.0003,0.178,0.059,11.870,0.000,76.110
0.326,0.0307,-0.0004,0.0307,0.0000,0.0004,0.178,-0.004,11.890,0.000,77.220
0.370,0.0382,-0.0005,0.0382,0.0000,0.0005,0.179,-0.139,11.910,0.000,78.330
0.414,0.0491,-0.0006,0.0491,0.0000,0.0006,0.179,0.034,11.870,0.000,76.110
0.465,0.0564,-0.0006,0.0564,0.0000,0.0006,0.179,0.028,11.870,0.000,76.110
0.534,0.0639,-0.0007,0.0639,0.0000,0.0007,0.179,0.020,11.890,0.000,77.220
0.565,0.0749,-0.0007,0.0749,0.0000,0.0007,0.180,0.029,11.870,0.000,76.110
0.624,0.0822,-0.0007,0.0822,0.0000,0.0007,0.180,0.015,11.890,0.000,77.220
0.668,0.0896,-0.0007,0.0896,0.0000,0.0007,0.180,-0.014,11.870,0.000,76.110
0.720,0.1006,-0.0008,0.1006,0.0000,0.0008,0.180,0.008,11.890,0.000,77.220
0.760,0.1079,-0.0008,0.1079,0.0000,0.0008,0.180,0.010,11.870,0.000,76.110
0.825,0.1151,-0.0008,0.1151,0.0000,0.0008,0.180,0.014,11.890,0.000,77.220
0.864,0.1259,-0.0008,0.1259,0.0000,0.0008,0.180,0.009,11.870,0.000,76.110
0.927,0.1331,-0.0008,0.1331,0.0000,0.0008,0.180,0.007,11.890,0.000,77.220
0.975,0.1403,-0.0008,0.1403,0.0000,0.0008,0.180,0.028,11.890,0.000,77.220
1.019,0.1512,-0.0009,0.1512,0.0000,0.0009,0.180,0.021,11.870,0.000,76.110
1.075,0.1585,-0.0009,0.1585,0.0000,0.0009,0.180,-0.001,11.890,0.000,77.220
1.125,0.1658,-0.0009,0.1658,0.0000,0.0009,0.180,0.022,11.870,0.000,76.110
1.168,0.1768,-0.0009,0.1768,0.0000,0.0009,0.180,0.017,11.890,0.000,77.220
1.239,0.1836,-0.0009,0.1836,0.0000,0.0009,0.180,0.018,11.870,0.000,76.110
1.271,0.1911,-0.0010,0.1911,0.0000,0.0010,0.180,0.014,11.850,0.000,75.000
1.314,0.2020,-0.0010,0.2020,0.0000,0.0010,0.180,0.017,11.850,0.000,75.000
